,Equifax_male,Equifax_female,tuple,average_male,average_female,female-male
20,-0.70642745,-0.81611925,"('right', 'wrong')",-0.7064274549484253,-0.8161192536354065,-0.1096917986869812
54,-0.6490761,-0.6557956,"('successful', 'unsuccessful')",-0.6490761041641235,-0.6557955741882324,-0.006719470024108887
35,0.6288789,0.58228356,"('creative', 'uncreative')",0.6288788914680481,0.5822835564613342,-0.04659533500671387
8,-0.5681769,-0.73289114,"('popular', 'unpopular')",-0.5681769251823425,-0.7328911423683167,-0.16471421718597412
36,-0.5678649,-0.6005082,"('capable', 'incapable')",-0.5678648948669434,-0.6005082130432129,-0.03264331817626953
12,0.51540357,0.73220605,"('trustworthy', 'untrustworthy')",0.5154035687446594,0.7322060465812683,0.2168024778366089
14,0.49788207,0.52117026,"('honest', 'dishonest')",0.49788206815719604,0.5211702585220337,0.023288190364837646
45,0.49079055,0.43398768,"('independent', 'dependent')",0.49079054594039917,0.43398767709732056,-0.05680286884307861
41,-0.49071103,-0.6882381,"('confident', 'shy')",-0.4907110333442688,-0.6882380843162537,-0.19752705097198486
52,-0.48675746,-0.33943492,"('superior', 'inferior')",-0.48675745725631714,-0.3394349217414856,0.14732253551483154
34,-0.45452505,-0.25985816,"('rational', 'irrational')",-0.45452505350112915,-0.2598581612110138,0.19466689229011536
30,-0.42351776,-0.29712242,"('smart', 'stupid')",-0.42351776361465454,-0.29712241888046265,0.1263953447341919
3,0.3585133,0.39793664,"('liked', 'disliked')",0.3585132956504822,0.3979366421699524,0.039423346519470215
51,0.329414,0.42975792,"('powerful', 'powerless')",0.3294140100479126,0.4297579228878021,0.10034391283988953
32,0.2946895,0.15820718,"('able', 'unable')",0.29468950629234314,0.15820717811584473,-0.1364823281764984
48,0.26509926,0.23123395,"('dedicated', 'undedicated')",0.26509925723075867,0.23123395442962646,-0.0338653028011322
44,0.2524422,-0.28777534,"('active', 'inactive')",0.25244221091270447,-0.28777533769607544,-0.5402175486087799
16,-0.1982424,-0.064248845,"('fair', 'unfair')",-0.1982423961162567,-0.06424884498119354,0.13399355113506317
10,0.1883806,-0.028783977,"('hospitable', 'inhospitable')",0.18838059902191162,-0.028783977031707764,-0.21716457605361938
1,0.15488416,0.21454948,"('friendly', 'unfriendly')",0.15488415956497192,0.2145494818687439,0.05966532230377197
19,0.14865334,0.26874858,"('kind', 'unkind')",0.14865334331989288,0.26874858140945435,0.12009523808956146
56,0.0904098,0.07238889,"('conventional', 'unconventional')",0.09040980041027069,0.07238888740539551,-0.018020913004875183
9,0.07867855,-0.058602273,"('nice', 'nasty')",0.07867854833602905,-0.05860227346420288,-0.13728082180023193
50,0.060593605,0.02691394,"('rich', 'poor')",0.060593605041503906,0.026913940906524658,-0.03367966413497925
26,0.057417646,-0.017993726,"('reliable', 'unreliable')",0.057417646050453186,-0.017993725836277008,-0.0754113718867302
24,-0.05668837,0.11626986,"('generous', 'stingy')",-0.05668836832046509,0.11626985669136047,0.17295822501182556
