,Boeing_male,Boeing_female,tuple,average_male,average_female,female-male
4,-0.7796571,-0.83260167,"('sensitive', 'insensitive')",-0.7796571254730225,-0.8326016664505005,-0.05294454097747803
51,-0.7587057,-0.6237051,"('powerful', 'powerless')",-0.7587056756019592,-0.6237050890922546,0.1350005865097046
45,0.66720414,0.76518196,"('independent', 'dependent')",0.6672041416168213,0.7651819586753845,0.09797781705856323
16,0.63396376,0.73060924,"('fair', 'unfair')",0.6339637637138367,0.7306092381477356,0.09664547443389893
21,0.63275695,0.70590526,"('incorrupt', 'corrupt')",0.6327569484710693,0.7059052586555481,0.07314831018447876
54,-0.61461174,-0.55491346,"('successful', 'unsuccessful')",-0.6146117448806763,-0.5549134612083435,0.059698283672332764
22,0.6048296,0.5708325,"('amicable', 'hostile')",0.6048296093940735,0.5708324909210205,-0.03399711847305298
56,-0.5776526,-0.39855644,"('conventional', 'unconventional')",-0.5776525735855103,-0.3985564410686493,0.17909613251686096
47,-0.57681435,-0.5043024,"('ambitious', 'unambitious')",-0.5768143534660339,-0.5043023824691772,0.07251197099685669
41,0.5486593,0.5442423,"('confident', 'shy')",0.5486593246459961,0.5442423224449158,-0.004417002201080322
23,0.5412303,0.5772939,"('truthful', 'untruthful')",0.541230320930481,0.577293872833252,0.036063551902770996
55,-0.48903558,-0.435393,"('conventional', 'unconventional')",-0.48903557658195496,-0.43539300560951233,0.05364257097244263
37,-0.4732216,-0.30389804,"('practical', 'impractical')",-0.4732216000556946,-0.30389803647994995,0.16932356357574463
32,-0.43794116,-0.4203814,"('able', 'unable')",-0.43794116377830505,-0.4203813970088959,0.01755976676940918
39,0.38740018,0.35488588,"('wise', 'foolish')",0.38740018010139465,0.35488587617874146,-0.0325143039226532
12,0.3772257,0.5848056,"('trustworthy', 'untrustworthy')",0.37722569704055786,0.5848056077957153,0.20757991075515747
11,-0.35728127,-0.25073165,"('moral', 'immoral')",-0.35728126764297485,-0.2507316470146179,0.10654962062835693
2,-0.34967655,-0.15977508,"('likable', 'unlikable')",-0.34967654943466187,-0.15977507829666138,0.1899014711380005
34,0.3129548,0.32527456,"('rational', 'irrational')",0.3129548132419586,0.3252745568752289,0.012319743633270264
7,0.28218824,0.62928474,"('polite', 'impolite')",0.2821882367134094,0.6292847394943237,0.3470965027809143
18,0.27980846,0.11539173,"('good', 'evil')",0.2798084616661072,0.11539173126220703,-0.16441673040390015
27,-0.25125164,-0.21802276,"('responsible', 'irresponsible')",-0.2512516379356384,-0.21802276372909546,0.03322887420654297
25,-0.22760805,-0.15166917,"('forgiving', 'unforgiving')",-0.22760805487632751,-0.15166917443275452,0.075938880443573
46,0.22528148,0.27242646,"('energetic', 'lethargic')",0.2252814769744873,0.27242645621299744,0.04714497923851013
42,-0.21423808,-0.20382643,"('secure', 'insecure')",-0.21423807740211487,-0.2038264274597168,0.010411649942398071
0,-0.18928273,0.13945949,"('sociable', 'unsociable')",-0.18928273022174835,0.139459490776062,0.32874222099781036
8,-0.124696076,0.016684994,"('popular', 'unpopular')",-0.12469607591629028,0.016684994101524353,0.14138107001781464
10,-0.12339473,-0.2617882,"('hospitable', 'inhospitable')",-0.12339472770690918,-0.26178818941116333,-0.13839346170425415
43,-0.12304258,0.15295151,"('active', 'inactive')",-0.12304258346557617,0.15295150876045227,0.27599409222602844
29,-0.09873265,-0.01637274,"('competent', 'incompetent')",-0.09873265027999878,-0.016372740268707275,0.0823599100112915
6,0.08518021,0.1288211,"('supportive', 'unsupportive')",0.08518020808696747,0.12882110476493835,0.043640896677970886
57,0.040495843,0.22173426,"('conservative', 'liberal')",0.040495842695236206,0.22173425555229187,0.18123841285705566
49,0.02483064,-0.036555976,"('motivated', 'unmotivated')",0.024830639362335205,-0.036555975675582886,-0.06138661503791809
13,0.021359742,0.1060375,"('sincere', 'insincere')",0.021359741687774658,0.10603749752044678,0.08467775583267212
