,Fiserv_male,Fiserv_female,tuple,average_male,average_female,female-male
0,0.2716158,0.42223006,"('sociable', 'unsociable')",0.27161580324172974,0.422230064868927,0.15061426162719727
51,-0.25646585,-0.295346,"('powerful', 'powerless')",-0.2564658522605896,-0.2953459918498993,-0.03888013958930969
53,0.25237066,0.4479742,"('influential', 'uninfluential')",0.2523706555366516,0.44797420501708984,0.19560354948043823
12,-0.23723912,-0.17096367,"('trustworthy', 'untrustworthy')",-0.23723912239074707,-0.17096367478370667,0.0662754476070404
13,0.20576122,0.31197917,"('sincere', 'insincere')",0.20576122403144836,0.31197917461395264,0.10621795058250427
21,0.18944515,0.16546105,"('incorrupt', 'corrupt')",0.1894451528787613,0.16546104848384857,-0.02398410439491272
11,-0.18552838,-0.15351781,"('moral', 'immoral')",-0.18552838265895844,-0.15351781249046326,0.03201057016849518
52,0.15036777,0.15242037,"('superior', 'inferior')",0.15036776661872864,0.15242037177085876,0.002052605152130127
8,0.14532034,0.16383463,"('popular', 'unpopular')",0.1453203409910202,0.16383463144302368,0.01851429045200348
41,0.13913116,-0.041901335,"('confident', 'shy')",0.13913115859031677,-0.04190133512020111,-0.18103249371051788
5,-0.12839139,0.02723831,"('helpful', 'unhelpful')",-0.12839138507843018,0.027238309383392334,0.1556296944618225
32,0.11912415,-0.046231203,"('able', 'unable')",0.1191241517663002,-0.04623120278120041,-0.1653553545475006
57,0.11233429,0.19559935,"('conservative', 'liberal')",0.11233428865671158,0.19559934735298157,0.08326505869626999
42,0.10272886,0.15655291,"('secure', 'insecure')",0.10272885859012604,0.15655291080474854,0.0538240522146225
29,0.07115033,0.08745323,"('competent', 'incompetent')",0.07115033268928528,0.08745323121547699,0.01630289852619171
56,0.06941165,0.009621888,"('conventional', 'unconventional')",0.06941165030002594,0.009621888399124146,-0.059789761900901794
7,0.055667147,0.1491332,"('polite', 'impolite')",0.055667147040367126,0.14913320541381836,0.09346605837345123
34,0.05563253,0.09068024,"('rational', 'irrational')",0.05563253164291382,0.09068024158477783,0.035047709941864014
14,0.054317236,0.09514411,"('honest', 'dishonest')",0.05431723594665527,0.0951441079378128,0.04082687199115753
54,0.05287113,-0.02660945,"('successful', 'unsuccessful')",0.05287113040685654,-0.026609450578689575,-0.07948058098554611
39,-0.051154092,-0.17384596,"('wise', 'foolish')",-0.05115409195423126,-0.17384596168994904,-0.12269186973571777
26,-0.048011392,-0.1828619,"('reliable', 'unreliable')",-0.04801139235496521,-0.18286189436912537,-0.13485050201416016
46,0.026344955,0.10073781,"('energetic', 'lethargic')",0.02634495496749878,0.1007378101348877,0.07439285516738892
1,-0.0042618215,0.25316346,"('friendly', 'unfriendly')",-0.004261821508407593,0.2531634569168091,0.2574252784252167
33,0.000495702,0.15949668,"('educated', 'uneducated')",0.0004957020282745361,0.15949667990207672,0.15900097787380219
