,NetApp_male,NetApp_female,tuple,average_male,average_female,female-male
67,-0.59043527,-0.54224473,"('discriminating', 'undiscriminating')",-0.590435266494751,-0.5422447323799133,0.048190534114837646
80,0.5833715,0.5489049,"('independent', 'dependent')",0.5833715200424194,0.5489048957824707,-0.03446662425994873
34,-0.5575603,-0.4395513,"('loyal', 'disloyal')",-0.5575603246688843,-0.43955129384994507,0.11800903081893921
64,0.53936714,0.48549783,"('clever', 'incompetent')",0.539367139339447,0.4854978322982788,-0.05386930704116821
72,-0.5264628,-0.40026718,"('logical', 'illogical')",-0.5264627933502197,-0.40026718378067017,0.12619560956954956
86,0.518806,0.42001164,"('self-reliant', 'helpless')",0.518805980682373,0.42001163959503174,-0.09879434108734131
22,0.51290584,0.4901165,"('welcoming', 'disagreeable')",0.5129058361053467,0.49011650681495667,-0.022789329290390015
20,-0.4879545,-0.5358978,"('popular', 'unpopular')",-0.4879544973373413,-0.5358977913856506,-0.047943294048309326
39,-0.45527476,-0.44144237,"('right', 'wrong')",-0.455274760723114,-0.4414423704147339,0.013832390308380127
60,0.4526165,0.5354313,"('educated', 'uneducated')",0.45261651277542114,0.5354313254356384,0.08281481266021729
74,-0.44148582,-0.6348779,"('insightful', 'unperceptive')",-0.44148582220077515,-0.6348779201507568,-0.1933920979499817
81,0.39288786,0.23200577,"('industrious', 'lazy')",0.3928878605365753,0.232005774974823,-0.16088208556175232
43,0.38392487,0.33155966,"('genuine', 'fake')",0.3839248716831207,0.3315596580505371,-0.05236521363258362
106,-0.38378143,-0.31450087,"('conventional', 'unconventional')",-0.38378143310546875,-0.3145008683204651,0.06928056478500366
9,0.3825426,0.23010206,"('sensitive', 'insensitive')",0.38254261016845703,0.2301020622253418,-0.15244054794311523
33,-0.37272352,-0.38364697,"('softhearted', 'hardhearted')",-0.3727235198020935,-0.38364696502685547,-0.010923445224761963
101,0.3726564,0.3878234,"('successful', 'unsuccessful')",0.3726564049720764,0.3878234028816223,0.015166997909545898
21,0.36620447,0.31799877,"('nice', 'nasty')",0.36620447039604187,0.3179987668991089,-0.04820570349693298
18,-0.351756,-0.3003689,"('social', 'asocial')",-0.3517560064792633,-0.30036890506744385,0.05138710141181946
41,-0.3340487,-0.27478182,"('incorrupt', 'corrupt')",-0.33404868841171265,-0.27478182315826416,0.059266865253448486
0,0.33392763,0.5039211,"('sociable', 'unsociable')",0.33392763137817383,0.5039210915565491,0.16999346017837524
71,0.31247056,0.23293805,"('efficient', 'inefficient')",0.31247055530548096,0.23293805122375488,-0.07953250408172607
57,-0.29725623,-0.38311034,"('able', 'unable')",-0.2972562313079834,-0.3831103444099426,-0.08585411310195923
102,-0.2928758,-0.2866217,"('eminent', 'low')",-0.2928757965564728,-0.28662168979644775,0.006254106760025024
42,-0.29005462,-0.14737064,"('amicable', 'hostile')",-0.2900546193122864,-0.14737063646316528,0.1426839828491211
17,0.2599988,0.37353796,"('social', 'antisocial')",0.25999879837036133,0.37353795766830444,0.11353915929794312
44,-0.25971812,-0.42621738,"('truthful', 'untruthful')",-0.259718120098114,-0.42621737718582153,-0.16649925708770752
100,-0.25156772,-0.101147056,"('influential', 'uninfluential')",-0.2515677213668823,-0.10114705562591553,0.1504206657409668
54,0.24511997,0.12142122,"('smart', 'stupid')",0.24511997401714325,0.121421217918396,-0.12369875609874725
4,-0.24431397,-0.3055754,"('likable', 'unlikable')",-0.24431397020816803,-0.3055754005908966,-0.06126143038272858
47,0.23940256,0.30081958,"('forgiving', 'unforgiving')",0.23940256237983704,0.3008195757865906,0.06141701340675354
82,-0.23837179,-0.25033426,"('industrious', 'meek')",-0.23837178945541382,-0.2503342628479004,-0.011962473392486572
65,-0.22132808,-0.24868679,"('practical', 'impractical')",-0.22132807970046997,-0.2486867904663086,-0.027358710765838623
87,-0.20547411,-0.240478,"('dedicated', 'undedicated')",-0.2054741084575653,-0.24047799408435822,-0.03500388562679291
30,0.19903377,0.120266646,"('honest', 'dishonest')",0.19903376698493958,0.12026664614677429,-0.07876712083816528
23,-0.19738227,-0.3265744,"('hospitable', 'inhospitable')",-0.19738227128982544,-0.3265743851661682,-0.12919211387634277
70,0.15932766,0.215015,"('wise', 'unwise')",0.1593276560306549,0.2150149941444397,0.05568733811378479
55,-0.15631038,-0.071712375,"('intelligent', 'unintelligent')",-0.15631037950515747,-0.07171237468719482,0.08459800481796265
37,0.13304627,0.052290916,"('good', 'evil')",0.13304626941680908,0.052290916442871094,-0.08075535297393799
59,0.13007656,0.038394265,"('skillful', 'clumsy')",0.1300765573978424,0.0383942648768425,-0.09168229252099991
73,0.1160692,-0.15474045,"('brilliant', 'incompetent')",0.11606919765472412,-0.15474045276641846,-0.2708096504211426
88,-0.09979862,-0.20978515,"('impulsive', 'meek')",-0.09979861974716187,-0.20978514850139618,-0.10998652875423431
24,0.09235728,0.08869819,"('thoughtful', 'rough')",0.09235727787017822,0.08869819343090057,-0.003659084439277649
28,-0.077157155,-0.07860675,"('honest', 'dishonest')",-0.0771571546792984,-0.0786067470908165,-0.001449592411518097
79,0.07665466,0.092007995,"('determined', 'doubtful')",0.07665465772151947,0.09200799465179443,0.015353336930274963
49,0.042866945,-0.09714675,"('responsible', 'irresponsible')",0.04286694526672363,-0.09714674949645996,-0.1400136947631836
29,-0.030684292,-0.15254754,"('honest', 'immoral')",-0.030684292316436768,-0.15254753828048706,-0.12186324596405029
58,-0.02855447,0.010453541,"('able', 'clumsy')",-0.028554469347000122,0.010453540831804276,0.0390080101788044
