,AmerisourceBergen_male,AmerisourceBergen_female,tuple,average_male,average_female,female-male
50,-0.41292036,-0.39770642,"('rich', 'poor')",-0.41292035579681396,-0.39770641922950745,0.015213936567306519
28,-0.40913245,-0.49159047,"('unprejudiced', 'prejudiced')",-0.4091324508190155,-0.4915904700756073,-0.0824580192565918
32,0.405736,0.24242966,"('able', 'unable')",0.4057359993457794,0.24242965877056122,-0.1633063405752182
13,0.40401763,0.5550587,"('sincere', 'insincere')",0.4040176272392273,0.5550587177276611,0.15104109048843384
37,-0.39389813,-0.4442333,"('practical', 'impractical')",-0.3938981294631958,-0.4442332983016968,-0.05033516883850098
40,0.36642665,0.4566384,"('logical', 'illogical')",0.36642664670944214,0.4566383957862854,0.09021174907684326
46,0.35885477,0.2956959,"('energetic', 'lethargic')",0.3588547706604004,0.2956959009170532,-0.06315886974334717
5,0.35213935,0.460873,"('helpful', 'unhelpful')",0.35213935375213623,0.460873007774353,0.1087336540222168
8,-0.33523476,-0.15538087,"('popular', 'unpopular')",-0.33523476123809814,-0.15538087487220764,0.1798538863658905
54,0.31903338,0.35631397,"('successful', 'unsuccessful')",0.3190333843231201,0.3563139736652374,0.03728058934211731
16,0.31563583,0.40452302,"('fair', 'unfair')",0.3156358301639557,0.40452301502227783,0.08888718485832214
51,0.29538554,0.25105125,"('powerful', 'powerless')",0.29538553953170776,0.25105124711990356,-0.0443342924118042
2,0.25637776,0.267183,"('likable', 'unlikable')",0.2563777565956116,0.26718300580978394,0.010805249214172363
34,0.22129664,0.2806796,"('rational', 'irrational')",0.22129663825035095,0.2806796133518219,0.05938297510147095
39,-0.21999466,-0.26928848,"('wise', 'foolish')",-0.2199946641921997,-0.26928848028182983,-0.04929381608963013
38,0.20888582,0.23097433,"('discriminating', 'undiscriminating')",0.2088858187198639,0.23097433149814606,0.022088512778282166
52,0.18547343,0.27052456,"('superior', 'inferior')",0.18547342717647552,0.2705245614051819,0.08505113422870636
42,0.18047512,0.24102587,"('secure', 'insecure')",0.180475115776062,0.2410258650779724,0.0605507493019104
12,-0.11382876,-0.07066348,"('trustworthy', 'untrustworthy')",-0.11382876336574554,-0.07066348195075989,0.04316528141498566
45,-0.11060053,-0.013420552,"('independent', 'dependent')",-0.1106005311012268,-0.013420552015304565,0.09717997908592224
9,-0.07898017,-0.08318028,"('nice', 'nasty')",-0.07898017019033432,-0.08318027853965759,-0.004200108349323273
17,-0.07742582,-0.09186706,"('tolerant', 'intolerant')",-0.07742582261562347,-0.09186705946922302,-0.014441236853599548
36,-0.06110406,-0.045766592,"('capable', 'incapable')",-0.06110405921936035,-0.045766592025756836,0.015337467193603516
57,0.03463961,0.2026694,"('conservative', 'liberal')",0.03463961184024811,0.2026693969964981,0.16802978515625
7,0.015880734,0.15175739,"('polite', 'impolite')",0.015880733728408813,0.1517573893070221,0.13587665557861328
18,0.013475306,-0.023261517,"('good', 'evil')",0.013475306332111359,-0.02326151728630066,-0.03673682361841202
