,HP_male,HP_female,tuple,average_male,average_female,female-male
80,0.89604115,0.8657642,"('independent', 'dependent')",0.8960411548614502,0.8657642006874084,-0.030276954174041748
81,0.8920795,0.59794885,"('industrious', 'lazy')",0.8920794725418091,0.5979488492012024,-0.2941306233406067
85,-0.8789147,-0.6874236,"('ambitious', 'unambitious')",-0.8789147138595581,-0.687423586845398,0.19149112701416016
31,-0.86565346,-0.997844,"('altruistic', 'egoistic')",-0.8656534552574158,-0.9978439807891846,-0.1321905255317688
100,-0.86190045,-0.6514684,"('influential', 'uninfluential')",-0.8619004487991333,-0.6514683961868286,0.2104320526123047
102,-0.8267174,-0.93755186,"('eminent', 'low')",-0.8267173767089844,-0.9375518560409546,-0.11083447933197021
44,-0.79502666,-0.71006954,"('truthful', 'untruthful')",-0.7950266599655151,-0.7100695371627808,0.08495712280273438
35,0.78571,0.9114162,"('fair', 'unfair')",0.7857099771499634,0.9114161729812622,0.12570619583129883
29,-0.7760725,-0.7249617,"('honest', 'immoral')",-0.7760725021362305,-0.7249616980552673,0.051110804080963135
87,-0.77482015,-0.5514921,"('dedicated', 'undedicated')",-0.7748201489448547,-0.5514920949935913,0.22332805395126343
93,0.757269,1.1250274,"('dominating', 'dominated')",0.757269024848938,1.1250274181365967,0.3677583932876587
21,0.7430257,0.5693216,"('nice', 'nasty')",0.7430257201194763,0.5693215727806091,-0.1737041473388672
103,0.7157929,0.8976892,"('traditional', 'modern')",0.7157928943634033,0.8976892232894897,0.18189632892608643
49,-0.7112072,-0.6742978,"('responsible', 'irresponsible')",-0.7112072110176086,-0.6742978096008301,0.036909401416778564
68,-0.64941597,-0.8402607,"('clever', 'inept')",-0.6494159698486328,-0.8402606844902039,-0.19084471464157104
105,-0.6420292,-0.6233357,"('conventional', 'modern')",-0.6420292258262634,-0.6233357191085815,0.018693506717681885
73,-0.6332309,-0.5686538,"('brilliant', 'incompetent')",-0.6332309246063232,-0.5686538219451904,0.06457710266113281
55,-0.61927557,-0.6200805,"('intelligent', 'unintelligent')",-0.6192755699157715,-0.6200804710388184,-0.000804901123046875
17,0.6190927,0.7983618,"('social', 'antisocial')",0.6190927028656006,0.7983617782592773,0.17926907539367676
83,0.60988533,0.71002895,"('energetic', 'lethargic')",0.6098853349685669,0.7100289463996887,0.10014361143112183
61,-0.5936459,-0.6548003,"('rational', 'irrational')",-0.5936458706855774,-0.654800295829773,-0.06115442514419556
25,0.5818732,0.63040626,"('moral', 'immoral')",0.5818731784820557,0.6304062604904175,0.048533082008361816
8,-0.5761229,-0.92542684,"('open', 'distant')",-0.5761228799819946,-0.9254268407821655,-0.3493039608001709
57,-0.51563144,-0.67185533,"('able', 'unable')",-0.5156314373016357,-0.6718553304672241,-0.15622389316558838
24,-0.5150917,-0.40055186,"('thoughtful', 'rough')",-0.5150917172431946,-0.40055185556411743,0.11453986167907715
0,0.5097959,0.8048836,"('sociable', 'unsociable')",0.5097959041595459,0.804883599281311,0.29508769512176514
89,0.50405693,0.61514366,"('daring', 'anxious')",0.5040569305419922,0.6151436567306519,0.11108672618865967
84,-0.5025297,-0.5874553,"('self-confident', 'diffident')",-0.5025296807289124,-0.5874552726745605,-0.0849255919456482
51,0.4942055,0.69644654,"('competent', 'incompetent')",0.494205504655838,0.6964465379714966,0.20224103331565857
54,0.49347076,0.23032236,"('smart', 'stupid')",0.4934707581996918,0.23032236099243164,-0.26314839720726013
18,0.47407165,0.6414722,"('social', 'asocial')",0.4740716516971588,0.6414722204208374,0.1674005687236786
96,-0.47255236,-0.20217344,"('powerful', 'powerless')",-0.4725523591041565,-0.20217344164848328,0.2703789174556732
101,-0.46550208,-0.47829393,"('successful', 'unsuccessful')",-0.4655020833015442,-0.47829392552375793,-0.012791842222213745
12,-0.46334004,-0.19793719,"('sympathetic', 'unsympathetic')",-0.46334004402160645,-0.19793719053268433,0.2654028534889221
43,-0.45761582,-0.32952744,"('genuine', 'fake')",-0.45761582255363464,-0.32952743768692017,0.12808838486671448
45,-0.44641697,-0.46383065,"('cooperative', 'exploitative')",-0.446416974067688,-0.4638306498527527,-0.017413675785064697
71,0.44022906,0.5254698,"('efficient', 'inefficient')",0.44022905826568604,0.5254697799682617,0.08524072170257568
79,0.40020242,0.6262278,"('determined', 'doubtful')",0.4002024233341217,0.6262277960777283,0.22602537274360657
92,-0.3910764,-0.49072158,"('unwavering', 'wavering')",-0.39107638597488403,-0.49072158336639404,-0.09964519739151001
41,0.38642633,0.2573794,"('incorrupt', 'corrupt')",0.38642632961273193,0.257379412651062,-0.12904691696166992
65,-0.38581333,-0.14457071,"('practical', 'impractical')",-0.38581332564353943,-0.1445707082748413,0.24124261736869812
42,0.38153374,0.23382533,"('amicable', 'hostile')",0.38153374195098877,0.23382532596588135,-0.14770841598510742
36,-0.35664198,-0.3753111,"('tolerant', 'intolerant')",-0.3566419780254364,-0.37531110644340515,-0.01866912841796875
4,-0.3419728,-0.6383048,"('likable', 'unlikable')",-0.34197279810905457,-0.6383048295974731,-0.2963320314884186
91,0.3163274,0.1399956,"('resilient', 'nonresilient')",0.31632739305496216,0.13999560475349426,-0.1763317883014679
67,-0.31591925,-0.110047884,"('discriminating', 'undiscriminating')",-0.31591925024986267,-0.11004788428544998,0.2058713659644127
88,0.2605437,0.22371942,"('impulsive', 'meek')",0.26054370403289795,0.22371941804885864,-0.03682428598403931
64,0.25865328,0.43364623,"('clever', 'incompetent')",0.25865328311920166,0.43364623188972473,0.17499294877052307
70,0.24786443,0.24664313,"('wise', 'unwise')",0.24786442518234253,0.24664312601089478,-0.001221299171447754
39,-0.24423893,-0.20551272,"('right', 'wrong')",-0.2442389279603958,-0.20551271736621857,0.038726210594177246
82,0.22662073,0.06762993,"('industrious', 'meek')",0.22662073373794556,0.06762993335723877,-0.1589908003807068
47,-0.22509179,-0.124960095,"('forgiving', 'unforgiving')",-0.22509178519248962,-0.12496009469032288,0.10013169050216675
60,-0.1903792,0.059452266,"('educated', 'uneducated')",-0.19037920236587524,0.05945226550102234,0.24983146786689758
106,0.18501449,0.42883426,"('conventional', 'unconventional')",0.1850144863128662,0.4288342595100403,0.24381977319717407
5,-0.17638724,-0.091331184,"('pleasant', 'repellent')",-0.1763872355222702,-0.09133118391036987,0.08505605161190033
9,-0.16010913,-0.19522637,"('sensitive', 'insensitive')",-0.16010913252830505,-0.19522637128829956,-0.03511723875999451
52,0.15722305,0.47269797,"('competitive', 'uncompetitive')",0.15722304582595825,0.4726979732513428,0.3154749274253845
77,0.13501179,0.2442537,"('active', 'inactive')",0.13501179218292236,0.24425369501113892,0.10924190282821655
110,0.13340917,0.065938145,"('narrow-minded', 'open-minded')",0.13340917229652405,0.06593814492225647,-0.06747102737426758
2,0.1272983,0.50072026,"('friendly', 'unfriendly')",0.1272982954978943,0.5007202625274658,0.37342196702957153
7,-0.086827695,-0.36682203,"('outgoing', 'distant')",-0.08682769536972046,-0.3668220341205597,-0.27999433875083923
30,-0.079833776,0.1451912,"('honest', 'dishonest')",-0.07983377575874329,0.14519119262695312,0.2250249683856964
19,0.056236625,-0.048493385,"('funny', 'boring')",0.0562366247177124,-0.048493385314941406,-0.10473001003265381
59,-0.033603504,0.0023314208,"('skillful', 'clumsy')",-0.03360350430011749,0.0023314207792282104,0.0359349250793457
23,-0.024015427,-0.3106004,"('hospitable', 'inhospitable')",-0.024015426635742188,-0.3106003999710083,-0.2865849733352661
20,0.019465595,-0.3303756,"('popular', 'unpopular')",0.019465595483779907,-0.330375611782074,-0.3498412072658539
