,Williams_male,Williams_female,tuple,Companies_male,Companies_female,average_male,average_female,female-male
8,0.3412819,0.104153454,"('popular', 'unpopular')",-0.4361397,-0.100284785,-0.047428905963897705,0.001934334635734558,0.04936324059963226
45,0.3243118,0.2528522,"('independent', 'dependent')",0.5752865,0.5199741,0.44979915022850037,0.3864131569862366,-0.0633859932422638
39,0.31047183,0.4148993,"('wise', 'foolish')",0.49077433,0.56031334,0.400623083114624,0.48760631680488586,0.08698323369026184
18,0.30293617,-0.14847851,"('good', 'evil')",1.9156554,1.8754194,1.1092957258224487,0.8634704351425171,-0.24582529067993164
2,-0.2706257,0.09836684,"('likable', 'unlikable')",-1.1185371,-0.81166613,-0.6945813894271851,-0.35664963722229004,0.337931752204895
10,-0.26741603,-0.63233477,"('hospitable', 'inhospitable')",0.5915828,0.5892452,0.16208337247371674,-0.02154478430747986,-0.1836281567811966
49,0.25567523,0.029874891,"('motivated', 'unmotivated')",1.2235644,0.9434757,0.739619791507721,0.48667532205581665,-0.2529444694519043
46,-0.18718642,0.28684464,"('energetic', 'lethargic')",-0.80447984,-0.9008557,-0.4958331286907196,-0.30700552463531494,0.18882760405540466
27,-0.17627764,0.2874261,"('responsible', 'irresponsible')",-1.6252186,-1.881235,-0.9007481336593628,-0.796904444694519,0.10384368896484375
6,-0.09881581,-0.11226958,"('supportive', 'unsupportive')",-0.16144538,-0.2203392,-0.1301305890083313,-0.16630437970161438,-0.03617379069328308
43,0.086044624,0.30022773,"('active', 'inactive')",-0.51166534,-0.24622044,-0.21281036734580994,0.02700364589691162,0.23981401324272156
29,0.08251271,0.46250412,"('competent', 'incompetent')",-1.1305251,-0.95889175,-0.524006187915802,-0.24819381535053253,0.27581237256526947
22,0.048511446,-0.36075836,"('amicable', 'hostile')",1.1502181,1.4005775,0.5993647575378418,0.5199096202850342,-0.07945513725280762
54,-0.03972113,0.25225613,"('successful', 'unsuccessful')",-2.2937799,-1.898639,-1.166750431060791,-0.8231914043426514,0.34355902671813965
32,0.031595707,0.14066318,"('able', 'unable')",-0.23168828,-0.42948362,-0.10004628449678421,-0.14441022276878357,-0.04436393827199936
47,0.029887334,0.12553969,"('ambitious', 'unambitious')",-0.45543206,-0.41707423,-0.21277236938476562,-0.14576727151870728,0.06700509786605835
51,-0.02633658,0.1695284,"('powerful', 'powerless')",-0.7244328,-0.52800775,-0.37538468837738037,-0.1792396754026413,0.19614501297473907
13,0.00039356947,0.25310755,"('sincere', 'insincere')",-1.4649853,-1.1581209,-0.7322958707809448,-0.4525066614151001,0.2797892093658447
