,Evergy_male,Evergy_female,tuple,average_male,average_female,female-male
98,-0.61087215,-1.1378202,"('prestigious', 'insignificant')",-0.6108721494674683,-1.1378202438354492,-0.526948094367981
60,0.61044276,1.1050454,"('educated', 'uneducated')",0.6104427576065063,1.1050454378128052,0.49460268020629883
11,-0.60537577,-0.9288253,"('caring', 'unaffectionate')",-0.6053757667541504,-0.928825318813324,-0.3234495520591736
105,-0.561139,-0.7596135,"('conventional', 'modern')",-0.5611389875411987,-0.7596135139465332,-0.19847452640533447
42,0.5444343,-0.03757572,"('amicable', 'hostile')",0.5444343090057373,-0.037575721740722656,-0.58201003074646
100,0.5370449,0.7815517,"('influential', 'uninfluential')",0.537044882774353,0.781551718711853,0.2445068359375
47,0.52144873,0.6078346,"('forgiving', 'unforgiving')",0.5214487314224243,0.6078345775604248,0.08638584613800049
54,0.50195855,0.09864728,"('smart', 'stupid')",0.5019585490226746,0.09864728152751923,-0.40331126749515533
83,0.48800898,0.80492467,"('energetic', 'lethargic')",0.488008975982666,0.8049246668815613,0.31691569089889526
36,-0.48104048,-0.04700643,"('tolerant', 'intolerant')",-0.48104047775268555,-0.047006428241729736,0.4340340495109558
84,-0.4683993,-0.9582589,"('self-confident', 'diffident')",-0.4683992862701416,-0.9582589268684387,-0.4898596405982971
19,-0.46503896,-0.41320795,"('funny', 'boring')",-0.4650389552116394,-0.4132079482078552,0.05183100700378418
39,-0.4102281,-0.7395227,"('right', 'wrong')",-0.41022810339927673,-0.7395226955413818,-0.3292945921421051
50,0.39520675,0.44174474,"('unprejudiced', 'prejudiced')",0.3952067494392395,0.44174474477767944,0.04653799533843994
41,-0.39473403,-0.8678512,"('incorrupt', 'corrupt')",-0.3947340250015259,-0.867851197719574,-0.4731171727180481
89,0.3860076,0.9650181,"('daring', 'anxious')",0.3860076069831848,0.965018093585968,0.5790104866027832
82,-0.38130748,-0.75611454,"('industrious', 'meek')",-0.3813074827194214,-0.7561145424842834,-0.37480705976486206
62,0.37229604,0.1616301,"('creative', 'uncreative')",0.3722960352897644,0.16163009405136108,-0.21066594123840332
10,-0.37087965,-0.6461543,"('affectionate', 'unaffectionate')",-0.3708796501159668,-0.6461542844772339,-0.2752746343612671
44,-0.3671995,-0.6279177,"('truthful', 'untruthful')",-0.36719951033592224,-0.6279177069664001,-0.2607181966304779
45,-0.3252437,0.004107617,"('cooperative', 'exploitative')",-0.3252437114715576,0.00410761684179306,0.3293513283133507
85,0.31454912,0.53095555,"('ambitious', 'unambitious')",0.31454911828041077,0.5309555530548096,0.2164064347743988
87,-0.2932377,-0.05404693,"('dedicated', 'undedicated')",-0.29323768615722656,-0.05404692888259888,0.23919075727462769
4,0.29101846,0.35609257,"('likable', 'unlikable')",0.29101845622062683,0.35609257221221924,0.06507411599159241
110,0.27423304,0.3106867,"('narrow-minded', 'open-minded')",0.27423304319381714,0.31068670749664307,0.03645366430282593
59,-0.2683938,-0.5009454,"('skillful', 'clumsy')",-0.2683938145637512,-0.5009453892707825,-0.23255157470703125
1,-0.26189506,-0.7492376,"('friendly', 'unfriendly')",-0.2618950605392456,-0.749237596988678,-0.4873425364494324
9,0.25016922,0.36978966,"('sensitive', 'insensitive')",0.25016921758651733,0.36978965997695923,0.1196204423904419
49,-0.24589664,-0.049300432,"('responsible', 'irresponsible')",-0.24589663743972778,-0.049300432205200195,0.1965962052345276
65,-0.23345894,0.18215531,"('practical', 'impractical')",-0.23345893621444702,0.1821553111076355,0.4156142473220825
57,-0.2304937,-0.38255572,"('able', 'unable')",-0.2304936945438385,-0.3825557231903076,-0.15206202864646912
80,0.21045168,0.22135714,"('independent', 'dependent')",0.21045167744159698,0.22135713696479797,0.010905459523200989
67,0.19499871,0.31953472,"('discriminating', 'undiscriminating')",0.19499871134757996,0.3195347189903259,0.12453600764274597
96,0.19231683,0.396361,"('powerful', 'powerless')",0.19231683015823364,0.39636099338531494,0.2040441632270813
63,-0.18986012,-0.46129555,"('capable', 'incapable')",-0.18986012041568756,-0.46129554510116577,-0.2714354246854782
23,-0.18985772,-0.79508346,"('hospitable', 'inhospitable')",-0.18985772132873535,-0.7950834631919861,-0.6052257418632507
81,-0.18665461,-0.80911094,"('industrious', 'lazy')",-0.18665461242198944,-0.8091109395027161,-0.6224563270807266
104,-0.18277702,-0.3899248,"('conventional', 'unconventional')",-0.1827770173549652,-0.3899247944355011,-0.2071477770805359
102,-0.17510201,-0.20956746,"('eminent', 'low')",-0.17510201036930084,-0.20956745743751526,-0.034465447068214417
109,0.15393555,0.7765658,"('conservative', 'liberal')",0.15393555164337158,0.7765657901763916,0.62263023853302
108,0.15393555,0.7765658,"('conservative', 'liberal')",0.15393555164337158,0.7765657901763916,0.62263023853302
106,-0.15220898,-0.16114321,"('conventional', 'unconventional')",-0.15220898389816284,-0.1611432135105133,-0.008934229612350464
73,0.14944053,0.3013866,"('brilliant', 'incompetent')",0.14944052696228027,0.30138659477233887,0.1519460678100586
35,0.14752823,0.11189884,"('fair', 'unfair')",0.14752823114395142,0.11189883947372437,-0.03562939167022705
74,-0.1471744,-0.18832457,"('insightful', 'unperceptive')",-0.1471744030714035,-0.18832457065582275,-0.04115016758441925
28,-0.14597583,0.08265564,"('honest', 'dishonest')",-0.14597582817077637,0.0826556384563446,0.22863146662712097
61,0.14559695,0.061974168,"('rational', 'irrational')",0.1455969512462616,0.061974167823791504,-0.08362278342247009
93,0.14346348,0.74967295,"('dominating', 'dominated')",0.14346347749233246,0.7496729493141174,0.606209471821785
88,-0.1371771,-0.5495473,"('impulsive', 'meek')",-0.13717709481716156,-0.5495473146438599,-0.4123702198266983
79,0.12439479,0.1898598,"('determined', 'doubtful')",0.12439478933811188,0.1898597925901413,0.06546500325202942
34,-0.12424654,-0.0099000335,"('loyal', 'disloyal')",-0.12424653768539429,-0.009900033473968506,0.11434650421142578
24,0.117274165,0.26163802,"('thoughtful', 'rough')",0.11727416515350342,0.26163801550865173,0.14436385035514832
30,-0.11039984,0.07249293,"('honest', 'dishonest')",-0.11039984226226807,0.07249292731285095,0.18289276957511902
97,-0.10413164,-0.0302279,"('superior', 'inferior')",-0.10413163900375366,-0.0302278995513916,0.07390373945236206
92,-0.087103456,-0.5947607,"('unwavering', 'wavering')",-0.0871034562587738,-0.5947607159614563,-0.5076572597026825
20,-0.08261624,-0.4123838,"('popular', 'unpopular')",-0.08261623978614807,-0.4123837947845459,-0.3297675549983978
43,0.06598908,0.19068871,"('genuine', 'fake')",0.06598907709121704,0.19068871438503265,0.12469963729381561
29,-0.033266157,0.12584421,"('honest', 'immoral')",-0.033266156911849976,0.12584421038627625,0.15911036729812622
72,-0.009685129,0.18002486,"('logical', 'illogical')",-0.009685128927230835,0.1800248622894287,0.18970999121665955
31,0.009378046,-0.23434144,"('altruistic', 'egoistic')",0.009378045797348022,-0.23434144258499146,-0.24371948838233948
71,0.0009588003,0.45814848,"('efficient', 'inefficient')",0.0009588003158569336,0.4581484794616699,0.457189679145813
