,Otis_male,Otis_female,tuple,Worldwide_male,Worldwide_female,average_male,average_female,female-male
19,-0.93097025,-0.5280459,"('kind', 'unkind')",-2.3443816,-2.1092463,-1.6376758813858032,-1.3186460733413696,0.3190298080444336
13,0.865373,1.0941546,"('sincere', 'insincere')",0.027131617,0.08399707,0.44625231623649597,0.5890758037567139,0.1428234875202179
35,-0.8371691,-0.7321707,"('creative', 'uncreative')",-0.25177556,-0.19960143,-0.544472336769104,-0.46588605642318726,0.07858628034591675
48,-0.7955564,-0.6480325,"('dedicated', 'undedicated')",-2.0566974,-1.9832876,-1.4261269569396973,-1.315659999847412,0.11046695709228516
8,-0.7386731,-0.74083984,"('popular', 'unpopular')",-0.9794771,-0.65131253,-0.8590750694274902,-0.6960761547088623,0.16299891471862793
37,0.7351525,0.7617821,"('practical', 'impractical')",-1.6824828,-1.8367419,-0.47366517782211304,-0.5374798774719238,-0.06381469964981079
40,-0.7241082,-0.5963147,"('logical', 'illogical')",-0.50974065,-0.4446283,-0.6169244050979614,-0.5204715132713318,0.09645289182662964
20,-0.7072946,-0.71527606,"('right', 'wrong')",0.2507829,0.5103995,-0.22825583815574646,-0.10243827104568481,0.12581756711006165
24,0.69727844,0.880411,"('generous', 'stingy')",1.7930954,1.9535239,1.2451869249343872,1.4169673919677734,0.17178046703338623
25,-0.6790994,-0.56341314,"('forgiving', 'unforgiving')",-0.7256728,-0.675519,-0.7023860812187195,-0.6194660663604736,0.08292001485824585
46,0.65208715,0.71278644,"('energetic', 'lethargic')",-0.7040827,-0.7593113,-0.025997787714004517,-0.023262441158294678,0.002735346555709839
29,0.60651696,0.6434888,"('competent', 'incompetent')",-0.5670204,-0.7152146,0.019748270511627197,-0.035862892866134644,-0.05561116337776184
44,0.58448154,0.44348624,"('active', 'inactive')",1.9896599,1.8639677,1.2870707511901855,1.1537269353866577,-0.13334381580352783
6,0.58414817,0.7254038,"('supportive', 'unsupportive')",-0.28082716,-0.56676924,0.1516605019569397,0.07931727170944214,-0.07234323024749756
39,-0.5777221,-0.526981,"('wise', 'foolish')",-0.49679342,-0.4556388,-0.537257730960846,-0.49130988121032715,0.0459478497505188
51,0.54061556,0.68106526,"('powerful', 'powerless')",-1.2907144,-1.0940083,-0.3750494122505188,-0.2064715325832367,0.1685778796672821
10,-0.5358527,-0.64429146,"('hospitable', 'inhospitable')",0.09389178,0.13525859,-0.2209804505109787,-0.2545164227485657,-0.033535972237586975
23,0.4973163,0.44754702,"('truthful', 'untruthful')",0.8203504,0.85522,0.658833384513855,0.6513835191726685,-0.0074498653411865234
53,-0.49714416,-0.10038918,"('influential', 'uninfluential')",-0.29845977,-0.23943675,-0.3978019654750824,-0.16991296410560608,0.22788900136947632
32,0.4792535,0.30220774,"('able', 'unable')",-0.4313085,-0.5363076,0.023972496390342712,-0.1170499175786972,-0.14102241396903992
36,-0.46923,-0.59872615,"('capable', 'incapable')",-1.2954724,-1.1731124,-0.8823511600494385,-0.8859192728996277,-0.003568112850189209
43,-0.4589029,-0.13999432,"('active', 'inactive')",-0.8738114,-0.62202275,-0.666357159614563,-0.3810085356235504,0.2853486239910126
45,0.40633237,0.23611242,"('independent', 'dependent')",-0.7166153,-0.6087777,-0.15514147281646729,-0.18633264303207397,-0.03119117021560669
56,-0.37880152,-0.26745465,"('conventional', 'unconventional')",-0.23049228,-0.36732906,-0.30464690923690796,-0.31739187240600586,-0.0127449631690979
31,-0.29226598,-0.2280207,"('intelligent', 'unintelligent')",-0.9650711,-0.8496092,-0.6286685466766357,-0.5388149619102478,0.08985358476638794
47,0.28753164,0.20023152,"('ambitious', 'unambitious')",0.45125538,0.338761,0.369393527507782,0.26949626207351685,-0.09989726543426514
0,0.2726329,0.50638545,"('sociable', 'unsociable')",-0.7974884,-0.65763056,-0.26242774724960327,-0.07562255859375,0.18680518865585327
2,-0.26189494,0.03407856,"('likable', 'unlikable')",0.20980619,0.3844595,-0.02604437619447708,0.20926903188228607,0.23531340807676315
52,-0.23511031,-0.19295068,"('superior', 'inferior')",-0.9283941,-0.8956767,-0.5817521810531616,-0.5443136692047119,0.03743851184844971
34,-0.23084164,-0.25003353,"('rational', 'irrational')",0.71094567,1.0361493,0.2400520145893097,0.3930578827857971,0.15300586819648743
9,0.119366646,-0.20192313,"('nice', 'nasty')",1.1954024,1.1575997,0.6573845148086548,0.47783827781677246,-0.17954623699188232
4,-0.117779195,0.041166604,"('sensitive', 'insensitive')",-0.6368616,-0.80274624,-0.37732040882110596,-0.3807898163795471,-0.003469407558441162
27,0.10536003,0.22106564,"('responsible', 'irresponsible')",-1.1868645,-1.5731391,-0.5407522320747375,-0.6760367155075073,-0.13528448343276978
17,-0.103581876,-0.098971784,"('tolerant', 'intolerant')",-1.0574,-0.9689153,-0.5804909467697144,-0.5339435338973999,0.04654741287231445
38,-0.09838933,-0.1791394,"('discriminating', 'undiscriminating')",-1.4859314,-1.3562921,-0.7921603918075562,-0.7677157521247864,0.024444639682769775
21,-0.03494051,-0.08168423,"('incorrupt', 'corrupt')",1.8521781,1.9690821,0.9086188077926636,0.9436989426612854,0.035080134868621826
54,-0.02237286,-0.025514934,"('successful', 'unsuccessful')",-2.0931978,-1.9455236,-1.0577853918075562,-0.985519289970398,0.0722661018371582
