,Fleetcor_male,Fleetcor_female,tuple,average_male,average_female,female-male
19,-0.52141035,-0.78585446,"('kind', 'unkind')",-0.521410346031189,-0.7858544588088989,-0.26444411277770996
22,-0.51816654,-0.38420457,"('amicable', 'hostile')",-0.5181665420532227,-0.38420456647872925,0.1339619755744934
52,-0.45786673,-0.38525203,"('superior', 'inferior')",-0.45786672830581665,-0.3852520287036896,0.07261469960212708
20,-0.45510083,-0.2588309,"('right', 'wrong')",-0.4551008343696594,-0.2588309049606323,0.1962699294090271
0,0.44114903,0.16886637,"('sociable', 'unsociable')",0.4411490261554718,0.168866366147995,-0.2722826600074768
16,0.40391648,0.5625801,"('fair', 'unfair')",0.40391647815704346,0.5625801086425781,0.15866363048553467
7,0.37591782,0.2885538,"('polite', 'impolite')",0.37591782212257385,0.28855380415916443,-0.08736401796340942
51,0.37239495,0.5031482,"('powerful', 'powerless')",0.37239494919776917,0.5031481981277466,0.13075324892997742
32,-0.34950554,-0.3582382,"('able', 'unable')",-0.34950554370880127,-0.35823819041252136,-0.008732646703720093
38,-0.34509733,-0.46699634,"('discriminating', 'undiscriminating')",-0.3450973331928253,-0.46699634194374084,-0.12189900875091553
4,-0.33543688,-0.61236966,"('sensitive', 'insensitive')",-0.3354368805885315,-0.6123696565628052,-0.2769327759742737
40,-0.2838642,-0.37313956,"('logical', 'illogical')",-0.28386420011520386,-0.37313956022262573,-0.08927536010742188
8,0.27379787,0.22232702,"('popular', 'unpopular')",0.273797869682312,0.22232702374458313,-0.05147084593772888
12,0.26575863,0.13036433,"('trustworthy', 'untrustworthy')",0.2657586336135864,0.130364328622818,-0.13539430499076843
54,0.26063856,0.021785468,"('successful', 'unsuccessful')",0.260638564825058,0.021785467863082886,-0.2388530969619751
9,0.21072453,0.1979959,"('nice', 'nasty')",0.21072453260421753,0.19799590110778809,-0.012728631496429443
17,0.19094992,-0.034950078,"('tolerant', 'intolerant')",0.1909499168395996,-0.034950077533721924,-0.22589999437332153
39,-0.19018742,0.024649411,"('wise', 'foolish')",-0.19018742442131042,0.02464941143989563,0.21483683586120605
46,-0.1804458,-0.3081664,"('energetic', 'lethargic')",-0.1804458051919937,-0.30816641449928284,-0.12772060930728912
29,-0.16908707,-0.26827276,"('competent', 'incompetent')",-0.16908706724643707,-0.2682727575302124,-0.09918569028377533
37,0.16689116,0.029072046,"('practical', 'impractical')",0.1668911576271057,0.029072046279907227,-0.1378191113471985
42,0.121443376,-0.25485203,"('secure', 'insecure')",0.12144337594509125,-0.2548520267009735,-0.37629540264606476
21,-0.06763819,0.21630251,"('incorrupt', 'corrupt')",-0.06763818860054016,0.2163025140762329,0.28394070267677307
27,-0.05976349,-0.28219512,"('responsible', 'irresponsible')",-0.05976349115371704,-0.282195121049881,-0.22243162989616394
25,0.045569934,-0.2586308,"('forgiving', 'unforgiving')",0.04556993395090103,-0.25863081216812134,-0.30420074611902237
33,-0.045158595,-0.21327321,"('educated', 'uneducated')",-0.045158594846725464,-0.21327321231365204,-0.16811461746692657
10,0.044747293,0.03519225,"('hospitable', 'inhospitable')",0.04474729299545288,0.035192251205444336,-0.009555041790008545
34,-0.04016182,0.22503588,"('rational', 'irrational')",-0.04016181826591492,0.2250358760356903,0.2651976943016052
18,-0.036504924,0.26538125,"('good', 'evil')",-0.036504924297332764,0.26538124680519104,0.3018861711025238
31,0.031854123,-0.21671951,"('intelligent', 'unintelligent')",0.03185412287712097,-0.21671950817108154,-0.24857363104820251
2,-0.030579582,-0.19464019,"('likable', 'unlikable')",-0.0305795818567276,-0.19464018940925598,-0.16406060755252838
53,-0.02203554,-0.100783944,"('influential', 'uninfluential')",-0.022035539150238037,-0.10078394412994385,-0.07874840497970581
