,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
44,"('prejudiced', 'unprejudiced')",0.0,0.0,-0.18026195959079283,-0.12338988675,-0.056872072840792834,Morality
45,"('incompetent', 'competent')",0.0,0.0,-0.10592568721227621,-0.16374363525,0.057817948037723776,Ability
46,"('uncompetitive', 'competitive')",0.0,0.0,-0.30096571739130434,-0.271732282875,-0.029233434516304335,Ability
47,"('stupid', 'smart')",0.0,0.0,-0.3563015019181586,-0.332026055875,-0.02427544604315862,Ability
48,"('unintelligent', 'intelligent')",0.0,2e-05,-0.5244538207161126,-0.512128811375,-0.01232500934111258,Ability
49,"('unable', 'able')",0.0,0.0,0.675405887084399,0.62042149875,0.054984388334399004,Ability
50,"('clumsy', 'skillful')",0.0,0.0,0.26559132519181583,0.36094111225,-0.09534978705818414,Ability
51,"('uneducated', 'educated')",0.0,0.0,-0.48612338976982095,-0.367424565125,-0.11869882464482095,Ability
52,"('irrational', 'rational')",0.0,0.0,0.17354563158567776,0.23933419962499997,-0.0657885680393222,Ability
53,"('uncreative', 'creative')",0.0,0.0,0.23556129705882353,0.270502872125,-0.03494157506617648,Ability
54,"('incapable', 'capable')",0.0,0.0,-0.6579630322250639,-0.6199955355,-0.03796749672506394,Ability
55,"('incompetent', 'clever')",0.0,0.0,-0.3311131260869566,-0.3712786505,0.040165524413043385,Ability
56,"('impractical', 'practical')",0.0,0.0,0.07616504769820971,0.011435357375000002,0.06472969032320972,Ability
57,"('unimaginative', 'imaginative')",0.0,0.01222,-0.4438516384910486,-0.43527431262500005,-0.008577325866048535,Ability
58,"('undiscriminating', 'discriminating')",0.0,0.0,-0.4707180135549872,-0.4934920099999999,0.022773996445012712,Ability
59,"('foolish', 'wise')",0.0,4e-05,0.2005254469309463,0.1881213025,0.012404144430946284,Ability
60,"('inefficient', 'efficient')",0.0,0.0,0.04082506803069053,-0.017812884249999997,0.05863795228069053,Ability
61,"('illogical', 'logical')",0.0,0.0065,0.3468681226342711,0.35148365225,-0.004615529615728919,Ability
62,"('incompetent', 'brilliant')",0.0,0.0,-0.2002601149616368,-0.287827073,0.0875669580383632,Ability
63,"('unperceptive', 'insightful')",0.0,0.61873,-0.2850853274936061,-0.28645006325,0.0013647357563938978,Ability
64,"('shy', 'confident')",0.0,0.42288,-0.4934424787723785,-0.491484589,-0.001957889772378485,Agency
65,"('insecure', 'secure')",0.0,0.0,-0.903812381202046,-0.8726068078750001,-0.031205573327045877,Agency
66,"('inactive', 'active')",3e-05,0.0,0.026216521355498717,0.070279735125,-0.044063213769501286,Agency
67,"('doubtful', 'determined')",0.0,0.0,0.05030934565217391,0.004312309625000002,0.04599703602717391,Agency
68,"('dependent', 'independent')",0.0,0.0,0.2669536301790282,0.250157529375,0.016796100804028158,Agency
69,"('lazy', 'industrious')",0.0,0.0,0.9836953023017904,1.049755398625,-0.06606009632320953,Agency
70,"('lethargic', 'energetic')",0.0,0.0,-0.2763024071611253,-0.32190891800000004,0.045606510838874736,Agency
71,"('diffident', 'self-confident')",0.0,0.0,0.31314583107416877,0.257598864125,0.055546966949168775,Agency
72,"('unambitious', 'ambitious')",0.0,0.0,-0.5885113631713556,-0.6573783421250002,0.06886697895364469,Agency
73,"('helpless', 'self-reliant')",0.25043,0.0,0.006274902429667517,-0.007829963999999998,0.014104866429667514,Agency
74,"('undedicated', 'dedicated')",0.0,0.0,0.9155600012787722,0.8179408938750001,0.09761910740377211,Agency
75,"('meek', 'impulsive')",0.0,0.0,-0.553964792455243,-0.474457978375,-0.07950681408024302,Agency
76,"('anxious', 'daring')",0.0,0.0,-0.4432435515345268,-0.41625509512500003,-0.026988456409526795,Agency
77,"('unmotivated', 'motivated')",0.0,0.0,-0.5573032740409207,-0.57171208,0.01440880595907923,Agency
78,"('nonresilient', 'resilient')",0.0,0.0,0.5516888039641943,0.519265364,0.03242343996419428,Agency
79,"('wavering', 'unwavering')",0.0,0.0,-0.08346714616368286,0.005648532249999999,-0.08911567841368287,Agency
80,"('dominated', 'dominating')",0.0,0.0,-0.41551595242966755,-0.374637107625,-0.040878844804667525,Agency
81,"('submissive', 'aggressive')",0.0,0.0,-1.8990980757033247,-1.8242542457500002,-0.0748438299533245,Agency
82,"('poor', 'rich')",0.0,0.0,-0.8028404888746802,-0.6437544713750001,-0.1590860174996801,Status
83,"('powerless', 'powerful')",0.0,0.0,0.03978785575447571,-0.034796889125,0.07458474487947571,Status
84,"('inferior', 'superior')",0.0,0.0,-0.39481365191815854,-0.33232425649999997,-0.062489395418158566,Status
85,"('insignificant', 'prestigious')",0.0,0.0,0.18575534705882354,0.28635861887499997,-0.10060327181617643,Status
86,"('uninfluential', 'influential')",0.0,0.0,-0.03001521457800511,-0.0492777965,0.019262581921994888,Status
87,"('unsuccessful', 'successful')",0.0,0.0,-0.3668868552429667,-0.315945374,-0.05094148124296671,Status
88,"('low', 'eminent')",0.0,0.0,-0.39063132352941177,-0.15651630675,-0.23411501677941177,Status
