,Dimension,P-Value M vs. F Firm Embedding,P-Value Delta Firm vs. Delta Random Embedding,Mean Firm,Mean Random,Mean Firm vs. Mean Random,Dictionary
30,"('intolerant', 'tolerant')",0.0,0.0,-0.2854442586956522,-0.33575009450000004,0.05030583580434783,Morality
31,"('evil', 'good')",0.0,0.0,0.2562935512787724,0.21566212437499999,0.040631426903772416,Morality
32,"('unkind', 'kind')",0.0,0.0,-0.18935249897698211,-0.0654590745,-0.12389342447698211,Morality
33,"('wrong', 'right')",0.0,0.19653,0.6485630097186701,0.65183734375,-0.0032743340313299285,Morality
34,"('mean', 'honorable')",0.0,0.0,-0.4245195249360614,-0.36586817175,-0.05865135318606135,Morality
35,"('corrupt', 'incorrupt')",0.0,0.0,0.6271144544757034,0.732906133625,-0.10579167914929666,Morality
36,"('hostile', 'amicable')",0.0,0.0,0.47280198682864455,0.6020585110000001,-0.12925652417135552,Morality
37,"('fake', 'genuine')",0.0,0.0,-0.23167076547314577,-0.141428576,-0.09024218947314577,Morality
38,"('untruthful', 'truthful')",0.0,0.0,0.04217602519181586,0.07447956137499999,-0.03230353618318413,Morality
39,"('exploitative', 'cooperative')",0.0,0.00112,0.5888375138107417,0.597382788125,-0.008545274314258333,Morality
40,"('stingy', 'generous')",0.0,0.0,-0.48670069360613816,-0.50855654325,0.021855849643861835,Morality
41,"('unforgiving', 'forgiving')",0.0,0.0,-0.5455315331202045,-0.52704200025,-0.018489532870204495,Morality
42,"('unreliable', 'reliable')",0.0,0.49136,0.19676794948849108,0.198327559,-0.0015596095115089081,Morality
43,"('irresponsible', 'responsible')",0.0,0.0,-0.10221804590792838,-0.13825032325,0.03603227734207162,Morality
44,"('prejudiced', 'unprejudiced')",0.0,0.0,-0.1872160742966752,-0.15119979987499998,-0.03601627442167521,Morality
45,"('incompetent', 'competent')",0.0,0.0,-0.09983292583120205,-0.13741236825,0.037579442418797945,Ability
46,"('uncompetitive', 'competitive')",0.0,0.0,-0.2387192612531969,-0.208604054375,-0.03011520687819691,Ability
47,"('stupid', 'smart')",0.0,0.04494,-0.30197606790281334,-0.30751699875000005,0.005540930847186709,Ability
48,"('unintelligent', 'intelligent')",0.0,0.1326,-0.45128859514066494,-0.45527744337500003,0.003988848234335096,Ability
49,"('unable', 'able')",0.0,0.0,0.7026572365728899,0.631372364625,0.0712848719478899,Ability
50,"('clumsy', 'skillful')",0.0,0.0,0.23746661726342713,0.32117720125000004,-0.08371058398657291,Ability
51,"('uneducated', 'educated')",0.0,0.0,-0.38957881969309466,-0.304131151125,-0.08544766856809466,Ability
52,"('irrational', 'rational')",0.0,0.0,0.14736287250639388,0.20720077275,-0.059837900243606135,Ability
53,"('uncreative', 'creative')",0.0,0.0,0.2743666152173913,0.3099885165,-0.03562190128260867,Ability
54,"('incapable', 'capable')",0.0,0.06168,-0.662241624296675,-0.6571404038750001,-0.005101220421674935,Ability
55,"('incompetent', 'clever')",0.0,0.0,-0.2440613797953964,-0.292370681625,0.04830930182960361,Ability
56,"('impractical', 'practical')",0.0,0.0,0.13526724373401536,0.074398486375,0.060868757359015355,Ability
57,"('unimaginative', 'imaginative')",0.0,0.11461,-0.4097692488491049,-0.40438537462499996,-0.005383874224104912,Ability
58,"('undiscriminating', 'discriminating')",0.0,0.0,-0.46488082851662405,-0.4811163405000001,0.016235511983376028,Ability
59,"('foolish', 'wise')",0.0,0.0,0.17608340626598465,0.13957652375000001,0.036506882515984634,Ability
60,"('inefficient', 'efficient')",0.0,0.0,0.1176818796675192,0.05533220225,0.0623496774175192,Ability
61,"('illogical', 'logical')",0.0,0.0,0.37633948312020465,0.3611344045,0.015205078620204648,Ability
62,"('incompetent', 'brilliant')",0.0,0.0,-0.14869329884910487,-0.25582712775,0.10713382890089512,Ability
63,"('unperceptive', 'insightful')",0.0,0.02247,-0.26371801739130435,-0.270037894625,0.006319877233695648,Ability
64,"('shy', 'confident')",0.0,0.0,-0.4872346877237852,-0.518196913875,0.0309622261512148,Agency
65,"('insecure', 'secure')",0.0,0.0,-0.8093840251918158,-0.78966340125,-0.01972062394181584,Agency
66,"('inactive', 'active')",0.76735,0.0,-0.0020520268542199506,0.047951557625,-0.05000358447921995,Agency
67,"('doubtful', 'determined')",0.89504,0.0,-0.0007072991048593346,-0.055068187625,0.05436088852014066,Agency
68,"('dependent', 'independent')",0.0,0.0,0.2935872751918158,0.23850544575000002,0.055081829441815805,Agency
69,"('lazy', 'industrious')",0.0,0.0,0.9049902955242967,0.996379170125,-0.09138887460070333,Agency
70,"('lethargic', 'energetic')",0.0,0.0,-0.2071567492327366,-0.25839621337499996,0.05123946414226335,Agency
71,"('diffident', 'self-confident')",0.0,0.0,0.3427546066496164,0.258065256375,0.08468935027461638,Agency
72,"('unambitious', 'ambitious')",0.0,0.0,-0.5900127462915601,-0.65772141175,0.0677086654584399,Agency
73,"('helpless', 'self-reliant')",0.00308,0.0,0.016220470971867008,0.0012863597499999998,0.014934111221867007,Agency
74,"('undedicated', 'dedicated')",0.0,0.0,0.9357560492327366,0.835347731125,0.10040831810773654,Agency
75,"('meek', 'impulsive')",0.0,0.0,-0.619716347826087,-0.531620507,-0.08809584082608701,Agency
76,"('anxious', 'daring')",0.0,0.46049,-0.3683740451406649,-0.36548656274999997,-0.0028874823906649416,Agency
77,"('unmotivated', 'motivated')",0.0,0.0,-0.542834742455243,-0.5539228042500001,0.011088061794757076,Agency
78,"('nonresilient', 'resilient')",0.0,0.0,0.5423070277493607,0.508338336375,0.03396869137436065,Agency
79,"('wavering', 'unwavering')",0.0,0.0,-0.12576900728900256,-0.05061801525,-0.07515099203900255,Agency
80,"('dominated', 'dominating')",0.0,0.0,-0.343430746803069,-0.2997109435,-0.043719803303069016,Agency
81,"('submissive', 'aggressive')",0.0,0.0,-1.8404751781329922,-1.796670131375,-0.04380504675799224,Agency
82,"('poor', 'rich')",0.0,0.0,-0.7932952079283888,-0.6197851796249999,-0.1735100283033889,Status
83,"('powerless', 'powerful')",0.0,0.0,0.026881525063938618,-0.044093814875,0.07097533993893862,Status
84,"('inferior', 'superior')",0.0,0.0,-0.4025282702046036,-0.35373467875000003,-0.048793591454603547,Status
85,"('insignificant', 'prestigious')",0.0,0.0,0.16901133657289003,0.2736870105,-0.10467567392710997,Status
86,"('uninfluential', 'influential')",0.00389,0.0,-0.015200564705882358,-0.035278905375,0.020078340669117643,Status
87,"('unsuccessful', 'successful')",0.0,0.0,-0.3697273979539642,-0.31961240599999996,-0.05011499195396424,Status
88,"('low', 'eminent')",0.0,0.0,-0.3826805190537084,-0.15627757087500002,-0.2264029481787084,Status
