,Devon_male,Devon_female,tuple,Energy_male,Energy_female,average_male,average_female,female-male
90,1.8709515,1.4983616,"('motivated', 'unmotivated')",0.23011503,0.21945208,1.0505332946777344,0.8589068651199341,-0.1916264295578003
28,-1.7976141,-1.9677263,"('honest', 'dishonest')",-2.012293,-2.2145486,-1.9049535989761353,-2.091137409210205,-0.18618381023406982
32,-1.7924851,-1.5256543,"('benevolent', 'hardhearted')",-1.1469363,-0.8882249,-1.4697107076644897,-1.2069395780563354,0.2627711296081543
8,-1.66865,-1.0909997,"('open', 'distant')",0.015616775,-0.39126012,-0.8265166282653809,-0.7411299347877502,0.08538669347763062
29,-1.6580606,-1.5563475,"('honest', 'immoral')",-0.8413514,-0.97870916,-1.2497060298919678,-1.2675282955169678,-0.017822265625
99,-1.6470046,-0.87405795,"('prestigious', 'insignificant')",-0.4636646,-0.4681207,-1.0553345680236816,-0.6710892915725708,0.38424527645111084
86,1.6460108,1.3975397,"('self-reliant', 'helpless')",1.5594375,1.6618239,1.6027240753173828,1.5296818017959595,-0.07304227352142334
94,1.6420909,1.033418,"('aggressive', 'submissive')",-0.68141377,-0.5293621,0.48033857345581055,0.2520279884338379,-0.22831058502197266
6,1.6044664,1.8053069,"('liked', 'disliked')",4.1148806,4.317058,2.859673500061035,3.0611824989318848,0.2015089988708496
63,-1.575491,-1.1351154,"('capable', 'incapable')",-0.6560965,-0.8470783,-1.1157937049865723,-0.9910968542098999,0.12469685077667236
79,1.5592198,1.1409065,"('determined', 'doubtful')",0.1727868,0.20599775,0.8660033345222473,0.6734520792961121,-0.19255125522613525
104,-1.5048957,-0.79145366,"('conventional', 'unconventional')",-0.58085644,-0.39560443,-1.0428760051727295,-0.5935290455818176,0.44934695959091187
71,1.4507233,0.394266,"('efficient', 'inefficient')",-1.7167315,-1.8953872,-0.13300412893295288,-0.7505605816841125,-0.6175564527511597
15,1.4325331,1.3582568,"('polite', 'impolite')",0.6464133,0.771343,1.039473295211792,1.0647999048233032,0.02532660961151123
67,-1.4030365,-1.1150243,"('discriminating', 'undiscriminating')",-0.9628219,-0.76276815,-1.1829291582107544,-0.9388962388038635,0.24403291940689087
34,-1.3802176,-1.3166406,"('loyal', 'disloyal')",-1.3213265,-1.201011,-1.3507720232009888,-1.2588257789611816,0.09194624423980713
98,-1.3711332,-0.7566461,"('prestigious', 'insignificant')",-0.21217108,-0.2721787,-0.7916521430015564,-0.5144124031066895,0.27723973989486694
103,1.357332,1.6260772,"('traditional', 'modern')",1.4928405,1.5076072,1.425086259841919,1.5668421983718872,0.14175593852996826
20,-1.3504031,-0.29632318,"('popular', 'unpopular')",-0.10486728,-0.030290306,-0.7276351451873779,-0.16330674290657043,0.5643284022808075
7,-1.3377109,-1.1272532,"('outgoing', 'distant')",-0.41773307,-0.8313813,-0.8777219653129578,-0.9793172478675842,-0.10159528255462646
72,-1.3197746,-1.0989296,"('logical', 'illogical')",-1.5735381,-1.446734,-1.446656346321106,-1.2728317975997925,0.17382454872131348
58,-1.2293055,-1.1568702,"('able', 'clumsy')",-1.61344,-1.5121055,-1.4213727712631226,-1.3344879150390625,0.08688485622406006
42,-1.1139387,0.091624916,"('amicable', 'hostile')",0.94391453,1.2263803,-0.08501207828521729,0.6590026617050171,0.7440147399902344
44,-1.0902803,-1.4640448,"('truthful', 'untruthful')",-1.2910852,-1.3307499,-1.1906827688217163,-1.3973972797393799,-0.20671451091766357
3,1.0549309,0.96066153,"('likable', 'unlikable')",0.73056227,0.7470579,0.8927465677261353,0.8538597226142883,-0.038886845111846924
2,1.021556,0.21668527,"('friendly', 'unfriendly')",-0.50260067,-0.3624283,0.2594776749610901,-0.07287152111530304,-0.3323491960763931
69,-0.9885456,-0.60362667,"('wise', 'foolish')",-0.658881,-0.558529,-0.8237133026123047,-0.5810778141021729,0.24263548851013184
76,0.98365504,0.6518673,"('secure', 'insecure')",-0.26303387,-0.1019059,0.3603105843067169,0.27498069405555725,-0.08532989025115967
22,0.9560089,0.90738344,"('welcoming', 'disagreeable')",1.2357355,1.2778991,1.095872163772583,1.0926413536071777,-0.0032308101654052734
61,-0.944839,0.01757726,"('rational', 'irrational')",0.15952143,0.42030174,-0.3926587700843811,0.21893949806690216,0.6115982681512833
13,-0.93976444,-1.5485654,"('helpful', 'unhelpful')",-2.7398748,-2.762312,-1.8398196697235107,-2.1554386615753174,-0.31561899185180664
48,0.93319595,0.7631872,"('reliable', 'unreliable')",2.227078,2.157972,1.580137014389038,1.4605796337127686,-0.11955738067626953
77,-0.90691894,-0.32636127,"('active', 'inactive')",0.7957827,0.9051944,-0.05556812882423401,0.2894165515899658,0.34498468041419983
16,0.9054181,0.32434723,"('social', 'antisocial')",-0.8901634,-0.54829955,0.007627338171005249,-0.11197616159915924,-0.11960349977016449
25,0.8851272,0.20078295,"('moral', 'immoral')",-1.6574216,-1.4513371,-0.3861472010612488,-0.625277042388916,-0.23912984132766724
81,0.81270725,0.97929627,"('industrious', 'lazy')",0.8049395,0.81616807,0.8088233470916748,0.897732138633728,0.08890879154205322
93,0.8073088,0.24878919,"('dominating', 'dominated')",0.13787365,0.3614059,0.47259122133255005,0.3050975501537323,-0.16749367117881775
92,-0.77805436,-0.46484864,"('unwavering', 'wavering')",0.11890273,-0.021496236,-0.3295758068561554,-0.24317243695259094,0.08640336990356445
105,-0.7761164,-0.7502634,"('conventional', 'modern')",-0.18929489,-0.3269417,-0.48270562291145325,-0.5386025309562683,-0.055896908044815063
5,0.7705262,0.61547995,"('pleasant', 'repellent')",0.10114539,0.122558266,0.4358357787132263,0.369019091129303,-0.06681668758392334
9,-0.77033645,-0.9390434,"('sensitive', 'insensitive')",-1.2423394,-1.5221517,-1.0063378810882568,-1.2305974960327148,-0.224259614944458
33,-0.66716605,-0.54445267,"('softhearted', 'hardhearted')",-0.9846002,-1.223373,-0.825883150100708,-0.8839128613471985,-0.05802971124649048
85,-0.6524869,-0.7326562,"('ambitious', 'unambitious')",-0.98706454,-0.84022045,-0.8197757005691528,-0.7864383459091187,0.03333735466003418
19,-0.6392236,-0.052693874,"('funny', 'boring')",0.16994846,0.32816315,-0.2346375584602356,0.13773463666439056,0.37237219512462616
100,-0.60600066,-0.6926,"('influential', 'uninfluential')",-1.1249428,-0.9105959,-0.8654717206954956,-0.8015979528427124,0.0638737678527832
39,-0.6002749,0.0539366,"('right', 'wrong')",-0.4186951,-0.26159558,-0.5094850063323975,-0.10382948815822601,0.40565551817417145
73,-0.5978093,-1.3334272,"('brilliant', 'incompetent')",-1.1197927,-1.2840816,-0.858801007270813,-1.3087544441223145,-0.44995343685150146
49,-0.5731631,-1.4060827,"('responsible', 'irresponsible')",-1.890225,-2.1345947,-1.2316941022872925,-1.770338773727417,-0.5386446714401245
30,-0.5446892,-1.0888615,"('honest', 'dishonest')",-0.778649,-0.8185479,-0.6616690754890442,-0.9537047147750854,-0.29203563928604126
4,-0.5402945,-0.4283691,"('likable', 'unlikable')",-1.5519984,-1.378438,-1.0461463928222656,-0.9034035205841064,0.14274287223815918
17,-0.52477896,-0.5630827,"('social', 'antisocial')",-0.6563835,-0.44496354,-0.5905812382698059,-0.5040231347084045,0.08655810356140137
51,-0.510242,-1.0504272,"('competent', 'incompetent')",-0.09706029,-0.08046158,-0.3036511540412903,-0.5654444098472595,-0.26179325580596924
84,-0.4874821,-0.6136856,"('self-confident', 'diffident')",-1.3942723,-1.4147456,-0.9408771991729736,-1.0142155885696411,-0.07333838939666748
101,-0.47947407,-0.41349584,"('successful', 'unsuccessful')",-1.3551031,-1.2933719,-0.917288601398468,-0.8534338474273682,0.06385475397109985
82,0.46205592,0.9024248,"('industrious', 'meek')",0.16275325,0.31982812,0.3124045729637146,0.6111264824867249,0.29872190952301025
74,-0.46107262,-0.9784115,"('insightful', 'unperceptive')",-1.1133182,-1.2003164,-0.7871954441070557,-1.089363932609558,-0.30216848850250244
56,0.4536357,0.42730558,"('intelligent', 'dumb')",-0.0067700744,0.018054515,0.22343280911445618,0.22268004715442657,-0.000752761960029602
65,0.45195338,-0.5549886,"('practical', 'impractical')",-1.426974,-1.4531281,-0.4875103235244751,-1.0040583610534668,-0.5165480375289917
47,-0.4513278,-0.5923765,"('forgiving', 'unforgiving')",0.18629563,0.33839262,-0.13251608610153198,-0.12699192762374878,0.005524158477783203
87,-0.44277287,-0.80475867,"('dedicated', 'undedicated')",-0.35249466,-0.43109983,-0.39763376116752625,-0.617929220199585,-0.22029545903205872
18,-0.43960756,-1.0802717,"('social', 'asocial')",-1.2283826,-1.0912683,-0.8339951038360596,-1.0857700109481812,-0.2517749071121216
89,0.43302834,0.15132132,"('daring', 'anxious')",0.13400085,0.16464601,0.2835145890712738,0.157983660697937,-0.1255309283733368
91,-0.42465323,-0.4057428,"('resilient', 'nonresilient')",0.09876719,-0.06429429,-0.1629430204629898,-0.2350185513496399,-0.07207553088665009
59,0.3830989,0.3686033,"('skillful', 'clumsy')",-0.053971574,0.05108726,0.16456365585327148,0.20984527468681335,0.04528161883354187
31,-0.36825982,0.12097746,"('altruistic', 'egoistic')",-0.83660614,-0.67219025,-0.6024329662322998,-0.2756063938140869,0.3268265724182129
0,0.34952614,0.20079279,"('sociable', 'unsociable')",-0.38354656,-0.16079536,-0.017010211944580078,0.019998714327812195,0.03700892627239227
52,0.3427378,0.06665856,"('competitive', 'uncompetitive')",-0.19016273,-0.13958667,0.07628753036260605,-0.036464057862758636,-0.11275158822536469
110,0.33996364,0.17027459,"('narrow-minded', 'open-minded')",0.8593237,0.92003554,0.5996436476707458,0.5451550483703613,-0.05448859930038452
80,0.3057382,0.048685327,"('independent', 'dependent')",0.44011948,0.3208071,0.3729288578033447,0.18474620580673218,-0.18818265199661255
35,-0.29387957,-0.11453761,"('fair', 'unfair')",0.523046,0.5529777,0.11458322405815125,0.21922004222869873,0.10463681817054749
38,-0.28362685,-0.65363616,"('kind', 'unkind')",-1.888413,-1.6632476,-1.0860198736190796,-1.1584419012069702,-0.07242202758789062
64,0.2672633,-0.25599873,"('clever', 'incompetent')",-0.7492933,-0.5758775,-0.2410150170326233,-0.4159381091594696,-0.1749230921268463
55,-0.26063073,-0.0785703,"('intelligent', 'unintelligent')",-1.4579399,-1.3499066,-0.859285295009613,-0.7142384052276611,0.1450468897819519
14,0.25802818,-0.3508187,"('supportive', 'unsupportive')",0.29657727,0.117815405,0.27730274200439453,-0.11650164425373077,-0.3938043862581253
57,-0.2567488,-0.4459534,"('able', 'unable')",-1.177836,-1.3267133,-0.7172923684120178,-0.8863333463668823,-0.1690409779548645
70,0.2535996,0.5566596,"('wise', 'unwise')",0.5034476,0.42497784,0.378523588180542,0.49081870913505554,0.11229512095451355
66,-0.25208902,0.3367106,"('imaginative', 'unimaginative')",1.465295,1.4954926,0.6066029667854309,0.9161015748977661,0.3094986081123352
23,0.24532342,0.28130662,"('hospitable', 'inhospitable')",0.5184783,0.28793144,0.3819008469581604,0.2846190333366394,-0.097281813621521
36,0.1900261,-0.17005673,"('tolerant', 'intolerant')",-1.3933492,-1.3336675,-0.6016615629196167,-0.751862108707428,-0.15020054578781128
102,0.1897997,-0.053534284,"('eminent', 'low')",-0.76265794,-0.798442,-0.28642910718917847,-0.4259881377220154,-0.13955903053283691
43,-0.16810746,-0.17708492,"('genuine', 'fake')",-0.8335165,-0.92764646,-0.5008119940757751,-0.5523656606674194,-0.05155366659164429
83,-0.16726738,-0.73699605,"('energetic', 'lethargic')",-0.28009254,-0.43954524,-0.22367995977401733,-0.5882706642150879,-0.36459070444107056
41,-0.15616283,0.47292894,"('incorrupt', 'corrupt')",1.4368062,1.3471118,0.640321671962738,0.9100203514099121,0.2696986794471741
78,0.15274197,0.1377281,"('active', 'inactive')",0.79766953,0.32123488,0.47520574927330017,0.22948148846626282,-0.24572426080703735
26,-0.14653912,-0.32066357,"('trustworthy', 'untrustworthy')",0.9430556,1.1012136,0.3982582688331604,0.3902750015258789,-0.007983267307281494
37,-0.11283177,0.39072657,"('good', 'evil')",2.0589266,1.8966541,0.9730473756790161,1.1436903476715088,0.17064297199249268
96,0.111802995,-0.16249669,"('powerful', 'powerless')",-1.5990961,-1.1854222,-0.743646502494812,-0.6739594340324402,0.06968706846237183
46,0.10082531,0.36838102,"('generous', 'stingy')",1.5313028,1.6120057,0.8160640597343445,0.9901933670043945,0.17412930727005005
97,-0.096380144,-0.03854531,"('superior', 'inferior')",-0.63435173,-0.7680914,-0.3653659224510193,-0.4033183455467224,-0.037952423095703125
12,0.07982105,-0.46995306,"('sympathetic', 'unsympathetic')",-0.9069904,-1.0467482,-0.4135846793651581,-0.7583506107330322,-0.34476593136787415
21,-0.07227266,0.0498479,"('nice', 'nasty')",0.40300232,0.26198947,0.1653648316860199,0.155918687582016,-0.009446144104003906
60,0.07063994,0.07830641,"('educated', 'uneducated')",-0.2896396,0.049718708,-0.10949982702732086,0.0640125572681427,0.17351238429546356
45,0.06326263,-0.65883625,"('cooperative', 'exploitative')",-0.23946713,-0.34826183,-0.08810225129127502,-0.5035490393638611,-0.41544678807258606
106,0.04493013,0.043929383,"('conventional', 'unconventional')",-0.0683441,0.13405475,-0.011706985533237457,0.08899206668138504,0.1006990522146225
54,0.04186043,-0.110576384,"('smart', 'stupid')",-0.9983467,-1.2118996,-0.4782431125640869,-0.6612380146980286,-0.18299490213394165
88,0.026025653,0.3940546,"('impulsive', 'meek')",0.9253155,1.0487615,0.47567057609558105,0.7214080095291138,0.24573743343353271
24,0.015000254,-0.2388919,"('thoughtful', 'rough')",-1.1865315,-1.0124934,-0.5857656598091125,-0.62569260597229,-0.03992694616317749
