,Pfizer_male,Pfizer_female,tuple,average_male,average_female,female-male
32,-1.1497923,-0.99409527,"('benevolent', 'hardhearted')",-1.1497923135757446,-0.9940952658653259,0.1556970477104187
55,1.1326972,1.1770381,"('intelligent', 'unintelligent')",1.1326972246170044,1.1770380735397339,0.04434084892272949
20,-1.1126335,-1.1542476,"('popular', 'unpopular')",-1.112633466720581,-1.1542476415634155,-0.04161417484283447
60,1.0457304,1.2487979,"('educated', 'uneducated')",1.0457303524017334,1.24879789352417,0.20306754112243652
100,1.0189731,1.1128236,"('influential', 'uninfluential')",1.0189731121063232,1.1128236055374146,0.09385049343109131
17,1.0125531,1.1624038,"('social', 'antisocial')",1.012553095817566,1.1624038219451904,0.1498507261276245
65,1.0018377,0.91853094,"('practical', 'impractical')",1.0018377304077148,0.9185309410095215,-0.08330678939819336
85,0.9543477,0.9435424,"('ambitious', 'unambitious')",0.9543477296829224,0.9435424208641052,-0.010805308818817139
105,-0.9408454,-0.9595213,"('conventional', 'modern')",-0.9408453702926636,-0.9595212936401367,-0.018675923347473145
90,0.91994876,0.8709022,"('motivated', 'unmotivated')",0.9199487566947937,0.8709021806716919,-0.04904657602310181
24,-0.8982446,-0.78975517,"('thoughtful', 'rough')",-0.8982446193695068,-0.7897551655769348,0.10848945379257202
19,-0.8803821,-0.9267043,"('funny', 'boring')",-0.8803821206092834,-0.9267042875289917,-0.04632216691970825
39,-0.8622078,-0.92665416,"('right', 'wrong')",-0.8622077703475952,-0.9266541600227356,-0.06444638967514038
101,-0.8586009,-0.7962707,"('successful', 'unsuccessful')",-0.858600914478302,-0.7962707281112671,0.06233018636703491
18,0.82205844,0.826597,"('social', 'asocial')",0.8220584392547607,0.8265969753265381,0.004538536071777344
23,-0.8184141,-0.88344514,"('hospitable', 'inhospitable')",-0.8184140920639038,-0.883445143699646,-0.06503105163574219
28,0.76866883,0.89549196,"('honest', 'dishonest')",0.7686688303947449,0.8954919576644897,0.12682312726974487
10,-0.76480776,-0.76811403,"('affectionate', 'unaffectionate')",-0.7648077607154846,-0.7681140303611755,-0.003306269645690918
77,-0.7628486,-0.81824434,"('active', 'inactive')",-0.7628486156463623,-0.8182443380355835,-0.05539572238922119
88,-0.738392,-0.7547478,"('impulsive', 'meek')",-0.7383919954299927,-0.7547478079795837,-0.016355812549591064
38,0.734354,0.830469,"('kind', 'unkind')",0.7343540191650391,0.830469012260437,0.09611499309539795
103,0.7307945,0.97016025,"('traditional', 'modern')",0.7307944893836975,0.9701602458953857,0.23936575651168823
44,0.7283238,0.7313739,"('truthful', 'untruthful')",0.7283238172531128,0.7313739061355591,0.003050088882446289
80,0.6781207,0.7764669,"('independent', 'dependent')",0.6781206727027893,0.7764669060707092,0.09834623336791992
27,0.6757293,0.9222625,"('sincere', 'insincere')",0.6757292747497559,0.9222624897956848,0.24653321504592896
53,-0.6542239,-0.6834524,"('smart', 'stupid')",-0.6542239189147949,-0.6834524273872375,-0.029228508472442627
50,0.6122389,0.47646785,"('unprejudiced', 'prejudiced')",0.612238883972168,0.4764678478240967,-0.1357710361480713
22,0.5915142,0.5165412,"('welcoming', 'disagreeable')",0.5915142297744751,0.5165411829948425,-0.07497304677963257
46,0.59110296,0.6232723,"('generous', 'stingy')",0.5911029577255249,0.6232722997665405,0.032169342041015625
11,-0.5595246,-0.54478693,"('caring', 'unaffectionate')",-0.5595245957374573,-0.5447869300842285,0.01473766565322876
56,0.50550383,0.5237419,"('intelligent', 'dumb')",0.5055038332939148,0.5237419009208679,0.018238067626953125
40,-0.49462736,-0.5916712,"('honorable', 'mean')",-0.49462735652923584,-0.5916712284088135,-0.09704387187957764
33,-0.48987523,-0.5160878,"('softhearted', 'hardhearted')",-0.4898752272129059,-0.5160877704620361,-0.02621254324913025
72,0.48403102,0.6043264,"('logical', 'illogical')",0.4840310215950012,0.6043264269828796,0.12029540538787842
86,-0.48292056,-0.6415017,"('self-reliant', 'helpless')",-0.4829205572605133,-0.6415017247200012,-0.15858116745948792
54,0.48075888,0.2599837,"('smart', 'stupid')",0.4807588756084442,0.25998368859291077,-0.22077518701553345
97,-0.43270892,-0.38056886,"('superior', 'inferior')",-0.4327089190483093,-0.38056886196136475,0.05214005708694458
91,0.3971489,0.42484206,"('resilient', 'nonresilient')",0.39714890718460083,0.42484205961227417,0.02769315242767334
79,0.3963102,0.30480146,"('determined', 'doubtful')",0.3963102102279663,0.30480146408081055,-0.09150874614715576
29,0.35931277,0.31596005,"('honest', 'immoral')",0.3593127727508545,0.3159600496292114,-0.043352723121643066
67,-0.3507152,-0.18419696,"('discriminating', 'undiscriminating')",-0.35071519017219543,-0.18419696390628815,0.1665182262659073
70,0.34102595,0.2756427,"('wise', 'unwise')",0.3410259485244751,0.2756426930427551,-0.06538325548171997
84,-0.3117507,-0.56112695,"('self-confident', 'diffident')",-0.31175071001052856,-0.5611269474029541,-0.24937623739242554
96,-0.29007435,-0.17679924,"('powerful', 'powerless')",-0.29007434844970703,-0.1767992377281189,0.11327511072158813
62,-0.26650807,-0.38511866,"('creative', 'uncreative')",-0.2665080726146698,-0.38511866331100464,-0.11861059069633484
45,0.26541176,0.29384288,"('cooperative', 'exploitative')",0.26541176438331604,0.2938428819179535,0.02843111753463745
59,-0.2217747,-0.11965349,"('skillful', 'clumsy')",-0.22177469730377197,-0.11965349316596985,0.10212120413780212
43,0.21383172,0.20971197,"('genuine', 'fake')",0.21383172273635864,0.2097119688987732,-0.004119753837585449
6,-0.18686333,-0.27455577,"('liked', 'disliked')",-0.18686333298683167,-0.2745557725429535,-0.08769243955612183
106,-0.17648032,-0.10952568,"('conventional', 'unconventional')",-0.17648032307624817,-0.10952568054199219,0.06695464253425598
4,-0.17253074,-0.20770654,"('likable', 'unlikable')",-0.17253074049949646,-0.2077065408229828,-0.03517580032348633
95,-0.15650842,-0.12280911,"('rich', 'poor')",-0.1565084159374237,-0.12280911207199097,0.03369930386543274
78,-0.14615622,-0.588041,"('active', 'inactive')",-0.1461562216281891,-0.5880410075187683,-0.4418847858905792
57,0.13341942,0.039866835,"('able', 'unable')",0.13341942429542542,0.03986683487892151,-0.0935525894165039
34,0.13114919,0.32300928,"('loyal', 'disloyal')",0.13114918768405914,0.32300928235054016,0.19186009466648102
87,-0.102199614,0.012198687,"('dedicated', 'undedicated')",-0.10219961404800415,0.012198686599731445,0.1143983006477356
68,-0.06913841,-0.22401208,"('clever', 'inept')",-0.06913840770721436,-0.2240120768547058,-0.15487366914749146
102,-0.058783278,0.048633754,"('eminent', 'low')",-0.05878327786922455,0.04863375425338745,0.107417032122612
21,0.046307564,-0.19393736,"('nice', 'nasty')",0.04630756378173828,-0.19393736124038696,-0.24024492502212524
35,0.03896594,0.06567189,"('fair', 'unfair')",0.03896594047546387,0.0656718909740448,0.026705950498580933
110,0.013238549,0.07204965,"('narrow-minded', 'open-minded')",0.01323854923248291,0.07204964756965637,0.05881109833717346
