,Twitter_male,Twitter_female,tuple,average_male,average_female,female-male
61,0.5080888,0.5058808,"('rational', 'irrational')",0.5080888271331787,0.5058807730674744,-0.0022080540657043457
19,-0.48199508,-0.42393076,"('funny', 'boring')",-0.4819950759410858,-0.4239307641983032,0.05806431174278259
109,0.4787297,0.7500645,"('conservative', 'liberal')",0.4787296950817108,0.750064492225647,0.27133479714393616
108,0.4787297,0.7500645,"('conservative', 'liberal')",0.4787296950817108,0.750064492225647,0.27133479714393616
92,-0.46365675,-0.5960058,"('unwavering', 'wavering')",-0.4636567533016205,-0.5960057973861694,-0.13234904408454895
35,0.4629495,0.60762054,"('fair', 'unfair')",0.4629495143890381,0.6076205372810364,0.1446710228919983
52,0.4536858,0.47936755,"('competitive', 'uncompetitive')",0.45368579030036926,0.47936755418777466,0.025681763887405396
76,0.42173246,0.5976047,"('secure', 'insecure')",0.42173245549201965,0.5976046919822693,0.17587223649024963
15,0.40872824,0.604664,"('polite', 'impolite')",0.4087282419204712,0.6046640276908875,0.19593578577041626
26,0.40183717,0.48960248,"('trustworthy', 'untrustworthy')",0.40183717012405396,0.4896024763584137,0.08776530623435974
9,-0.3971385,-0.490724,"('sensitive', 'insensitive')",-0.3971385061740875,-0.49072399735450745,-0.09358549118041992
96,-0.3850615,-0.25441945,"('powerful', 'powerless')",-0.38506150245666504,-0.2544194459915161,0.13064205646514893
4,0.37566152,0.20531383,"('likable', 'unlikable')",0.3756615221500397,0.20531383156776428,-0.1703476905822754
73,-0.32894933,-0.6108206,"('brilliant', 'incompetent')",-0.32894933223724365,-0.6108205914497375,-0.2818712592124939
98,0.32703048,0.11586295,"('prestigious', 'insignificant')",0.3270304799079895,0.11586295068264008,-0.21116752922534943
42,-0.32356942,-0.40047145,"('amicable', 'hostile')",-0.3235694169998169,-0.40047144889831543,-0.07690203189849854
31,-0.2756256,-0.1694549,"('altruistic', 'egoistic')",-0.2756255865097046,-0.1694549024105072,0.10617068409919739
25,0.27536023,0.32750532,"('moral', 'immoral')",0.27536022663116455,0.32750532031059265,0.0521450936794281
70,-0.25798446,-0.439282,"('wise', 'unwise')",-0.257984459400177,-0.43928200006484985,-0.18129754066467285
12,0.22043374,0.3212374,"('sympathetic', 'unsympathetic')",0.22043374180793762,0.32123738527297974,0.10080364346504211
51,0.21416032,0.057055473,"('competent', 'incompetent')",0.21416032314300537,0.05705547332763672,-0.15710484981536865
58,0.16737065,0.30922884,"('able', 'clumsy')",0.16737064719200134,0.3092288374900818,0.14185819029808044
102,-0.1367884,-0.21306264,"('eminent', 'low')",-0.13678839802742004,-0.21306264400482178,-0.07627424597740173
39,-0.12589082,-0.060825974,"('right', 'wrong')",-0.1258908212184906,-0.06082597374916077,0.06506484746932983
83,0.11190772,0.00013464689,"('energetic', 'lethargic')",0.1119077205657959,0.00013464689254760742,-0.11177307367324829
43,0.07798439,0.06597692,"('genuine', 'fake')",0.07798439264297485,0.06597691774368286,-0.012007474899291992
0,-0.04334736,0.2531178,"('sociable', 'unsociable')",-0.04334735870361328,0.25311779975891113,0.2964651584625244
85,-0.042398244,-0.09365326,"('ambitious', 'unambitious')",-0.04239824414253235,-0.09365326166152954,-0.05125501751899719
14,-0.032341987,-0.28636134,"('supportive', 'unsupportive')",-0.032341986894607544,-0.28636133670806885,-0.2540193498134613
69,0.024159491,-0.2456032,"('wise', 'foolish')",0.024159491062164307,-0.24560320377349854,-0.26976269483566284
17,0.021766424,0.16702026,"('social', 'antisocial')",0.02176642417907715,0.1670202612876892,0.14525383710861206
47,0.020488173,0.12580861,"('forgiving', 'unforgiving')",0.02048817276954651,0.12580861151218414,0.10532043874263763
20,0.018165946,-0.15033224,"('popular', 'unpopular')",0.018165946006774902,-0.1503322422504425,-0.1684981882572174
