,nicor_male,nicor_female,tuple,average_male,average_female,female-male
23,0.7267084,0.9719082,"('hospitable', 'inhospitable')",0.7267084121704102,0.9719082117080688,0.2451997995376587
68,-0.7211195,-0.95606375,"('clever', 'inept')",-0.7211195230484009,-0.9560637474060059,-0.23494422435760498
69,-0.708475,-0.36853206,"('wise', 'foolish')",-0.7084749937057495,-0.36853206157684326,0.33994293212890625
63,-0.7084697,-0.38506857,"('capable', 'incapable')",-0.7084696888923645,-0.3850685656070709,0.3234011232852936
87,-0.6923886,-0.8626274,"('dedicated', 'undedicated')",-0.6923885941505432,-0.862627387046814,-0.17023879289627075
2,-0.65966034,-0.6387682,"('friendly', 'unfriendly')",-0.6596603393554688,-0.638768196105957,0.02089214324951172
92,0.6558403,0.89367104,"('unwavering', 'wavering')",0.655840277671814,0.8936710357666016,0.2378307580947876
94,-0.60666704,-0.9009959,"('aggressive', 'submissive')",-0.6066670417785645,-0.9009959101676941,-0.29432886838912964
73,-0.59993196,-1.1565689,"('brilliant', 'incompetent')",-0.5999319553375244,-1.1565688848495483,-0.5566369295120239
33,-0.59069383,0.1187439,"('softhearted', 'hardhearted')",-0.5906938314437866,0.118743896484375,0.7094377279281616
32,-0.5624151,-0.4486488,"('benevolent', 'hardhearted')",-0.5624151229858398,-0.4486488103866577,0.11376631259918213
22,0.5365937,0.6845967,"('welcoming', 'disagreeable')",0.5365936756134033,0.6845967173576355,0.14800304174423218
110,-0.5270699,-0.7034513,"('narrow-minded', 'open-minded')",-0.5270699262619019,-0.7034512758255005,-0.17638134956359863
97,-0.5173152,-0.43048012,"('superior', 'inferior')",-0.5173152089118958,-0.43048012256622314,0.08683508634567261
89,-0.5159879,-0.59637225,"('daring', 'anxious')",-0.5159878730773926,-0.5963722467422485,-0.08038437366485596
45,-0.5107409,-0.9961196,"('cooperative', 'exploitative')",-0.5107408761978149,-0.9961196184158325,-0.4853787422180176
80,0.50977373,0.6918975,"('independent', 'dependent')",0.5097737312316895,0.6918975114822388,0.18212378025054932
67,-0.48841476,-0.46650615,"('discriminating', 'undiscriminating')",-0.4884147644042969,-0.46650615334510803,0.021908611059188843
83,-0.4856806,-0.48860633,"('energetic', 'lethargic')",-0.48568060994148254,-0.488606333732605,-0.0029257237911224365
85,0.47403783,0.34169853,"('ambitious', 'unambitious')",0.4740378260612488,0.3416985273361206,-0.13233929872512817
103,0.43576163,0.50793606,"('traditional', 'modern')",0.43576163053512573,0.5079360604286194,0.07217442989349365
41,0.42998803,0.8595906,"('incorrupt', 'corrupt')",0.4299880266189575,0.8595905900001526,0.42960256338119507
59,-0.42056113,-0.22030537,"('skillful', 'clumsy')",-0.42056113481521606,-0.22030536830425262,0.20025576651096344
47,-0.4153514,-0.23825416,"('forgiving', 'unforgiving')",-0.41535139083862305,-0.23825415968894958,0.17709723114967346
74,-0.41012162,-0.4331377,"('insightful', 'unperceptive')",-0.4101216197013855,-0.4331377148628235,-0.02301609516143799
109,-0.40608448,-0.5823207,"('conservative', 'liberal')",-0.40608447790145874,-0.5823206901550293,-0.17623621225357056
108,-0.40608448,-0.5823207,"('conservative', 'liberal')",-0.40608447790145874,-0.5823206901550293,-0.17623621225357056
31,-0.40606487,-0.17218173,"('altruistic', 'egoistic')",-0.40606486797332764,-0.17218172550201416,0.23388314247131348
14,0.39392132,0.5052757,"('supportive', 'unsupportive')",0.3939213156700134,0.5052757263183594,0.11135441064834595
43,-0.3938111,-0.24839732,"('genuine', 'fake')",-0.39381110668182373,-0.2483973205089569,0.14541378617286682
24,-0.39347196,-0.51299286,"('thoughtful', 'rough')",-0.39347195625305176,-0.5129928588867188,-0.11952090263366699
30,-0.39249775,-0.3056905,"('honest', 'dishonest')",-0.3924977481365204,-0.3056904971599579,0.0868072509765625
44,-0.37617424,-0.13418779,"('truthful', 'untruthful')",-0.3761742413043976,-0.13418778777122498,0.2419864535331726
51,-0.3597102,-0.40877575,"('competent', 'incompetent')",-0.3597101867198944,-0.4087757468223572,-0.04906556010246277
17,0.35230026,0.48258752,"('social', 'antisocial')",0.3523002564907074,0.4825875163078308,0.1302872598171234
96,0.3509146,0.28516114,"('powerful', 'powerless')",0.3509145975112915,0.2851611375808716,-0.06575345993041992
88,0.33944735,0.48440975,"('impulsive', 'meek')",0.33944734930992126,0.48440974950790405,0.1449624001979828
11,-0.32654285,0.084575646,"('caring', 'unaffectionate')",-0.32654285430908203,0.08457564562559128,0.4111184999346733
98,0.32100928,0.4270742,"('prestigious', 'insignificant')",0.3210092782974243,0.4270741939544678,0.10606491565704346
101,-0.30902338,-0.45105487,"('successful', 'unsuccessful')",-0.309023380279541,-0.4510548710823059,-0.1420314908027649
52,-0.3042779,-0.1690558,"('competitive', 'uncompetitive')",-0.3042778968811035,-0.16905580461025238,0.13522209227085114
5,-0.30065668,-0.42117852,"('pleasant', 'repellent')",-0.30065667629241943,-0.42117851972579956,-0.12052184343338013
57,0.2856242,0.17638677,"('able', 'unable')",0.2856242060661316,0.1763867735862732,-0.1092374324798584
102,0.26762995,0.028404444,"('eminent', 'low')",0.2676299512386322,0.028404444456100464,-0.23922550678253174
60,-0.26694286,-0.18650573,"('educated', 'uneducated')",-0.2669428586959839,-0.1865057349205017,0.08043712377548218
9,-0.26583904,-0.3741897,"('sensitive', 'insensitive')",-0.2658390402793884,-0.37418970465660095,-0.10835066437721252
16,-0.25473958,-0.621194,"('social', 'antisocial')",-0.25473958253860474,-0.6211940050125122,-0.36645442247390747
76,-0.24863493,-0.33728516,"('secure', 'insecure')",-0.248634934425354,-0.3372851610183716,-0.08865022659301758
86,0.20889443,0.37642086,"('self-reliant', 'helpless')",0.20889443159103394,0.37642085552215576,0.16752642393112183
55,-0.20878592,-0.15079343,"('intelligent', 'unintelligent')",-0.20878592133522034,-0.1507934331893921,0.05799248814582825
61,0.20709202,0.40653345,"('rational', 'irrational')",0.2070920169353485,0.40653344988822937,0.19944143295288086
0,-0.19058728,-0.029513106,"('sociable', 'unsociable')",-0.19058728218078613,-0.029513105750083923,0.1610741764307022
21,0.18257637,0.3638887,"('nice', 'nasty')",0.18257637321949005,0.3638887107372284,0.18131233751773834
48,0.17722602,0.21874167,"('reliable', 'unreliable')",0.1772260218858719,0.21874167025089264,0.04151564836502075
1,-0.16884807,0.2877729,"('friendly', 'unfriendly')",-0.16884806752204895,0.28777289390563965,0.4566209614276886
79,-0.13464952,-0.40473658,"('determined', 'doubtful')",-0.13464951515197754,-0.40473657846450806,-0.2700870633125305
15,-0.13159665,0.06828123,"('polite', 'impolite')",-0.1315966546535492,0.06828123331069946,0.19987788796424866
91,0.13119711,0.33294228,"('resilient', 'nonresilient')",0.13119710981845856,0.33294227719306946,0.2017451673746109
104,-0.12850124,0.2694932,"('conventional', 'unconventional')",-0.12850123643875122,0.2694931924343109,0.39799442887306213
100,0.11852965,0.31754816,"('influential', 'uninfluential')",0.11852964758872986,0.31754815578460693,0.19901850819587708
107,-0.117881715,0.11935526,"('conventional', 'modern')",-0.11788171529769897,0.11935526132583618,0.23723697662353516
93,-0.09166089,-0.19386038,"('dominating', 'dominated')",-0.09166088700294495,-0.19386038184165955,-0.1021994948387146
71,0.085336775,-0.47896183,"('efficient', 'inefficient')",0.08533677458763123,-0.4789618253707886,-0.5642985999584198
3,0.085040584,0.28337836,"('likable', 'unlikable')",0.08504058420658112,0.28337836265563965,0.19833777844905853
10,-0.0749886,0.27711582,"('affectionate', 'unaffectionate')",-0.07498860359191895,0.2771158218383789,0.35210442543029785
99,-0.069756866,0.13976756,"('prestigious', 'insignificant')",-0.06975686550140381,0.13976755738258362,0.20952442288398743
72,-0.06881788,0.11710556,"('logical', 'illogical')",-0.0688178762793541,0.11710555851459503,0.18592343479394913
56,-0.06282878,0.18544431,"('intelligent', 'dumb')",-0.06282877922058105,0.18544431030750275,0.2482730895280838
105,0.0450105,0.18338272,"('conventional', 'modern')",0.04501049965620041,0.18338271975517273,0.13837222009897232
35,0.008885831,0.33573705,"('fair', 'unfair')",0.008885830640792847,0.33573704957962036,0.3268512189388275
19,0.0043735504,0.09728062,"('funny', 'boring')",0.0043735504150390625,0.09728062152862549,0.09290707111358643
