,sprint_male,sprint_female,tuple,corp_male,corp_female,new_male,new_female,average_male,average_female,female-male
56,1.3356388,1.3381718,"('intelligent', 'dumb')",1.6987584,1.7227203,0.690233,1.0119772,1.2415433724721272,1.3576231002807617,0.11607972780863451
72,-1.3326683,-1.2878268,"('logical', 'illogical')",-1.4069908,-1.3363023,-0.42463043,-0.11634571,-1.0547631581624348,-0.9134915669759115,0.14127159118652333
100,-1.308738,-1.4021431,"('influential', 'uninfluential')",-0.63892,-0.5221347,-0.52025104,-0.49207926,-0.8226363658905029,-0.8054523468017578,0.017184019088745117
78,1.2669703,1.1006851,"('active', 'inactive')",2.3321204,1.9112912,1.6742909,1.1332293,1.7577937444051106,1.3817351659138997,-0.37605857849121094
21,1.2658228,1.4771888,"('nice', 'nasty')",0.38468748,0.27212715,0.35453856,0.31382322,0.6683495839436849,0.6877130667368571,0.019363482793172127
32,-1.2653191,-1.3442063,"('benevolent', 'hardhearted')",-1.3220441,-0.75526094,-0.5565795,-0.20947967,-1.0479809443155925,-0.7696489493052164,0.2783319950103761
31,-1.2186656,-1.1702626,"('altruistic', 'egoistic')",-0.277474,-0.047681987,0.63122517,0.40067068,-0.2883047858874003,-0.2724246581395467,0.015880127747853634
3,1.1921842,1.0642363,"('likable', 'unlikable')",1.6233785,1.5548921,1.4871099,1.6269121,1.4342241287231445,1.4153467814127605,-0.01887734731038404
107,1.124487,1.1592256,"('conventional', 'modern')",0.41894037,0.40934473,1.0958123,1.6039909,0.8797465960184733,1.0575203895568848,0.1777737935384115
85,-1.1243114,-1.0233998,"('ambitious', 'unambitious')",-0.31822163,-0.35626906,0.013987601,0.106343,-0.4761818250020345,-0.42444197336832684,0.051739851633707645
10,-1.1242843,-0.9941593,"('affectionate', 'unaffectionate')",-0.05168128,0.14470398,0.7698784,0.8342984,-0.1353623867034912,-0.005052308241526286,0.13031007846196493
106,-1.1003622,-0.8332402,"('conventional', 'unconventional')",-0.62033725,-0.33703667,1.2797227,0.963664,-0.14699224630991617,-0.06887096166610718,0.07812128464380899
76,1.0813818,0.9789802,"('secure', 'insecure')",-0.27963996,-0.35239786,-0.46814716,-0.3669712,0.1111982266108195,0.08653704325358073,-0.02466118335723877
49,-1.0807198,-1.3076134,"('responsible', 'irresponsible')",-1.4365293,-1.2053922,-1.0568249,-1.0981494,-1.1913580099741619,-1.2037183443705242,-0.012360334396362305
102,-1.0611682,-1.1225268,"('eminent', 'low')",-0.53147554,-0.3426346,-0.2643765,-0.27766025,-0.6190067529678345,-0.5809405247370402,0.03806622823079431
84,-1.0390999,-1.0347625,"('self-confident', 'diffident')",0.04052466,0.12735969,-0.24383731,-0.37390593,-0.4141375223795573,-0.4271029233932495,-0.012965401013692202
39,-1.0338148,-0.9677676,"('right', 'wrong')",0.6349007,0.8346789,0.26922962,0.41019645,-0.04322815934816996,0.09236924846967061,0.13559740781784058
81,1.0089037,0.97226137,"('industrious', 'lazy')",2.0935724,2.177915,2.0022373,2.030965,1.7015711466471355,1.727047284444173,0.025476137797037612
25,-1.0006499,-1.1161876,"('moral', 'immoral')",-1.5206175,-1.3253146,-1.4564099,-1.4396524,-1.325892448425293,-1.2937181790669758,0.03217426935831713
87,-0.9922291,-1.217431,"('dedicated', 'undedicated')",-0.80255353,-0.59696186,-0.63571346,-0.37742674,-0.8101654052734375,-0.7306065559387207,0.0795588493347168
20,-0.9684873,-0.9452945,"('popular', 'unpopular')",-0.1849665,-0.17244402,1.8974743,1.6604376,0.24800682067871094,0.18089969952901205,-0.06710712114969888
93,0.9628825,1.1287444,"('dominating', 'dominated')",-0.022973418,-0.17457613,-1.2408098,-0.70492834,-0.10030023256937663,0.08307995398839314,0.18338018655776978
73,-0.94425195,-1.133208,"('brilliant', 'incompetent')",-1.5508811,-1.81595,-1.3390191,-1.6772346,-1.2780507405598958,-1.542130947113037,-0.26408020655314135
98,-0.93929255,-1.1323402,"('prestigious', 'insignificant')",-0.5078856,-0.44825798,0.27524158,0.15429056,-0.39064550399780273,-0.47543585300445557,-0.08479034900665283
67,-0.93028194,-0.949641,"('discriminating', 'undiscriminating')",-0.98974335,-0.78308094,0.70384866,0.7983501,-0.40539224942525226,-0.3114572763442993,0.09393497308095294
68,-0.92195696,-1.1234875,"('clever', 'inept')",-0.914963,-0.89569235,-0.6454199,-0.8717228,-0.8274466196695963,-0.963634173075358,-0.13618755340576172
77,0.9201034,1.1361774,"('active', 'inactive')",1.3215332,1.4822655,0.7132806,0.8810775,0.9849723974863688,1.1665068467458088,0.18153444925944007
97,-0.8994598,-0.91696167,"('superior', 'inferior')",-1.0777923,-1.0853717,-0.99121296,-0.8188501,-0.9894882837931315,-0.9403944810231527,0.04909380276997877
82,0.88043636,1.2292974,"('industrious', 'meek')",1.0922787,1.2331986,1.3513242,1.312031,1.1080131530761719,1.2581756909688313,0.15016253789265943
24,-0.8699688,-0.7001668,"('thoughtful', 'rough')",-1.4458349,-1.2531471,-0.80838597,-1.0449764,-1.0413964589436848,-0.9994301001230875,0.041966358820597294
41,0.86945254,1.0431465,"('incorrupt', 'corrupt')",1.3548378,1.374502,2.200282,2.1927314,1.474857489267985,1.5367932319641113,0.06193574269612623
17,-0.848925,-0.6966213,"('social', 'antisocial')",-0.2864834,0.066805124,-0.42820126,-0.10149157,-0.5212032000223795,-0.24376924832661948,0.27743395169576
51,-0.834624,-0.9489573,"('competent', 'incompetent')",-0.11847064,-0.098713234,0.07464939,0.2558064,-0.29281506935755414,-0.2639547387758891,0.02886033058166504
110,0.8321453,0.82399327,"('narrow-minded', 'open-minded')",0.15512341,0.24599168,-0.38863587,-0.16592145,0.19954427083333334,0.30135448773701984,0.1018102169036865
29,-0.82680106,-0.79257596,"('honest', 'immoral')",-1.8260021,-1.7521313,-1.9729593,-2.176074,-1.541920820871989,-1.5735937754313152,-0.03167295455932617
22,0.7761024,0.633098,"('welcoming', 'disagreeable')",1.6342537,1.9070294,0.5636344,0.47769773,0.9913301467895508,1.0059417088826497,0.014611562093098884
103,0.7657354,0.97388417,"('traditional', 'modern')",0.6515223,0.51988685,0.68126935,0.61791956,0.6995089848836263,0.7038968404134115,0.004387855529785156
37,0.7493725,0.8173194,"('good', 'evil')",1.9438914,2.0353565,2.5303283,2.428041,1.7411974271138508,1.7602389653523762,0.01904153823852539
4,-0.74760604,-0.99082655,"('likable', 'unlikable')",-0.6973594,-0.49110615,0.38617718,0.37986428,-0.3529293934504191,-0.3673561414082845,-0.01442674795786536
52,-0.7445749,-0.96106684,"('competitive', 'uncompetitive')",-0.29315704,-0.43968332,-0.82447207,-0.5201275,-0.6207346518834432,-0.6402925650278727,-0.01955791314442945
64,-0.7311426,-0.6915353,"('clever', 'incompetent')",-1.1046457,-1.0655162,-1.4687406,-1.580534,-1.1015095710754395,-1.1125284830729167,-0.011018911997477288
89,0.70576644,0.7598516,"('daring', 'anxious')",-0.35680014,-0.5358988,-1.1694336,-1.3868266,-0.2734890977541606,-0.3876246213912964,-0.1141355236371358
26,0.65067345,0.67692626,"('trustworthy', 'untrustworthy')",0.38654366,0.5214009,-0.7467338,-0.48269907,0.09682778517405193,0.2385427157084147,0.1417149305343628
109,0.6245031,0.6165039,"('conservative', 'liberal')",-0.18954298,-0.3518635,-1.097023,-1.0688727,-0.2206876277923584,-0.26807743310928345,-0.04738980531692505
108,0.6245031,0.6165039,"('conservative', 'liberal')",-0.18954298,-0.3518635,-1.097023,-1.0688727,-0.2206876277923584,-0.26807743310928345,-0.04738980531692505
15,0.61914057,0.7213672,"('polite', 'impolite')",0.51423466,0.6083,-0.60293305,-0.018667951,0.17681403954823813,0.43699971834818524,0.26018567879994714
94,0.58611655,0.6160772,"('aggressive', 'submissive')",-0.09218556,-0.26384047,-0.6174553,-0.32319823,-0.04117476940155029,0.00967949628829956,0.050854265689849854
18,-0.5842049,-0.41211885,"('social', 'asocial')",-0.15735155,-0.051664025,-1.5692225,-1.306341,-0.7702596187591553,-0.5900413195292155,0.18021829922993982
12,-0.5769368,-0.6647668,"('sympathetic', 'unsympathetic')",-1.3533148,-1.4027944,-1.2802973,-1.1208498,-1.0701829592386882,-1.0628036657969158,0.007379293441772461
16,0.5604021,0.5836441,"('social', 'antisocial')",-0.3652128,-0.106381685,-0.8021402,-0.50254613,-0.20231695969899496,-0.008427908023198446,0.1938890516757965
47,-0.5312227,-0.4731639,"('forgiving', 'unforgiving')",-0.80979,-0.5174874,-0.45840046,-0.068962395,-0.5998044013977051,-0.35320456822713214,0.24659983317057294
43,-0.51337445,-0.44137442,"('genuine', 'fake')",-0.23435366,-0.21506564,0.3768835,0.38788807,-0.12361486752827962,-0.08951733509699504,0.03409753243128458
80,-0.4741047,-0.48868006,"('independent', 'dependent')",0.50642145,0.6569986,0.56695527,0.6444183,0.19975733757019043,0.2709122697512309,0.07115493218104046
83,0.44267914,0.21029443,"('energetic', 'lethargic')",-0.38989562,-0.51259035,-0.80170095,-0.6726756,-0.24963915348052979,-0.32499051094055176,-0.07535135746002197
14,0.42782205,0.26527333,"('supportive', 'unsupportive')",1.4877679,1.4867378,-0.059206426,-0.05194989,0.6187945206960043,0.5666871070861816,-0.05210741360982263
92,-0.41037065,-0.3112892,"('unwavering', 'wavering')",0.30593115,0.17524163,1.0242958,0.81975317,0.30661876996358234,0.2279018759727478,-0.07871689399083454
0,-0.36865118,-0.2239728,"('sociable', 'unsociable')",-0.78538966,-0.43198916,-0.76800233,-0.5637635,-0.6406810283660889,-0.40657516320546466,0.2341058651606242
70,0.36474782,0.34265375,"('wise', 'unwise')",1.1597657,1.1573492,1.675778,1.6813757,1.0667638778686523,1.0604596138000488,-0.006304264068603516
71,-0.35499024,-0.69231623,"('efficient', 'inefficient')",-1.1294833,-1.2358482,-1.2771156,-1.4559102,-0.9205296834309896,-1.1280248959859211,-0.20749521255493153
35,0.34063664,0.6927853,"('fair', 'unfair')",0.6981856,0.740138,0.53877056,0.72886944,0.5258642832438151,0.7205975850423177,0.19473330179850268
30,-0.33492604,-0.44706127,"('honest', 'dishonest')",-0.7890542,-0.85744035,-0.46290857,-0.09674831,-0.5289629300435384,-0.4670833349227905,0.06187959512074792
58,-0.31621078,-0.27292198,"('able', 'clumsy')",-2.2373161,-1.8838849,-1.5659094,-1.5201012,-1.3731454213460286,-1.2256360054016113,0.14750941594441724
36,-0.3049234,-0.6358549,"('tolerant', 'intolerant')",-1.3469197,-1.1648283,-0.8488381,-0.593192,-0.8335603872934977,-0.7979583740234375,0.035602013270060184
61,0.2603728,0.5489131,"('rational', 'irrational')",1.1557636,1.3685138,1.4804657,1.715029,0.9655340512593588,1.210818608601888,0.24528455734252919
60,-0.25825858,-0.30331057,"('educated', 'uneducated')",-0.94098175,-0.8681323,-0.794942,-0.4889455,-0.6647274494171143,-0.5534627834955851,0.11126466592152917
101,-0.2552778,-0.37385058,"('successful', 'unsuccessful')",-1.2861463,-1.4652822,-0.6508886,-0.41667444,-0.7307709058125814,-0.7519357204437256,-0.02116481463114417
2,0.24630183,0.27335247,"('friendly', 'unfriendly')",-1.418464,-1.5280867,-1.6722184,-1.4798024,-0.9481267929077148,-0.9115122159322103,0.03661457697550452
7,-0.23526344,-0.45091268,"('outgoing', 'distant')",1.2281502,1.04766,0.8801502,0.5827791,0.6243456602096558,0.3931754430135091,-0.23117021719614667
23,0.22958654,0.13300276,"('hospitable', 'inhospitable')",0.7526314,0.81820834,1.1858441,1.118948,0.7226873238881429,0.6900529861450195,-0.03263433774312341
69,-0.22088027,-0.12034619,"('wise', 'foolish')",0.44740218,0.6480955,0.5438058,0.65526724,0.2567758957544963,0.39433884620666504,0.13756295045216876
54,0.20936951,0.055062264,"('smart', 'stupid')",0.42693397,0.34929267,0.84912705,0.60384494,0.49514349301656085,0.33606664339701336,-0.1590768496195475
42,0.2009424,0.30378056,"('amicable', 'hostile')",1.0745797,1.3420484,1.8091202,1.8213055,1.0282141367594402,1.1557114919026692,0.12749735514322902
91,-0.19605489,-0.15997274,"('resilient', 'nonresilient')",-0.1504333,-0.20740606,0.2389951,-0.08850193,-0.03583102424939474,-0.15196024378140768,-0.11612921953201294
57,-0.18665186,-0.4940042,"('able', 'unable')",-0.52577424,-0.47968864,-0.46497375,-0.62447196,-0.39246662457784015,-0.5327215989430746,-0.14025497436523443
90,-0.15773457,-0.47465622,"('motivated', 'unmotivated')",0.5462045,0.32156423,-0.115985096,-0.5120882,0.09082827965418498,-0.22172673543294272,-0.3125550150871277
88,0.15190643,0.1689598,"('impulsive', 'meek')",1.447821,1.2792021,1.563556,1.8192687,1.0544277826944988,1.0891435146331787,0.03471573193867994
5,-0.14782265,-0.13445072,"('pleasant', 'repellent')",-1.2856472,-1.3148067,-0.097297505,-0.30082503,-0.510255773862203,-0.5833607912063599,-0.07310501734415686
33,-0.14714646,-0.00054478645,"('softhearted', 'hardhearted')",-1.0268513,-0.9268272,-0.62816787,-0.6920396,-0.6007218758265177,-0.5398038625717163,0.060918013254801395
79,-0.14407559,-0.044285193,"('determined', 'doubtful')",0.44676286,0.76036924,0.31559122,0.37995023,0.20609283447265625,0.365344762802124,0.15925192832946777
9,0.111995056,-0.14253688,"('sensitive', 'insensitive')",-1.0999589,-1.0613891,-0.98445404,-0.92043555,-0.6574726104736328,-0.7081205050150553,-0.05064789454142249
59,0.08730468,0.046652228,"('skillful', 'clumsy')",0.07095654,0.19477667,1.3879981,1.4707971,0.5154197613398234,0.5707419713338217,0.055322209993998284
45,0.03813964,-0.0031856596,"('cooperative', 'exploitative')",-1.1704645,-0.9724724,-1.0277846,-0.9165996,-0.720036506652832,-0.6307525634765625,0.08928394317626953
19,-0.015011191,0.14720362,"('funny', 'boring')",0.41201538,0.5815117,-0.057115197,0.104435325,0.11329632997512817,0.27771687507629395,0.16442054510116577
8,-0.008636564,-0.08196533,"('open', 'distant')",1.4154859,1.2487043,1.1676544,0.7915691,0.8581678867340088,0.6527693669001261,-0.2053985198338827
