,gilead_male,gilead_female,tuple,sciences_male,sciences_female,average_male,average_female,female-male
47,-1.0959179,-0.7720709,"('forgiving', 'unforgiving')",-0.101168886,-0.13284695,-0.5985434055328369,-0.452458918094635,0.1460844874382019
94,1.0786126,0.8833887,"('aggressive', 'submissive')",1.065086,0.540539,1.0718493461608887,0.7119638919830322,-0.35988545417785645
15,1.066274,1.2398949,"('polite', 'impolite')",0.38184285,0.209684,0.7240584492683411,0.7247894406318665,0.0007309913635253906
40,-1.0424054,-1.3216242,"('honorable', 'mean')",-5.759199,-5.9787664,-3.4008021354675293,-3.650195360183716,-0.24939322471618652
19,-1.0423251,-0.7435459,"('funny', 'boring')",0.2699804,0.23081315,-0.386172354221344,-0.2563663721084595,0.12980598211288452
32,-1.0371038,-0.76818645,"('benevolent', 'hardhearted')",-1.9471562,-1.6273515,-1.4921300411224365,-1.1977689266204834,0.2943611145019531
69,-1.036017,-0.6843251,"('wise', 'foolish')",-0.19799769,-0.02787286,-0.617007315158844,-0.3560989797115326,0.2609083354473114
66,-1.0079421,-0.59040475,"('imaginative', 'unimaginative')",2.4183972,2.3851628,0.7052275538444519,0.8973790407180786,0.1921514868736267
28,-0.9307722,-0.61919546,"('honest', 'dishonest')",-0.9627954,-1.1861187,-0.9467837810516357,-0.9026570916175842,0.044126689434051514
95,-0.8861889,-1.1863269,"('rich', 'poor')",-6.2130113,-6.5433598,-3.549600124359131,-3.8648433685302734,-0.3152432441711426
2,0.78830814,0.6767829,"('friendly', 'unfriendly')",-0.10520601,-0.5888252,0.3415510654449463,0.04397884011268616,-0.29757222533226013
39,-0.7588768,-0.33446324,"('right', 'wrong')",-0.2596698,0.10189167,-0.5092732906341553,-0.1162857860326767,0.3929875046014786
8,-0.7459148,-0.36944446,"('open', 'distant')",0.24230784,0.36520833,-0.2518034875392914,-0.0021180659532546997,0.24968542158603668
67,-0.7456682,-0.6115223,"('discriminating', 'undiscriminating')",-0.6281386,-0.42431748,-0.6869033575057983,-0.5179198980331421,0.16898345947265625
53,-0.73582613,-0.8764528,"('smart', 'stupid')",-4.422776,-4.831416,-2.579301118850708,-2.8539345264434814,-0.27463340759277344
63,-0.72154164,-0.47293794,"('capable', 'incapable')",-1.7895411,-1.8553838,-1.2555413246154785,-1.1641608476638794,0.09138047695159912
35,-0.72145635,-0.44919783,"('fair', 'unfair')",0.4139105,0.6814493,-0.15377292037010193,0.11612573266029358,0.2698986530303955
92,-0.6802957,-0.25321442,"('unwavering', 'wavering')",-1.0653821,-0.76855063,-0.8728389143943787,-0.5108824968338013,0.3619564175605774
33,-0.6739258,-0.31307855,"('softhearted', 'hardhearted')",-0.79299164,-0.5215275,-0.7334587574005127,-0.41730302572250366,0.31615573167800903
84,-0.65836316,-0.47403932,"('self-confident', 'diffident')",-0.544155,-0.45885172,-0.6012591123580933,-0.4664455056190491,0.1348136067390442
106,0.6478113,0.46561617,"('conventional', 'unconventional')",-0.16727293,-0.05225139,0.24026918411254883,0.20668238401412964,-0.03358680009841919
41,-0.6475279,-0.323245,"('incorrupt', 'corrupt')",0.08748293,0.74865913,-0.2800224721431732,0.21270707249641418,0.4927295446395874
88,-0.60063726,-0.36678892,"('impulsive', 'meek')",0.32727537,0.5250014,-0.1366809457540512,0.07910624146461487,0.21578718721866608
79,0.58650637,0.38888884,"('determined', 'doubtful')",0.44044054,0.20715314,0.5134734511375427,0.29802098870277405,-0.21545246243476868
42,-0.5771429,-0.18562764,"('amicable', 'hostile')",-0.4306289,0.312657,-0.5038858652114868,0.06351467967033386,0.5674005448818207
71,0.57145053,0.041650116,"('efficient', 'inefficient')",0.6235025,-0.23560739,0.5974764823913574,-0.09697863459587097,-0.6944551169872284
23,0.57052106,0.8299407,"('hospitable', 'inhospitable')",-0.5194243,-0.29964727,0.02554836869239807,0.2651467025279999,0.2395983338356018
3,0.55334,0.65322435,"('likable', 'unlikable')",1.6151924,1.6305916,1.084266185760498,1.1419079303741455,0.05764174461364746
93,0.53855467,0.48425177,"('dominating', 'dominated')",0.7783026,0.36326554,0.6584286689758301,0.4237586557865143,-0.2346700131893158
76,0.5227618,0.2516333,"('secure', 'insecure')",0.6559487,0.13184321,0.5893552303314209,0.19173824787139893,-0.397616982460022
0,0.49624884,0.604727,"('sociable', 'unsociable')",-0.10228664,-0.18124473,0.19698110222816467,0.2117411494255066,0.014760047197341919
61,-0.49037212,-0.124102175,"('rational', 'irrational')",-0.27763438,0.12346318,-0.38400325179100037,-0.0003194957971572876,0.3836837559938431
34,-0.4815714,-0.17635083,"('loyal', 'disloyal')",-2.4195485,-2.2161543,-1.4505599737167358,-1.1962525844573975,0.2543073892593384
89,-0.47661942,-0.53434104,"('daring', 'anxious')",0.5146002,0.10299632,0.018990397453308105,-0.2156723588705063,-0.2346627563238144
54,0.46938336,0.28303975,"('smart', 'stupid')",0.46284318,0.32943243,0.46611326932907104,0.3062360882759094,-0.15987718105316162
13,-0.45466602,-0.38858765,"('helpful', 'unhelpful')",-2.8230512,-3.1823096,-1.6388585567474365,-1.785448670387268,-0.14659011363983154
14,-0.45242947,-0.112861454,"('supportive', 'unsupportive')",1.5239851,1.3491638,0.5357778072357178,0.6181511878967285,0.08237338066101074
52,0.44266742,0.31968826,"('competitive', 'uncompetitive')",0.9845972,0.5452988,0.713632345199585,0.43249353766441345,-0.2811388075351715
87,-0.44185457,-0.3896398,"('dedicated', 'undedicated')",-0.7526494,-0.8379803,-0.5972520112991333,-0.6138100624084473,-0.016558051109313965
55,-0.42538524,-0.2534223,"('intelligent', 'unintelligent')",-0.75150007,-0.7274265,-0.5884426832199097,-0.49042439460754395,0.09801828861236572
12,0.42052764,0.5750799,"('sympathetic', 'unsympathetic')",-0.7073002,-0.94300944,-0.14338627457618713,-0.18396475911140442,-0.040578484535217285
6,0.39714754,0.7875199,"('liked', 'disliked')",5.5669665,5.9491453,2.9820570945739746,3.368332624435425,0.3862755298614502
97,-0.39661798,-0.3925401,"('superior', 'inferior')",-0.33865702,-0.19662303,-0.3676375150680542,-0.2945815622806549,0.07305595278739929
65,-0.3913451,-0.4632081,"('practical', 'impractical')",-1.035617,-1.5038835,-0.713481068611145,-0.9835457801818848,-0.27006471157073975
102,0.3834921,0.4292742,"('eminent', 'low')",-1.1874597,-1.1746589,-0.4019837975502014,-0.372692346572876,0.02929145097732544
83,0.37269187,0.44525334,"('energetic', 'lethargic')",0.68001163,0.22188473,0.5263517498970032,0.3335690498352051,-0.1927827000617981
56,0.372272,0.47000042,"('intelligent', 'dumb')",0.8653995,0.75376904,0.6188357472419739,0.6118847131729126,-0.006951034069061279
98,-0.36602992,-0.2292666,"('prestigious', 'insignificant')",-1.3021024,-0.91226673,-0.8340661525726318,-0.5707666873931885,0.26329946517944336
57,-0.34429818,-0.5110222,"('able', 'unable')",-1.2498298,-1.4543841,-0.797063946723938,-0.9827031493186951,-0.18563920259475708
21,0.34181365,0.5243097,"('nice', 'nasty')",0.49311453,0.47735673,0.41746407747268677,0.5008332133293152,0.08336913585662842
86,0.33143017,0.4402029,"('self-reliant', 'helpless')",3.403348,3.5066185,1.8673890829086304,1.973410725593567,0.10602164268493652
91,0.33097813,0.3631112,"('resilient', 'nonresilient')",0.23641208,0.34576973,0.2836951017379761,0.35444045066833496,0.07074534893035889
48,0.30447644,0.60071284,"('reliable', 'unreliable')",2.6755242,2.2316978,1.4900003671646118,1.4162052869796753,-0.07379508018493652
46,-0.3028517,0.071333855,"('generous', 'stingy')",2.2933154,2.5472994,0.9952318668365479,1.309316635131836,0.3140847682952881
77,0.2977311,0.40137488,"('active', 'inactive')",0.114429116,0.3902778,0.2060801088809967,0.3958263397216797,0.18974623084068298
7,-0.29052866,0.09404288,"('outgoing', 'distant')",0.73851347,0.7537055,0.22399240732192993,0.4238741993904114,0.19988179206848145
80,0.28661525,0.2711962,"('independent', 'dependent')",-0.12627004,-0.03188333,0.08017260581254959,0.11965642869472504,0.039483822882175446
103,0.2769253,0.07053256,"('traditional', 'modern')",0.8891032,1.0874381,0.5830142498016357,0.578985333442688,-0.004028916358947754
70,-0.27337036,0.1630322,"('wise', 'unwise')",-0.44652998,-0.24634339,-0.3599501848220825,-0.04165559262037277,0.31829459220170975
51,-0.27064136,-0.1793789,"('competent', 'incompetent')",-0.8583595,-0.9400634,-0.5645004510879517,-0.5597211718559265,0.0047792792320251465
44,-0.25987333,0.10687268,"('truthful', 'untruthful')",-1.3260047,-1.2753898,-0.7929390668869019,-0.5842585563659668,0.20868051052093506
31,-0.25272745,0.04713431,"('altruistic', 'egoistic')",-1.2545913,-0.90872574,-0.7536593675613403,-0.43079572916030884,0.3228636384010315
82,0.24953893,0.067655765,"('industrious', 'meek')",0.10216987,0.43831483,0.1758543998003006,0.25298529863357544,0.07713089883327484
37,0.23663253,0.6035975,"('good', 'evil')",0.9950294,1.3730388,0.6158309578895569,0.988318145275116,0.3724871873855591
29,0.2333788,0.19219628,"('honest', 'immoral')",-1.3087271,-1.3792772,-0.5376741886138916,-0.5935404896736145,-0.0558663010597229
9,0.23318475,0.25151193,"('sensitive', 'insensitive')",-0.11169326,-0.33890587,0.06074574589729309,-0.043696969747543335,-0.10444271564483643
36,0.19256672,0.24061519,"('tolerant', 'intolerant')",-0.6220135,-1.131976,-0.2147233933210373,-0.4456804096698761,-0.2309570163488388
17,0.1733562,0.38825524,"('social', 'antisocial')",0.011072457,0.21746016,0.09221433103084564,0.3028576970100403,0.21064336597919464
58,0.17144705,0.31571513,"('able', 'clumsy')",-1.3436115,-1.5470248,-0.5860822200775146,-0.6156548261642456,-0.029572606086730957
18,0.16419329,0.27635494,"('social', 'asocial')",0.11572915,-0.24319187,0.13996121287345886,0.01658153533935547,-0.1233796775341034
26,0.16223392,0.37009406,"('trustworthy', 'untrustworthy')",0.35225528,0.23305075,0.2572445869445801,0.30157241225242615,0.04432782530784607
73,-0.16124654,-0.33432564,"('brilliant', 'incompetent')",-1.0032303,-1.6990643,-0.5822384357452393,-1.0166949033737183,-0.434456467628479
22,0.15055741,0.14902316,"('welcoming', 'disagreeable')",0.6087198,0.60497534,0.3796386122703552,0.37699925899505615,-0.0026393532752990723
4,-0.14640579,-0.19120714,"('likable', 'unlikable')",-0.6223917,-0.93913203,-0.38439875841140747,-0.5651695728302002,-0.18077081441879272
45,0.11479188,-0.25040492,"('cooperative', 'exploitative')",0.2494809,-0.10951984,0.1821363866329193,-0.1799623817205429,-0.3620987683534622
64,-0.114228696,-0.33405906,"('clever', 'incompetent')",-0.34163535,-0.7568178,-0.22793202102184296,-0.5454384088516235,-0.3175063878297806
81,-0.10120523,-0.24780437,"('industrious', 'lazy')",0.78450537,1.0159366,0.3416500687599182,0.384066104888916,0.0424160361289978
110,-0.100262314,-0.29109883,"('narrow-minded', 'open-minded')",0.17812082,0.28154296,0.038929253816604614,-0.0047779381275177,-0.043707191944122314
59,0.09247437,0.3007685,"('skillful', 'clumsy')",-0.57289225,-0.3852403,-0.2402089387178421,-0.04223589599132538,0.19797304272651672
20,-0.089794695,0.11491097,"('popular', 'unpopular')",-1.3103151,-0.94802094,-0.7000548839569092,-0.4165549874305725,0.28349989652633667
24,0.07455088,-0.062270418,"('thoughtful', 'rough')",-1.4882671,-1.4237142,-0.7068580985069275,-0.7429922819137573,-0.036134183406829834
38,0.07446441,0.24932922,"('kind', 'unkind')",-2.5484796,-2.4893563,-1.2370076179504395,-1.1200134754180908,0.11699414253234863
78,0.06959364,0.14113021,"('active', 'inactive')",2.8395662,2.6716108,1.4545799493789673,1.4063705205917358,-0.048209428787231445
100,-0.060149282,0.318716,"('influential', 'uninfluential')",-0.67523015,-0.67795986,-0.36768972873687744,-0.17962193489074707,0.18806779384613037
85,-0.04969105,0.05327622,"('ambitious', 'unambitious')",-0.54848903,-0.65649706,-0.29909002780914307,-0.30161041021347046,-0.0025203824043273926
74,0.0415707,0.17395869,"('insightful', 'unperceptive')",-1.1938797,-1.3885183,-0.5761545300483704,-0.6072798371315002,-0.031125307083129883
43,-0.040967092,0.027825624,"('genuine', 'fake')",-0.22672074,-0.28549176,-0.13384391367435455,-0.12883307039737701,0.005010843276977539
72,0.028113604,0.28979224,"('logical', 'illogical')",-1.217967,-1.118773,-0.5949267148971558,-0.41449037194252014,0.18043634295463562
101,-0.027562432,-0.30603516,"('successful', 'unsuccessful')",-1.0487411,-1.0507063,-0.538151741027832,-0.6783707141876221,-0.14021897315979004
30,-0.023432612,-0.011181176,"('honest', 'dishonest')",0.47535962,0.058856606,0.2259635031223297,0.02383771538734436,-0.20212578773498535
49,-0.007896781,-0.06572741,"('responsible', 'irresponsible')",-0.34773153,-0.95844346,-0.17781415581703186,-0.5120854377746582,-0.33427128195762634
96,0.0048665404,0.17554948,"('powerful', 'powerless')",-0.056045055,-0.054447666,-0.02558925747871399,0.060550905764102936,0.08614016324281693
