,schering_male,schering_female,tuple,plough_male,plough_female,average_male,average_female,female-male
40,-1.3159926,-1.5031686,"('honorable', 'mean')",-0.3656619,-0.5371785,-0.840827226638794,-1.0201735496520996,-0.17934632301330566
55,1.311049,1.0751969,"('intelligent', 'unintelligent')",0.66111904,0.7666637,0.986083984375,0.9209302663803101,-0.06515371799468994
109,1.2988453,1.1965674,"('conservative', 'liberal')",1.3855438,1.1814625,1.3421945571899414,1.1890149116516113,-0.15317964553833008
108,1.2988453,1.1965674,"('conservative', 'liberal')",1.3855438,1.1814625,1.3421945571899414,1.1890149116516113,-0.15317964553833008
53,-1.2480354,-1.3926008,"('smart', 'stupid')",-0.0754247,-0.17015961,-0.6617300510406494,-0.7813801765441895,-0.11965012550354004
76,1.2462593,0.9944077,"('secure', 'insecure')",0.68447155,0.6974485,0.9653654098510742,0.8459280729293823,-0.1194373369216919
16,1.2256716,0.903802,"('social', 'antisocial')",1.3201437,0.8609658,1.2729077339172363,0.8823838829994202,-0.39052385091781616
25,1.2151166,1.101244,"('moral', 'immoral')",1.7224455,1.2095225,1.4687809944152832,1.1553832292556763,-0.31339776515960693
80,1.1785798,1.2756691,"('independent', 'dependent')",1.0914912,0.95943487,1.135035514831543,1.1175520420074463,-0.01748347282409668
27,-1.1463225,-1.129852,"('sincere', 'insincere')",0.097127974,-0.020220205,-0.5245972871780396,-0.5750361084938049,-0.05043882131576538
0,1.0699744,1.0169293,"('sociable', 'unsociable')",0.32101,0.3795631,0.6954922080039978,0.6982461810112,0.0027539730072021484
90,1.0523598,0.90725183,"('motivated', 'unmotivated')",1.3352878,1.105774,1.1938238143920898,1.0065128803253174,-0.18731093406677246
85,1.0352858,1.1723762,"('ambitious', 'unambitious')",0.29147112,0.32007325,0.6633784770965576,0.7462247014045715,0.08284622430801392
3,1.0162959,1.0231843,"('likable', 'unlikable')",0.8670228,0.7282256,0.9416593313217163,0.8757049441337585,-0.06595438718795776
100,0.9790932,0.9168465,"('influential', 'uninfluential')",0.3386541,0.4043461,0.6588736772537231,0.6605963110923767,0.0017226338386535645
9,0.9779897,0.970399,"('sensitive', 'insensitive')",0.09558089,-0.018919304,0.5367853045463562,0.47573986649513245,-0.061045438051223755
70,0.9639076,1.1341108,"('wise', 'unwise')",0.3581737,0.589765,0.6610406637191772,0.8619378805160522,0.200897216796875
51,0.936371,0.86328006,"('competent', 'incompetent')",-1.0906125,-1.1776637,-0.07712075114250183,-0.15719181299209595,-0.08007106184959412
41,-0.9056041,-0.52004313,"('incorrupt', 'corrupt')",-1.0365933,-0.8509891,-0.9710987210273743,-0.6855161190032959,0.28558260202407837
50,0.88506794,0.65105534,"('unprejudiced', 'prejudiced')",0.59890336,0.4344887,0.7419856786727905,0.5427720546722412,-0.19921362400054932
11,-0.8675426,-0.5642478,"('caring', 'unaffectionate')",-0.40378565,-0.2951806,-0.6356641054153442,-0.4297142028808594,0.20594990253448486
74,0.85137486,0.731192,"('insightful', 'unperceptive')",0.6651072,0.37363172,0.7582410573959351,0.5524118542671204,-0.2058292031288147
61,-0.8491247,-0.6357099,"('rational', 'irrational')",0.2660584,0.6055877,-0.2915331721305847,-0.01506108045578003,0.2764720916748047
54,0.8446772,0.40472478,"('smart', 'stupid')",0.65743303,0.39259034,0.751055121421814,0.39865756034851074,-0.3523975610733032
22,0.840256,0.84539825,"('welcoming', 'disagreeable')",2.11476,1.8930144,1.4775079488754272,1.3692063093185425,-0.10830163955688477
35,0.8237289,1.1217448,"('fair', 'unfair')",-0.39159304,-0.36615443,0.21606793999671936,0.37779515981674194,0.16172721982002258
63,-0.8192386,-0.74949324,"('capable', 'incapable')",0.48153898,0.64300954,-0.16884981095790863,-0.053241848945617676,0.11560796201229095
107,0.8133122,1.140266,"('conventional', 'modern')",1.0250268,0.9617094,0.9191694855690002,1.050987720489502,0.1318182349205017
69,-0.7935025,-0.536165,"('wise', 'foolish')",-0.13923714,0.061368763,-0.4663698077201843,-0.23739811778068542,0.2289716899394989
19,-0.76915187,-0.70269144,"('funny', 'boring')",-0.8869733,-0.75982034,-0.8280625939369202,-0.7312558889389038,0.09680670499801636
32,-0.76299065,-0.85975844,"('benevolent', 'hardhearted')",-0.5790371,-0.29157394,-0.6710138320922852,-0.5756661891937256,0.09534764289855957
89,0.74571157,0.37768856,"('daring', 'anxious')",0.55013394,0.42193282,0.6479227542877197,0.39981067180633545,-0.24811208248138428
10,-0.74405384,-0.5420876,"('affectionate', 'unaffectionate')",-0.7176987,-0.43415272,-0.7308762669563293,-0.4881201684474945,0.24275609850883484
104,-0.735719,-0.660801,"('conventional', 'unconventional')",-1.3856694,-1.0298388,-1.0606942176818848,-0.8453198671340942,0.21537435054779053
46,0.7172066,0.8716458,"('generous', 'stingy')",0.30247635,0.47996598,0.5098414421081543,0.675805926322937,0.16596448421478271
26,0.71288824,0.7764658,"('trustworthy', 'untrustworthy')",0.47138077,0.5301438,0.5921344757080078,0.6533048152923584,0.061170339584350586
57,0.6865941,0.4497344,"('able', 'unable')",0.0719769,0.12494706,0.3792855143547058,0.2873407304286957,-0.09194478392601013
64,0.68615186,0.39652622,"('clever', 'incompetent')",-0.111941874,-0.21372527,0.287104994058609,0.09140047430992126,-0.19570451974868774
42,-0.6831817,-0.24306643,"('amicable', 'hostile')",-0.39515302,-0.045767635,-0.5391673445701599,-0.14441703259944916,0.39475031197071075
39,-0.6708598,-0.26231086,"('right', 'wrong')",-0.28294018,-0.32373184,-0.47689998149871826,-0.2930213510990143,0.18387863039970398
72,0.65595615,0.7706683,"('logical', 'illogical')",-0.26995212,-0.20767292,0.19300201535224915,0.2814977169036865,0.08849570155143738
8,-0.65293837,-0.4902317,"('open', 'distant')",-0.262123,-0.28414515,-0.457530677318573,-0.3871884346008301,0.07034224271774292
30,0.61576176,0.7127196,"('honest', 'dishonest')",-0.11002424,-0.2471673,0.25286877155303955,0.23277616500854492,-0.02009260654449463
24,-0.5828561,-0.58628297,"('thoughtful', 'rough')",0.43583536,0.46227098,-0.07351037859916687,-0.06200599670410156,0.011504381895065308
18,0.5081979,0.55792856,"('social', 'asocial')",-0.6029277,-0.6511049,-0.047364890575408936,-0.04658818244934082,0.0007767081260681152
73,0.48559716,0.18580627,"('brilliant', 'incompetent')",0.61938286,0.29406726,0.5524899959564209,0.23993676900863647,-0.3125532269477844
77,0.48299307,0.6043143,"('active', 'inactive')",0.26255244,0.3125331,0.372772753238678,0.4584237337112427,0.0856509804725647
48,0.47767144,0.39289704,"('reliable', 'unreliable')",0.01785408,-0.21990801,0.2477627694606781,0.08649451285600662,-0.16126825660467148
49,0.4643464,0.40415928,"('responsible', 'irresponsible')",0.5256877,0.28943616,0.49501705169677734,0.3467977046966553,-0.14821934700012207
31,-0.4638569,-0.24668965,"('altruistic', 'egoistic')",-0.9720015,-0.79532945,-0.7179291844367981,-0.5210095643997192,0.19691962003707886
82,-0.46141806,-0.5017731,"('industrious', 'meek')",-0.6762965,-0.5657729,-0.5688572525978088,-0.5337730050086975,0.03508424758911133
86,0.42266005,0.5512659,"('self-reliant', 'helpless')",-0.3673104,-0.486467,0.027674823999404907,0.03239944577217102,0.004724621772766113
87,-0.4177265,-0.48086607,"('dedicated', 'undedicated')",-0.039793998,-0.113054276,-0.2287602424621582,-0.29696017503738403,-0.06819993257522583
37,0.41220874,0.51655495,"('good', 'evil')",0.16840902,0.020940542,0.2903088927268982,0.2687477469444275,-0.021561145782470703
7,-0.39794767,-0.28946018,"('outgoing', 'distant')",-0.17888726,-0.3460721,-0.2884174585342407,-0.31776612997055054,-0.029348671436309814
62,0.39228308,0.5208193,"('creative', 'uncreative')",0.18170479,0.33737126,0.28699392080307007,0.4290952682495117,0.14210134744644165
44,0.37181172,0.5943471,"('truthful', 'untruthful')",-0.47775313,-0.46779615,-0.052970707416534424,0.06327548623085022,0.11624619364738464
83,0.33554107,0.18912546,"('energetic', 'lethargic')",-0.016756475,-0.08342306,0.15939229726791382,0.052851200103759766,-0.10654109716415405
47,0.3241643,0.33926785,"('forgiving', 'unforgiving')",0.21776712,0.13318658,0.27096569538116455,0.23622721433639526,-0.03473848104476929
88,-0.31484732,-0.030460328,"('impulsive', 'meek')",-0.4408403,-0.3666417,-0.37784379720687866,-0.1985510140657425,0.17929278314113617
29,0.2868581,0.37907004,"('honest', 'immoral')",0.5862543,0.49240363,0.43655622005462646,0.43573683500289917,-0.0008193850517272949
17,0.2863875,0.5119279,"('social', 'antisocial')",0.47357684,0.3745707,0.3799821734428406,0.44324928522109985,0.06326711177825928
79,0.28261507,0.2353846,"('determined', 'doubtful')",0.24174309,-0.06699753,0.26217907667160034,0.08419353514909744,-0.1779855415225029
101,-0.2793097,-0.21564707,"('successful', 'unsuccessful')",-0.20845518,-0.21726018,-0.2438824325799942,-0.21645362675189972,0.027428805828094482
103,0.27880502,0.19481193,"('traditional', 'modern')",0.8653351,0.89611334,0.5720700621604919,0.5454626083374023,-0.0266074538230896
93,-0.2750833,-0.22884375,"('dominating', 'dominated')",-0.7476163,-0.48952067,-0.5113497972488403,-0.359182208776474,0.15216758847236633
56,0.26361346,0.35397458,"('intelligent', 'dumb')",-0.034518868,-0.035790414,0.11454729735851288,0.15909208357334137,0.04454478621482849
60,0.26146474,0.33671522,"('educated', 'uneducated')",1.6424501,1.581522,0.9519574046134949,0.9591186046600342,0.007161200046539307
13,0.25366867,0.18364118,"('helpful', 'unhelpful')",0.50582916,0.38483343,0.3797489106655121,0.2842372953891754,-0.09551161527633667
34,-0.24781342,-0.03646563,"('loyal', 'disloyal')",-0.39712465,-0.10984816,-0.322469025850296,-0.07315689325332642,0.2493121325969696
68,-0.24692155,-0.5157761,"('clever', 'inept')",-1.9660993,-1.8853238,-1.1065104007720947,-1.2005499601364136,-0.09403955936431885
43,0.23710717,0.23868638,"('genuine', 'fake')",-0.21940589,-0.32283667,0.008850641548633575,-0.04207514226436615,-0.050925783812999725
65,0.23690103,-0.00064986944,"('practical', 'impractical')",-0.54279584,-0.9115515,-0.15294739603996277,-0.4561006724834442,-0.30315327644348145
45,-0.22698048,-0.49958587,"('cooperative', 'exploitative')",0.4093467,0.15734345,0.09118311107158661,-0.17112120985984802,-0.26230432093143463
84,0.22020856,0.3489853,"('self-confident', 'diffident')",-0.659194,-0.78498435,-0.21949271857738495,-0.21799951791763306,0.001493200659751892
4,-0.21124932,-0.24061245,"('likable', 'unlikable')",0.9990453,0.67240024,0.39389801025390625,0.21589389443397522,-0.17800411581993103
20,-0.20975822,0.2362417,"('popular', 'unpopular')",0.6537969,0.7903721,0.22201934456825256,0.5133068561553955,0.29128751158714294
92,-0.2081874,-0.14400536,"('unwavering', 'wavering')",-0.3057152,-0.22860733,-0.25695130228996277,-0.18630634248256683,0.07064495980739594
33,-0.19600713,-0.14175576,"('softhearted', 'hardhearted')",-0.67558956,-0.3321487,-0.4357983469963074,-0.23695223033428192,0.19884611666202545
106,0.19449954,-0.049278975,"('conventional', 'unconventional')",-0.2547353,-0.41735715,-0.030117876827716827,-0.23331806063652039,-0.20320018380880356
105,-0.1822834,-0.051880658,"('conventional', 'modern')",-1.1529609,-1.2109791,-0.6676221489906311,-0.63142991065979,0.036192238330841064
110,-0.17716858,-0.20496783,"('narrow-minded', 'open-minded')",-0.9410733,-0.92306316,-0.5591209530830383,-0.5640155076980591,-0.004894554615020752
96,-0.17490268,-0.23968856,"('powerful', 'powerless')",0.19967306,0.31411657,0.012385189533233643,0.0372140035033226,0.02482881397008896
1,-0.17461103,-0.12144111,"('friendly', 'unfriendly')",0.18587352,0.34564495,0.005631245672702789,0.11210191994905472,0.10647067427635193
81,-0.16973235,-0.22449365,"('industrious', 'lazy')",-0.20516393,-0.31741256,-0.1874481439590454,-0.27095311880111694,-0.08350497484207153
91,0.16005719,0.073205754,"('resilient', 'nonresilient')",0.2992175,0.4703895,0.22963733971118927,0.27179762721061707,0.042160287499427795
59,-0.15555307,-0.016294807,"('skillful', 'clumsy')",0.32663578,0.579322,0.08554135262966156,0.2815135717391968,0.19597221910953522
23,0.12984572,0.31474152,"('hospitable', 'inhospitable')",0.14528221,-0.0047616065,0.13756397366523743,0.15498995780944824,0.017425984144210815
58,0.09907142,0.03203444,"('able', 'clumsy')",0.29839802,0.60620975,0.19873471558094025,0.3191221058368683,0.12038739025592804
36,0.070053816,-0.14071834,"('tolerant', 'intolerant')",0.3824954,0.044897653,0.22627460956573486,-0.04791034385561943,-0.2741849534213543
38,-0.0546526,0.23668015,"('kind', 'unkind')",0.81863314,0.89141285,0.3819902539253235,0.5640465021133423,0.1820562481880188
102,0.038094074,-0.08720413,"('eminent', 'low')",1.3962115,1.4537288,0.7171527743339539,0.6832623481750488,-0.03389042615890503
67,-0.017163754,-0.03937517,"('discriminating', 'undiscriminating')",-0.53397185,-0.5654211,-0.27556779980659485,-0.302398145198822,-0.026830345392227173
97,0.009881377,0.06697357,"('superior', 'inferior')",-0.7729517,-0.57161,-0.3815351724624634,-0.25231820344924927,0.1292169690132141
28,-0.0084091425,0.2031975,"('honest', 'dishonest')",-0.2877298,-0.23023407,-0.14806947112083435,-0.013518288731575012,0.13455118238925934
