,first_male,first_female,tuple,horizon_male,horizon_female,average_male,average_female,female-male
78,1.7842628,1.6102723,"('active', 'inactive')",2.0999966,1.5561805,1.9421296119689941,1.5832264423370361,-0.358903169631958
28,-1.7479856,-1.9629323,"('honest', 'dishonest')",-1.0302804,-1.1322379,-1.3891329765319824,-1.547585129737854,-0.15845215320587158
98,1.7044699,1.6857978,"('prestigious', 'insignificant')",-1.6474569,-1.8235803,0.02850651741027832,-0.06889122724533081,-0.09739774465560913
17,-1.6793181,-1.5798491,"('social', 'antisocial')",0.5397783,0.8032293,-0.5697698593139648,-0.38830992579460144,0.1814599335193634
106,-1.6751354,-1.3287265,"('conventional', 'unconventional')",-0.7414963,-0.56565404,-1.2083158493041992,-0.9471902847290039,0.2611255645751953
70,1.6647702,1.6958638,"('wise', 'unwise')",0.20059997,0.26883298,0.932685136795044,0.9823484420776367,0.04966330528259277
50,1.6608584,1.5330505,"('unprejudiced', 'prejudiced')",1.9463758,1.8974159,1.8036171197891235,1.7152332067489624,-0.08838391304016113
67,-1.6483644,-1.5457592,"('discriminating', 'undiscriminating')",0.01705125,0.0692883,-0.8156566023826599,-0.7382354736328125,0.07742112874984741
13,-1.5889919,-1.8403122,"('helpful', 'unhelpful')",-2.1554794,-2.1416836,-1.872235655784607,-1.9909979104995728,-0.11876225471496582
48,1.5865445,1.4017898,"('reliable', 'unreliable')",3.2415035,3.1641154,2.4140238761901855,2.2829525470733643,-0.1310713291168213
32,-1.5466222,-1.3395643,"('benevolent', 'hardhearted')",-1.7680662,-1.5212185,-1.657344102859497,-1.4303914308547974,0.2269526720046997
43,-1.5294175,-1.6573291,"('genuine', 'fake')",-0.30385137,-0.24447349,-0.9166344404220581,-0.9509012699127197,-0.03426682949066162
100,-1.5277946,-1.4658102,"('influential', 'uninfluential')",-0.17406178,-0.1875881,-0.8509281873703003,-0.8266991376876831,0.024229049682617188
0,-1.5193409,-1.1861337,"('sociable', 'unsociable')",0.55501556,0.5798894,-0.4821626543998718,-0.3031221628189087,0.17904049158096313
83,-1.42135,-1.7561164,"('energetic', 'lethargic')",0.063388385,-0.13429186,-0.678980827331543,-0.9452041387557983,-0.26622331142425537
69,1.4078472,1.2860075,"('wise', 'foolish')",-0.8241981,-0.77286696,0.2918245196342468,0.2565702795982361,-0.03525424003601074
87,-1.3597465,-1.3849142,"('dedicated', 'undedicated')",-0.771654,-0.64197284,-1.0657002925872803,-1.0134434700012207,0.05225682258605957
82,1.3563399,1.3453631,"('industrious', 'meek')",0.056201994,0.07018116,0.7062709331512451,0.7077721357345581,0.0015012025833129883
21,1.3092396,1.1405658,"('nice', 'nasty')",0.61414015,0.56410956,0.9616898894309998,0.852337658405304,-0.1093522310256958
65,-1.285078,-1.4979538,"('practical', 'impractical')",-0.66331184,-0.6495135,-0.9741949439048767,-1.0737335681915283,-0.09953862428665161
37,1.2711245,1.1763427,"('good', 'evil')",1.6432484,1.5482154,1.4571864604949951,1.3622790575027466,-0.09490740299224854
7,1.261153,0.9546225,"('outgoing', 'distant')",1.0485082,0.7964247,1.1548305749893188,0.875523567199707,-0.2793070077896118
1,-1.230298,-1.1996424,"('friendly', 'unfriendly')",-1.7279701,-1.4895682,-1.4791340827941895,-1.3446053266525269,0.1345287561416626
4,-1.230056,-1.2996467,"('likable', 'unlikable')",-0.19920164,-0.15615857,-0.7146288156509399,-0.7279026508331299,-0.013273835182189941
60,-1.2234647,-1.05905,"('educated', 'uneducated')",-0.015429735,0.13339743,-0.6194472312927246,-0.4628262519836426,0.15662097930908203
101,-1.2227174,-1.4702339,"('successful', 'unsuccessful')",-0.22842905,-0.3956304,-0.7255732417106628,-0.9329321384429932,-0.20735889673233032
107,-1.1907703,-1.1264899,"('conventional', 'modern')",0.9101581,1.1430899,-0.14030608534812927,0.00830000638961792,0.1486060917377472
71,-1.184802,-1.6101937,"('efficient', 'inefficient')",0.073319554,-0.22324681,-0.5557412505149841,-0.9167202711105347,-0.36097902059555054
99,1.1776506,1.3237538,"('prestigious', 'insignificant')",-1.8669171,-1.6288148,-0.3446332812309265,-0.1525304913520813,0.19210278987884521
36,-1.1660068,-1.3816144,"('tolerant', 'intolerant')",-0.679122,-0.6713504,-0.9225643873214722,-1.0264824628829956,-0.10391807556152344
55,-1.1500993,-0.9351387,"('intelligent', 'unintelligent')",-0.9239069,-0.90887016,-1.0370030403137207,-0.9220044612884521,0.11499857902526855
11,-1.1327885,-1.2284952,"('caring', 'unaffectionate')",-1.8811889,-1.8796818,-1.506988763809204,-1.5540885925292969,-0.04709982872009277
66,1.1099576,1.2886512,"('imaginative', 'unimaginative')",2.6712134,2.697753,1.8905854225158691,1.9932020902633667,0.10261666774749756
47,-1.1059897,-0.9457637,"('forgiving', 'unforgiving')",-0.33026373,-0.20530263,-0.7181267142295837,-0.5755331516265869,0.14259356260299683
74,-1.0947254,-1.2233868,"('insightful', 'unperceptive')",-1.1937578,-1.4314622,-1.1442415714263916,-1.3274245262145996,-0.183182954788208
5,-1.090061,-1.0560141,"('pleasant', 'repellent')",0.12894288,-0.07042548,-0.4805590510368347,-0.5632197856903076,-0.0826607346534729
92,1.0757124,1.0475023,"('unwavering', 'wavering')",-0.6200102,-0.7413906,0.22785112261772156,0.1530558466911316,-0.07479527592658997
73,-1.0732969,-1.5527686,"('brilliant', 'incompetent')",-0.333937,-0.7889873,-0.7036169767379761,-1.1708779335021973,-0.4672609567642212
61,1.060027,1.244487,"('rational', 'irrational')",0.23004338,0.48205587,0.6450352072715759,0.8632714748382568,0.2182362675666809
88,1.0299209,1.03615,"('impulsive', 'meek')",0.6876391,0.79854304,0.858780026435852,0.9173464775085449,0.05856645107269287
24,-1.0283196,-1.0138727,"('thoughtful', 'rough')",-0.9731827,-1.0561001,-1.0007511377334595,-1.0349864959716797,-0.034235358238220215
3,1.0239002,1.0647165,"('likable', 'unlikable')",2.3828082,2.4497035,1.7033541202545166,1.7572100162506104,0.05385589599609375
16,-1.0015965,-0.8695284,"('social', 'antisocial')",0.9480652,0.99642265,-0.0267656147480011,0.06344711780548096,0.09021273255348206
2,-0.9889002,-1.2447867,"('friendly', 'unfriendly')",0.18260151,0.021612793,-0.4031493365764618,-0.6115869879722595,-0.20843765139579773
63,-0.9882023,-1.2105409,"('capable', 'incapable')",-1.5458863,-1.6443805,-1.2670443058013916,-1.4274606704711914,-0.1604163646697998
14,0.97207284,0.87783027,"('supportive', 'unsupportive')",1.2223126,1.0028151,1.0971927642822266,0.9403226971626282,-0.1568700671195984
42,0.91212404,1.1791652,"('amicable', 'hostile')",0.26063776,0.49511683,0.5863808989524841,0.8371410369873047,0.25076013803482056
10,-0.88422465,-0.7683364,"('affectionate', 'unaffectionate')",-1.4082166,-1.1625772,-1.1462206840515137,-0.9654567837715149,0.18076390027999878
93,0.84892035,0.7064172,"('dominating', 'dominated')",0.38496646,0.2503215,0.6169434189796448,0.4783693552017212,-0.13857406377792358
23,0.8429227,0.80535156,"('hospitable', 'inhospitable')",0.63686985,0.52891636,0.739896297454834,0.6671339273452759,-0.0727623701095581
59,0.83066046,0.79150975,"('skillful', 'clumsy')",-0.18913844,0.030041933,0.3207610249519348,0.4107758402824402,0.09001481533050537
72,-0.78675747,-0.75870144,"('logical', 'illogical')",-0.58239955,-0.5921997,-0.684578537940979,-0.6754505634307861,0.009127974510192871
103,-0.77567464,-0.4764857,"('traditional', 'modern')",0.8634474,0.7467858,0.043886393308639526,0.13515006005764008,0.09126366674900055
96,0.749217,0.49149635,"('powerful', 'powerless')",-0.26675835,0.0013044477,0.24122931063175201,0.2464004009962082,0.005171090364456177
39,0.7488787,0.7741513,"('right', 'wrong')",-0.012457311,0.25445932,0.36821070313453674,0.5143053531646729,0.1460946500301361
104,-0.7217752,-0.39551806,"('conventional', 'unconventional')",-1.1698653,-1.0706979,-0.9458202123641968,-0.7331079840660095,0.21271222829818726
77,0.6989857,0.801697,"('active', 'inactive')",0.7486049,0.6050055,0.7237952947616577,0.7033512592315674,-0.020444035530090332
46,0.6684883,1.0740817,"('generous', 'stingy')",2.3369608,2.358211,1.502724528312683,1.7161463499069214,0.21342182159423828
79,0.6563479,0.7044328,"('determined', 'doubtful')",0.5668193,0.7393358,0.6115835905075073,0.7218842506408691,0.11030066013336182
68,-0.6474841,-0.75533754,"('clever', 'inept')",-0.9541434,-1.3075724,-0.8008137941360474,-1.0314549207687378,-0.23064112663269043
94,-0.62755084,-0.78863174,"('aggressive', 'submissive')",1.0925535,1.200851,0.2325013279914856,0.20610961318016052,-0.026391714811325073
90,0.61198074,0.41633436,"('motivated', 'unmotivated')",0.9342439,0.5960931,0.7731122970581055,0.5062137246131897,-0.26689857244491577
110,0.57794255,0.5238824,"('narrow-minded', 'open-minded')",0.07978147,0.050468802,0.3288620114326477,0.28717559576034546,-0.041686415672302246
31,-0.569687,-0.40660524,"('altruistic', 'egoistic')",-0.43142757,-0.20710975,-0.5005573034286499,-0.30685749650001526,0.19369980692863464
109,-0.51158834,-0.41955966,"('conservative', 'liberal')",0.89608675,0.90683234,0.19224920868873596,0.2436363399028778,0.051387131214141846
108,-0.51158834,-0.41955966,"('conservative', 'liberal')",0.89608675,0.90683234,0.19224920868873596,0.2436363399028778,0.051387131214141846
22,-0.5109452,-0.38959414,"('welcoming', 'disagreeable')",1.3229342,1.2932622,0.4059944748878479,0.4518340528011322,0.0458395779132843
15,-0.49268106,-0.41559547,"('polite', 'impolite')",0.69423044,0.6810194,0.10077469050884247,0.1327119767665863,0.031937286257743835
26,-0.48954076,-0.55362606,"('trustworthy', 'untrustworthy')",0.9832294,0.81471795,0.2468443214893341,0.1305459439754486,-0.1162983775138855
89,-0.45033264,-0.5325098,"('daring', 'anxious')",0.22963735,0.0931049,-0.11034764349460602,-0.21970245242118835,-0.10935480892658234
30,-0.4441864,-0.77551794,"('honest', 'dishonest')",0.52007496,0.35528633,0.037944287061691284,-0.21011580526828766,-0.24806009232997894
8,0.42924428,0.2628559,"('open', 'distant')",0.38526547,0.03783697,0.4072548747062683,0.15034642815589905,-0.25690844655036926
85,-0.4149963,-0.3188531,"('ambitious', 'unambitious')",-0.5119364,-0.5382992,-0.4634663462638855,-0.42857617139816284,0.034890174865722656
97,-0.38509893,-0.39830434,"('superior', 'inferior')",-1.0473669,-1.0760641,-0.7162328958511353,-0.7371842265129089,-0.02095133066177368
57,-0.3575996,-0.6919911,"('able', 'unable')",-0.51827586,-0.59996504,-0.43793773651123047,-0.6459780931472778,-0.20804035663604736
76,-0.34264904,-0.3080148,"('secure', 'insecure')",0.50431764,0.29732636,0.080834299325943,-0.005344226956367493,-0.08617852628231049
84,0.3353046,0.2741341,"('self-confident', 'diffident')",-0.7974863,-0.7102109,-0.23109085857868195,-0.218038409948349,0.013052448630332947
44,0.32833165,0.036056817,"('truthful', 'untruthful')",-1.3333703,-1.3130181,-0.5025193691253662,-0.6384806632995605,-0.13596129417419434
54,0.31451505,0.15423197,"('smart', 'stupid')",0.32663816,-0.029068649,0.32057660818099976,0.06258165836334229,-0.25799494981765747
91,0.31161833,0.33214483,"('resilient', 'nonresilient')",-0.0025133789,-0.26714087,0.15455247461795807,0.032501980662345886,-0.12205049395561218
80,-0.30108008,-0.19834238,"('independent', 'dependent')",0.3646118,0.3275072,0.03176586329936981,0.06458240747451782,0.03281654417514801
56,0.2850421,0.23648182,"('intelligent', 'dumb')",0.93865836,0.83005345,0.6118502616882324,0.533267617225647,-0.07858264446258545
35,0.24962111,0.48783818,"('fair', 'unfair')",0.7334709,0.67294276,0.49154600501060486,0.580390453338623,0.08884444832801819
18,-0.2355633,-0.3740515,"('social', 'asocial')",-0.4017008,-0.29655105,-0.318632036447525,-0.3353012800216675,-0.016669243574142456
45,-0.16773283,-0.64598495,"('cooperative', 'exploitative')",-0.45739162,-0.47478196,-0.3125622272491455,-0.5603834390640259,-0.24782121181488037
19,-0.13405094,-0.19102925,"('funny', 'boring')",0.098362565,0.32204062,-0.01784418523311615,0.06550568342208862,0.08334986865520477
102,-0.09606193,-0.10996649,"('eminent', 'low')",-1.1904304,-1.0190808,-0.6432461738586426,-0.5645236372947693,0.07872253656387329
62,-0.091681,-0.17078471,"('creative', 'uncreative')",-0.81550145,-0.7453395,-0.4535912275314331,-0.4580621123313904,-0.004470884799957275
20,-0.08379787,0.057433605,"('popular', 'unpopular')",-0.098753005,0.032372028,-0.09127543866634369,0.04490281641483307,0.13617825508117676
