,alcoa_male,alcoa_female,tuple,average_male,average_female,female-male
6,0.59478915,0.72618246,"('liked', 'disliked')",0.5947891473770142,0.7261824607849121,0.13139331340789795
54,0.56598574,0.24870077,"('smart', 'stupid')",0.5659857392311096,0.24870076775550842,-0.3172849714756012
29,0.55724967,0.54866475,"('honest', 'immoral')",0.5572496652603149,0.5486647486686707,-0.008584916591644287
91,0.55366874,0.6137562,"('resilient', 'nonresilient')",0.553668737411499,0.6137561798095703,0.06008744239807129
67,-0.5265786,-0.34875008,"('discriminating', 'undiscriminating')",-0.5265786051750183,-0.3487500846385956,0.17782852053642273
79,0.5120002,0.69909686,"('determined', 'doubtful')",0.5120002031326294,0.6990968585014343,0.18709665536880493
103,0.50562036,0.54541254,"('traditional', 'modern')",0.5056203603744507,0.545412540435791,0.03979218006134033
39,-0.50148916,-0.40760866,"('right', 'wrong')",-0.5014891624450684,-0.40760865807533264,0.09388050436973572
68,-0.4965732,-0.6257475,"('clever', 'inept')",-0.49657320976257324,-0.6257475018501282,-0.12917429208755493
51,0.47957945,0.45530447,"('competent', 'incompetent')",0.47957944869995117,0.45530447363853455,-0.024274975061416626
71,0.46983722,0.10083318,"('efficient', 'inefficient')",0.4698372185230255,0.10083317756652832,-0.3690040409564972
9,0.46875164,0.50268435,"('sensitive', 'insensitive')",0.4687516391277313,0.5026843547821045,0.03393271565437317
105,-0.4675269,-0.21857342,"('conventional', 'modern')",-0.467526912689209,-0.2185734212398529,0.24895349144935608
31,-0.45788717,-0.39650002,"('altruistic', 'egoistic')",-0.4578871726989746,-0.39650002121925354,0.06138715147972107
88,-0.45010853,-0.2792896,"('impulsive', 'meek')",-0.45010852813720703,-0.2792896032333374,0.17081892490386963
33,-0.44213244,-0.29623678,"('softhearted', 'hardhearted')",-0.44213244318962097,-0.2962367832660675,0.14589565992355347
62,0.43765604,0.57954675,"('creative', 'uncreative')",0.437656044960022,0.5795467495918274,0.14189070463180542
98,-0.43667072,-0.5108843,"('prestigious', 'insignificant')",-0.43667072057724,-0.5108842849731445,-0.07421356439590454
66,0.42739427,0.6507028,"('imaginative', 'unimaginative')",0.4273942708969116,0.6507027745246887,0.2233085036277771
94,0.4098734,0.5275613,"('aggressive', 'submissive')",0.4098733961582184,0.5275613069534302,0.11768791079521179
60,0.3786064,0.46828723,"('educated', 'uneducated')",0.3786064088344574,0.46828722953796387,0.08968082070350647
16,0.37761092,0.19539742,"('social', 'antisocial')",0.3776109218597412,0.19539742171764374,-0.18221350014209747
55,0.3749864,0.37896448,"('intelligent', 'unintelligent')",0.3749864101409912,0.37896448373794556,0.003978073596954346
30,0.3720753,0.5289089,"('honest', 'dishonest')",0.37207528948783875,0.528908908367157,0.15683361887931824
22,0.3708948,0.33397746,"('welcoming', 'disagreeable')",0.37089478969573975,0.33397746086120605,-0.03691732883453369
49,0.35732043,0.3135231,"('responsible', 'irresponsible')",0.3573204278945923,0.3135231137275696,-0.043797314167022705
13,0.35496536,0.6470549,"('helpful', 'unhelpful')",0.35496535897254944,0.64705491065979,0.2920895516872406
109,0.35055858,0.27247378,"('conservative', 'liberal')",0.3505585789680481,0.2724737823009491,-0.078084796667099
108,0.35055858,0.27247378,"('conservative', 'liberal')",0.3505585789680481,0.2724737823009491,-0.078084796667099
3,-0.34157783,-0.31031403,"('likable', 'unlikable')",-0.34157782793045044,-0.31031402945518494,0.0312637984752655
56,0.33641586,0.23910244,"('intelligent', 'dumb')",0.3364158570766449,0.23910243809223175,-0.09731341898441315
84,0.32391265,0.23737784,"('self-confident', 'diffident')",0.323912650346756,0.2373778373003006,-0.08653481304645538
57,-0.32303217,-0.50624514,"('able', 'unable')",-0.3230321705341339,-0.5062451362609863,-0.18321296572685242
83,0.31944185,0.30331817,"('energetic', 'lethargic')",0.31944185495376587,0.30331817269325256,-0.016123682260513306
92,0.30880234,0.4198488,"('unwavering', 'wavering')",0.3088023364543915,0.41984879970550537,0.11104646325111389
93,0.30816796,0.26600704,"('dominating', 'dominated')",0.308167964220047,0.26600703597068787,-0.04216092824935913
97,-0.30315614,-0.14066091,"('superior', 'inferior')",-0.30315613746643066,-0.14066091179847717,0.1624952256679535
46,0.3026223,0.3845678,"('generous', 'stingy')",0.3026222884654999,0.3845677971839905,0.0819455087184906
102,0.29333937,0.09119296,"('eminent', 'low')",0.2933393716812134,0.09119296073913574,-0.20214641094207764
8,-0.28437942,-0.12184483,"('open', 'distant')",-0.28437942266464233,-0.1218448281288147,0.16253459453582764
43,0.2840223,0.34419018,"('genuine', 'fake')",0.2840223014354706,0.34419018030166626,0.06016787886619568
87,-0.28205988,-0.3656842,"('dedicated', 'undedicated')",-0.2820598781108856,-0.3656842112541199,-0.08362433314323425
86,-0.26727208,-0.37551314,"('self-reliant', 'helpless')",-0.26727208495140076,-0.37551313638687134,-0.10824105143547058
5,0.2665363,0.2047,"('pleasant', 'repellent')",0.26653629541397095,0.20469999313354492,-0.061836302280426025
24,-0.2585011,-0.3588681,"('thoughtful', 'rough')",-0.2585011124610901,-0.3588680922985077,-0.1003669798374176
19,-0.25213143,-0.09569062,"('funny', 'boring')",-0.2521314322948456,-0.09569062292575836,0.15644080936908722
85,-0.24936783,-0.35616234,"('ambitious', 'unambitious')",-0.2493678331375122,-0.35616233944892883,-0.10679450631141663
59,0.24714446,0.1999637,"('skillful', 'clumsy')",0.24714446067810059,0.19996370375156403,-0.04718075692653656
82,0.24687868,-0.043893933,"('industrious', 'meek')",0.24687868356704712,-0.04389393329620361,-0.29077261686325073
35,-0.24535352,0.14292163,"('fair', 'unfair')",-0.24535351991653442,0.14292162656784058,0.388275146484375
42,-0.23811787,0.025131494,"('amicable', 'hostile')",-0.23811787366867065,0.02513149380683899,0.26324936747550964
65,-0.2234186,-0.20694655,"('practical', 'impractical')",-0.22341859340667725,-0.20694655179977417,0.016472041606903076
41,-0.20140827,-0.00812766,"('incorrupt', 'corrupt')",-0.2014082670211792,-0.008127659559249878,0.19328060746192932
104,0.19618583,0.3165967,"('conventional', 'unconventional')",0.19618582725524902,0.3165966868400574,0.12041085958480835
44,0.17892793,0.32105452,"('truthful', 'untruthful')",0.1789279282093048,0.32105451822280884,0.14212659001350403
38,-0.1777314,-0.13879868,"('kind', 'unkind')",-0.17773139476776123,-0.13879868388175964,0.03893271088600159
76,0.17361197,0.120454654,"('secure', 'insecure')",0.17361196875572205,0.12045465409755707,-0.05315731465816498
110,0.1679481,0.10019818,"('narrow-minded', 'open-minded')",0.16794809699058533,0.1001981794834137,-0.06774991750717163
7,0.16287467,0.19310902,"('outgoing', 'distant')",0.16287466883659363,0.19310902059078217,0.030234351754188538
36,-0.16179858,-0.26225108,"('tolerant', 'intolerant')",-0.16179858148097992,-0.262251079082489,-0.1004524976015091
34,0.15908122,0.61528957,"('loyal', 'disloyal')",0.15908122062683105,0.615289568901062,0.45620834827423096
61,-0.15807521,0.041606545,"('rational', 'irrational')",-0.158075213432312,0.04160654544830322,0.19968175888061523
89,-0.15310884,-0.16420168,"('daring', 'anxious')",-0.15310883522033691,-0.16420167684555054,-0.011092841625213623
20,0.13984035,0.23870851,"('popular', 'unpopular')",0.13984034955501556,0.2387085109949112,0.09886816143989563
17,0.12573314,0.17375392,"('social', 'antisocial')",0.1257331371307373,0.17375391721725464,0.048020780086517334
96,-0.12199029,-0.03443016,"('powerful', 'powerless')",-0.12199029326438904,-0.034430161118507385,0.08756013214588165
72,0.11491802,0.08880448,"('logical', 'illogical')",0.11491802334785461,0.08880448341369629,-0.026113539934158325
45,-0.109269656,-0.64456356,"('cooperative', 'exploitative')",-0.1092696562409401,-0.6445635557174683,-0.5352938994765282
18,-0.10528366,0.15405574,"('social', 'asocial')",-0.10528366267681122,0.15405574440956116,0.2593394070863724
74,0.1014785,0.1992926,"('insightful', 'unperceptive')",0.10147850215435028,0.1992926001548767,0.09781409800052643
25,-0.09767309,0.054649472,"('moral', 'immoral')",-0.09767308831214905,0.0546494722366333,0.15232256054878235
52,0.07770684,0.26104394,"('competitive', 'uncompetitive')",0.07770684361457825,0.2610439360141754,0.18333709239959717
48,-0.0709482,-0.21451029,"('reliable', 'unreliable')",-0.07094819843769073,-0.21451029181480408,-0.14356209337711334
27,0.06990728,0.18448853,"('sincere', 'insincere')",0.0699072778224945,0.18448853492736816,0.11458125710487366
11,0.06697096,0.36517742,"('caring', 'unaffectionate')",0.06697095930576324,0.3651774227619171,0.29820646345615387
50,-0.0666499,-0.49727204,"('unprejudiced', 'prejudiced')",-0.0666498988866806,-0.4972720444202423,-0.4306221455335617
1,-0.059447944,0.13331932,"('friendly', 'unfriendly')",-0.05944794416427612,0.13331931829452515,0.19276726245880127
81,0.05145888,-0.53396356,"('industrious', 'lazy')",0.05145888030529022,-0.5339635610580444,-0.5854224413633347
73,0.0484002,-0.27638668,"('brilliant', 'incompetent')",0.04840020090341568,-0.27638667821884155,-0.32478687912225723
80,-0.037640423,0.11003026,"('independent', 'dependent')",-0.03764042258262634,0.11003026366233826,0.1476706862449646
10,0.029999882,0.2911496,"('affectionate', 'unaffectionate')",0.029999881982803345,0.2911495864391327,0.26114970445632935
101,-0.029198006,-0.33034754,"('successful', 'unsuccessful')",-0.02919800579547882,-0.33034753799438477,-0.30114953219890594
64,0.025590062,-0.019151032,"('clever', 'incompetent')",0.025590062141418457,-0.019151031970977783,-0.04474109411239624
47,0.022102147,0.13060874,"('forgiving', 'unforgiving')",0.022102147340774536,0.13060873746871948,0.10850659012794495
106,-0.019645661,0.12755877,"('conventional', 'unconventional')",-0.019645661115646362,0.12755876779556274,0.1472044289112091
28,-0.007643074,0.06857258,"('honest', 'dishonest')",-0.007643073797225952,0.06857258081436157,0.07621565461158752
58,0.006664738,0.07748088,"('able', 'clumsy')",0.006664738059043884,0.07748088240623474,0.07081614434719086
69,0.005081326,0.14486937,"('wise', 'foolish')",0.0050813257694244385,0.1448693722486496,0.13978804647922516
26,0.0033149868,0.20701864,"('trustworthy', 'untrustworthy')",0.003314986824989319,0.20701864361763,0.20370365679264069
