,sherwin_male,sherwin_female,tuple,williams_male,williams_female,average_male,average_female,female-male
101,-1.0980303,-1.0747035,"('successful', 'unsuccessful')",-0.03972113,0.25225613,-0.5688757300376892,-0.4112236499786377,0.1576520800590515
58,-1.0925716,-1.3060662,"('able', 'clumsy')",-1.2158245,-0.880553,-1.1541980504989624,-1.0933096408843994,0.06088840961456299
94,1.0828291,0.4926454,"('aggressive', 'submissive')",0.5738305,0.92875683,0.8283298015594482,0.7107011079788208,-0.11762869358062744
42,1.0367537,1.758218,"('amicable', 'hostile')",0.048511446,-0.36075836,0.5426325798034668,0.6987298727035522,0.15609729290008545
46,1.0022339,0.9965799,"('generous', 'stingy')",0.4967627,0.31792724,0.7494982481002808,0.6572535634040833,-0.09224468469619751
28,-0.9655566,-1.2182126,"('honest', 'dishonest')",-1.4441211,-1.3408499,-1.2048388719558716,-1.2795312404632568,-0.07469236850738525
70,0.90432507,0.95811415,"('wise', 'unwise')",-0.03557962,-0.034654528,0.4343727231025696,0.46172982454299927,0.027357101440429688
49,-0.8848883,-1.3310881,"('responsible', 'irresponsible')",-0.17627764,0.2874261,-0.5305829644203186,-0.5218309760093689,0.008751988410949707
73,-0.87881714,-1.5309699,"('brilliant', 'incompetent')",-0.49570292,-0.31223017,-0.6872600317001343,-0.9215999841690063,-0.23433995246887207
83,-0.8617429,-1.3198878,"('energetic', 'lethargic')",-0.18718642,0.28684464,-0.5244646668434143,-0.5165215730667114,0.00794309377670288
68,-0.8573876,-0.96314996,"('clever', 'inept')",-1.6427066,-1.6136719,-1.2500470876693726,-1.2884109020233154,-0.03836381435394287
19,-0.8523376,-0.46109912,"('funny', 'boring')",-0.20710465,0.04902962,-0.5297211408615112,-0.20603474974632263,0.3236863911151886
105,-0.8495908,-0.7241944,"('conventional', 'modern')",-0.9430907,-1.0105991,-0.8963407278060913,-0.8673967719078064,0.028943955898284912
87,-0.8248913,-1.0868882,"('dedicated', 'undedicated')",-1.60042,-1.4004842,-1.2126556634902954,-1.2436861991882324,-0.03103053569793701
97,-0.79173553,-0.8067645,"('superior', 'inferior')",-0.3867392,-0.10840574,-0.5892373323440552,-0.45758509635925293,0.13165223598480225
54,0.78613245,0.6423039,"('smart', 'stupid')",0.1544841,-0.055772275,0.4703082740306854,0.29326581954956055,-0.17704245448112488
25,0.778769,0.18474871,"('moral', 'immoral')",-0.6477368,-0.7995409,0.06551611423492432,-0.3073960840702057,-0.37291219830513
72,-0.7583916,-0.8372151,"('logical', 'illogical')",-0.8890095,-0.54461163,-0.8237005472183228,-0.6909133791923523,0.13278716802597046
104,-0.75469124,-0.29132658,"('conventional', 'unconventional')",-0.7418915,-0.9260597,-0.7482913732528687,-0.6086931228637695,0.13959825038909912
29,-0.6999268,-1.3013847,"('honest', 'immoral')",-1.3110173,-1.2536829,-1.0054720640182495,-1.277533769607544,-0.27206170558929443
65,-0.68253696,-1.4094063,"('practical', 'impractical')",-0.85763127,-0.4005001,-0.7700841426849365,-0.9049531817436218,-0.1348690390586853
0,0.64477354,0.34733605,"('sociable', 'unsociable')",-0.19983464,0.1805343,0.22246944904327393,0.2639351785182953,0.04146572947502136
22,0.64345527,0.56645334,"('welcoming', 'disagreeable')",0.85377467,0.40288705,0.7486149668693542,0.4846701920032501,-0.2639447748661041
51,-0.63963974,-0.88835067,"('competent', 'incompetent')",0.08251271,0.46250412,-0.2785634994506836,-0.21292327344417572,0.06564022600650787
56,0.6259439,0.6860451,"('intelligent', 'dumb')",0.6863543,0.785099,0.6561490893363953,0.735572099685669,0.07942301034927368
30,-0.61180806,-1.0335243,"('honest', 'dishonest')",-0.40841198,-0.04688847,-0.5101100206375122,-0.5402063727378845,-0.030096352100372314
82,0.6109961,1.0560943,"('industrious', 'meek')",0.115456134,-0.40463352,0.36322611570358276,0.3257303833961487,-0.03749573230743408
16,0.5981451,0.16454679,"('social', 'antisocial')",0.7878918,1.0094129,0.6930184364318848,0.586979866027832,-0.10603857040405273
24,-0.5979625,-0.8260706,"('thoughtful', 'rough')",-0.5595253,-0.62627035,-0.5787439346313477,-0.7261704802513123,-0.1474265456199646
21,0.59580725,0.6914128,"('nice', 'nasty')",0.39780128,0.23874545,0.49680426716804504,0.465079128742218,-0.031725138425827026
81,0.58368486,0.9695201,"('industrious', 'lazy')",0.4467355,-0.23391715,0.5152101516723633,0.3678014874458313,-0.14740866422653198
43,-0.53665763,-0.663462,"('genuine', 'fake')",-0.10492984,-0.12421003,-0.3207937479019165,-0.39383602142333984,-0.07304227352142334
69,-0.5317862,-0.2758016,"('wise', 'foolish')",0.31047183,0.4148993,-0.11065718531608582,0.0695488452911377,0.1802060306072235
9,-0.52935517,-0.9606219,"('sensitive', 'insensitive')",-0.6809999,-0.61673427,-0.6051775217056274,-0.7886780500411987,-0.1835005283355713
77,0.5288346,0.8578171,"('active', 'inactive')",0.35535714,0.2746407,0.44209587574005127,0.5662289261817932,0.12413305044174194
11,-0.5200537,-0.44652677,"('caring', 'unaffectionate')",-1.5116627,-1.4744692,-1.0158581733703613,-0.9604979753494263,0.05536019802093506
36,-0.47424674,-0.7422397,"('tolerant', 'intolerant')",-1.2062027,-1.1023421,-0.8402247428894043,-0.9222909212112427,-0.08206617832183838
34,-0.46573505,-0.5059601,"('loyal', 'disloyal')",-1.3589113,-0.99416953,-0.9123231768608093,-0.7500648498535156,0.1622583270072937
102,0.4610126,0.25801614,"('eminent', 'low')",-0.93561995,-0.9133624,-0.23730367422103882,-0.32767313718795776,-0.09036946296691895
109,0.46044567,-0.052491203,"('conservative', 'liberal')",1.1428514,1.1991342,0.8016484975814819,0.573321521282196,-0.2283269762992859
108,0.46044567,-0.052491203,"('conservative', 'liberal')",1.1428514,1.1991342,0.8016484975814819,0.573321521282196,-0.2283269762992859
110,-0.45399237,-0.07358502,"('narrow-minded', 'open-minded')",0.008912295,-0.3432637,-0.22254003584384918,-0.20842435956001282,0.014115676283836365
5,0.4536581,0.0892345,"('pleasant', 'repellent')",6.508827e-05,-0.097167715,0.2268615961074829,-0.00396660715341568,-0.2308282032608986
52,0.44802266,-0.00792253,"('competitive', 'uncompetitive')",0.2551014,0.7949494,0.3515620231628418,0.39351344108581543,0.04195141792297363
88,0.44668576,0.8332501,"('impulsive', 'meek')",0.44003662,0.49528652,0.44336119294166565,0.6642683148384094,0.22090712189674377
2,0.44462267,-0.120205835,"('friendly', 'unfriendly')",0.12046614,0.4526917,0.28254440426826477,0.16624292731285095,-0.11630147695541382
98,-0.44387132,0.0030806363,"('prestigious', 'insignificant')",-0.90308917,-1.0162464,-0.6734802722930908,-0.5065829157829285,0.16689735651016235
39,-0.4424795,-0.29242492,"('right', 'wrong')",-0.6186465,-0.6759749,-0.5305629968643188,-0.4841999113559723,0.04636308550834656
64,-0.43461186,-1.1374588,"('clever', 'incompetent')",-0.065090224,0.1651909,-0.2498510479927063,-0.4861339330673218,-0.23628288507461548
15,0.42586923,-0.03902155,"('polite', 'impolite')",0.75751656,1.1865237,0.5916929244995117,0.5737510919570923,-0.017941832542419434
63,-0.4193516,-0.37800813,"('capable', 'incapable')",-0.5822199,-0.6730653,-0.500785768032074,-0.5255367159843445,-0.024750947952270508
107,0.39817724,0.23879647,"('conventional', 'modern')",1.4223754,1.6234372,0.9102763533592224,0.9311168193817139,0.020840466022491455
85,0.3886475,0.22476903,"('ambitious', 'unambitious')",-0.12479431,-0.013968384,0.13192659616470337,0.10540032386779785,-0.026526272296905518
84,0.3798571,0.44634402,"('self-confident', 'diffident')",-0.30956957,-0.4966026,0.035143762826919556,-0.0251292884349823,-0.060273051261901855
59,-0.37098402,-0.3881119,"('skillful', 'clumsy')",1.1431252,1.0706141,0.38607057929039,0.34125110507011414,-0.04481947422027588
78,0.34094647,0.30826384,"('active', 'inactive')",1.0654204,0.8302485,0.7031834125518799,0.5692561864852905,-0.13392722606658936
23,0.32719466,0.5270333,"('hospitable', 'inhospitable')",-0.14302053,-0.4854843,0.09208706766366959,0.020774513483047485,-0.0713125541806221
96,0.3230725,0.0835785,"('powerful', 'powerless')",-0.02633658,0.1695284,0.1483679562807083,0.12655344605445862,-0.021814510226249695
32,-0.31474152,-0.2914375,"('benevolent', 'hardhearted')",-1.1414621,-1.1690983,-0.7281017899513245,-0.7302678823471069,-0.0021660923957824707
45,-0.313281,-0.60261935,"('cooperative', 'exploitative')",0.13069794,0.04708661,-0.09129153192043304,-0.2777663767337799,-0.18647484481334686
4,-0.28016657,-0.3463241,"('likable', 'unlikable')",-0.15283597,-0.521748,-0.21650126576423645,-0.4340360462665558,-0.21753478050231934
20,0.27094853,0.37387002,"('popular', 'unpopular')",0.3412819,0.104153454,0.30611521005630493,0.2390117347240448,-0.06710347533226013
17,0.26695198,0.31907386,"('social', 'antisocial')",0.28578526,0.3646497,0.2763686180114746,0.3418617844581604,0.06549316644668579
55,0.26113027,-0.299339,"('intelligent', 'unintelligent')",-0.47364834,-0.4772951,-0.10625903308391571,-0.3883170485496521,-0.2820580154657364
80,0.2583602,0.13019355,"('independent', 'dependent')",0.3243118,0.2528522,0.2913359999656677,0.19152286648750305,-0.09981313347816467
92,0.25794834,0.6076366,"('unwavering', 'wavering')",-0.4647045,-0.4650504,-0.10337808728218079,0.07129308581352234,0.17467117309570312
61,0.25532007,0.8923873,"('rational', 'irrational')",0.63091373,0.5262208,0.4431169033050537,0.7093040347099304,0.2661871314048767
67,-0.23485628,-0.30899292,"('discriminating', 'undiscriminating')",-0.67681015,-0.42846584,-0.45583319664001465,-0.3687293827533722,0.08710381388664246
38,-0.22723399,-0.6781636,"('kind', 'unkind')",-0.92738736,-0.82960963,-0.5773106813430786,-0.7538865804672241,-0.1765758991241455
12,0.17892466,-0.337084,"('sympathetic', 'unsympathetic')",-1.0872581,-0.79148406,-0.4541667103767395,-0.5642840266227722,-0.11011731624603271
89,-0.1722501,-0.50557256,"('daring', 'anxious')",0.0814763,0.40853563,-0.045386902987957,-0.04851846396923065,-0.003131560981273651
103,0.15595782,0.103574984,"('traditional', 'modern')",0.36925516,0.43864182,0.26260650157928467,0.27110838890075684,0.008501887321472168
100,-0.14592269,-0.521093,"('influential', 'uninfluential')",-1.1364404,-0.7874954,-0.6411815285682678,-0.6542941927909851,-0.013112664222717285
76,0.12849134,-0.26114064,"('secure', 'insecure')",0.7887414,1.1008042,0.45861637592315674,0.419831782579422,-0.03878459334373474
99,0.11625871,0.7398348,"('prestigious', 'insignificant')",-1.2016459,-1.514204,-0.542693555355072,-0.38718461990356445,0.15550893545150757
74,-0.11482665,-0.6004162,"('insightful', 'unperceptive')",-0.65791273,-0.3959616,-0.3863697052001953,-0.49818891286849976,-0.11181920766830444
7,0.10159886,0.4088162,"('outgoing', 'distant')",-0.29623252,-0.4984495,-0.09731683135032654,-0.04481665790081024,0.052500173449516296
41,0.101400465,0.75780565,"('incorrupt', 'corrupt')",0.58162886,0.45898187,0.3415146470069885,0.6083937883377075,0.266879141330719
71,-0.09996024,-0.96438944,"('efficient', 'inefficient')",0.526126,0.643963,0.21308289468288422,-0.16021323204040527,-0.3732961267232895
47,-0.090294935,-0.17454681,"('forgiving', 'unforgiving')",-0.91547763,-0.9646819,-0.5028862953186035,-0.5696143507957458,-0.06672805547714233
93,-0.08756147,-0.27713516,"('dominating', 'dominated')",0.23399404,0.8125448,0.0732162818312645,0.2677048444747925,0.19448856264352798
31,-0.08669689,0.072710395,"('altruistic', 'egoistic')",-0.45327437,-0.8798957,-0.2699856162071228,-0.40359264612197876,-0.13360702991485596
60,0.08420348,-0.42887086,"('educated', 'uneducated')",-0.12220332,-0.012630761,-0.018999919295310974,-0.2207508087158203,-0.20175088942050934
26,-0.071666434,-0.072821975,"('trustworthy', 'untrustworthy')",0.3623239,0.6496507,0.14532873034477234,0.2884143590927124,0.14308562874794006
8,0.06909835,0.32637346,"('open', 'distant')",-0.69860303,-0.91800797,-0.31475234031677246,-0.2958172559738159,0.018935084342956543
44,0.0529017,-0.16687149,"('truthful', 'untruthful')",-1.0727131,-0.9951644,-0.5099056959152222,-0.5810179710388184,-0.07111227512359619
35,-0.045754872,0.14821458,"('fair', 'unfair')",0.6655771,0.818555,0.3099111318588257,0.48338478803634644,0.17347365617752075
1,-0.0375271,-0.0012243688,"('friendly', 'unfriendly')",-1.8139169,-1.7593851,-0.9257220029830933,-0.880304753780365,0.04541724920272827
91,-0.035380483,-0.14096437,"('resilient', 'nonresilient')",0.34399056,0.35996896,0.15430504083633423,0.10950229316949844,-0.044802747666835785
57,-0.027489662,-0.13433588,"('able', 'unable')",0.031595707,0.14066318,0.0020530223846435547,0.003163650631904602,0.0011106282472610474
79,0.018250778,-0.46068585,"('determined', 'doubtful')",0.8366713,0.8865802,0.42746102809906006,0.21294718980789185,-0.2145138382911682
18,0.0173679,-0.24211875,"('social', 'asocial')",-0.27459106,-0.14813939,-0.12861157953739166,-0.19512906670570374,-0.06651748716831207
106,0.01599314,-0.15587026,"('conventional', 'unconventional')",1.2128673,1.082037,0.6144301891326904,0.4630833566188812,-0.1513468325138092
10,-0.011841178,0.54622716,"('affectionate', 'unaffectionate')",-0.27160108,-0.31372666,-0.14172112941741943,0.11625024676322937,0.2579713761806488
62,-0.0069711804,0.17120363,"('creative', 'uncreative')",-2.0890749,-1.9323409,-1.048022985458374,-0.8805686235427856,0.16745436191558838
