,metaphor_male,metaphor_female,tuple,average_male,average_female,female-male
36,-0.84809667,-0.93562585,"('hostile', 'amicable')",-0.8480967,-0.9356259,-0.0875292
37,0.705341,0.696502,"('fake', 'genuine')",0.705341,0.696502,-0.008839
38,-0.17664531,-0.11390631,"('untruthful', 'truthful')",-0.1766453,-0.1139063,0.062739
39,0.03698884,0.029099533,"('exploitative', 'cooperative')",0.0369888,0.0290995,-0.0078893
40,-1.0160395,-1.0836234,"('stingy', 'generous')",-1.0160395,-1.0836234,-0.0675839
41,0.15193899,0.05245371,"('unforgiving', 'forgiving')",0.151939,0.0524537,-0.0994853
42,-1.6073431,-1.613055,"('unreliable', 'reliable')",-1.6073431,-1.613055,-0.0057119
43,1.4993812,1.4865086,"('irresponsible', 'responsible')",1.4993812,1.4865086,-0.0128726
44,-1.1298681,-1.2487987,"('prejudiced', 'unprejudiced')",-1.1298681,-1.2487987,-0.1189306
45,0.3816101,0.379248,"('incompetent', 'competent')",0.3816101,0.379248,-0.0023621
46,-0.28227213,-0.2569183,"('uncompetitive', 'competitive')",-0.2822721,-0.2569183,0.0253538
47,5.6288943,5.8115005,"('stupid', 'smart')",5.6288943,5.8115005,0.1826062
48,0.90476966,0.88195044,"('unintelligent', 'intelligent')",0.9047697,0.8819504,-0.0228193
49,-0.270675,-0.10056853,"('unable', 'able')",-0.270675,-0.1005685,0.1701065
50,-0.12349512,-0.03787262,"('clumsy', 'skillful')",-0.1234951,-0.0378726,0.0856225
51,0.5633674,0.58841175,"('uneducated', 'educated')",0.5633674,0.5884117,0.0250443
52,-0.47788808,-0.51017076,"('irrational', 'rational')",-0.4778881,-0.5101708,-0.0322827
53,0.29257697,0.2875324,"('uncreative', 'creative')",0.292577,0.2875324,-0.0050446
54,1.0451841,1.19728,"('incapable', 'capable')",1.0451841,1.19728,0.1520959
55,0.95832324,0.9667968,"('incompetent', 'clever')",0.9583232,0.9667968,0.0084736
56,0.6334874,0.6895687,"('impractical', 'practical')",0.6334874,0.6895687,0.0560813
57,-2.272038,-2.3001566,"('unimaginative', 'imaginative')",-2.272038,-2.3001566,-0.0281186
58,-0.06741338,-0.13116658,"('undiscriminating', 'discriminating')",-0.0674134,-0.1311666,-0.0637532
59,0.015052896,0.09672322,"('foolish', 'wise')",0.0150529,0.0967232,0.0816703
60,0.646979,0.73972154,"('inefficient', 'efficient')",0.646979,0.7397215,0.0927425
61,0.42934573,0.2958299,"('illogical', 'logical')",0.4293457,0.2958299,-0.1335158
62,1.3273622,1.4482603,"('incompetent', 'brilliant')",1.3273622,1.4482603,0.1208981
63,0.99130666,1.0924307,"('unperceptive', 'insightful')",0.9913067,1.0924307,0.101124
64,-5.5387917,-5.484206,"('shy', 'confident')",-5.5387917,-5.4842062,0.0545855
65,1.1976179,1.1542853,"('insecure', 'secure')",1.1976179,1.1542853,-0.0433326
66,-0.0636305,-0.08274569,"('inactive', 'active')",-0.0636305,-0.0827457,-0.0191152
67,-0.85566247,-0.7634121,"('doubtful', 'determined')",-0.8556625,-0.7634121,0.0922504
68,-0.30021828,-0.25641716,"('dependent', 'independent')",-0.3002183,-0.2564172,0.0438011
69,-1.729401,-1.6812905,"('lazy', 'industrious')",-1.729401,-1.6812905,0.0481105
70,1.7610444,1.7612326,"('lethargic', 'energetic')",1.7610444,1.7612326,0.0001882
71,0.4596915,0.6054009,"('diffident', 'self-confident')",0.4596915,0.6054009,0.1457094
72,1.0064049,1.0550059,"('unambitious', 'ambitious')",1.0064049,1.0550059,0.048601
73,-3.0454338,-2.9909337,"('helpless', 'self-reliant')",-3.0454338,-2.9909337,0.0545001
74,0.018986315,-0.012616042,"('undedicated', 'dedicated')",0.0189863,-0.012616,-0.0316023
75,-0.78359395,-0.70096415,"('meek', 'impulsive')",-0.783594,-0.7009642,0.0826298
76,1.0501139,0.9833825,"('anxious', 'daring')",1.0501139,0.9833825,-0.0667314
77,-1.1068193,-1.0045903,"('unmotivated', 'motivated')",-1.1068193,-1.0045903,0.102229
78,-0.23840135,-0.21664453,"('nonresilient', 'resilient')",-0.2384014,-0.2166445,0.0217569
79,-0.16559397,-0.14852473,"('wavering', 'unwavering')",-0.165594,-0.1485247,0.0170693
80,0.24762043,0.19665216,"('dominated', 'dominating')",0.2476204,0.1966522,-0.0509682
81,0.42402574,0.44951412,"('submissive', 'aggressive')",0.4240257,0.4495141,0.0254884
82,6.052897,6.2943134,"('poor', 'rich')",6.052897,6.2943134,0.2414164
83,-0.48304117,-0.4575365,"('powerless', 'powerful')",-0.4830412,-0.4575365,0.0255047
84,-0.07048407,-0.043594956,"('inferior', 'superior')",-0.0704841,-0.043595,0.0268891
85,-1.355823,-1.3819429,"('insignificant', 'prestigious')",-1.355823,-1.3819429,-0.0261199
86,0.5506052,0.5685976,"('uninfluential', 'influential')",0.5506052,0.5685976,0.0179924
87,-0.1458638,0.043770857,"('unsuccessful', 'successful')",-0.1458638,0.0437709,0.1896347
88,-0.12145934,-0.027291529,"('low', 'eminent')",-0.1214593,-0.0272915,0.0941678
