,rectangle_male,rectangle_female,tuple,average_male,average_female,female-male
48,0.001759382,0.13351911,"('unintelligent', 'intelligent')",0.0017594,0.1335191,0.1317597
49,-0.21158099,0.07422648,"('unable', 'able')",-0.211581,0.0742265,0.2858075
50,-0.337587,-0.30985275,"('clumsy', 'skillful')",-0.337587,-0.3098527,0.0277343
51,-0.52328616,-0.48543066,"('uneducated', 'educated')",-0.5232862,-0.4854307,0.0378555
52,-0.51635796,-0.66772467,"('irrational', 'rational')",-0.516358,-0.6677247,-0.1513667
53,-0.31827226,-0.29652223,"('uncreative', 'creative')",-0.3182723,-0.2965222,0.0217501
54,0.36062446,0.4383865,"('incapable', 'capable')",0.3606245,0.4383865,0.077762
55,0.29566535,0.4062645,"('incompetent', 'clever')",0.2956654,0.4062645,0.1105991
56,0.81226254,0.8878362,"('impractical', 'practical')",0.8122625,0.8878362,0.0755737
57,-1.53827,-1.5573366,"('unimaginative', 'imaginative')",-1.53827,-1.5573366,-0.0190666
58,0.70582914,0.627925,"('undiscriminating', 'discriminating')",0.7058291,0.627925,-0.0779041
59,-0.34853107,-0.32204396,"('foolish', 'wise')",-0.3485311,-0.322044,0.0264871
60,1.1428151,1.3406831,"('inefficient', 'efficient')",1.1428151,1.3406831,0.197868
61,0.7725644,0.71302444,"('illogical', 'logical')",0.7725644,0.7130244,-0.05954
62,0.8859685,1.042482,"('incompetent', 'brilliant')",0.8859685,1.042482,0.1565135
63,0.38678512,0.53856397,"('unperceptive', 'insightful')",0.3867851,0.538564,0.1517789
64,-3.5006459,-3.5311134,"('shy', 'confident')",-3.5006459,-3.5311134,-0.0304675
65,0.2227551,0.25214657,"('insecure', 'secure')",0.2227551,0.2521466,0.0293915
66,-0.39924577,-0.49079165,"('inactive', 'active')",-0.3992458,-0.4907916,-0.0915458
67,0.41255245,0.4476434,"('doubtful', 'determined')",0.4125524,0.4476434,0.035091
68,-0.57390994,-0.52870774,"('dependent', 'independent')",-0.5739099,-0.5287077,0.0452022
69,-1.0094904,-1.091763,"('lazy', 'industrious')",-1.0094904,-1.091763,-0.0822726
70,0.7367627,0.7519719,"('lethargic', 'energetic')",0.7367627,0.7519719,0.0152092
71,0.8415221,0.8835429,"('diffident', 'self-confident')",0.8415221,0.8835429,0.0420208
72,-0.1737647,-0.08646478,"('unambitious', 'ambitious')",-0.1737647,-0.0864648,0.0872999
73,-1.5173821,-1.589576,"('helpless', 'self-reliant')",-1.5173821,-1.589576,-0.0721939
74,-0.0692996,-0.09574104,"('undedicated', 'dedicated')",-0.0692996,-0.095741,-0.0264414
75,-0.46817502,-0.5315496,"('meek', 'impulsive')",-0.468175,-0.5315496,-0.0633746
76,0.23576175,0.37213707,"('anxious', 'daring')",0.2357617,0.3721371,0.1363754
77,-1.2493815,-1.0746992,"('unmotivated', 'motivated')",-1.2493815,-1.0746992,0.1746823
78,-0.51100487,-0.39411357,"('nonresilient', 'resilient')",-0.5110049,-0.3941136,0.1168913
79,-1.0074736,-1.0084134,"('wavering', 'unwavering')",-1.0074736,-1.0084134,-0.0009398
80,0.28455627,0.24123155,"('dominated', 'dominating')",0.2845563,0.2412315,-0.0433248
81,0.07801645,0.21444362,"('submissive', 'aggressive')",0.0780165,0.2144436,0.1364271
82,3.046444,3.1814399,"('poor', 'rich')",3.0464439,3.1814399,0.134996
83,-0.044303436,-0.061681475,"('powerless', 'powerful')",-0.0443034,-0.0616815,-0.0173781
84,0.010746712,0.07780896,"('inferior', 'superior')",0.0107467,0.077809,0.0670623
85,-0.96099436,-1.0601021,"('insignificant', 'prestigious')",-0.9609944,-1.0601021,-0.0991077
86,-0.37219906,-0.3851665,"('uninfluential', 'influential')",-0.3721991,-0.3851665,-0.0129674
87,0.9033773,0.89546967,"('unsuccessful', 'successful')",0.9033773,0.8954697,-0.0079076
88,-0.4477081,-0.4553217,"('low', 'eminent')",-0.4477081,-0.4553217,-0.0076136
