,tail_male,tail_female,tuple,average_male,average_female,female-male
50,-0.6178946,-0.66621715,"('clumsy', 'skillful')",-0.6178946,-0.6662171,-0.0483225
51,0.9264121,0.9166857,"('uneducated', 'educated')",0.9264121,0.9166857,-0.0097264
52,-0.46932322,-0.6653358,"('irrational', 'rational')",-0.4693232,-0.6653358,-0.1960126
53,-0.2855649,-0.39370328,"('uncreative', 'creative')",-0.2855649,-0.3937033,-0.1081384
54,0.7239078,0.76403993,"('incapable', 'capable')",0.7239078,0.7640399,0.0401321
55,1.4820657,1.4737699,"('incompetent', 'clever')",1.4820657,1.4737699,-0.0082958
56,0.7570362,0.7126054,"('impractical', 'practical')",0.7570362,0.7126054,-0.0444308
57,-1.3762251,-1.615952,"('unimaginative', 'imaginative')",-1.3762251,-1.615952,-0.2397269
58,0.6338388,0.6087016,"('undiscriminating', 'discriminating')",0.6338388,0.6087016,-0.0251372
59,-0.532234,-0.5096898,"('foolish', 'wise')",-0.532234,-0.5096898,0.0225442
60,0.96716595,1.1427068,"('inefficient', 'efficient')",0.9671659,1.1427068,0.1755409
61,0.6024794,0.3763855,"('illogical', 'logical')",0.6024794,0.3763855,-0.2260939
62,0.9594412,1.0736592,"('incompetent', 'brilliant')",0.9594412,1.0736592,0.114218
63,0.31473032,0.34762028,"('unperceptive', 'insightful')",0.3147303,0.3476203,0.03289
64,-5.612568,-5.507412,"('shy', 'confident')",-5.6125679,-5.507412,0.1051559
65,0.87800413,1.0092057,"('insecure', 'secure')",0.8780041,1.0092057,0.1312016
66,-0.1144464,-0.27567053,"('inactive', 'active')",-0.1144464,-0.2756705,-0.1612241
67,-0.82065725,-0.7099656,"('doubtful', 'determined')",-0.8206573,-0.7099656,0.1106917
68,-1.0210395,-0.9567882,"('dependent', 'independent')",-1.0210395,-0.9567882,0.0642513
69,-2.4320471,-2.492243,"('lazy', 'industrious')",-2.4320471,-2.4922431,-0.060196
70,2.1322842,2.0617344,"('lethargic', 'energetic')",2.1322842,2.0617344,-0.0705498
71,0.011988148,-0.020837571,"('diffident', 'self-confident')",0.0119881,-0.0208376,-0.0328257
72,1.0733174,1.2757807,"('unambitious', 'ambitious')",1.0733174,1.2757807,0.2024633
73,-2.7777205,-2.7316008,"('helpless', 'self-reliant')",-2.7777205,-2.7316008,0.0461197
74,0.6350435,0.45555434,"('undedicated', 'dedicated')",0.6350435,0.4555543,-0.1794892
75,-0.88804746,-0.858442,"('meek', 'impulsive')",-0.8880475,-0.858442,0.0296055
76,0.91744006,0.99245065,"('anxious', 'daring')",0.9174401,0.9924507,0.0750106
77,-1.1218045,-1.0347971,"('unmotivated', 'motivated')",-1.1218045,-1.0347971,0.0870074
78,-0.9327462,-1.0332322,"('nonresilient', 'resilient')",-0.9327462,-1.0332322,-0.100486
79,-0.5776222,-0.6078763,"('wavering', 'unwavering')",-0.5776222,-0.6078763,-0.0302541
80,0.7030747,0.58485633,"('dominated', 'dominating')",0.7030747,0.5848563,-0.1182184
81,0.64779395,0.72066605,"('submissive', 'aggressive')",0.6477939,0.7206661,0.0728722
82,6.108969,6.062452,"('poor', 'rich')",6.1089692,6.0624518,-0.0465174
83,-0.12806347,-0.055663805,"('powerless', 'powerful')",-0.1280635,-0.0556638,0.0723997
84,0.28964293,0.2784708,"('inferior', 'superior')",0.2896429,0.2784708,-0.0111721
85,-1.6728022,-1.752636,"('insignificant', 'prestigious')",-1.6728022,-1.752636,-0.0798338
86,1.1675359,1.0132356,"('uninfluential', 'influential')",1.1675359,1.0132356,-0.1543003
87,-0.0078051556,-0.09653272,"('unsuccessful', 'successful')",-0.0078052,-0.0965327,-0.0887275
88,-0.107562825,-0.14875284,"('low', 'eminent')",-0.1075628,-0.1487528,-0.04119
