,carnival_male,carnival_female,tuple,corp_male,corp_female,average_male,average_female,female-male
36,-2.8379595,-2.736422,"('hostile', 'amicable')",-0.5133602,-0.49125603,-1.6756599,-1.613839,0.0618209
37,-0.23013926,-0.20925099,"('fake', 'genuine')",-0.03454149,0.051991258,-0.1323404,-0.0786299,0.0537105
38,-0.12989122,-0.025648726,"('untruthful', 'truthful')",0.2795173,0.4166098,0.074813,0.1954805,0.1206675
39,1.6235745,1.629441,"('exploitative', 'cooperative')",0.12764235,0.14954087,0.8756084,0.889491,0.0138826
40,-0.08096366,-0.085210614,"('stingy', 'generous')",-2.6754124,-2.744488,-1.378188,-1.4148493,-0.0366613
41,0.6640087,0.6261928,"('unforgiving', 'forgiving')",-0.021460935,-0.092211485,0.3212739,0.2669907,-0.0542832
42,0.30575943,0.30534568,"('unreliable', 'reliable')",-3.3467174,-3.3594599,-1.520479,-1.5270571,-0.0065781
43,1.6528603,1.6349314,"('irresponsible', 'responsible')",0.55246145,0.5105686,1.1026609,1.0727501,-0.0299108
44,-1.6652156,-1.6380024,"('prejudiced', 'unprejudiced')",-1.3834082,-1.440666,-1.5243119,-1.5393342,-0.0150223
45,0.4057652,0.45762205,"('incompetent', 'competent')",0.010290238,-0.006101478,0.2080277,0.2257603,0.0177326
46,1.8225062,1.8104403,"('uncompetitive', 'competitive')",-1.052443,-1.0907165,0.3850316,0.3598619,-0.0251697
47,-0.23522945,-0.19995545,"('stupid', 'smart')",5.953916,6.075579,2.8593433,2.9378119,0.0784686
48,1.5755055,1.4786931,"('unintelligent', 'intelligent')",1.0324085,1.0073471,1.303957,1.2430201,-0.0609369
49,0.30504215,0.3310865,"('unable', 'able')",-0.0070449933,0.13459256,0.1489986,0.2328395,0.0838409
50,-1.371671,-1.2944204,"('clumsy', 'skillful')",0.111893415,0.11503199,-0.6298888,-0.5896942,0.0401946
51,0.53736883,0.4108429,"('uneducated', 'educated')",0.34660447,0.30867812,0.4419867,0.3597605,-0.0822262
52,-1.5559534,-1.5926911,"('irrational', 'rational')",-0.23571554,-0.22865185,-0.8958344,-0.9106715,-0.0148371
53,-0.69898456,-0.7545042,"('uncreative', 'creative')",0.26718032,0.2482138,-0.2159021,-0.2531452,-0.0372431
54,-0.24532166,-0.212082,"('incapable', 'capable')",0.9319028,1.0411377,0.3432906,0.4145278,0.0712372
55,1.5878607,1.5113852,"('incompetent', 'clever')",0.46501333,0.39120656,1.026437,0.9512959,-0.0751411
56,2.8024266,2.736233,"('impractical', 'practical')",-0.052620508,-0.056395553,1.3749031,1.3399187,-0.0349844
57,-0.056667782,-0.086846255,"('unimaginative', 'imaginative')",-3.5808163,-3.5364993,-1.818742,-1.8116728,0.0070692
58,-0.010646932,-0.0039265975,"('undiscriminating', 'discriminating')",-0.15231566,-0.1435129,-0.0814813,-0.0737198,0.0077615
59,-1.8494533,-1.7498819,"('foolish', 'wise')",0.38571954,0.526887,-0.7318669,-0.6114974,0.1203695
60,2.8405545,2.803002,"('inefficient', 'efficient')",0.63283014,0.643749,1.7366923,1.7233756,-0.0133167
61,0.32272038,0.17590816,"('illogical', 'logical')",0.53513294,0.36597615,0.4289266,0.2709422,-0.1579844
62,1.6314557,1.7058961,"('incompetent', 'brilliant')",1.0577052,1.1674819,1.3445804,1.436689,0.0921086
63,0.59104365,0.6149998,"('unperceptive', 'insightful')",0.48221156,0.51259196,0.5366276,0.5637959,0.0271683
64,-0.3053291,-0.43816903,"('shy', 'confident')",-6.5694165,-6.631742,-3.4373729,-3.5349555,-0.0975826
65,1.5099324,1.3443874,"('insecure', 'secure')",0.09522131,0.021406151,0.8025768,0.6828968,-0.11968
66,-2.1179228,-2.089212,"('inactive', 'active')",-0.3074379,-0.28757852,-1.2126803,-1.1883953,0.024285
67,-0.06982383,-0.0778188,"('doubtful', 'determined')",-0.31221986,-0.33680248,-0.1910218,-0.2073106,-0.0162888
68,-0.14729166,-0.16590092,"('dependent', 'independent')",-0.6161059,-0.6400502,-0.3816988,-0.4029756,-0.0212768
69,-2.1484408,-2.0644953,"('lazy', 'industrious')",-0.9326,-0.9043296,-1.5405204,-1.4844124,0.056108
70,1.2651006,1.2432046,"('lethargic', 'energetic')",0.17454867,0.16295461,0.7198246,0.7030796,-0.016745
71,0.47508782,0.46005613,"('diffident', 'self-confident')",0.43751243,0.41464394,0.4563001,0.43735,-0.0189501
72,1.9298917,1.9482996,"('unambitious', 'ambitious')",0.12452212,0.21220507,1.0272069,1.0802524,0.0530455
73,-0.44063833,-0.41400275,"('helpless', 'self-reliant')",-3.621438,-3.5412679,-2.0310383,-1.9776353,0.053403
74,0.988646,0.9646066,"('undedicated', 'dedicated')",-0.8294363,-0.84938323,0.0796048,0.0576117,-0.0219931
75,-1.8730742,-1.7464064,"('meek', 'impulsive')",-0.6548521,-0.52876735,-1.2639631,-1.1375868,0.1263763
76,1.00044,0.9488379,"('anxious', 'daring')",-0.18813972,-0.25443202,0.4061501,0.3472029,-0.0589472
77,0.63119566,0.6216874,"('unmotivated', 'motivated')",-0.86313945,-0.7890644,-0.1159719,-0.0836885,0.0322834
78,0.19875619,0.24029726,"('nonresilient', 'resilient')",-0.25594184,-0.20708428,-0.0285928,0.0166065,0.0451993
79,-2.0676148,-2.0514631,"('wavering', 'unwavering')",-0.68369484,-0.5707676,-1.3756548,-1.3111154,0.0645394
80,0.13012126,0.04436492,"('dominated', 'dominating')",-0.9068533,-0.8571042,-0.388366,-0.4063696,-0.0180036
81,1.782054,1.69167,"('submissive', 'aggressive')",-0.19634058,-0.19916278,0.7928567,0.7462536,-0.0466031
82,0.25591385,0.29091388,"('poor', 'rich')",7.0496964,7.083071,3.6528051,3.6869926,0.0341875
83,-0.22294049,-0.2788935,"('powerless', 'powerful')",-0.88980967,-0.9063771,-0.5563751,-0.5926353,-0.0362602
84,0.6854894,0.6562745,"('inferior', 'superior')",0.5090504,0.4898306,0.5972699,0.5730525,-0.0242174
85,-1.0483752,-1.0397455,"('insignificant', 'prestigious')",-0.7986254,-0.75894046,-0.9235003,-0.899343,0.0241573
86,0.86012226,0.7517912,"('uninfluential', 'influential')",-0.23649688,-0.23582016,0.3118127,0.2579855,-0.0538272
87,0.04062386,0.038397074,"('unsuccessful', 'successful')",0.40337992,0.46196026,0.2220019,0.2501787,0.0281768
88,0.23676495,0.102428876,"('low', 'eminent')",-0.06963374,-0.12699458,0.0835656,-0.0122829,-0.0958485
