,philosopher_male,philosopher_female,tuple,average_male,average_female,female-male
33,-0.3176118,-0.31407583,"('wrong', 'right')",-0.3176118,-0.3140758,0.003536
34,4.933341,4.8795023,"('mean', 'honorable')",4.933341,4.8795023,-0.0538387
35,-0.79726255,-1.1469936,"('corrupt', 'incorrupt')",-0.7972625,-1.1469936,-0.3497311
36,-0.7035165,-0.97432464,"('hostile', 'amicable')",-0.7035165,-0.9743246,-0.2708081
37,0.9473041,0.95778644,"('fake', 'genuine')",0.9473041,0.9577864,0.0104823
38,-0.022318326,0.021725744,"('untruthful', 'truthful')",-0.0223183,0.0217257,0.044044
39,-0.014289231,-0.020004759,"('exploitative', 'cooperative')",-0.0142892,-0.0200048,-0.0057156
40,-1.8371924,-1.8335721,"('stingy', 'generous')",-1.8371924,-1.8335721,0.0036203
41,-0.12935238,0.03321087,"('unforgiving', 'forgiving')",-0.1293524,0.0332109,0.1625633
42,-2.4769523,-2.0619166,"('unreliable', 'reliable')",-2.4769523,-2.0619166,0.4150357
43,0.96783894,1.1332136,"('irresponsible', 'responsible')",0.9678389,1.1332136,0.1653747
44,-1.5458993,-1.4698093,"('prejudiced', 'unprejudiced')",-1.5458993,-1.4698093,0.07609
45,0.36932114,0.54868436,"('incompetent', 'competent')",0.3693211,0.5486844,0.1793633
46,-0.7898604,-0.4179222,"('uncompetitive', 'competitive')",-0.7898604,-0.4179222,0.3719382
47,5.440948,5.5013976,"('stupid', 'smart')",5.440948,5.5013976,0.0604496
48,0.6758417,0.5171205,"('unintelligent', 'intelligent')",0.6758417,0.5171205,-0.1587212
49,0.4849049,0.7309087,"('unable', 'able')",0.4849049,0.7309087,0.2460038
50,0.020308523,0.056621432,"('clumsy', 'skillful')",0.0203085,0.0566214,0.0363129
51,0.46988463,0.6247091,"('uneducated', 'educated')",0.4698846,0.6247091,0.1548245
52,0.113669276,-0.15611045,"('irrational', 'rational')",0.1136693,-0.1561105,-0.2697798
53,0.31324518,0.12892652,"('uncreative', 'creative')",0.3132452,0.1289265,-0.1843187
54,1.2382709,1.4374563,"('incapable', 'capable')",1.2382709,1.4374563,0.1991854
55,0.63149107,0.7350458,"('incompetent', 'clever')",0.6314911,0.7350458,0.1035547
56,0.6324747,0.74688077,"('impractical', 'practical')",0.6324747,0.7468808,0.1144061
57,-2.7416139,-2.4039798,"('unimaginative', 'imaginative')",-2.7416139,-2.4039798,0.3376341
58,0.007870987,-0.07633592,"('undiscriminating', 'discriminating')",0.007871,-0.0763359,-0.0842069
59,0.070127755,0.122036666,"('foolish', 'wise')",0.0701278,0.1220367,0.0519089
60,0.699248,0.85837317,"('inefficient', 'efficient')",0.699248,0.8583732,0.1591252
61,0.5625155,0.21500564,"('illogical', 'logical')",0.5625155,0.2150056,-0.3475099
62,1.0958668,1.3709815,"('incompetent', 'brilliant')",1.0958668,1.3709815,0.2751147
63,0.5334148,0.68311256,"('unperceptive', 'insightful')",0.5334148,0.6831126,0.1496978
64,-6.4029465,-5.8936324,"('shy', 'confident')",-6.4029465,-5.8936324,0.5093141
65,0.32403636,0.51621664,"('insecure', 'secure')",0.3240364,0.5162166,0.1921802
66,0.14120907,0.06177172,"('inactive', 'active')",0.1412091,0.0617717,-0.0794374
67,-0.40238017,-0.34597927,"('doubtful', 'determined')",-0.4023802,-0.3459793,0.0564009
68,-0.24775913,-0.24636191,"('dependent', 'independent')",-0.2477591,-0.2463619,0.0013972
69,-1.833947,-1.8291678,"('lazy', 'industrious')",-1.8339469,-1.8291678,0.0047791
70,1.0044988,1.330683,"('lethargic', 'energetic')",1.0044988,1.330683,0.3261842
71,0.35392326,0.38613534,"('diffident', 'self-confident')",0.3539233,0.3861353,0.032212
72,0.8125566,1.0096738,"('unambitious', 'ambitious')",0.8125566,1.0096738,0.1971172
73,-3.031569,-2.9300187,"('helpless', 'self-reliant')",-3.031569,-2.9300187,0.1015503
74,-0.01789726,-0.018724814,"('undedicated', 'dedicated')",-0.0178973,-0.0187248,-0.0008275
75,-0.6950386,-0.46164843,"('meek', 'impulsive')",-0.6950386,-0.4616484,0.2333902
76,0.22548926,0.3718934,"('anxious', 'daring')",0.2254893,0.3718934,0.1464041
77,-1.0074881,-0.9874945,"('unmotivated', 'motivated')",-1.0074881,-0.9874945,0.0199936
78,-0.57548475,-0.6836737,"('nonresilient', 'resilient')",-0.5754848,-0.6836737,-0.1081889
79,0.029462172,0.049948312,"('wavering', 'unwavering')",0.0294622,0.0499483,0.0204861
80,-0.5411087,-0.38094738,"('dominated', 'dominating')",-0.5411087,-0.3809474,0.1601613
81,-0.069606945,0.25799108,"('submissive', 'aggressive')",-0.0696069,0.2579911,0.327598
82,6.957857,7.027704,"('poor', 'rich')",6.9578571,7.0277038,0.0698467
83,-0.20228466,-0.10609445,"('powerless', 'powerful')",-0.2022847,-0.1060944,0.0961903
84,0.48940113,0.39996663,"('inferior', 'superior')",0.4894011,0.3999666,-0.0894345
85,-0.84484375,-1.277449,"('insignificant', 'prestigious')",-0.8448437,-1.277449,-0.4326053
86,0.7375983,0.8221311,"('uninfluential', 'influential')",0.7375983,0.8221311,0.0845328
87,-0.07661548,0.1668594,"('unsuccessful', 'successful')",-0.0766155,0.1668594,0.2434749
88,0.031465888,0.1767305,"('low', 'eminent')",0.0314659,0.1767305,0.1452646
