,chef_male,chef_female,tuple,average_male,average_female,female-male
50,-0.519369,-0.45496053,"('clumsy', 'skillful')",-0.519369,-0.4549605,0.0644085
51,0.4266449,0.59724146,"('uneducated', 'educated')",0.4266449,0.5972415,0.1705966
52,-0.15636954,-0.3791167,"('irrational', 'rational')",-0.1563695,-0.3791167,-0.2227472
53,-0.18129504,-0.16831677,"('uncreative', 'creative')",-0.181295,-0.1683168,0.0129782
54,0.8282465,0.9500063,"('incapable', 'capable')",0.8282465,0.9500063,0.1217598
55,0.73355985,0.9280618,"('incompetent', 'clever')",0.7335598,0.9280618,0.194502
56,0.12124273,0.31090054,"('impractical', 'practical')",0.1212427,0.3109005,0.1896578
57,-2.6722875,-2.615769,"('unimaginative', 'imaginative')",-2.6722875,-2.6157689,0.0565186
58,0.23397973,0.25269237,"('undiscriminating', 'discriminating')",0.2339797,0.2526924,0.0187127
59,-0.12626714,-0.10513163,"('foolish', 'wise')",-0.1262671,-0.1051316,0.0211355
60,0.6267409,0.98304963,"('inefficient', 'efficient')",0.6267409,0.9830496,0.3563087
61,0.49890545,0.4422362,"('illogical', 'logical')",0.4989055,0.4422362,-0.0566693
62,0.30108184,0.64519745,"('incompetent', 'brilliant')",0.3010818,0.6451975,0.3441157
63,0.021186266,0.24915187,"('unperceptive', 'insightful')",0.0211863,0.2491519,0.2279656
64,-6.6706114,-6.4807987,"('shy', 'confident')",-6.6706114,-6.4807987,0.1898127
65,0.31667775,0.5381681,"('insecure', 'secure')",0.3166777,0.5381681,0.2214904
66,-0.19220814,-0.4125685,"('inactive', 'active')",-0.1922081,-0.4125685,-0.2203604
67,-0.53306,-0.43543413,"('doubtful', 'determined')",-0.53306,-0.4354341,0.0976259
68,-0.7346975,-0.59337187,"('dependent', 'independent')",-0.7346975,-0.5933719,0.1413256
69,-1.955987,-2.0977738,"('lazy', 'industrious')",-1.955987,-2.0977738,-0.1417868
70,1.0882045,1.1846781,"('lethargic', 'energetic')",1.0882045,1.1846781,0.0964736
71,0.5814656,0.6505003,"('diffident', 'self-confident')",0.5814656,0.6505003,0.0690347
72,0.8748224,1.08397,"('unambitious', 'ambitious')",0.8748224,1.08397,0.2091476
73,-2.91037,-2.7681189,"('helpless', 'self-reliant')",-2.9103701,-2.7681189,0.1422512
74,-0.115184404,-0.13982517,"('undedicated', 'dedicated')",-0.1151844,-0.1398252,-0.0246408
75,-1.0948116,-1.097456,"('meek', 'impulsive')",-1.0948116,-1.097456,-0.0026444
76,0.3197172,0.48642603,"('anxious', 'daring')",0.3197172,0.486426,0.1667088
77,-1.4029793,-1.1365049,"('unmotivated', 'motivated')",-1.4029793,-1.1365049,0.2664744
78,-0.96018004,-0.8778472,"('nonresilient', 'resilient')",-0.96018,-0.8778472,0.0823328
79,-0.29609597,-0.326649,"('wavering', 'unwavering')",-0.296096,-0.326649,-0.030553
80,-0.2822974,-0.34580085,"('dominated', 'dominating')",-0.2822974,-0.3458008,-0.0635034
81,-0.4614631,-0.3022349,"('submissive', 'aggressive')",-0.4614631,-0.3022349,0.1592282
82,6.2557535,6.413452,"('poor', 'rich')",6.2557535,6.4134521,0.1576986
83,-0.37407014,-0.33128247,"('powerless', 'powerful')",-0.3740701,-0.3312825,0.0427876
84,0.37757596,0.4524284,"('inferior', 'superior')",0.377576,0.4524284,0.0748524
85,-1.0214391,-1.1210548,"('insignificant', 'prestigious')",-1.0214391,-1.1210548,-0.0996157
86,0.46675676,0.5448463,"('uninfluential', 'influential')",0.4667568,0.5448463,0.0780895
87,-0.37946674,-0.18829906,"('unsuccessful', 'successful')",-0.3794667,-0.1882991,0.1911676
88,-0.17739151,0.008962813,"('low', 'eminent')",-0.1773915,0.0089628,0.1863543
