,fee_male,fee_female,tuple,average_male,average_female,female-male
22,-0.15466239,-0.105453804,"('untrustworthy', 'trustworthy')",-0.1546624,-0.1054538,0.0492086
23,6.606693,6.5513434,"('insincere', 'sincere')",6.6066928,6.5513434,-0.0553494
24,2.026294,2.0616636,"('dishonest', 'honest')",2.026294,2.0616636,0.0353696
25,0.21093157,0.0902071,"('egoistic', 'altruistic')",0.2109316,0.0902071,-0.1207245
26,0.5741467,0.50217605,"('hardhearted', 'benevolent')",0.5741467,0.502176,-0.0719707
27,1.268201,1.0691377,"('hardhearted', 'softhearted')",1.268201,1.0691377,-0.1990633
28,1.2157583,1.1653804,"('disloyal', 'loyal')",1.2157583,1.1653804,-0.0503779
29,-0.99372613,-0.9827536,"('unfair', 'fair')",-0.9937261,-0.9827536,0.0109725
30,0.9231909,0.90755963,"('intolerant', 'tolerant')",0.9231909,0.9075596,-0.0156313
31,-1.8139888,-1.7301099,"('evil', 'good')",-1.8139888,-1.7301099,0.0838789
32,1.3169924,1.3440578,"('unkind', 'kind')",1.3169924,1.3440578,0.0270654
33,-0.33491609,-0.2945648,"('wrong', 'right')",-0.3349161,-0.2945648,0.0403513
34,4.7275057,4.8445663,"('mean', 'honorable')",4.7275057,4.8445663,0.1170606
35,-1.3306563,-1.3969479,"('corrupt', 'incorrupt')",-1.3306563,-1.3969479,-0.0662916
36,-1.0094863,-1.0299109,"('hostile', 'amicable')",-1.0094863,-1.0299109,-0.0204246
37,0.27530226,0.29764044,"('fake', 'genuine')",0.2753023,0.2976404,0.0223381
38,-0.19770166,-0.13628244,"('untruthful', 'truthful')",-0.1977017,-0.1362824,0.0614193
39,0.06602752,0.03235459,"('exploitative', 'cooperative')",0.0660275,0.0323546,-0.0336729
40,-1.3091644,-1.4770983,"('stingy', 'generous')",-1.3091644,-1.4770983,-0.1679339
41,-0.08205133,-0.043760486,"('unforgiving', 'forgiving')",-0.0820513,-0.0437605,0.0382908
42,-1.7816302,-1.7394663,"('unreliable', 'reliable')",-1.7816302,-1.7394663,0.0421639
43,1.3899437,1.3799536,"('irresponsible', 'responsible')",1.3899437,1.3799536,-0.0099901
44,-1.6639888,-1.7329406,"('prejudiced', 'unprejudiced')",-1.6639888,-1.7329406,-0.0689518
45,0.27319837,0.33021578,"('incompetent', 'competent')",0.2731984,0.3302158,0.0570174
46,-0.33576095,-0.3324268,"('uncompetitive', 'competitive')",-0.335761,-0.3324268,0.0033342
47,5.608341,5.7973404,"('stupid', 'smart')",5.6083412,5.7973404,0.1889992
48,1.1800982,1.0369354,"('unintelligent', 'intelligent')",1.1800982,1.0369354,-0.1431628
49,0.33221924,0.5129421,"('unable', 'able')",0.3322192,0.5129421,0.1807229
50,0.12089625,0.11099935,"('clumsy', 'skillful')",0.1208963,0.1109994,-0.0098969
51,0.7974841,0.82489973,"('uneducated', 'educated')",0.7974841,0.8248997,0.0274156
52,-0.6480496,-0.6801303,"('irrational', 'rational')",-0.6480496,-0.6801303,-0.0320807
53,0.21060763,0.22336566,"('uncreative', 'creative')",0.2106076,0.2233657,0.0127581
54,1.1334622,1.3959248,"('incapable', 'capable')",1.1334622,1.3959248,0.2624626
55,1.19966,1.1095358,"('incompetent', 'clever')",1.1996599,1.1095358,-0.0901241
56,1.1761072,1.2308619,"('impractical', 'practical')",1.1761072,1.2308619,0.0547547
57,-2.3412986,-2.267737,"('unimaginative', 'imaginative')",-2.3412986,-2.2677369,0.0735617
58,0.014414929,-0.0045919865,"('undiscriminating', 'discriminating')",0.0144149,-0.004592,-0.0190069
59,-0.009048302,0.10456211,"('foolish', 'wise')",-0.0090483,0.1045621,0.1136104
60,1.1319802,1.134341,"('inefficient', 'efficient')",1.1319802,1.134341,0.0023608
61,0.40239525,0.23617983,"('illogical', 'logical')",0.4023952,0.2361798,-0.1662154
62,1.507303,1.571665,"('incompetent', 'brilliant')",1.507303,1.571665,0.064362
63,0.8272929,0.9239533,"('unperceptive', 'insightful')",0.8272929,0.9239533,0.0966604
64,-6.1261845,-5.975988,"('shy', 'confident')",-6.1261845,-5.9759879,0.1501966
65,0.77286756,0.7211193,"('insecure', 'secure')",0.7728676,0.7211193,-0.0517483
66,-0.3321987,-0.27790383,"('inactive', 'active')",-0.3321987,-0.2779038,0.0542949
67,-0.7403805,-0.65186083,"('doubtful', 'determined')",-0.7403805,-0.6518608,0.0885197
68,-0.45301983,-0.45759994,"('dependent', 'independent')",-0.4530198,-0.4575999,-0.0045801
69,-1.9133822,-1.7998259,"('lazy', 'industrious')",-1.9133822,-1.7998259,0.1135563
70,1.7829952,1.7978673,"('lethargic', 'energetic')",1.7829952,1.7978673,0.0148721
71,0.65829694,0.74693495,"('diffident', 'self-confident')",0.6582969,0.746935,0.0886381
72,0.943996,1.029217,"('unambitious', 'ambitious')",0.943996,1.029217,0.085221
73,-2.7982554,-2.7530892,"('helpless', 'self-reliant')",-2.7982554,-2.7530892,0.0451662
74,0.13165416,0.074579306,"('undedicated', 'dedicated')",0.1316542,0.0745793,-0.0570749
75,-1.002282,-0.8438051,"('meek', 'impulsive')",-1.002282,-0.8438051,0.1584769
76,0.7275455,0.6231191,"('anxious', 'daring')",0.7275455,0.6231191,-0.1044264
77,-0.985664,-0.86873287,"('unmotivated', 'motivated')",-0.985664,-0.8687329,0.1169311
78,-0.5261491,-0.53568584,"('nonresilient', 'resilient')",-0.5261491,-0.5356858,-0.0095367
79,-0.43948042,-0.39297783,"('wavering', 'unwavering')",-0.4394804,-0.3929778,0.0465026
80,-0.012690322,-0.037241716,"('dominated', 'dominating')",-0.0126903,-0.0372417,-0.0245514
81,0.4847058,0.47043878,"('submissive', 'aggressive')",0.4847058,0.4704388,-0.014267
82,6.9349008,7.0412164,"('poor', 'rich')",6.9349008,7.0412164,0.1063156
83,-0.22204629,-0.1909687,"('powerless', 'powerful')",-0.2220463,-0.1909687,0.0310776
84,0.06518649,0.119421944,"('inferior', 'superior')",0.0651865,0.1194219,0.0542354
85,-1.3046088,-1.4306076,"('insignificant', 'prestigious')",-1.3046088,-1.4306076,-0.1259988
86,0.7508055,0.87121165,"('uninfluential', 'influential')",0.7508055,0.8712116,0.1204061
87,0.25753915,0.4129939,"('unsuccessful', 'successful')",0.2575392,0.4129939,0.1554547
88,0.2014266,0.20573018,"('low', 'eminent')",0.2014266,0.2057302,0.0043036
