,timpani_male,timpani_female,tuple,average_male,average_female,female-male
38,-0.3747341,-0.33683643,"('untruthful', 'truthful')",-0.3747341,-0.3368364,0.0378977
39,0.34851524,0.4182587,"('exploitative', 'cooperative')",0.3485152,0.4182587,0.0697435
40,-1.1677603,-1.2508785,"('stingy', 'generous')",-1.1677603,-1.2508785,-0.0831182
41,0.3073644,0.21395378,"('unforgiving', 'forgiving')",0.3073644,0.2139538,-0.0934106
42,-1.0082338,-1.045231,"('unreliable', 'reliable')",-1.0082338,-1.045231,-0.0369972
43,-0.68103427,-0.68153244,"('irresponsible', 'responsible')",-0.6810343,-0.6815324,-0.0004981
44,-0.40762642,-0.3436813,"('prejudiced', 'unprejudiced')",-0.4076264,-0.3436813,0.0639451
45,-0.64305705,-0.69796544,"('incompetent', 'competent')",-0.643057,-0.6979654,-0.0549084
46,-1.01462,-1.142189,"('uncompetitive', 'competitive')",-1.0146199,-1.142189,-0.1275691
47,1.8604064,1.9925203,"('stupid', 'smart')",1.8604064,1.9925203,0.1321139
48,-0.2350951,-0.22906467,"('unintelligent', 'intelligent')",-0.2350951,-0.2290647,0.0060304
49,-0.2446886,-0.23366112,"('unable', 'able')",-0.2446886,-0.2336611,0.0110275
50,-0.4094349,-0.39401278,"('clumsy', 'skillful')",-0.4094349,-0.3940128,0.0154221
51,-0.53107256,-0.6125269,"('uneducated', 'educated')",-0.5310726,-0.6125269,-0.0814543
52,-0.6274824,-0.59727275,"('irrational', 'rational')",-0.6274824,-0.5972728,0.0302096
53,0.012902172,-0.076576635,"('uncreative', 'creative')",0.0129022,-0.0765766,-0.0894788
54,-0.08886034,-0.04975424,"('incapable', 'capable')",-0.0888603,-0.0497542,0.0391061
55,-0.16694228,-0.27200353,"('incompetent', 'clever')",-0.1669423,-0.2720035,-0.1050612
56,0.79264325,0.6588667,"('impractical', 'practical')",0.7926432,0.6588667,-0.1337765
57,-1.666355,-1.7502652,"('unimaginative', 'imaginative')",-1.666355,-1.7502652,-0.0839102
58,-0.009136803,-0.16871011,"('undiscriminating', 'discriminating')",-0.0091368,-0.1687101,-0.1595733
59,-0.34740496,-0.2630733,"('foolish', 'wise')",-0.347405,-0.2630733,0.0843317
60,0.008421188,-0.018111922,"('inefficient', 'efficient')",0.0084212,-0.0181119,-0.0265331
61,-0.0024434677,-0.18627459,"('illogical', 'logical')",-0.0024435,-0.1862746,-0.1838311
62,-0.36097854,-0.333738,"('incompetent', 'brilliant')",-0.3609785,-0.333738,0.0272405
63,-0.082386136,-0.14057899,"('unperceptive', 'insightful')",-0.0823861,-0.140579,-0.0581929
64,-2.8879068,-3.0609918,"('shy', 'confident')",-2.8879068,-3.0609918,-0.173085
65,-0.32638347,-0.35695437,"('insecure', 'secure')",-0.3263835,-0.3569544,-0.0305709
66,-1.0202676,-0.99560577,"('inactive', 'active')",-1.0202676,-0.9956058,0.0246618
67,-0.17102702,-0.14049827,"('doubtful', 'determined')",-0.171027,-0.1404983,0.0305287
68,-0.54897684,-0.61789733,"('dependent', 'independent')",-0.5489768,-0.6178973,-0.0689205
69,-0.020602994,0.048495427,"('lazy', 'industrious')",-0.020603,0.0484954,0.0690984
70,-0.5258742,-0.5710372,"('lethargic', 'energetic')",-0.5258742,-0.5710372,-0.045163
71,-0.15778114,-0.093344174,"('diffident', 'self-confident')",-0.1577811,-0.0933442,0.0644369
72,-0.43758604,-0.3579764,"('unambitious', 'ambitious')",-0.437586,-0.3579764,0.0796096
73,-1.096525,-1.118617,"('helpless', 'self-reliant')",-1.096525,-1.1186171,-0.0220921
74,0.44741118,0.31972396,"('undedicated', 'dedicated')",0.4474112,0.319724,-0.1276872
75,-0.89414907,-0.7307001,"('meek', 'impulsive')",-0.8941491,-0.7307001,0.163449
76,0.18006746,0.12351791,"('anxious', 'daring')",0.1800675,0.1235179,-0.0565496
77,-1.1153662,-1.0672741,"('unmotivated', 'motivated')",-1.1153662,-1.0672741,0.0480921
78,-0.34575427,-0.38085157,"('nonresilient', 'resilient')",-0.3457543,-0.3808516,-0.0350973
79,-0.6723216,-0.5746456,"('wavering', 'unwavering')",-0.6723216,-0.5746456,0.097676
80,-0.23661692,-0.31406292,"('dominated', 'dominating')",-0.2366169,-0.3140629,-0.077446
81,-0.64210224,-0.65117997,"('submissive', 'aggressive')",-0.6421022,-0.65118,-0.0090778
82,2.0058925,2.1187668,"('poor', 'rich')",2.0058925,2.1187668,0.1128743
83,-0.516558,-0.7170321,"('powerless', 'powerful')",-0.516558,-0.7170321,-0.2004741
84,0.37348673,0.29241174,"('inferior', 'superior')",0.3734867,0.2924117,-0.081075
85,0.123122826,0.260225,"('insignificant', 'prestigious')",0.1231228,0.260225,0.1371022
86,-0.23186693,-0.48315278,"('uninfluential', 'influential')",-0.2318669,-0.4831528,-0.2512859
87,-0.044067923,-0.0452331,"('unsuccessful', 'successful')",-0.0440679,-0.0452331,-0.0011652
88,0.21869545,0.19224273,"('low', 'eminent')",0.2186954,0.1922427,-0.0264527
