,hare_male,hare_female,tuple,average_male,average_female,female-male
36,-0.587449,-0.8005918,"('hostile', 'amicable')",-0.587449,-0.8005918,-0.2131428
37,1.0100983,0.98752713,"('fake', 'genuine')",1.0100983,0.9875271,-0.0225712
38,-0.59136677,-0.44085583,"('untruthful', 'truthful')",-0.5913668,-0.4408558,0.150511
39,0.42109418,0.49260345,"('exploitative', 'cooperative')",0.4210942,0.4926035,0.0715093
40,-1.1914163,-1.3325701,"('stingy', 'generous')",-1.1914163,-1.3325701,-0.1411538
41,0.44614944,0.37144506,"('unforgiving', 'forgiving')",0.4461494,0.3714451,-0.0747043
42,-2.0926123,-2.1044092,"('unreliable', 'reliable')",-2.0926123,-2.1044092,-0.0117969
43,0.845243,0.98563695,"('irresponsible', 'responsible')",0.845243,0.9856369,0.1403939
44,-1.1587085,-1.1755137,"('prejudiced', 'unprejudiced')",-1.1587085,-1.1755137,-0.0168052
45,0.28067192,0.14357418,"('incompetent', 'competent')",0.2806719,0.1435742,-0.1370977
46,-0.6575396,-0.60930634,"('uncompetitive', 'competitive')",-0.6575396,-0.6093063,0.0482333
47,4.5204363,4.6459136,"('stupid', 'smart')",4.5204363,4.6459136,0.1254773
48,0.14542325,0.21948579,"('unintelligent', 'intelligent')",0.1454232,0.2194858,0.0740626
49,-0.47041014,-0.37207827,"('unable', 'able')",-0.4704101,-0.3720783,0.0983318
50,-0.54316086,-0.5979487,"('clumsy', 'skillful')",-0.5431609,-0.5979487,-0.0547878
51,0.46890092,0.4901041,"('uneducated', 'educated')",0.4689009,0.4901041,0.0212032
52,0.07496144,-0.14558618,"('irrational', 'rational')",0.0749614,-0.1455862,-0.2205476
53,-0.082239754,-0.23203346,"('uncreative', 'creative')",-0.0822398,-0.2320335,-0.1497937
54,0.78986484,0.8173645,"('incapable', 'capable')",0.7898648,0.8173645,0.0274997
55,0.5930574,0.69772965,"('incompetent', 'clever')",0.5930574,0.6977296,0.1046722
56,0.25456956,0.28880396,"('impractical', 'practical')",0.2545696,0.288804,0.0342344
57,-1.6658338,-1.849656,"('unimaginative', 'imaginative')",-1.6658338,-1.849656,-0.1838222
58,0.3623364,0.34563506,"('undiscriminating', 'discriminating')",0.3623364,0.3456351,-0.0167013
59,0.086104915,0.062459677,"('foolish', 'wise')",0.0861049,0.0624597,-0.0236452
60,0.04119174,0.381622,"('inefficient', 'efficient')",0.0411917,0.381622,0.3404303
61,0.35282546,0.22984247,"('illogical', 'logical')",0.3528255,0.2298425,-0.122983
62,0.18949963,0.36435947,"('incompetent', 'brilliant')",0.1894996,0.3643595,0.1748599
63,-0.1724842,-0.08676586,"('unperceptive', 'insightful')",-0.1724842,-0.0867659,0.0857183
64,-6.0107613,-5.8690457,"('shy', 'confident')",-6.0107613,-5.8690457,0.1417156
65,0.30809376,0.5023921,"('insecure', 'secure')",0.3080938,0.5023921,0.1942983
66,0.17807597,0.035860196,"('inactive', 'active')",0.178076,0.0358602,-0.1422158
67,-0.75413597,-0.6107293,"('doubtful', 'determined')",-0.754136,-0.6107293,0.1434067
68,-0.9499615,-0.90717757,"('dependent', 'independent')",-0.9499615,-0.9071776,0.0427839
69,-1.6772997,-1.7767826,"('lazy', 'industrious')",-1.6772997,-1.7767826,-0.0994829
70,1.3960356,1.380903,"('lethargic', 'energetic')",1.3960356,1.380903,-0.0151326
71,0.4227441,0.3858579,"('diffident', 'self-confident')",0.4227441,0.3858579,-0.0368862
72,0.6734109,0.9191864,"('unambitious', 'ambitious')",0.6734109,0.9191864,0.2457755
73,-2.7522736,-2.7351334,"('helpless', 'self-reliant')",-2.7522736,-2.7351334,0.0171402
74,0.48383915,0.34465027,"('undedicated', 'dedicated')",0.4838392,0.3446503,-0.1391889
75,-0.65157783,-0.6360399,"('meek', 'impulsive')",-0.6515778,-0.6360399,0.0155379
76,0.25077417,0.37720945,"('anxious', 'daring')",0.2507742,0.3772095,0.1264353
77,-1.490379,-1.2852421,"('unmotivated', 'motivated')",-1.490379,-1.2852421,0.2051369
78,-0.97819835,-1.0601773,"('nonresilient', 'resilient')",-0.9781983,-1.0601773,-0.081979
79,-0.13394004,-0.19866315,"('wavering', 'unwavering')",-0.13394,-0.1986631,-0.0647231
80,-0.014429495,-0.037655987,"('dominated', 'dominating')",-0.0144295,-0.037656,-0.0232265
81,-0.16624236,-0.036987767,"('submissive', 'aggressive')",-0.1662424,-0.0369878,0.1292546
82,5.783943,5.7422314,"('poor', 'rich')",5.7839432,5.7422314,-0.0417118
83,-0.42791504,-0.3173896,"('powerless', 'powerful')",-0.427915,-0.3173896,0.1105254
84,0.21946001,0.20276436,"('inferior', 'superior')",0.21946,0.2027644,-0.0166956
85,-1.0293268,-1.1389229,"('insignificant', 'prestigious')",-1.0293268,-1.1389229,-0.1095961
86,0.70748335,0.65172297,"('uninfluential', 'influential')",0.7074834,0.651723,-0.0557604
87,-0.4063318,-0.39316553,"('unsuccessful', 'successful')",-0.4063318,-0.3931655,0.0131663
88,-0.11860841,-0.11612085,"('low', 'eminent')",-0.1186084,-0.1161209,0.0024875
