,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
62,1.5167426,1.4599072,"('incompetent', 'brilliant')",-0.69118524,-0.7592757,0.51968473,0.58525854,0.448414,0.42863,-0.019784
63,0.2756694,0.31970903,"('unperceptive', 'insightful')",-1.3327378,-1.3729548,0.35192102,0.27575862,-0.2350491,-0.2591624,-0.0241133
64,-0.031860236,-0.09611686,"('shy', 'confident')",-0.2505762,-0.27943408,-5.1453357,-5.129777,-1.8092573,-1.8351092,-0.0258519
65,1.1598643,1.0789024,"('insecure', 'secure')",-0.9854177,-1.1460956,-0.041315503,0.082838096,0.044377,0.0052149,-0.0391621
66,-0.051957335,0.027300991,"('inactive', 'active')",-0.020451274,0.09935949,0.67203623,0.6467523,0.1998759,0.2578043,0.0579284
67,0.93644464,0.7463062,"('doubtful', 'determined')",0.28798035,0.22528365,-0.22459643,-0.3213014,0.3332762,0.2167628,-0.1165134
68,-0.25165415,-0.34387687,"('dependent', 'independent')",0.28834423,0.25255358,-0.5533069,-0.5730568,-0.1722056,-0.22146,-0.0492544
69,-0.947822,-0.69650906,"('lazy', 'industrious')",1.7470652,2.0221431,-0.024979556,-0.1406869,0.2580879,0.3949824,0.1368945
70,0.8000315,0.83327025,"('lethargic', 'energetic')",-0.8031148,-0.7471652,-0.22016837,-0.131256,-0.0744172,-0.0150503,0.0593669
71,1.2408991,1.4651455,"('diffident', 'self-confident')",0.187957,0.23519093,0.38539094,0.38044193,0.604749,0.6935928,0.0888438
72,1.5903258,1.5370144,"('unambitious', 'ambitious')",-0.61748147,-0.6827498,-0.12492826,-0.15692377,0.2826387,0.2324469,-0.0501918
73,0.49113947,0.59041333,"('helpless', 'self-reliant')",1.4643981,1.5903608,-2.5590122,-2.5063353,-0.2011582,-0.1085203,0.0926379
74,0.97923625,1.1336123,"('undedicated', 'dedicated')",-0.6329279,-0.5761829,-0.5746835,-0.74414116,-0.076125,-0.0622373,0.0138877
75,-1.0809033,-1.0957121,"('meek', 'impulsive')",1.108281,1.0802537,-0.22930552,-0.2637994,-0.0673093,-0.0930859,-0.0257766
76,0.52980405,0.4786591,"('anxious', 'daring')",-0.9993404,-0.96528804,-0.28314096,-0.12120086,-0.2508924,-0.2026099,0.0482825
77,0.13424657,0.1450208,"('unmotivated', 'motivated')",-1.1740265,-1.3287601,-0.50990236,-0.38268316,-0.5165608,-0.5221408,-0.00558
78,0.87984395,1.0030488,"('nonresilient', 'resilient')",-0.5267728,-0.4359021,0.80101055,0.8791634,0.3846939,0.4821033,0.0974094
79,-1.6256576,-1.4569337,"('wavering', 'unwavering')",0.3049937,0.36063492,-0.2305144,-0.2685414,-0.5170594,-0.4549468,0.0621126
80,0.29450962,-0.034583062,"('dominated', 'dominating')",0.0871382,-0.046326593,-0.32757702,-0.0833066,0.0180236,-0.0547388,-0.0727624
81,0.73928887,0.46890205,"('submissive', 'aggressive')",-0.6719799,-1.08402,-0.4113678,-0.3922234,-0.1146863,-0.3357805,-0.2210942
82,-0.48999017,-0.4879151,"('poor', 'rich')",-1.3141441,-1.3786693,5.0079246,5.0671816,1.0679301,1.0668658,-0.0010643
83,0.77093863,0.6456043,"('powerless', 'powerful')",0.31020427,0.09161228,-0.38699782,-0.4613378,0.2313817,0.0919596,-0.1394221
84,0.9430817,0.7672383,"('inferior', 'superior')",0.6211109,0.54980946,1.3013241,1.2321824,0.9551722,0.8497434,-0.1054288
85,-0.48512584,-0.24119118,"('insignificant', 'prestigious')",1.0713136,1.2402115,-0.48747936,-0.8329022,0.0329028,0.0553727,0.0224699
86,0.5432067,0.3702527,"('uninfluential', 'influential')",-1.6511228,-1.8311955,-0.78367275,-0.8888061,-0.6305296,-0.7832496,-0.15272
87,0.25455242,-0.024759743,"('unsuccessful', 'successful')",-0.19207083,-0.33477512,1.1983829,1.384881,0.4202882,0.3417821,-0.0785061
88,-0.16595654,-0.23365419,"('low', 'eminent')",-0.85204124,-0.9549613,-0.75713307,-0.85212654,-0.5917102,-0.6802473,-0.0885371
