,angle_male,angle_female,tuple,average_male,average_female,female-male
27,1.9069041,1.8623455,"('hardhearted', 'softhearted')",1.9069041,1.8623455,-0.0445586
28,1.1524545,1.1359582,"('disloyal', 'loyal')",1.1524545,1.1359582,-0.0164963
29,-0.8425574,-0.86214215,"('unfair', 'fair')",-0.8425574,-0.8621421,-0.0195847
30,1.1316785,1.2692224,"('intolerant', 'tolerant')",1.1316785,1.2692224,0.1375439
31,-1.2526022,-1.2496104,"('evil', 'good')",-1.2526022,-1.2496104,0.0029918
32,1.3980432,1.4228207,"('unkind', 'kind')",1.3980432,1.4228207,0.0247775
33,-0.19536059,-0.27789754,"('wrong', 'right')",-0.1953606,-0.2778975,-0.0825369
34,4.7878256,5.0644794,"('mean', 'honorable')",4.7878256,5.0644794,0.2766538
35,-0.82249844,-1.0517926,"('corrupt', 'incorrupt')",-0.8224984,-1.0517926,-0.2292942
36,-0.36743337,-0.55906796,"('hostile', 'amicable')",-0.3674334,-0.559068,-0.1916346
37,0.95237046,1.0701778,"('fake', 'genuine')",0.9523705,1.0701778,0.1178073
38,0.09624986,0.2834685,"('untruthful', 'truthful')",0.0962499,0.2834685,0.1872186
39,-0.1724318,-0.23340851,"('exploitative', 'cooperative')",-0.1724318,-0.2334085,-0.0609767
40,-1.9148192,-2.0022776,"('stingy', 'generous')",-1.9148192,-2.0022776,-0.0874584
41,0.1740358,0.10137212,"('unforgiving', 'forgiving')",0.1740358,0.1013721,-0.0726637
42,-2.295173,-2.0382426,"('unreliable', 'reliable')",-2.2951729,-2.0382426,0.2569303
43,1.1115012,1.3468105,"('irresponsible', 'responsible')",1.1115012,1.3468105,0.2353093
44,-1.6001914,-1.6431992,"('prejudiced', 'unprejudiced')",-1.6001914,-1.6431992,-0.0430078
45,0.31858465,0.512875,"('incompetent', 'competent')",0.3185847,0.512875,0.1942903
46,-0.6528824,-0.45020184,"('uncompetitive', 'competitive')",-0.6528824,-0.4502018,0.2026806
47,5.41539,5.5678487,"('stupid', 'smart')",5.41539,5.5678487,0.1524587
48,0.724991,0.8047786,"('unintelligent', 'intelligent')",0.724991,0.8047786,0.0797876
49,0.8903665,1.2444624,"('unable', 'able')",0.8903665,1.2444624,0.3540959
50,-0.042747565,0.031907532,"('clumsy', 'skillful')",-0.0427476,0.0319075,0.0746551
51,0.3760199,0.59058475,"('uneducated', 'educated')",0.3760199,0.5905848,0.2145649
52,-0.11378149,-0.1451131,"('irrational', 'rational')",-0.1137815,-0.1451131,-0.0313316
53,-0.039327495,0.10851594,"('uncreative', 'creative')",-0.0393275,0.1085159,0.1478434
54,1.3980026,1.7486457,"('incapable', 'capable')",1.3980026,1.7486457,0.3506431
55,0.6109633,0.74894667,"('incompetent', 'clever')",0.6109633,0.7489467,0.1379834
56,0.9185337,1.1456388,"('impractical', 'practical')",0.9185337,1.1456388,0.2271051
57,-2.6685884,-2.3987892,"('unimaginative', 'imaginative')",-2.6685884,-2.3987892,0.2697992
58,-0.07375498,-0.015737347,"('undiscriminating', 'discriminating')",-0.073755,-0.0157373,0.0580177
59,0.3878953,0.40245748,"('foolish', 'wise')",0.3878953,0.4024575,0.0145622
60,0.91129965,1.1004059,"('inefficient', 'efficient')",0.9112996,1.1004059,0.1891063
61,0.36691928,0.2557997,"('illogical', 'logical')",0.3669193,0.2557997,-0.1111196
62,1.0649698,1.3921113,"('incompetent', 'brilliant')",1.0649698,1.3921113,0.3271415
63,0.54499406,0.708724,"('unperceptive', 'insightful')",0.5449941,0.708724,0.1637299
64,-6.006054,-5.835589,"('shy', 'confident')",-6.0060539,-5.8355889,0.170465
65,0.2620404,0.3543306,"('insecure', 'secure')",0.2620404,0.3543306,0.0922902
66,0.03783551,0.019888557,"('inactive', 'active')",0.0378355,0.0198886,-0.0179469
67,0.1324057,0.03918456,"('doubtful', 'determined')",0.1324057,0.0391846,-0.0932211
68,-0.20957495,0.06481644,"('dependent', 'independent')",-0.209575,0.0648164,0.2743914
69,-1.4670575,-1.4496464,"('lazy', 'industrious')",-1.4670575,-1.4496464,0.0174111
70,1.2239567,1.4692261,"('lethargic', 'energetic')",1.2239567,1.4692261,0.2452694
71,0.43137926,0.46892035,"('diffident', 'self-confident')",0.4313793,0.4689204,0.0375411
72,0.94653827,1.0253735,"('unambitious', 'ambitious')",0.9465383,1.0253735,0.0788352
73,-3.0329614,-2.9333131,"('helpless', 'self-reliant')",-3.0329614,-2.9333131,0.0996483
74,0.2186873,0.2087015,"('undedicated', 'dedicated')",0.2186873,0.2087015,-0.0099858
75,-0.8622909,-0.7042276,"('meek', 'impulsive')",-0.8622909,-0.7042276,0.1580633
76,0.14971441,0.17917146,"('anxious', 'daring')",0.1497144,0.1791715,0.0294571
77,-1.2719631,-1.0288826,"('unmotivated', 'motivated')",-1.2719631,-1.0288826,0.2430805
78,-0.56494284,-0.5820623,"('nonresilient', 'resilient')",-0.5649428,-0.5820623,-0.0171195
79,-0.40523916,-0.20529069,"('wavering', 'unwavering')",-0.4052392,-0.2052907,0.1999485
80,-0.29937065,-0.3547408,"('dominated', 'dominating')",-0.2993706,-0.3547408,-0.0553702
81,0.19937156,0.24690661,"('submissive', 'aggressive')",0.1993716,0.2469066,0.047535
82,6.413856,6.788067,"('poor', 'rich')",6.413856,6.7880669,0.3742109
83,0.010054987,-0.062051907,"('powerless', 'powerful')",0.010055,-0.0620519,-0.0721069
84,0.29125133,0.28095928,"('inferior', 'superior')",0.2912513,0.2809593,-0.010292
85,-1.2664491,-1.3811723,"('insignificant', 'prestigious')",-1.2664491,-1.3811723,-0.1147232
86,0.62525976,0.8189745,"('uninfluential', 'influential')",0.6252598,0.8189745,0.1937147
87,-0.12733531,0.15012173,"('unsuccessful', 'successful')",-0.1273353,0.1501217,0.277457
88,0.026080217,0.20404886,"('low', 'eminent')",0.0260802,0.2040489,0.1779687
