,wisdom_male,wisdom_female,tuple,average_male,average_female,female-male
38,-0.4892835,-0.39968193,"('untruthful', 'truthful')",-0.4892835,-0.3996819,0.0896016
39,0.62236243,0.59723586,"('exploitative', 'cooperative')",0.6223624,0.5972359,-0.0251265
40,-1.100518,-1.3040725,"('stingy', 'generous')",-1.100518,-1.3040725,-0.2035545
41,0.1533092,0.18244366,"('unforgiving', 'forgiving')",0.1533092,0.1824437,0.0291345
42,-1.9307729,-2.0383248,"('unreliable', 'reliable')",-1.9307729,-2.0383248,-0.1075519
43,1.0373386,1.021302,"('irresponsible', 'responsible')",1.0373386,1.021302,-0.0160366
44,-0.6447832,-0.6687774,"('prejudiced', 'unprejudiced')",-0.6447832,-0.6687774,-0.0239942
45,0.24636728,0.17478622,"('incompetent', 'competent')",0.2463673,0.1747862,-0.0715811
46,-0.43601125,-0.505992,"('uncompetitive', 'competitive')",-0.4360113,-0.505992,-0.0699807
47,5.238928,5.419309,"('stupid', 'smart')",5.2389278,5.4193091,0.1803813
48,0.3977432,0.43194842,"('unintelligent', 'intelligent')",0.3977432,0.4319484,0.0342052
49,0.14653191,0.18772572,"('unable', 'able')",0.1465319,0.1877257,0.0411938
50,-0.48570424,-0.4681296,"('clumsy', 'skillful')",-0.4857042,-0.4681296,0.0175746
51,0.5418645,0.4590516,"('uneducated', 'educated')",0.5418645,0.4590516,-0.0828129
52,-0.30461928,-0.3340011,"('irrational', 'rational')",-0.3046193,-0.3340011,-0.0293818
53,-0.09366679,-0.13352084,"('uncreative', 'creative')",-0.0936668,-0.1335208,-0.039854
54,0.90621126,0.92943645,"('incapable', 'capable')",0.9062113,0.9294364,0.0232251
55,1.0855666,1.1053166,"('incompetent', 'clever')",1.0855666,1.1053166,0.01975
56,0.54506385,0.53613925,"('impractical', 'practical')",0.5450639,0.5361392,-0.0089247
57,-2.418156,-2.4633622,"('unimaginative', 'imaginative')",-2.4181559,-2.4633622,-0.0452063
58,0.06445892,-0.0006502569,"('undiscriminating', 'discriminating')",0.0644589,-0.0006503,-0.0651092
59,-0.106806524,-0.05295627,"('foolish', 'wise')",-0.1068065,-0.0529563,0.0538502
60,0.5377736,0.6381016,"('inefficient', 'efficient')",0.5377736,0.6381016,0.100328
61,0.39677092,0.26025194,"('illogical', 'logical')",0.3967709,0.2602519,-0.136519
62,0.6351887,0.7074041,"('incompetent', 'brilliant')",0.6351887,0.7074041,0.0722154
63,0.12055448,0.16612384,"('unperceptive', 'insightful')",0.1205545,0.1661238,0.0455693
64,-5.954286,-5.9939046,"('shy', 'confident')",-5.9542861,-5.9939046,-0.0396185
65,0.4582383,0.5047742,"('insecure', 'secure')",0.4582383,0.5047742,0.0465359
66,-0.29171526,-0.4277706,"('inactive', 'active')",-0.2917153,-0.4277706,-0.1360553
67,-0.48016876,-0.4090343,"('doubtful', 'determined')",-0.4801688,-0.4090343,0.0711345
68,-0.62924564,-0.6915292,"('dependent', 'independent')",-0.6292456,-0.6915292,-0.0622836
69,-2.0873713,-2.10832,"('lazy', 'industrious')",-2.0873713,-2.10832,-0.0209487
70,1.4259907,1.2974443,"('lethargic', 'energetic')",1.4259907,1.2974443,-0.1285464
71,0.64734095,0.6472939,"('diffident', 'self-confident')",0.647341,0.6472939,-4.71e-05
72,0.5705825,0.65873224,"('unambitious', 'ambitious')",0.5705825,0.6587322,0.0881497
73,-2.808201,-2.7938032,"('helpless', 'self-reliant')",-2.8082011,-2.7938032,0.0143979
74,0.19015056,0.021394026,"('undedicated', 'dedicated')",0.1901506,0.021394,-0.1687566
75,-1.0125047,-0.9768797,"('meek', 'impulsive')",-1.0125047,-0.9768797,0.035625
76,1.0136851,0.97878623,"('anxious', 'daring')",1.0136851,0.9787862,-0.0348989
77,-1.5023382,-1.2871858,"('unmotivated', 'motivated')",-1.5023382,-1.2871858,0.2151524
78,-0.6998947,-0.686879,"('nonresilient', 'resilient')",-0.6998947,-0.686879,0.0130157
79,-0.32377085,-0.33424824,"('wavering', 'unwavering')",-0.3237709,-0.3342482,-0.0104773
80,-0.1046717,-0.18655987,"('dominated', 'dominating')",-0.1046717,-0.1865599,-0.0818882
81,0.18086115,0.20662808,"('submissive', 'aggressive')",0.1808611,0.2066281,0.025767
82,6.0813556,6.1849475,"('poor', 'rich')",6.0813556,6.1849475,0.1035919
83,-0.43942997,-0.37007934,"('powerless', 'powerful')",-0.43943,-0.3700793,0.0693507
84,0.4833833,0.45792088,"('inferior', 'superior')",0.4833833,0.4579209,-0.0254624
85,-0.53464776,-0.5728836,"('insignificant', 'prestigious')",-0.5346478,-0.5728836,-0.0382358
86,0.17487654,0.115127236,"('uninfluential', 'influential')",0.1748765,0.1151272,-0.0597493
87,-0.6859797,-0.6235719,"('unsuccessful', 'successful')",-0.6859797,-0.6235719,0.0624078
88,0.16491619,0.15436481,"('low', 'eminent')",0.1649162,0.1543648,-0.0105514
