,omission_male,omission_female,tuple,average_male,average_female,female-male
24,-0.9514797,-1.0367677,"('dishonest', 'honest')",-0.9514797,-1.0367677,-0.085288
25,0.39068237,0.35707507,"('egoistic', 'altruistic')",0.3906824,0.3570751,-0.0336073
26,1.28532,1.0024418,"('hardhearted', 'benevolent')",1.28532,1.0024418,-0.2828782
27,0.28512758,0.1300323,"('hardhearted', 'softhearted')",0.2851276,0.1300323,-0.1550953
28,-0.17181392,-0.29007238,"('disloyal', 'loyal')",-0.1718139,-0.2900724,-0.1182585
29,-0.64045304,-0.72210085,"('unfair', 'fair')",-0.640453,-0.7221009,-0.0816479
30,-0.056981996,-0.079829454,"('intolerant', 'tolerant')",-0.056982,-0.0798295,-0.0228475
31,-1.6138358,-1.7994738,"('evil', 'good')",-1.6138358,-1.7994738,-0.185638
32,-0.7736697,-0.86341,"('unkind', 'kind')",-0.7736697,-0.86341,-0.0897403
33,0.35955596,0.30199662,"('wrong', 'right')",0.359556,0.3019966,-0.0575594
34,1.6415242,1.8276571,"('mean', 'honorable')",1.6415242,1.8276571,0.1861329
35,0.1378985,-0.16128409,"('corrupt', 'incorrupt')",0.1378985,-0.1612841,-0.2991826
36,0.14496738,-0.17282183,"('hostile', 'amicable')",0.1449674,-0.1728218,-0.3177892
37,-0.40308034,-0.40721947,"('fake', 'genuine')",-0.4030803,-0.4072195,-0.0041392
38,-1.3631147,-1.3472561,"('untruthful', 'truthful')",-1.3631147,-1.3472561,0.0158586
39,-0.49275818,-0.42374873,"('exploitative', 'cooperative')",-0.4927582,-0.4237487,0.0690095
40,-0.99228144,-1.004433,"('stingy', 'generous')",-0.9922814,-1.004433,-0.0121516
41,-0.8940046,-0.99125427,"('unforgiving', 'forgiving')",-0.8940046,-0.9912543,-0.0972497
42,0.30558118,0.44482902,"('unreliable', 'reliable')",0.3055812,0.444829,0.1392478
43,-1.172734,-1.0396552,"('irresponsible', 'responsible')",-1.172734,-1.0396552,0.1330788
44,-0.31291777,-0.18568476,"('prejudiced', 'unprejudiced')",-0.3129178,-0.1856848,0.127233
45,-1.1148876,-1.026774,"('incompetent', 'competent')",-1.1148876,-1.026774,0.0881136
46,-1.1494719,-1.0639925,"('uncompetitive', 'competitive')",-1.1494719,-1.0639925,0.0854794
47,0.6102534,0.64105594,"('stupid', 'smart')",0.6102534,0.6410559,0.0308025
48,-0.8347913,-0.767496,"('unintelligent', 'intelligent')",-0.8347913,-0.767496,0.0672953
49,-1.8674424,-1.7576253,"('unable', 'able')",-1.8674424,-1.7576253,0.1098171
50,-0.74545795,-0.7290251,"('clumsy', 'skillful')",-0.7454579,-0.7290251,0.0164328
51,0.3471687,0.4428189,"('uneducated', 'educated')",0.3471687,0.4428189,0.0956502
52,-1.5741582,-1.7061518,"('irrational', 'rational')",-1.5741582,-1.7061518,-0.1319936
53,-1.5629157,-1.6822041,"('uncreative', 'creative')",-1.5629157,-1.6822041,-0.1192884
54,-1.1205127,-1.1194829,"('incapable', 'capable')",-1.1205127,-1.1194829,0.0010298
55,-0.45358592,-0.26964623,"('incompetent', 'clever')",-0.4535859,-0.2696462,0.1839397
56,-0.18594894,-0.08753002,"('impractical', 'practical')",-0.1859489,-0.08753,0.0984189
57,-1.1057032,-1.1401554,"('unimaginative', 'imaginative')",-1.1057032,-1.1401554,-0.0344522
58,0.6520718,0.5848808,"('undiscriminating', 'discriminating')",0.6520718,0.5848808,-0.067191
59,-1.9605894,-2.0384061,"('foolish', 'wise')",-1.9605894,-2.0384061,-0.0778167
60,-1.0323308,-0.7105832,"('inefficient', 'efficient')",-1.0323308,-0.7105832,0.3217476
61,-0.21355599,-0.33855698,"('illogical', 'logical')",-0.213556,-0.338557,-0.125001
62,-0.4326502,-0.07532062,"('incompetent', 'brilliant')",-0.4326502,-0.0753206,0.3573296
63,-0.59020865,-0.5022731,"('unperceptive', 'insightful')",-0.5902086,-0.5022731,0.0879355
64,-2.4782617,-2.3099685,"('shy', 'confident')",-2.4782617,-2.3099685,0.1682932
65,-0.25739074,-0.22700864,"('insecure', 'secure')",-0.2573907,-0.2270086,0.0303821
66,-0.317691,-0.4486681,"('inactive', 'active')",-0.317691,-0.4486681,-0.1309771
67,0.32504317,0.35133314,"('doubtful', 'determined')",0.3250432,0.3513331,0.0262899
68,-0.05642677,0.04381629,"('dependent', 'independent')",-0.0564268,0.0438163,0.1002431
69,-0.25962347,-0.31851947,"('lazy', 'industrious')",-0.2596235,-0.3185195,-0.058896
70,1.2842063,1.3617609,"('lethargic', 'energetic')",1.2842063,1.3617609,0.0775546
71,-1.3700413,-1.3921244,"('diffident', 'self-confident')",-1.3700413,-1.3921244,-0.0220831
72,-1.2478336,-1.2061727,"('unambitious', 'ambitious')",-1.2478336,-1.2061727,0.0416609
73,-0.39609048,-0.27883977,"('helpless', 'self-reliant')",-0.3960905,-0.2788398,0.1172507
74,-0.90618455,-0.81653094,"('undedicated', 'dedicated')",-0.9061846,-0.8165309,0.0896537
75,0.42989606,0.45796803,"('meek', 'impulsive')",0.4298961,0.457968,0.0280719
76,0.38712347,0.58300513,"('anxious', 'daring')",0.3871235,0.5830051,0.1958816
77,-0.8813943,-0.6063734,"('unmotivated', 'motivated')",-0.8813943,-0.6063734,0.2750209
78,-0.6288497,-0.60256237,"('nonresilient', 'resilient')",-0.6288497,-0.6025624,0.0262873
79,-0.8642313,-1.052639,"('wavering', 'unwavering')",-0.8642313,-1.052639,-0.1884077
80,1.2495718,1.398775,"('dominated', 'dominating')",1.2495718,1.398775,0.1492032
81,1.5845681,1.7682784,"('submissive', 'aggressive')",1.5845681,1.7682784,0.1837103
82,1.3400731,1.3339467,"('poor', 'rich')",1.3400731,1.3339467,-0.0061264
83,-0.8583367,-0.7971984,"('powerless', 'powerful')",-0.8583367,-0.7971984,0.0611383
84,0.46082407,0.47942433,"('inferior', 'superior')",0.4608241,0.4794243,0.0186002
85,-1.1987766,-1.3230232,"('insignificant', 'prestigious')",-1.1987766,-1.3230232,-0.1242466
86,-0.73359627,-0.83634555,"('uninfluential', 'influential')",-0.7335963,-0.8363456,-0.1027493
87,-0.7370735,-0.5288382,"('unsuccessful', 'successful')",-0.7370735,-0.5288382,0.2082353
88,0.32414657,0.3290454,"('low', 'eminent')",0.3241466,0.3290454,0.0048988
