,magic_male,magic_female,tuple,average_male,average_female,female-male
69,-1.4776872,-1.4159508,"('lazy', 'industrious')",-1.4776872,-1.4159508,0.0617364
70,0.2965725,0.34740925,"('lethargic', 'energetic')",0.2965725,0.3474092,0.0508367
71,0.87330353,0.8985784,"('diffident', 'self-confident')",0.8733035,0.8985784,0.0252749
72,0.81110656,0.8657284,"('unambitious', 'ambitious')",0.8111066,0.8657284,0.0546218
73,-3.3006618,-3.1802628,"('helpless', 'self-reliant')",-3.3006618,-3.1802628,0.120399
74,-0.09998501,-0.15185505,"('undedicated', 'dedicated')",-0.099985,-0.1518551,-0.0518701
75,-0.9674367,-0.761585,"('meek', 'impulsive')",-0.9674367,-0.761585,0.2058517
76,0.2466085,0.20983925,"('anxious', 'daring')",0.2466085,0.2098393,-0.0367692
77,-0.96250975,-0.9299701,"('unmotivated', 'motivated')",-0.9625098,-0.9299701,0.0325397
78,-0.47916615,-0.49409616,"('nonresilient', 'resilient')",-0.4791662,-0.4940962,-0.01493
79,-0.19031146,-0.07553114,"('wavering', 'unwavering')",-0.1903115,-0.0755311,0.1147804
80,-0.63697284,-0.7116248,"('dominated', 'dominating')",-0.6369728,-0.7116248,-0.074652
81,-0.27638942,-0.2884841,"('submissive', 'aggressive')",-0.2763894,-0.2884841,-0.0120947
82,6.834585,6.9815054,"('poor', 'rich')",6.8345852,6.9815054,0.1469202
83,-0.6355446,-0.6953695,"('powerless', 'powerful')",-0.6355446,-0.6953695,-0.0598249
84,0.3543841,0.39112222,"('inferior', 'superior')",0.3543841,0.3911222,0.0367381
85,-0.29665998,-0.34167337,"('insignificant', 'prestigious')",-0.29666,-0.3416734,-0.0450134
86,0.04094874,0.04916434,"('uninfluential', 'influential')",0.0409487,0.0491643,0.0082156
87,0.08671628,0.14675316,"('unsuccessful', 'successful')",0.0867163,0.1467532,0.0600369
88,0.059274618,0.08073136,"('low', 'eminent')",0.0592746,0.0807314,0.0214568
