,gran_male,gran_female,tuple,average_male,average_female,female-male
32,1.0834787,1.0244308,"('unkind', 'kind')",1.0834787,1.0244308,-0.0590479
33,-0.26940212,-0.26960415,"('wrong', 'right')",-0.2694021,-0.2696041,-0.000202
34,5.0199013,5.1065316,"('mean', 'honorable')",5.0199013,5.1065316,0.0866303
35,0.043369845,-0.13652185,"('corrupt', 'incorrupt')",0.0433698,-0.1365218,-0.1798916
36,0.4806555,0.41670978,"('hostile', 'amicable')",0.4806555,0.4167098,-0.0639457
37,0.8308206,0.80140704,"('fake', 'genuine')",0.8308206,0.801407,-0.0294136
38,0.030243464,0.03364806,"('untruthful', 'truthful')",0.0302435,0.0336481,0.0034046
39,0.18232922,0.1435996,"('exploitative', 'cooperative')",0.1823292,0.1435996,-0.0387296
40,-1.5500476,-1.6917634,"('stingy', 'generous')",-1.5500476,-1.6917634,-0.1417158
41,-0.06330969,-0.062085897,"('unforgiving', 'forgiving')",-0.0633097,-0.0620859,0.0012238
42,-3.2192488,-3.175356,"('unreliable', 'reliable')",-3.2192488,-3.1753559,0.0438929
43,0.5305835,0.54684657,"('irresponsible', 'responsible')",0.5305835,0.5468466,0.0162631
44,-1.0926298,-1.0804579,"('prejudiced', 'unprejudiced')",-1.0926298,-1.0804579,0.0121719
45,-0.8083656,-0.7934753,"('incompetent', 'competent')",-0.8083656,-0.7934753,0.0148903
46,-1.3156669,-1.4506755,"('uncompetitive', 'competitive')",-1.3156669,-1.4506755,-0.1350086
47,5.243342,5.3999734,"('stupid', 'smart')",5.2433419,5.3999734,0.1566315
48,0.13171065,0.08446386,"('unintelligent', 'intelligent')",0.1317106,0.0844639,-0.0472467
49,0.5769186,0.58671176,"('unable', 'able')",0.5769186,0.5867118,0.0097932
50,-0.1500336,-0.15667845,"('clumsy', 'skillful')",-0.1500336,-0.1566785,-0.0066449
51,0.09894583,0.057598423,"('uneducated', 'educated')",0.0989458,0.0575984,-0.0413474
52,0.34008852,0.30743143,"('irrational', 'rational')",0.3400885,0.3074314,-0.0326571
53,0.28787944,0.24860345,"('uncreative', 'creative')",0.2878794,0.2486034,-0.039276
54,1.3797814,1.3927929,"('incapable', 'capable')",1.3797814,1.3927929,0.0130115
55,-0.1749126,-0.18723819,"('incompetent', 'clever')",-0.1749126,-0.1872382,-0.0123256
56,-0.340212,-0.27570194,"('impractical', 'practical')",-0.340212,-0.2757019,0.0645101
57,-3.779356,-3.6829648,"('unimaginative', 'imaginative')",-3.779356,-3.6829648,0.0963912
58,-0.05416576,-0.04602042,"('undiscriminating', 'discriminating')",-0.0541658,-0.0460204,0.0081454
59,0.45929593,0.49796227,"('foolish', 'wise')",0.4592959,0.4979623,0.0386664
60,-0.35233653,-0.34851772,"('inefficient', 'efficient')",-0.3523365,-0.3485177,0.0038188
61,0.29849315,0.0973468,"('illogical', 'logical')",0.2984931,0.0973468,-0.2011463
62,-0.45440805,-0.34492624,"('incompetent', 'brilliant')",-0.454408,-0.3449262,0.1094818
63,-0.29801652,-0.26493734,"('unperceptive', 'insightful')",-0.2980165,-0.2649373,0.0330792
64,-7.204597,-7.1378694,"('shy', 'confident')",-7.204597,-7.1378694,0.0667276
65,-0.71916646,-0.7031548,"('insecure', 'secure')",-0.7191665,-0.7031548,0.0160117
66,-0.16074777,-0.15067664,"('inactive', 'active')",-0.1607478,-0.1506766,0.0100712
67,-0.6154132,-0.5447399,"('doubtful', 'determined')",-0.6154132,-0.5447399,0.0706733
68,-0.51472026,-0.62343985,"('dependent', 'independent')",-0.5147203,-0.6234398,-0.1087195
69,-1.6089795,-1.60997,"('lazy', 'industrious')",-1.6089795,-1.60997,-0.0009905
70,0.07733682,0.081397615,"('lethargic', 'energetic')",0.0773368,0.0813976,0.0040608
71,0.8143423,0.8983555,"('diffident', 'self-confident')",0.8143423,0.8983555,0.0840132
72,0.60618055,0.68688554,"('unambitious', 'ambitious')",0.6061805,0.6868855,0.080705
73,-2.797181,-2.7576845,"('helpless', 'self-reliant')",-2.7971809,-2.7576845,0.0394964
74,-0.15581885,-0.18951869,"('undedicated', 'dedicated')",-0.1558188,-0.1895187,-0.0336999
75,-0.50617415,-0.39890856,"('meek', 'impulsive')",-0.5061741,-0.3989086,0.1072655
76,-0.07523629,-0.10610048,"('anxious', 'daring')",-0.0752363,-0.1061005,-0.0308642
77,-1.6327,-1.5015239,"('unmotivated', 'motivated')",-1.6327,-1.5015239,0.1311761
78,-0.5267948,-0.52179235,"('nonresilient', 'resilient')",-0.5267948,-0.5217924,0.0050024
79,0.45866996,0.48368117,"('wavering', 'unwavering')",0.45867,0.4836812,0.0250112
80,-1.1963261,-1.2679942,"('dominated', 'dominating')",-1.1963261,-1.2679942,-0.0716681
81,-1.0883509,-1.0697056,"('submissive', 'aggressive')",-1.0883509,-1.0697056,0.0186453
82,6.6523056,6.7935925,"('poor', 'rich')",6.6523056,6.7935925,0.1412869
83,-0.551205,-0.543666,"('powerless', 'powerful')",-0.551205,-0.543666,0.007539
84,0.832935,0.79085225,"('inferior', 'superior')",0.832935,0.7908522,-0.0420828
85,1.0097395,0.9540844,"('insignificant', 'prestigious')",1.0097395,0.9540844,-0.0556551
86,-0.33041662,-0.36809483,"('uninfluential', 'influential')",-0.3304166,-0.3680948,-0.0376782
87,-0.28340176,-0.19968149,"('unsuccessful', 'successful')",-0.2834018,-0.1996815,0.0837203
88,0.0002970714,0.040222958,"('low', 'eminent')",0.0002971,0.040223,0.0399259
