,backdrop_male,backdrop_female,tuple,average_male,average_female,female-male
35,-1.3145036,-1.3801619,"('corrupt', 'incorrupt')",-1.3145036,-1.3801619,-0.0656583
36,-1.399083,-1.4660785,"('hostile', 'amicable')",-1.399083,-1.4660785,-0.0669955
37,1.0018045,1.003816,"('fake', 'genuine')",1.0018045,1.003816,0.0020115
38,0.3210897,0.2708292,"('untruthful', 'truthful')",0.3210897,0.2708292,-0.0502605
39,0.27669287,0.28930807,"('exploitative', 'cooperative')",0.2766929,0.2893081,0.0126152
40,-0.88687766,-0.82562685,"('stingy', 'generous')",-0.8868777,-0.8256269,0.0612508
41,0.04037431,0.0063208416,"('unforgiving', 'forgiving')",0.0403743,0.0063208,-0.0340535
42,-1.3200021,-1.366548,"('unreliable', 'reliable')",-1.3200021,-1.3665479,-0.0465458
43,1.772423,1.7562933,"('irresponsible', 'responsible')",1.772423,1.7562933,-0.0161297
44,-1.2752323,-1.4857854,"('prejudiced', 'unprejudiced')",-1.2752323,-1.4857854,-0.2105531
45,0.8895236,1.012986,"('incompetent', 'competent')",0.8895236,1.0129859,0.1234623
46,0.06075647,0.13246767,"('uncompetitive', 'competitive')",0.0607565,0.1324677,0.0717112
47,5.483715,5.779374,"('stupid', 'smart')",5.4837151,5.7793741,0.295659
48,1.1926951,1.2109225,"('unintelligent', 'intelligent')",1.1926951,1.2109225,0.0182274
49,0.22155653,0.41622853,"('unable', 'able')",0.2215565,0.4162285,0.194672
50,0.23864852,0.33697155,"('clumsy', 'skillful')",0.2386485,0.3369716,0.0983231
51,1.2541691,1.2135866,"('uneducated', 'educated')",1.2541691,1.2135866,-0.0405825
52,-0.8235411,-0.7745413,"('irrational', 'rational')",-0.8235411,-0.7745413,0.0489998
53,0.6442337,0.72372615,"('uncreative', 'creative')",0.6442337,0.7237262,0.0794925
54,1.2116319,1.3828197,"('incapable', 'capable')",1.2116319,1.3828197,0.1711878
55,1.6266425,1.6533116,"('incompetent', 'clever')",1.6266425,1.6533116,0.0266691
56,1.1649297,1.1996251,"('impractical', 'practical')",1.1649297,1.1996251,0.0346954
57,-1.9882939,-1.8976928,"('unimaginative', 'imaginative')",-1.9882939,-1.8976928,0.0906011
58,-0.117068216,-0.10054923,"('undiscriminating', 'discriminating')",-0.1170682,-0.1005492,0.016519
59,-0.117150515,0.031390417,"('foolish', 'wise')",-0.1171505,0.0313904,0.1485409
60,1.2861463,1.3258486,"('inefficient', 'efficient')",1.2861463,1.3258486,0.0397023
61,0.5456509,0.5439422,"('illogical', 'logical')",0.5456509,0.5439422,-0.0017087
62,2.224049,2.3535802,"('incompetent', 'brilliant')",2.2240491,2.3535802,0.1295311
63,1.5129193,1.7173122,"('unperceptive', 'insightful')",1.5129193,1.7173122,0.2043929
64,-4.858817,-4.895205,"('shy', 'confident')",-4.8588171,-4.895205,-0.0363879
65,1.4258556,1.3416134,"('insecure', 'secure')",1.4258556,1.3416134,-0.0842422
66,-0.14163026,-0.075471096,"('inactive', 'active')",-0.1416303,-0.0754711,0.0661592
67,-0.70235157,-0.6872459,"('doubtful', 'determined')",-0.7023516,-0.6872459,0.0151057
68,-0.087837204,0.03211763,"('dependent', 'independent')",-0.0878372,0.0321176,0.1199548
69,-1.9345354,-1.9007636,"('lazy', 'industrious')",-1.9345354,-1.9007636,0.0337718
70,2.1452038,2.1973307,"('lethargic', 'energetic')",2.1452038,2.1973307,0.0521269
71,0.5891265,0.7803854,"('diffident', 'self-confident')",0.5891265,0.7803854,0.1912589
72,1.257736,1.3395767,"('unambitious', 'ambitious')",1.257736,1.3395767,0.0818407
73,-2.9366033,-2.8637874,"('helpless', 'self-reliant')",-2.9366033,-2.8637874,0.0728159
74,0.4953324,0.484017,"('undedicated', 'dedicated')",0.4953324,0.484017,-0.0113154
75,-0.83047426,-0.75992364,"('meek', 'impulsive')",-0.8304743,-0.7599236,0.0705507
76,1.4576476,1.3770326,"('anxious', 'daring')",1.4576476,1.3770326,-0.080615
77,-0.6219657,-0.57706213,"('unmotivated', 'motivated')",-0.6219657,-0.5770621,0.0449036
78,-0.16720386,-0.061251845,"('nonresilient', 'resilient')",-0.1672039,-0.0612518,0.1059521
79,-0.3103795,-0.26645875,"('wavering', 'unwavering')",-0.3103795,-0.2664587,0.0439208
80,0.60522175,0.55151176,"('dominated', 'dominating')",0.6052217,0.5515118,-0.0537099
81,0.9802802,0.9215161,"('submissive', 'aggressive')",0.9802802,0.9215161,-0.0587641
82,6.2938867,6.6081676,"('poor', 'rich')",6.2938867,6.6081676,0.3142809
83,-0.30581728,-0.29212317,"('powerless', 'powerful')",-0.3058173,-0.2921232,0.0136941
84,-0.2629268,-0.19469324,"('inferior', 'superior')",-0.2629268,-0.1946932,0.0682336
85,-1.8002754,-1.7793143,"('insignificant', 'prestigious')",-1.8002754,-1.7793143,0.0209611
86,0.98172486,1.119823,"('uninfluential', 'influential')",0.9817249,1.119823,0.1380981
87,0.3324082,0.5527841,"('unsuccessful', 'successful')",0.3324082,0.5527841,0.2203759
88,0.17913549,0.24674818,"('low', 'eminent')",0.1791355,0.2467482,0.0676127
