,negligee_male,negligee_female,tuple,average_male,average_female,female-male
77,-0.9521211,-0.90061754,"('unmotivated', 'motivated')",-0.9521211,-0.9006175,0.0515036
78,-1.7156137,-1.582101,"('nonresilient', 'resilient')",-1.7156137,-1.582101,0.1335127
79,0.12011166,0.08083815,"('wavering', 'unwavering')",0.1201117,0.0808382,-0.0392735
80,-0.15444976,-0.2316941,"('dominated', 'dominating')",-0.1544498,-0.2316941,-0.0772443
81,-0.20315737,-0.4273408,"('submissive', 'aggressive')",-0.2031574,-0.4273408,-0.2241834
82,1.9336265,1.8654842,"('poor', 'rich')",1.9336265,1.8654842,-0.0681423
83,-0.40407744,-0.44685268,"('powerless', 'powerful')",-0.4040774,-0.4468527,-0.0427753
84,0.531613,0.3782047,"('inferior', 'superior')",0.531613,0.3782047,-0.1534083
85,0.09633934,0.14946593,"('insignificant', 'prestigious')",0.0963393,0.1494659,0.0531266
86,-1.878301,-2.1963954,"('uninfluential', 'influential')",-1.878301,-2.1963954,-0.3180944
87,-0.5838313,-0.41645387,"('unsuccessful', 'successful')",-0.5838313,-0.4164539,0.1673774
88,0.36548948,0.238736,"('low', 'eminent')",0.3654895,0.238736,-0.1267535
