,estuary_male,estuary_female,tuple,average_male,average_female,female-male
60,0.77301013,0.9007905,"('inefficient', 'efficient')",0.7730101,0.9007905,0.1277804
61,0.35327008,0.28748018,"('illogical', 'logical')",0.3532701,0.2874802,-0.0657899
62,1.6199745,1.8108528,"('incompetent', 'brilliant')",1.6199745,1.8108528,0.1908783
63,1.0928397,1.2840711,"('unperceptive', 'insightful')",1.0928397,1.2840711,0.1912314
64,-5.1075273,-5.056593,"('shy', 'confident')",-5.1075273,-5.0565929,0.0509344
65,1.2614888,1.2570581,"('insecure', 'secure')",1.2614888,1.2570581,-0.0044307
66,0.047017038,-0.032762446,"('inactive', 'active')",0.047017,-0.0327624,-0.0797794
67,-0.8434049,-0.8114947,"('doubtful', 'determined')",-0.8434049,-0.8114947,0.0319102
68,-0.46455958,-0.31456316,"('dependent', 'independent')",-0.4645596,-0.3145632,0.1499964
69,-1.8942006,-1.82439,"('lazy', 'industrious')",-1.8942006,-1.8243901,0.0698105
70,2.0456243,2.0333471,"('lethargic', 'energetic')",2.0456243,2.0333471,-0.0122772
71,0.26379526,0.39417797,"('diffident', 'self-confident')",0.2637953,0.394178,0.1303827
72,1.1196064,1.2366923,"('unambitious', 'ambitious')",1.1196064,1.2366923,0.1170859
73,-2.933945,-2.7863827,"('helpless', 'self-reliant')",-2.9339449,-2.7863827,0.1475622
74,0.2809754,0.2727208,"('undedicated', 'dedicated')",0.2809754,0.2727208,-0.0082546
75,-0.6128087,-0.5593818,"('meek', 'impulsive')",-0.6128087,-0.5593818,0.0534269
76,1.2128345,1.1556044,"('anxious', 'daring')",1.2128345,1.1556044,-0.0572301
77,-0.9292131,-0.88050073,"('unmotivated', 'motivated')",-0.9292131,-0.8805007,0.0487124
78,-0.34927708,-0.29825306,"('nonresilient', 'resilient')",-0.3492771,-0.2982531,0.051024
79,-0.202753,-0.12576418,"('wavering', 'unwavering')",-0.202753,-0.1257642,0.0769888
80,0.47080904,0.34782502,"('dominated', 'dominating')",0.470809,0.347825,-0.122984
81,0.64329857,0.6977285,"('submissive', 'aggressive')",0.6432986,0.6977285,0.0544299
82,5.9925222,6.2977147,"('poor', 'rich')",5.9925222,6.2977147,0.3051925
83,-0.30513448,-0.3225862,"('powerless', 'powerful')",-0.3051345,-0.3225862,-0.0174517
84,0.05328739,0.119621925,"('inferior', 'superior')",0.0532874,0.1196219,0.0663345
85,-1.4794196,-1.4923236,"('insignificant', 'prestigious')",-1.4794196,-1.4923236,-0.012904
86,0.813233,0.89280695,"('uninfluential', 'influential')",0.813233,0.8928069,0.0795739
87,0.07819852,0.3406869,"('unsuccessful', 'successful')",0.0781985,0.3406869,0.2624884
88,-0.056763276,0.063266456,"('low', 'eminent')",-0.0567633,0.0632665,0.1200298
