,flour_male,flour_female,tuple,average_male,average_female,female-male
53,0.3246719,0.33650005,"('uncreative', 'creative')",0.3246719,0.3365,0.0118281
54,1.0407914,1.0969086,"('incapable', 'capable')",1.0407914,1.0969086,0.0561172
55,1.0388112,1.2145811,"('incompetent', 'clever')",1.0388112,1.2145811,0.1757699
56,0.99425226,1.0427577,"('impractical', 'practical')",0.9942523,1.0427577,0.0485054
57,-2.0989766,-2.0523717,"('unimaginative', 'imaginative')",-2.0989766,-2.0523717,0.0466049
58,0.1148539,0.05046285,"('undiscriminating', 'discriminating')",0.1148539,0.0504628,-0.0643911
59,-0.20243865,-0.17817688,"('foolish', 'wise')",-0.2024387,-0.1781769,0.0242618
60,0.2369314,0.53703606,"('inefficient', 'efficient')",0.2369314,0.5370361,0.3001047
61,0.4759846,0.32425195,"('illogical', 'logical')",0.4759846,0.3242519,-0.1517327
62,0.9969299,1.2622621,"('incompetent', 'brilliant')",0.9969299,1.2622621,0.2653322
63,0.8372567,0.9376211,"('unperceptive', 'insightful')",0.8372567,0.9376211,0.1003644
64,-5.781992,-5.656709,"('shy', 'confident')",-5.781992,-5.6567092,0.1252828
65,1.2699571,1.2963328,"('insecure', 'secure')",1.2699571,1.2963328,0.0263757
66,-0.06944114,-0.2094847,"('inactive', 'active')",-0.0694411,-0.2094847,-0.1400436
67,-0.54303473,-0.59226024,"('doubtful', 'determined')",-0.5430347,-0.5922602,-0.0492255
68,-1.0430468,-0.95552164,"('dependent', 'independent')",-1.0430468,-0.9555216,0.0875252
69,-2.0410056,-2.1248038,"('lazy', 'industrious')",-2.0410056,-2.1248038,-0.0837982
70,1.5558454,1.6595762,"('lethargic', 'energetic')",1.5558454,1.6595762,0.1037308
71,0.40875795,0.49166748,"('diffident', 'self-confident')",0.408758,0.4916675,0.0829095
72,0.90736294,1.0611739,"('unambitious', 'ambitious')",0.9073629,1.0611739,0.153811
73,-3.2082245,-3.007636,"('helpless', 'self-reliant')",-3.2082245,-3.0076361,0.2005884
74,0.27242005,0.25510624,"('undedicated', 'dedicated')",0.27242,0.2551062,-0.0173138
75,-1.020041,-0.91351944,"('meek', 'impulsive')",-1.020041,-0.9135194,0.1065216
76,0.99148506,1.1177682,"('anxious', 'daring')",0.9914851,1.1177682,0.1262831
77,-1.1768482,-1.0406053,"('unmotivated', 'motivated')",-1.1768482,-1.0406053,0.1362429
78,-0.31573954,-0.3768732,"('nonresilient', 'resilient')",-0.3157395,-0.3768732,-0.0611337
79,0.14915101,-0.105307795,"('wavering', 'unwavering')",0.149151,-0.1053078,-0.2544588
80,0.31878066,0.2512303,"('dominated', 'dominating')",0.3187807,0.2512303,-0.0675504
81,0.5594505,0.64634126,"('submissive', 'aggressive')",0.5594505,0.6463413,0.0868908
82,6.401077,6.4677277,"('poor', 'rich')",6.4010768,6.4677277,0.0666509
83,-0.536395,-0.5392749,"('powerless', 'powerful')",-0.536395,-0.5392749,-0.0028799
84,0.24377945,0.21778108,"('inferior', 'superior')",0.2437795,0.2177811,-0.0259984
85,-1.6620122,-1.674429,"('insignificant', 'prestigious')",-1.6620122,-1.6744291,-0.0124169
86,0.7158253,0.63297766,"('uninfluential', 'influential')",0.7158253,0.6329777,-0.0828476
87,0.25065905,0.2801348,"('unsuccessful', 'successful')",0.250659,0.2801348,0.0294758
88,-0.047972906,0.012873566,"('low', 'eminent')",-0.0479729,0.0128736,0.0608465
