,ninja_male,ninja_female,tuple,average_male,average_female,female-male
22,-0.8235744,-0.746428,"('untrustworthy', 'trustworthy')",-0.8235744,-0.746428,0.0771464
23,7.236477,7.3977976,"('insincere', 'sincere')",7.2364769,7.3977976,0.1613207
24,1.9988847,2.0374644,"('dishonest', 'honest')",1.9988847,2.0374644,0.0385797
25,0.85261273,0.64601046,"('egoistic', 'altruistic')",0.8526127,0.6460105,-0.2066022
26,0.75806826,0.3152948,"('hardhearted', 'benevolent')",0.7580683,0.3152948,-0.4427735
27,1.4759202,1.3870218,"('hardhearted', 'softhearted')",1.4759202,1.3870218,-0.0888984
28,1.8306292,1.6558746,"('disloyal', 'loyal')",1.8306292,1.6558746,-0.1747546
29,-0.81225336,-0.82445174,"('unfair', 'fair')",-0.8122534,-0.8244517,-0.0121983
30,1.1800579,1.2198713,"('intolerant', 'tolerant')",1.1800579,1.2198713,0.0398134
31,-1.9000547,-2.008726,"('evil', 'good')",-1.9000547,-2.0087259,-0.1086712
32,1.4354492,1.265507,"('unkind', 'kind')",1.4354492,1.265507,-0.1699422
33,-0.14608002,-0.27930307,"('wrong', 'right')",-0.14608,-0.2793031,-0.1332231
34,4.96811,5.177389,"('mean', 'honorable')",4.9681101,5.1773891,0.209279
35,-1.129114,-1.2930517,"('corrupt', 'incorrupt')",-1.129114,-1.2930517,-0.1639377
36,-0.947847,-1.2495512,"('hostile', 'amicable')",-0.947847,-1.2495512,-0.3017042
37,0.7278091,0.91059124,"('fake', 'genuine')",0.7278091,0.9105912,0.1827821
38,0.38732922,0.3474383,"('untruthful', 'truthful')",0.3873292,0.3474383,-0.0398909
39,0.504855,0.32884577,"('exploitative', 'cooperative')",0.504855,0.3288458,-0.1760092
40,-1.6594799,-1.5355551,"('stingy', 'generous')",-1.6594799,-1.5355551,0.1239248
41,0.34250575,0.03898976,"('unforgiving', 'forgiving')",0.3425058,0.0389898,-0.303516
42,-3.0983217,-2.7448156,"('unreliable', 'reliable')",-3.0983217,-2.7448156,0.3535061
43,1.1546432,1.1944898,"('irresponsible', 'responsible')",1.1546432,1.1944898,0.0398466
44,-2.2244735,-2.2822497,"('prejudiced', 'unprejudiced')",-2.2244735,-2.2822497,-0.0577762
45,-0.020109583,0.045690928,"('incompetent', 'competent')",-0.0201096,0.0456909,0.0658005
46,-0.54691833,-0.4999441,"('uncompetitive', 'competitive')",-0.5469183,-0.4999441,0.0469742
47,5.053133,5.100665,"('stupid', 'smart')",5.053133,5.1006651,0.0475321
48,1.1762971,1.174739,"('unintelligent', 'intelligent')",1.1762971,1.174739,-0.0015581
49,0.4222671,0.5730085,"('unable', 'able')",0.4222671,0.5730085,0.1507414
50,-0.16823122,-0.02354955,"('clumsy', 'skillful')",-0.1682312,-0.0235495,0.1446817
51,0.58792484,0.8544843,"('uneducated', 'educated')",0.5879248,0.8544843,0.2665595
52,-0.33997643,-0.4263392,"('irrational', 'rational')",-0.3399764,-0.4263392,-0.0863628
53,0.42383868,0.3787762,"('uncreative', 'creative')",0.4238387,0.3787762,-0.0450625
54,1.2507796,1.4662554,"('incapable', 'capable')",1.2507796,1.4662554,0.2154758
55,0.8897894,1.1116194,"('incompetent', 'clever')",0.8897894,1.1116194,0.22183
56,0.48518708,0.6425202,"('impractical', 'practical')",0.4851871,0.6425202,0.1573331
57,-2.8470478,-2.7531312,"('unimaginative', 'imaginative')",-2.8470478,-2.7531312,0.0939166
58,-0.16564642,-0.10709614,"('undiscriminating', 'discriminating')",-0.1656464,-0.1070961,0.0585503
59,-0.07101472,-0.10714404,"('foolish', 'wise')",-0.0710147,-0.107144,-0.0361293
60,1.103954,1.181247,"('inefficient', 'efficient')",1.103954,1.181247,0.077293
61,0.8114386,0.6060679,"('illogical', 'logical')",0.8114386,0.6060679,-0.2053707
62,1.0163189,1.4042727,"('incompetent', 'brilliant')",1.0163189,1.4042727,0.3879538
63,0.66334224,0.83412594,"('unperceptive', 'insightful')",0.6633422,0.8341259,0.1707837
64,-6.9547434,-6.796105,"('shy', 'confident')",-6.9547434,-6.7961049,0.1586385
65,0.4171508,0.58364385,"('insecure', 'secure')",0.4171508,0.5836439,0.1664931
66,-1.0926567,-1.0181694,"('inactive', 'active')",-1.0926567,-1.0181694,0.0744873
67,-0.570781,-0.56527954,"('doubtful', 'determined')",-0.570781,-0.5652795,0.0055015
68,-0.5571401,-0.34006095,"('dependent', 'independent')",-0.5571401,-0.3400609,0.2170792
69,-2.155084,-2.2633781,"('lazy', 'industrious')",-2.1550839,-2.2633781,-0.1082942
70,0.87801,1.1989923,"('lethargic', 'energetic')",0.87801,1.1989923,0.3209823
71,0.49904826,0.32661197,"('diffident', 'self-confident')",0.4990483,0.326612,-0.1724363
72,0.62628144,0.81985635,"('unambitious', 'ambitious')",0.6262814,0.8198563,0.1935749
73,-3.3281765,-3.0056126,"('helpless', 'self-reliant')",-3.3281765,-3.0056126,0.3225639
74,0.37724397,0.28092209,"('undedicated', 'dedicated')",0.377244,0.2809221,-0.0963219
75,-1.7963102,-1.6398543,"('meek', 'impulsive')",-1.7963102,-1.6398543,0.1564559
76,0.5803247,0.77099574,"('anxious', 'daring')",0.5803247,0.7709957,0.190671
77,-0.40204817,-0.3949145,"('unmotivated', 'motivated')",-0.4020482,-0.3949145,0.0071337
78,-0.10953653,-0.21734832,"('nonresilient', 'resilient')",-0.1095365,-0.2173483,-0.1078118
79,-0.17609657,-0.26578367,"('wavering', 'unwavering')",-0.1760966,-0.2657837,-0.0896871
80,0.038901836,0.26242828,"('dominated', 'dominating')",0.0389018,0.2624283,0.2235265
81,-0.005517915,0.24486226,"('submissive', 'aggressive')",-0.0055179,0.2448623,0.2503802
82,6.2951117,6.6530957,"('poor', 'rich')",6.2951117,6.6530957,0.357984
83,-0.4464413,-0.4346569,"('powerless', 'powerful')",-0.4464413,-0.4346569,0.0117844
84,0.4676262,0.50531167,"('inferior', 'superior')",0.4676262,0.5053117,0.0376855
85,-0.24537997,-0.7049686,"('insignificant', 'prestigious')",-0.24538,-0.7049686,-0.4595886
86,0.705662,0.6770883,"('uninfluential', 'influential')",0.705662,0.6770883,-0.0285737
87,0.18525518,0.48088104,"('unsuccessful', 'successful')",0.1852552,0.480881,0.2956258
88,0.48034024,0.53158593,"('low', 'eminent')",0.4803402,0.5315859,0.0512457
