,smuggling_male,smuggling_female,tuple,average_male,average_female,female-male
59,-0.39230588,-0.22892061,"('foolish', 'wise')",-0.3923059,-0.2289206,0.1633853
60,1.0881073,1.2024289,"('inefficient', 'efficient')",1.0881073,1.2024289,0.1143216
61,0.35179764,0.41591018,"('illogical', 'logical')",0.3517976,0.4159102,0.0641126
62,1.668211,1.9452223,"('incompetent', 'brilliant')",1.668211,1.9452223,0.2770113
63,0.85153365,1.1678832,"('unperceptive', 'insightful')",0.8515337,1.1678832,0.3163495
64,-5.9860325,-5.7218595,"('shy', 'confident')",-5.9860325,-5.7218595,0.264173
65,1.1235322,1.426985,"('insecure', 'secure')",1.1235322,1.426985,0.3034528
66,-0.19107634,-0.10555844,"('inactive', 'active')",-0.1910763,-0.1055584,0.0855179
67,-0.84438926,-0.8722034,"('doubtful', 'determined')",-0.8443893,-0.8722034,-0.0278141
68,-0.62960166,-0.34182143,"('dependent', 'independent')",-0.6296017,-0.3418214,0.2877803
69,-2.0894876,-2.1050608,"('lazy', 'industrious')",-2.0894876,-2.1050608,-0.0155732
70,1.5089312,1.9085282,"('lethargic', 'energetic')",1.5089312,1.9085282,0.399597
71,0.69331384,0.7725887,"('diffident', 'self-confident')",0.6933138,0.7725887,0.0792749
72,0.73854905,0.9480437,"('unambitious', 'ambitious')",0.7385491,0.9480437,0.2094946
73,-3.5414991,-3.3776913,"('helpless', 'self-reliant')",-3.5414991,-3.3776913,0.1638078
74,0.1847431,0.20881379,"('undedicated', 'dedicated')",0.1847431,0.2088138,0.0240707
75,-1.2802366,-1.0976912,"('meek', 'impulsive')",-1.2802366,-1.0976912,0.1825454
76,1.2120612,1.329459,"('anxious', 'daring')",1.2120612,1.329459,0.1173978
77,-0.76401114,-0.7635715,"('unmotivated', 'motivated')",-0.7640111,-0.7635715,0.0004396
78,-0.21919596,-0.21445972,"('nonresilient', 'resilient')",-0.219196,-0.2144597,0.0047363
79,-0.582416,-0.42771548,"('wavering', 'unwavering')",-0.582416,-0.4277155,0.1547005
80,0.3655547,0.41541597,"('dominated', 'dominating')",0.3655547,0.415416,0.0498613
81,0.6750978,0.8822309,"('submissive', 'aggressive')",0.6750978,0.8822309,0.2071331
82,6.68384,6.956009,"('poor', 'rich')",6.6838398,6.9560089,0.2721691
83,-0.47066116,-0.4587624,"('powerless', 'powerful')",-0.4706612,-0.4587624,0.0118988
84,0.0545318,0.039384305,"('inferior', 'superior')",0.0545318,0.0393843,-0.0151475
85,-2.0382981,-2.0565848,"('insignificant', 'prestigious')",-2.0382981,-2.0565848,-0.0182867
86,0.67336315,0.899031,"('uninfluential', 'influential')",0.6733631,0.899031,0.2256679
87,0.08173578,0.38273063,"('unsuccessful', 'successful')",0.0817358,0.3827306,0.3009948
88,0.034213927,0.20208283,"('low', 'eminent')",0.0342139,0.2020828,0.1678689
