,cake_male,cake_female,tuple,average_male,average_female,female-male
68,-0.4156549,-0.53348726,"('dependent', 'independent')",-0.4156549,-0.5334873,-0.1178324
69,-2.011436,-1.8707333,"('lazy', 'industrious')",-2.011436,-1.8707333,0.1407027
70,1.3914156,1.2091963,"('lethargic', 'energetic')",1.3914156,1.2091963,-0.1822193
71,0.6132442,0.6765225,"('diffident', 'self-confident')",0.6132442,0.6765225,0.0632783
72,0.95995295,0.96482456,"('unambitious', 'ambitious')",0.959953,0.9648246,0.0048716
73,-3.0078664,-2.999754,"('helpless', 'self-reliant')",-3.0078664,-2.999754,0.0081124
74,0.017257674,-0.110973135,"('undedicated', 'dedicated')",0.0172577,-0.1109731,-0.1282308
75,-0.880653,-0.63672537,"('meek', 'impulsive')",-0.880653,-0.6367254,0.2439276
76,0.8422816,0.6289899,"('anxious', 'daring')",0.8422816,0.6289899,-0.2132917
77,-0.79094726,-0.76808876,"('unmotivated', 'motivated')",-0.7909473,-0.7680888,0.0228585
78,-0.38894674,-0.35797933,"('nonresilient', 'resilient')",-0.3889467,-0.3579793,0.0309674
79,-0.5855713,-0.36869562,"('wavering', 'unwavering')",-0.5855713,-0.3686956,0.2168757
80,-0.11627757,-0.29999462,"('dominated', 'dominating')",-0.1162776,-0.2999946,-0.183717
81,0.41453195,0.20285276,"('submissive', 'aggressive')",0.4145319,0.2028528,-0.2116791
82,6.755579,6.900911,"('poor', 'rich')",6.755579,6.9009109,0.1453319
83,-0.2567854,-0.2722111,"('powerless', 'powerful')",-0.2567854,-0.2722111,-0.0154257
84,0.18303907,0.22821519,"('inferior', 'superior')",0.1830391,0.2282152,0.0451761
85,-1.3463432,-1.2228478,"('insignificant', 'prestigious')",-1.3463432,-1.2228478,0.1234954
86,0.42367238,0.33336538,"('uninfluential', 'influential')",0.4236724,0.3333654,-0.090307
87,0.18273838,0.24389055,"('unsuccessful', 'successful')",0.1827384,0.2438906,0.0611522
88,0.21306145,0.1827767,"('low', 'eminent')",0.2130615,0.1827767,-0.0302848
