,earthquake_male,earthquake_female,tuple,average_male,average_female,female-male
38,0.71051985,0.4833032,"('untruthful', 'truthful')",0.7105199,0.4833032,-0.2272167
39,-0.07422836,0.17267229,"('exploitative', 'cooperative')",-0.0742284,0.1726723,0.2469007
40,-2.501157,-2.2486093,"('stingy', 'generous')",-2.501157,-2.2486093,0.2525477
41,0.29709458,0.10801693,"('unforgiving', 'forgiving')",0.2970946,0.1080169,-0.1890777
42,-3.491975,-3.0656679,"('unreliable', 'reliable')",-3.4919751,-3.0656679,0.4263072
43,0.6617546,0.97569865,"('irresponsible', 'responsible')",0.6617546,0.9756986,0.313944
44,-2.1956851,-1.8979806,"('prejudiced', 'unprejudiced')",-2.1956851,-1.8979806,0.2977045
45,-0.30304956,-0.22818129,"('incompetent', 'competent')",-0.3030496,-0.2281813,0.0748683
46,-0.6064181,-0.44592592,"('uncompetitive', 'competitive')",-0.6064181,-0.4459259,0.1604922
47,4.6814866,4.635591,"('stupid', 'smart')",4.6814866,4.635591,-0.0458956
48,1.0006323,0.95634276,"('unintelligent', 'intelligent')",1.0006323,0.9563428,-0.0442895
49,-0.19289038,0.10477644,"('unable', 'able')",-0.1928904,0.1047764,0.2976668
50,-1.003432,-1.045743,"('clumsy', 'skillful')",-1.003432,-1.045743,-0.042311
51,0.76938957,0.8504209,"('uneducated', 'educated')",0.7693896,0.8504209,0.0810313
52,-0.72860813,-0.75903326,"('irrational', 'rational')",-0.7286081,-0.7590333,-0.0304252
53,0.10839633,-0.06054166,"('uncreative', 'creative')",0.1083963,-0.0605417,-0.168938
54,0.56163675,0.6015722,"('incapable', 'capable')",0.5616367,0.6015722,0.0399355
55,0.2455638,0.68211555,"('incompetent', 'clever')",0.2455638,0.6821156,0.4365518
56,1.1217227,1.1494784,"('impractical', 'practical')",1.1217227,1.1494784,0.0277557
57,-2.5901546,-2.462495,"('unimaginative', 'imaginative')",-2.5901546,-2.4624951,0.1276595
58,-0.23094782,-0.20882878,"('undiscriminating', 'discriminating')",-0.2309478,-0.2088288,0.022119
59,-0.012131903,-0.1779246,"('foolish', 'wise')",-0.0121319,-0.1779246,-0.1657927
60,0.38212,0.81048363,"('inefficient', 'efficient')",0.38212,0.8104836,0.4283636
61,0.7003657,0.49421644,"('illogical', 'logical')",0.7003657,0.4942164,-0.2061493
62,0.733136,1.0859444,"('incompetent', 'brilliant')",0.733136,1.0859444,0.3528084
63,0.7455178,0.68566227,"('unperceptive', 'insightful')",0.7455178,0.6856623,-0.0598555
64,-6.1380224,-5.849371,"('shy', 'confident')",-6.1380224,-5.849371,0.2886514
65,-0.5611397,-0.26000348,"('insecure', 'secure')",-0.5611397,-0.2600035,0.3011362
66,-0.778124,-0.84860784,"('inactive', 'active')",-0.778124,-0.8486078,-0.0704838
67,-0.09756001,-0.23932478,"('doubtful', 'determined')",-0.09756,-0.2393248,-0.1417648
68,-1.201262,-1.198161,"('dependent', 'independent')",-1.201262,-1.198161,0.003101
69,-2.1726236,-2.3009813,"('lazy', 'industrious')",-2.1726236,-2.3009813,-0.1283577
70,0.2457524,0.56981766,"('lethargic', 'energetic')",0.2457524,0.5698177,0.3240653
71,0.16809198,-0.14442733,"('diffident', 'self-confident')",0.168092,-0.1444273,-0.3125193
72,0.79796696,1.0359149,"('unambitious', 'ambitious')",0.797967,1.0359149,0.2379479
73,-3.4426024,-3.17513,"('helpless', 'self-reliant')",-3.4426024,-3.1751299,0.2674725
74,0.42842257,0.41413563,"('undedicated', 'dedicated')",0.4284226,0.4141356,-0.014287
75,-1.4507535,-1.5054184,"('meek', 'impulsive')",-1.4507535,-1.5054184,-0.0546649
76,-0.3528047,0.061374884,"('anxious', 'daring')",-0.3528047,0.0613749,0.4141796
77,-1.0865724,-0.91820186,"('unmotivated', 'motivated')",-1.0865724,-0.9182019,0.1683705
78,-0.46737024,-0.6045433,"('nonresilient', 'resilient')",-0.4673702,-0.6045433,-0.1371731
79,-0.62836635,-0.7842677,"('wavering', 'unwavering')",-0.6283664,-0.7842677,-0.1559013
80,0.007929396,0.240334,"('dominated', 'dominating')",0.0079294,0.240334,0.2324046
81,0.48616692,0.6519123,"('submissive', 'aggressive')",0.4861669,0.6519123,0.1657454
82,5.4161777,5.46805,"('poor', 'rich')",5.4161777,5.46805,0.0518723
83,-0.6655854,-0.6119983,"('powerless', 'powerful')",-0.6655854,-0.6119983,0.0535871
84,-0.1571634,-0.28697702,"('inferior', 'superior')",-0.1571634,-0.286977,-0.1298136
85,-0.4649617,-1.1404433,"('insignificant', 'prestigious')",-0.4649617,-1.1404433,-0.6754816
86,1.3283658,1.3498505,"('uninfluential', 'influential')",1.3283658,1.3498505,0.0214847
87,0.5667581,0.5652214,"('unsuccessful', 'successful')",0.5667581,0.5652214,-0.0015367
88,0.968161,0.56151205,"('low', 'eminent')",0.968161,0.5615121,-0.4066489
