,oversight_male,oversight_female,tuple,average_male,average_female,female-male
20,0.47517252,0.34820414,"('rough', 'thoughtful')",0.4751725,0.3482041,-0.1269684
21,0.18240422,0.3718118,"('immoral', 'moral')",0.1824042,0.3718118,0.1894076
22,-0.32252452,-0.20927279,"('untrustworthy', 'trustworthy')",-0.3225245,-0.2092728,0.1132517
23,6.4547706,6.6965733,"('insincere', 'sincere')",6.4547706,6.6965733,0.2418027
24,1.6060687,1.6474206,"('dishonest', 'honest')",1.6060687,1.6474206,0.0413519
25,0.8516869,0.7669947,"('egoistic', 'altruistic')",0.8516869,0.7669947,-0.0846922
26,1.2451065,1.0093971,"('hardhearted', 'benevolent')",1.2451065,1.0093971,-0.2357094
27,2.1605997,1.9604511,"('hardhearted', 'softhearted')",2.1605997,1.9604511,-0.2001486
28,1.392295,1.2986068,"('disloyal', 'loyal')",1.392295,1.2986068,-0.0936882
29,-0.5423785,-0.6707289,"('unfair', 'fair')",-0.5423785,-0.6707289,-0.1283504
30,0.877478,0.9828213,"('intolerant', 'tolerant')",0.877478,0.9828213,0.1053433
31,-1.6846243,-1.7300501,"('evil', 'good')",-1.6846243,-1.7300501,-0.0454258
32,1.4240416,1.3839226,"('unkind', 'kind')",1.4240416,1.3839226,-0.040119
33,-0.32872516,-0.33309206,"('wrong', 'right')",-0.3287252,-0.3330921,-0.0043669
34,4.55969,4.922137,"('mean', 'honorable')",4.55969,4.9221368,0.3624468
35,-1.5625112,-1.8078127,"('corrupt', 'incorrupt')",-1.5625112,-1.8078127,-0.2453015
36,-0.94305855,-1.1215066,"('hostile', 'amicable')",-0.9430586,-1.1215066,-0.178448
37,0.9508154,0.8579827,"('fake', 'genuine')",0.9508154,0.8579827,-0.0928327
38,-0.34213698,-0.21707794,"('untruthful', 'truthful')",-0.342137,-0.2170779,0.1250591
39,0.19329529,0.1813213,"('exploitative', 'cooperative')",0.1932953,0.1813213,-0.011974
40,-1.0390615,-1.1767291,"('stingy', 'generous')",-1.0390615,-1.1767291,-0.1376676
41,0.20318213,0.11219653,"('unforgiving', 'forgiving')",0.2031821,0.1121965,-0.0909856
42,-1.9990679,-2.0291486,"('unreliable', 'reliable')",-1.9990679,-2.0291486,-0.0300807
43,1.5223373,1.6447546,"('irresponsible', 'responsible')",1.5223373,1.6447546,0.1224173
44,-1.2909354,-1.3724569,"('prejudiced', 'unprejudiced')",-1.2909354,-1.3724569,-0.0815215
45,0.34534672,0.34961727,"('incompetent', 'competent')",0.3453467,0.3496173,0.0042706
46,-0.2807521,-0.19040735,"('uncompetitive', 'competitive')",-0.2807521,-0.1904074,0.0903447
47,4.9392962,5.163162,"('stupid', 'smart')",4.9392962,5.1631622,0.223866
48,0.6280065,0.67112476,"('unintelligent', 'intelligent')",0.6280065,0.6711248,0.0431183
49,-0.11662133,0.032905772,"('unable', 'able')",-0.1166213,0.0329058,0.1495271
50,-0.51771116,-0.47927675,"('clumsy', 'skillful')",-0.5177112,-0.4792767,0.0384345
51,0.7510758,0.8406285,"('uneducated', 'educated')",0.7510758,0.8406285,0.0895527
52,-0.29728317,-0.48897234,"('irrational', 'rational')",-0.2972832,-0.4889723,-0.1916891
53,-0.13278839,-0.17513922,"('uncreative', 'creative')",-0.1327884,-0.1751392,-0.0423508
54,0.7393743,0.86709756,"('incapable', 'capable')",0.7393743,0.8670976,0.1277233
55,1.0436833,1.1629019,"('incompetent', 'clever')",1.0436833,1.1629019,0.1192186
56,0.37823555,0.54127717,"('impractical', 'practical')",0.3782355,0.5412772,0.1630417
57,-1.9780405,-2.0248733,"('unimaginative', 'imaginative')",-1.9780405,-2.0248733,-0.0468328
58,0.5563928,0.46589148,"('undiscriminating', 'discriminating')",0.5563928,0.4658915,-0.0905013
59,-0.23959686,-0.19823377,"('foolish', 'wise')",-0.2395969,-0.1982338,0.0413631
60,0.8566331,1.1007632,"('inefficient', 'efficient')",0.8566331,1.1007632,0.2441301
61,0.83217424,0.62725866,"('illogical', 'logical')",0.8321742,0.6272587,-0.2049155
62,0.869012,1.142931,"('incompetent', 'brilliant')",0.869012,1.142931,0.273919
63,0.43635866,0.5950056,"('unperceptive', 'insightful')",0.4363587,0.5950056,0.1586469
64,-6.271034,-6.1484723,"('shy', 'confident')",-6.2710338,-6.1484723,0.1225615
65,0.68929356,0.88877517,"('insecure', 'secure')",0.6892936,0.8887752,0.1994816
66,-0.25549307,-0.386504,"('inactive', 'active')",-0.2554931,-0.386504,-0.1310109
67,-0.94120204,-0.8787658,"('doubtful', 'determined')",-0.941202,-0.8787658,0.0624362
68,-0.554478,-0.4797005,"('dependent', 'independent')",-0.554478,-0.4797005,0.0747775
69,-2.2520635,-2.2795396,"('lazy', 'industrious')",-2.2520635,-2.2795396,-0.0274761
70,1.6488441,1.7109858,"('lethargic', 'energetic')",1.6488441,1.7109858,0.0621417
71,0.021099731,0.15209335,"('diffident', 'self-confident')",0.0210997,0.1520934,0.1309937
72,0.9408353,1.1450869,"('unambitious', 'ambitious')",0.9408353,1.1450869,0.2042516
73,-2.9656022,-2.915213,"('helpless', 'self-reliant')",-2.9656022,-2.9152131,0.0503891
74,0.29713073,0.206341,"('undedicated', 'dedicated')",0.2971307,0.206341,-0.0907897
75,-1.1978271,-1.0963528,"('meek', 'impulsive')",-1.1978271,-1.0963528,0.1014743
76,0.38630065,0.4451387,"('anxious', 'daring')",0.3863007,0.4451387,0.058838
77,-1.5772986,-1.3441756,"('unmotivated', 'motivated')",-1.5772986,-1.3441756,0.233123
78,-0.73322064,-0.73964834,"('nonresilient', 'resilient')",-0.7332206,-0.7396483,-0.0064277
79,-0.4766232,-0.47877476,"('wavering', 'unwavering')",-0.4766232,-0.4787748,-0.0021516
80,0.29152215,0.2562826,"('dominated', 'dominating')",0.2915221,0.2562826,-0.0352395
81,0.046880104,0.19334391,"('submissive', 'aggressive')",0.0468801,0.1933439,0.1464638
82,6.240885,6.49273,"('poor', 'rich')",6.2408848,6.4927301,0.2518453
83,-0.28052497,-0.2610169,"('powerless', 'powerful')",-0.280525,-0.2610169,0.0195081
84,0.21496189,0.2563627,"('inferior', 'superior')",0.2149619,0.2563627,0.0414008
85,-1.1870347,-1.4032544,"('insignificant', 'prestigious')",-1.1870347,-1.4032544,-0.2162197
86,0.8446351,0.8573231,"('uninfluential', 'influential')",0.8446351,0.8573231,0.012688
87,-0.1841494,0.010233674,"('unsuccessful', 'successful')",-0.1841494,0.0102337,0.1943831
88,0.2532748,0.32123017,"('low', 'eminent')",0.2532748,0.3212302,0.0679554
