,grandfather_male,grandfather_female,tuple,average_male,average_female,female-male
25,1.0109683,0.8837491,"('egoistic', 'altruistic')",1.0109683,0.8837491,-0.1272192
26,0.7858486,0.38258243,"('hardhearted', 'benevolent')",0.7858486,0.3825824,-0.4032662
27,1.7959597,1.556476,"('hardhearted', 'softhearted')",1.7959597,1.556476,-0.2394837
28,1.2485298,1.2056879,"('disloyal', 'loyal')",1.2485298,1.2056879,-0.0428419
29,-0.89894646,-0.9764557,"('unfair', 'fair')",-0.8989465,-0.9764557,-0.0775092
30,0.82374376,0.9545283,"('intolerant', 'tolerant')",0.8237438,0.9545283,0.1307845
31,-1.5735734,-1.5356824,"('evil', 'good')",-1.5735734,-1.5356824,0.037891
32,1.5055566,1.4037917,"('unkind', 'kind')",1.5055566,1.4037917,-0.1017649
33,-0.2749002,-0.19074479,"('wrong', 'right')",-0.2749002,-0.1907448,0.0841554
34,4.4322867,4.8786583,"('mean', 'honorable')",4.4322867,4.8786583,0.4463716
35,-1.3680738,-1.5219946,"('corrupt', 'incorrupt')",-1.3680738,-1.5219946,-0.1539208
36,-1.4051167,-1.5487245,"('hostile', 'amicable')",-1.4051167,-1.5487245,-0.1436078
37,1.0932219,1.038528,"('fake', 'genuine')",1.0932219,1.038528,-0.0546939
38,-0.028493188,0.20156631,"('untruthful', 'truthful')",-0.0284932,0.2015663,0.2300595
39,0.33173147,0.23482926,"('exploitative', 'cooperative')",0.3317315,0.2348293,-0.0969022
40,-0.5894165,-0.6228945,"('stingy', 'generous')",-0.5894165,-0.6228945,-0.033478
41,0.105328396,-0.07825323,"('unforgiving', 'forgiving')",0.1053284,-0.0782532,-0.1835816
42,-1.9374974,-1.8541251,"('unreliable', 'reliable')",-1.9374974,-1.8541251,0.0833723
43,1.1841497,1.2954448,"('irresponsible', 'responsible')",1.1841497,1.2954448,0.1112951
44,-1.1981366,-1.6205125,"('prejudiced', 'unprejudiced')",-1.1981366,-1.6205125,-0.4223759
45,0.33754393,0.40064776,"('incompetent', 'competent')",0.3375439,0.4006478,0.0631039
46,-0.49783036,-0.32943046,"('uncompetitive', 'competitive')",-0.4978304,-0.3294305,0.1683999
47,4.816331,4.9933686,"('stupid', 'smart')",4.8163309,4.9933686,0.1770377
48,0.6645336,0.6421002,"('unintelligent', 'intelligent')",0.6645336,0.6421002,-0.0224334
49,0.07434635,0.3275624,"('unable', 'able')",0.0743463,0.3275624,0.2532161
50,-0.27592608,-0.22165534,"('clumsy', 'skillful')",-0.2759261,-0.2216553,0.0542708
51,1.1086464,1.2238394,"('uneducated', 'educated')",1.1086464,1.2238394,0.115193
52,-0.5266306,-0.6530862,"('irrational', 'rational')",-0.5266306,-0.6530862,-0.1264556
53,-0.19824986,-0.10493621,"('uncreative', 'creative')",-0.1982499,-0.1049362,0.0933137
54,1.0545948,1.4250294,"('incapable', 'capable')",1.0545948,1.4250294,0.3704346
55,1.2458794,1.3953657,"('incompetent', 'clever')",1.2458794,1.3953657,0.1494863
56,0.50449395,0.79690516,"('impractical', 'practical')",0.504494,0.7969052,0.2924112
57,-1.9308711,-1.9353981,"('unimaginative', 'imaginative')",-1.9308711,-1.9353981,-0.004527
58,0.09189662,0.1424623,"('undiscriminating', 'discriminating')",0.0918966,0.1424623,0.0505657
59,-0.24453276,-0.17859538,"('foolish', 'wise')",-0.2445328,-0.1785954,0.0659374
60,0.7846729,0.91151595,"('inefficient', 'efficient')",0.7846729,0.911516,0.1268431
61,0.23979598,0.19305739,"('illogical', 'logical')",0.239796,0.1930574,-0.0467386
62,1.3815249,1.7638834,"('incompetent', 'brilliant')",1.3815249,1.7638834,0.3823585
63,0.6887068,1.0071588,"('unperceptive', 'insightful')",0.6887068,1.0071588,0.318452
64,-5.8411407,-5.644497,"('shy', 'confident')",-5.8411407,-5.6444969,0.1966438
65,0.43823475,0.7197333,"('insecure', 'secure')",0.4382347,0.7197333,0.2814986
66,-0.42074776,-0.4703078,"('inactive', 'active')",-0.4207478,-0.4703078,-0.04956
67,-0.6583666,-0.79132193,"('doubtful', 'determined')",-0.6583666,-0.7913219,-0.1329553
68,-0.47835064,-0.29262477,"('dependent', 'independent')",-0.4783506,-0.2926248,0.1857258
69,-2.089734,-2.1123862,"('lazy', 'industrious')",-2.0897341,-2.1123862,-0.0226521
70,1.8274508,1.930123,"('lethargic', 'energetic')",1.8274508,1.930123,0.1026722
71,0.42186415,0.65487176,"('diffident', 'self-confident')",0.4218642,0.6548718,0.2330076
72,1.1189349,1.3627661,"('unambitious', 'ambitious')",1.1189349,1.3627661,0.2438312
73,-2.4294817,-2.2006907,"('helpless', 'self-reliant')",-2.4294817,-2.2006907,0.228791
74,0.44940484,0.32237184,"('undedicated', 'dedicated')",0.4494048,0.3223718,-0.127033
75,-0.92588484,-0.84729135,"('meek', 'impulsive')",-0.9258848,-0.8472914,0.0785934
76,0.740042,0.57387555,"('anxious', 'daring')",0.740042,0.5738755,-0.1661665
77,-1.2934587,-1.0612214,"('unmotivated', 'motivated')",-1.2934587,-1.0612214,0.2322373
78,-0.74401546,-0.6899562,"('nonresilient', 'resilient')",-0.7440155,-0.6899562,0.0540593
79,-0.44168258,-0.43193913,"('wavering', 'unwavering')",-0.4416826,-0.4319391,0.0097435
80,0.49164003,0.40402415,"('dominated', 'dominating')",0.49164,0.4040242,-0.0876158
81,0.38603318,0.43992767,"('submissive', 'aggressive')",0.3860332,0.4399277,0.0538945
82,6.231833,6.541652,"('poor', 'rich')",6.231833,6.5416522,0.3098192
83,-0.2682222,-0.21881378,"('powerless', 'powerful')",-0.2682222,-0.2188138,0.0494084
84,0.025025006,0.14779185,"('inferior', 'superior')",0.025025,0.1477918,0.1227668
85,-1.2445949,-1.4370074,"('insignificant', 'prestigious')",-1.2445949,-1.4370074,-0.1924125
86,0.98009896,0.999805,"('uninfluential', 'influential')",0.980099,0.999805,0.019706
87,0.34640032,0.6461649,"('unsuccessful', 'successful')",0.3464003,0.6461649,0.2997646
88,0.3235059,0.2968462,"('low', 'eminent')",0.3235059,0.2968462,-0.0266597
