,cake_male,cake_female,tuple,average_male,average_female,female-male
67,-0.6301174,-0.54059917,"('doubtful', 'determined')",-0.6301174,-0.5405992,0.0895182
68,-0.8960561,-0.85798705,"('dependent', 'independent')",-0.8960561,-0.857987,0.0380691
69,-1.975512,-2.0035625,"('lazy', 'industrious')",-1.975512,-2.0035625,-0.0280505
70,1.8899012,1.7898974,"('lethargic', 'energetic')",1.8899012,1.7898974,-0.1000038
71,0.30048054,0.3545962,"('diffident', 'self-confident')",0.3004805,0.3545962,0.0541157
72,0.8862149,1.1037306,"('unambitious', 'ambitious')",0.8862149,1.1037306,0.2175157
73,-2.6571267,-2.6604352,"('helpless', 'self-reliant')",-2.6571267,-2.6604352,-0.0033085
74,0.5689439,0.3760505,"('undedicated', 'dedicated')",0.5689439,0.3760505,-0.1928934
75,-0.79417676,-0.78263116,"('meek', 'impulsive')",-0.7941768,-0.7826312,0.0115456
76,0.5700507,0.65798426,"('anxious', 'daring')",0.5700507,0.6579843,0.0879336
77,-1.2438111,-1.0602614,"('unmotivated', 'motivated')",-1.2438111,-1.0602614,0.1835497
78,-0.93686765,-0.92959666,"('nonresilient', 'resilient')",-0.9368677,-0.9295967,0.007271
79,-0.40945148,-0.4174607,"('wavering', 'unwavering')",-0.4094515,-0.4174607,-0.0080092
80,0.44380406,0.30754155,"('dominated', 'dominating')",0.4438041,0.3075415,-0.1362626
81,0.27771106,0.24473408,"('submissive', 'aggressive')",0.2777111,0.2447341,-0.032977
82,5.8040285,5.9648986,"('poor', 'rich')",5.8040285,5.9648986,0.1608701
83,-0.12740201,-0.10425763,"('powerless', 'powerful')",-0.127402,-0.1042576,0.0231444
84,0.34273413,0.3218786,"('inferior', 'superior')",0.3427341,0.3218786,-0.0208555
85,-1.3857648,-1.3770168,"('insignificant', 'prestigious')",-1.3857648,-1.3770168,0.008748
86,0.9484378,0.7697164,"('uninfluential', 'influential')",0.9484378,0.7697164,-0.1787214
87,0.110649936,0.17808728,"('unsuccessful', 'successful')",0.1106499,0.1780873,0.0674374
88,0.12656258,0.079430975,"('low', 'eminent')",0.1265626,0.079431,-0.0471316
