,risk_male,risk_female,tuple,average_male,average_female,female-male
45,0.12829088,0.15608644,"('incompetent', 'competent')",0.1282909,0.1560864,0.0277955
46,-0.566648,-0.41776967,"('uncompetitive', 'competitive')",-0.566648,-0.4177697,0.1488783
47,5.1502004,5.3176465,"('stupid', 'smart')",5.1502004,5.3176465,0.1674461
48,0.39959857,0.5417006,"('unintelligent', 'intelligent')",0.3995986,0.5417006,0.142102
49,-0.41832533,-0.27944365,"('unable', 'able')",-0.4183253,-0.2794437,0.1388816
50,-0.70328736,-0.6803129,"('clumsy', 'skillful')",-0.7032874,-0.6803129,0.0229745
51,0.09642105,0.29284427,"('uneducated', 'educated')",0.096421,0.2928443,0.1964233
52,-0.11009166,-0.36048064,"('irrational', 'rational')",-0.1100917,-0.3604806,-0.2503889
53,-0.0767641,-0.2239148,"('uncreative', 'creative')",-0.0767641,-0.2239148,-0.1471507
54,0.856762,0.92950654,"('incapable', 'capable')",0.856762,0.9295065,0.0727445
55,0.5646385,0.8932,"('incompetent', 'clever')",0.5646385,0.8932,0.3285615
56,0.52494806,0.7381516,"('impractical', 'practical')",0.5249481,0.7381516,0.2132035
57,-2.1432412,-2.2425115,"('unimaginative', 'imaginative')",-2.1432412,-2.2425115,-0.0992703
58,0.59968233,0.5029645,"('undiscriminating', 'discriminating')",0.5996823,0.5029645,-0.0967178
59,-0.15641667,-0.2369152,"('foolish', 'wise')",-0.1564167,-0.2369152,-0.0804985
60,-0.028161928,0.44911775,"('inefficient', 'efficient')",-0.0281619,0.4491177,0.4772796
61,0.65898716,0.49627703,"('illogical', 'logical')",0.6589872,0.496277,-0.1627102
62,0.41543105,0.8085418,"('incompetent', 'brilliant')",0.4154311,0.8085418,0.3931107
63,0.029233593,0.19439869,"('unperceptive', 'insightful')",0.0292336,0.1943987,0.1651651
64,-6.426233,-6.2474885,"('shy', 'confident')",-6.4262328,-6.2474885,0.1787443
65,0.24365953,0.5537441,"('insecure', 'secure')",0.2436595,0.5537441,0.3100846
66,-0.23262116,-0.44234824,"('inactive', 'active')",-0.2326212,-0.4423482,-0.209727
67,-0.99695003,-0.92430216,"('doubtful', 'determined')",-0.99695,-0.9243022,0.0726478
68,-1.5068935,-1.3212978,"('dependent', 'independent')",-1.5068935,-1.3212978,0.1855957
69,-1.9463096,-2.1572082,"('lazy', 'industrious')",-1.9463096,-2.1572082,-0.2108986
70,0.9546041,1.1461267,"('lethargic', 'energetic')",0.9546041,1.1461267,0.1915226
71,0.17645586,0.12896514,"('diffident', 'self-confident')",0.1764559,0.1289651,-0.0474908
72,0.5741544,0.7774871,"('unambitious', 'ambitious')",0.5741544,0.7774871,0.2033327
73,-3.0165668,-2.9802334,"('helpless', 'self-reliant')",-3.0165668,-2.9802334,0.0363334
74,0.36352488,0.31090707,"('undedicated', 'dedicated')",0.3635249,0.3109071,-0.0526178
75,-1.0465742,-1.1177256,"('meek', 'impulsive')",-1.0465742,-1.1177256,-0.0711514
76,0.14868332,0.41200456,"('anxious', 'daring')",0.1486833,0.4120046,0.2633213
77,-1.2179629,-0.98092747,"('unmotivated', 'motivated')",-1.2179629,-0.9809275,0.2370354
78,-0.34899592,-0.41338778,"('nonresilient', 'resilient')",-0.3489959,-0.4133878,-0.0643919
79,-0.3910974,-0.56577945,"('wavering', 'unwavering')",-0.3910974,-0.5657794,-0.174682
80,0.21827202,0.3313614,"('dominated', 'dominating')",0.218272,0.3313614,0.1130894
81,-0.12880492,0.19559725,"('submissive', 'aggressive')",-0.1288049,0.1955972,0.3244021
82,5.343805,5.6294446,"('poor', 'rich')",5.3438048,5.6294446,0.2856398
83,-0.10617519,-0.10024287,"('powerless', 'powerful')",-0.1061752,-0.1002429,0.0059323
84,0.3324962,0.268217,"('inferior', 'superior')",0.3324962,0.268217,-0.0642792
85,-0.5587889,-0.9090374,"('insignificant', 'prestigious')",-0.5587889,-0.9090374,-0.3502485
86,0.57653654,0.55342597,"('uninfluential', 'influential')",0.5765365,0.553426,-0.0231105
87,-0.038584173,0.09257952,"('unsuccessful', 'successful')",-0.0385842,0.0925795,0.1311637
88,-0.12942336,-0.07659915,"('low', 'eminent')",-0.1294234,-0.0765992,0.0528242
