,fiserv_male,fiserv_female,tuple,inc_male,inc_female,average_male,average_female,female-male
52,-0.40854704,-0.5926983,"('irrational', 'rational')",0.24673347,0.13813654,-0.0809068,-0.2272809,-0.1463741
53,-1.3061506,-1.3440615,"('uncreative', 'creative')",0.6971879,0.60833657,-0.3044813,-0.3678625,-0.0633812
54,-0.41392323,-0.522859,"('incapable', 'capable')",1.114681,1.1133817,0.3503789,0.2952614,-0.0551175
55,0.5611645,0.5410143,"('incompetent', 'clever')",0.30004027,0.22830623,0.4306024,0.3846603,-0.0459421
56,0.6503354,0.516843,"('impractical', 'practical')",0.20819497,0.17381649,0.4292652,0.3453298,-0.0839354
57,-0.8419068,-0.9451136,"('unimaginative', 'imaginative')",-2.4299552,-2.511153,-1.635931,-1.7281333,-0.0922023
58,-0.43296933,-0.50729173,"('undiscriminating', 'discriminating')",0.07995696,-0.025656242,-0.1765062,-0.266474,-0.0899678
59,-0.054799184,-0.02094137,"('foolish', 'wise')",0.41719162,0.46560597,0.1811962,0.2223323,0.0411361
60,1.0895873,1.0920045,"('inefficient', 'efficient')",0.23655976,0.29770112,0.6630735,0.6948528,0.0317793
61,-0.21194701,-0.34334853,"('illogical', 'logical')",0.33758983,0.1586277,0.0628214,-0.0923604,-0.1551818
62,0.91253793,1.0342088,"('incompetent', 'brilliant')",0.6083369,0.7888099,0.7604374,0.9115093,0.1510719
63,-0.63458,-0.6046496,"('unperceptive', 'insightful')",1.0572978,1.1057023,0.2113589,0.2505263,0.0391674
64,0.19506636,0.19551519,"('shy', 'confident')",-6.1662087,-6.06832,-2.9855711,-2.9364023,0.0491688
65,0.16786586,0.083312385,"('insecure', 'secure')",-0.43627223,-0.45103914,-0.1342032,-0.1838634,-0.0496602
66,-1.2131612,-1.2023096,"('inactive', 'active')",0.4081629,0.3915094,-0.4024992,-0.4054001,-0.0029009
67,1.1702243,1.1059471,"('doubtful', 'determined')",-0.15158972,-0.18493555,0.5093173,0.4605058,-0.0488115
68,-0.12026234,-0.16477346,"('dependent', 'independent')",-0.24137878,-0.2836853,-0.1808206,-0.2242294,-0.0434088
69,0.171756,0.21262372,"('lazy', 'industrious')",-0.3298018,-0.2534232,-0.0790229,-0.0203997,0.0586232
70,-0.18916884,-0.09994635,"('lethargic', 'energetic')",0.6000219,0.66505843,0.2054265,0.2825561,0.0771296
71,-0.30636078,-0.3228773,"('diffident', 'self-confident')",0.40575495,0.38661653,0.0496971,0.0318696,-0.0178275
72,-0.3684645,-0.32009542,"('unambitious', 'ambitious')",-1.0121846,-0.9272055,-0.6903245,-0.6236504,0.0666741
73,0.59592324,0.55710584,"('helpless', 'self-reliant')",-2.917881,-2.841157,-1.1609789,-1.1420256,0.0189533
74,-0.15305117,-0.16841778,"('undedicated', 'dedicated')",-0.06211989,-0.1770727,-0.1075855,-0.1727452,-0.0651597
75,0.05524061,0.06678585,"('meek', 'impulsive')",-0.15034819,-0.035680495,-0.0475538,0.0155527,0.0631065
76,0.10833152,0.17403737,"('anxious', 'daring')",0.34876886,0.40442184,0.2285502,0.2892296,0.0606794
77,0.4327887,0.37099877,"('unmotivated', 'motivated')",-0.75200707,-0.73218113,-0.1596092,-0.1805912,-0.020982
78,-0.5888288,-0.50329787,"('nonresilient', 'resilient')",0.13330661,0.18499303,-0.2277611,-0.1591524,0.0686087
79,-1.3631088,-1.4338738,"('wavering', 'unwavering')",-0.08763622,-0.08273063,-0.7253725,-0.7583022,-0.0329297
80,0.683354,0.7223338,"('dominated', 'dominating')",-1.2425388,-1.1711742,-0.2795924,-0.2244202,0.0551722
81,0.8593869,0.8409089,"('submissive', 'aggressive')",-0.20279695,-0.09322513,0.328295,0.3738419,0.0455469
82,-0.626636,-0.64032394,"('poor', 'rich')",6.1016665,6.129579,2.7375152,2.7446275,0.0071123
83,0.335247,0.23502675,"('powerless', 'powerful')",-0.8423201,-0.96396077,-0.2535365,-0.364467,-0.1109305
84,0.726021,0.63939446,"('inferior', 'superior')",1.0110569,1.0472242,0.868539,0.8433093,-0.0252297
85,-0.62218666,-0.7002558,"('insignificant', 'prestigious')",0.830674,0.71544725,0.1042437,0.0075957,-0.096648
86,-0.9285528,-1.0646172,"('uninfluential', 'influential')",-0.051790796,-0.21207835,-0.4901718,-0.6383477,-0.1481759
87,-0.038859747,-0.10989583,"('unsuccessful', 'successful')",0.943271,1.0112108,0.4522056,0.4506575,-0.0015481
88,-0.3908918,-0.49438864,"('low', 'eminent')",0.34432217,0.28538546,-0.0232848,-0.1045016,-0.0812168
