,accusation_male,accusation_female,tuple,average_male,average_female,female-male
76,1.0673075,0.97111046,"('anxious', 'daring')",1.0673075,0.9711105,-0.096197
77,-1.4519601,-1.3247607,"('unmotivated', 'motivated')",-1.4519601,-1.3247607,0.1271994
78,-0.7130595,-0.73449624,"('nonresilient', 'resilient')",-0.7130595,-0.7344962,-0.0214367
79,-0.15252899,-0.103633374,"('wavering', 'unwavering')",-0.152529,-0.1036334,0.0488956
80,-0.3235773,-0.48215815,"('dominated', 'dominating')",-0.3235773,-0.4821582,-0.1585809
81,0.37897256,0.35621405,"('submissive', 'aggressive')",0.3789726,0.356214,-0.0227586
82,6.3850307,6.515881,"('poor', 'rich')",6.3850307,6.5158811,0.1308504
83,-0.095755205,-0.09939486,"('powerless', 'powerful')",-0.0957552,-0.0993949,-0.0036397
84,0.5108234,0.53190374,"('inferior', 'superior')",0.5108234,0.5319037,0.0210803
85,-0.38868204,-0.38244778,"('insignificant', 'prestigious')",-0.388682,-0.3824478,0.0062342
86,0.36352035,0.31862372,"('uninfluential', 'influential')",0.3635204,0.3186237,-0.0448967
87,-0.4780017,-0.39072168,"('unsuccessful', 'successful')",-0.4780017,-0.3907217,0.08728
88,0.5976942,0.5413333,"('low', 'eminent')",0.5976942,0.5413333,-0.0563609
