,permafrost_male,permafrost_female,tuple,average_male,average_female,female-male
65,-0.018896025,0.0103402585,"('insecure', 'secure')",-0.018896,0.0103403,0.0292363
66,-0.08510915,-0.22048983,"('inactive', 'active')",-0.0851092,-0.2204898,-0.1353806
67,0.102530226,0.086363554,"('doubtful', 'determined')",0.1025302,0.0863636,-0.0161666
68,-0.40735954,-0.31412643,"('dependent', 'independent')",-0.4073595,-0.3141264,0.0932331
69,0.92719847,0.884961,"('lazy', 'industrious')",0.9271985,0.884961,-0.0422375
70,-1.2686707,-1.200716,"('lethargic', 'energetic')",-1.2686707,-1.200716,0.0679547
71,-0.72928196,-0.7259266,"('diffident', 'self-confident')",-0.729282,-0.7259266,0.0033554
72,-0.13307798,-0.12785141,"('unambitious', 'ambitious')",-0.133078,-0.1278514,0.0052266
73,0.5262596,0.5374443,"('helpless', 'self-reliant')",0.5262596,0.5374443,0.0111847
74,-0.6102772,-0.6113686,"('undedicated', 'dedicated')",-0.6102772,-0.6113686,-0.0010914
75,0.64952356,0.75452757,"('meek', 'impulsive')",0.6495236,0.7545276,0.105004
76,0.167349,0.23427264,"('anxious', 'daring')",0.167349,0.2342726,0.0669236
77,-1.7878207,-1.7080832,"('unmotivated', 'motivated')",-1.7878207,-1.7080832,0.0797375
78,-0.93530643,-0.8719582,"('nonresilient', 'resilient')",-0.9353064,-0.8719582,0.0633482
79,-0.36379504,-0.4519566,"('wavering', 'unwavering')",-0.363795,-0.4519566,-0.0881616
80,0.19132178,0.15500614,"('dominated', 'dominating')",0.1913218,0.1550061,-0.0363157
81,-0.57612133,-0.6358935,"('submissive', 'aggressive')",-0.5761213,-0.6358935,-0.0597722
82,0.3772659,0.39908978,"('poor', 'rich')",0.3772659,0.3990898,0.0218239
83,-0.25844902,-0.37356603,"('powerless', 'powerful')",-0.258449,-0.373566,-0.115117
84,0.12282522,0.15389486,"('inferior', 'superior')",0.1228252,0.1538949,0.0310697
85,0.23206612,0.016965372,"('insignificant', 'prestigious')",0.2320661,0.0169654,-0.2151007
86,-2.2975247,-2.4737287,"('uninfluential', 'influential')",-2.2975247,-2.4737287,-0.176204
87,0.081289575,-0.061054826,"('unsuccessful', 'successful')",0.0812896,-0.0610548,-0.1423444
88,-0.13611773,-0.27700332,"('low', 'eminent')",-0.1361177,-0.2770033,-0.1408856
