,cheek_male,cheek_female,tuple,average_male,average_female,female-male
35,-1.6560328,-1.740402,"('corrupt', 'incorrupt')",-1.6560328,-1.740402,-0.0843692
36,-1.4150311,-1.443886,"('hostile', 'amicable')",-1.4150311,-1.443886,-0.0288549
37,0.761465,0.8094058,"('fake', 'genuine')",0.761465,0.8094058,0.0479408
38,-0.01698181,-0.008565091,"('untruthful', 'truthful')",-0.0169818,-0.0085651,0.0084167
39,0.16983873,0.17911966,"('exploitative', 'cooperative')",0.1698387,0.1791197,0.009281
40,-1.4777507,-1.6225013,"('stingy', 'generous')",-1.4777507,-1.6225013,-0.1447506
41,-0.04678505,-0.03451964,"('unforgiving', 'forgiving')",-0.046785,-0.0345196,0.0122654
42,-1.6607988,-1.6722023,"('unreliable', 'reliable')",-1.6607988,-1.6722023,-0.0114035
43,1.6746998,1.6231568,"('irresponsible', 'responsible')",1.6746998,1.6231568,-0.051543
44,-1.1581,-1.1542833,"('prejudiced', 'unprejudiced')",-1.1581,-1.1542833,0.0038167
45,0.56416327,0.61869544,"('incompetent', 'competent')",0.5641633,0.6186954,0.0545321
46,-0.005658732,0.028249238,"('uncompetitive', 'competitive')",-0.0056587,0.0282492,0.0339079
47,5.270767,5.452884,"('stupid', 'smart')",5.2707672,5.4528842,0.182117
48,1.2568274,1.0745016,"('unintelligent', 'intelligent')",1.2568274,1.0745016,-0.1823258
49,0.16198725,0.34604874,"('unable', 'able')",0.1619872,0.3460487,0.1840615
50,-0.03691838,-0.029344223,"('clumsy', 'skillful')",-0.0369184,-0.0293442,0.0075742
51,0.6962278,0.6579461,"('uneducated', 'educated')",0.6962278,0.6579461,-0.0382817
52,-1.0438493,-1.0403692,"('irrational', 'rational')",-1.0438493,-1.0403692,0.0034801
53,-0.005801798,-0.026565809,"('uncreative', 'creative')",-0.0058018,-0.0265658,-0.020764
54,0.99225044,1.2136788,"('incapable', 'capable')",0.9922504,1.2136788,0.2214284
55,1.4056312,1.2905474,"('incompetent', 'clever')",1.4056312,1.2905474,-0.1150838
56,1.2573407,1.2166464,"('impractical', 'practical')",1.2573407,1.2166464,-0.0406943
57,-2.2108777,-2.2077777,"('unimaginative', 'imaginative')",-2.2108777,-2.2077777,0.0031
58,-0.19001517,-0.23775014,"('undiscriminating', 'discriminating')",-0.1900152,-0.2377501,-0.0477349
59,-0.45355618,-0.3837627,"('foolish', 'wise')",-0.4535562,-0.3837627,0.0697935
60,1.6128714,1.6294738,"('inefficient', 'efficient')",1.6128714,1.6294738,0.0166024
61,0.24788618,0.09949723,"('illogical', 'logical')",0.2478862,0.0994972,-0.148389
62,1.7643582,1.8609408,"('incompetent', 'brilliant')",1.7643582,1.8609408,0.0965826
63,0.7094067,0.8045053,"('unperceptive', 'insightful')",0.7094067,0.8045053,0.0950986
64,-5.7601595,-5.564621,"('shy', 'confident')",-5.7601595,-5.564621,0.1955385
65,1.0592157,1.0700424,"('insecure', 'secure')",1.0592157,1.0700424,0.0108267
66,-0.40357655,-0.32302824,"('inactive', 'active')",-0.4035766,-0.3230282,0.0805484
67,-0.5668982,-0.47065184,"('doubtful', 'determined')",-0.5668982,-0.4706518,0.0962464
68,-0.26411808,-0.24004026,"('dependent', 'independent')",-0.2641181,-0.2400403,0.0240778
69,-2.052191,-1.9011165,"('lazy', 'industrious')",-2.052191,-1.9011165,0.1510745
70,1.9322065,1.9603689,"('lethargic', 'energetic')",1.9322065,1.9603689,0.0281624
71,0.4853657,0.5587505,"('diffident', 'self-confident')",0.4853657,0.5587505,0.0733848
72,1.0042716,1.0927706,"('unambitious', 'ambitious')",1.0042716,1.0927706,0.088499
73,-3.000329,-2.9785514,"('helpless', 'self-reliant')",-3.000329,-2.9785514,0.0217776
74,0.17552286,0.012282172,"('undedicated', 'dedicated')",0.1755229,0.0122822,-0.1632407
75,-1.0946892,-0.90145457,"('meek', 'impulsive')",-1.0946892,-0.9014546,0.1932346
76,1.222512,1.1391896,"('anxious', 'daring')",1.222512,1.1391896,-0.0833224
77,-0.9234379,-0.8057987,"('unmotivated', 'motivated')",-0.9234379,-0.8057987,0.1176392
78,-0.41756123,-0.45169905,"('nonresilient', 'resilient')",-0.4175612,-0.451699,-0.0341378
79,-0.6853914,-0.63138175,"('wavering', 'unwavering')",-0.6853914,-0.6313818,0.0540096
80,0.21628685,0.19921806,"('dominated', 'dominating')",0.2162869,0.1992181,-0.0170688
81,0.8890059,0.87758106,"('submissive', 'aggressive')",0.8890059,0.8775811,-0.0114248
82,7.020962,7.1447005,"('poor', 'rich')",7.0209622,7.1447005,0.1237383
83,-0.1645743,-0.14702106,"('powerless', 'powerful')",-0.1645743,-0.1470211,0.0175532
84,0.060156364,0.056806013,"('inferior', 'superior')",0.0601564,0.056806,-0.0033504
85,-1.6712025,-1.8085382,"('insignificant', 'prestigious')",-1.6712025,-1.8085382,-0.1373357
86,0.7302384,0.75814754,"('uninfluential', 'influential')",0.7302384,0.7581475,0.0279091
87,0.09073874,0.16470084,"('unsuccessful', 'successful')",0.0907387,0.1647008,0.0739621
88,0.32093865,0.23881033,"('low', 'eminent')",0.3209386,0.2388103,-0.0821283
