,oversight_male,oversight_female,tuple,average_male,average_female,female-male
36,-0.8577206,-0.92810595,"('hostile', 'amicable')",-0.8577206,-0.928106,-0.0703854
37,0.444035,0.44751552,"('fake', 'genuine')",0.444035,0.4475155,0.0034805
38,-0.014723107,0.03490808,"('untruthful', 'truthful')",-0.0147231,0.0349081,0.0496312
39,-0.17586672,-0.18574226,"('exploitative', 'cooperative')",-0.1758667,-0.1857423,-0.0098756
40,-1.4806063,-1.5529021,"('stingy', 'generous')",-1.4806063,-1.5529021,-0.0722958
41,-0.34035566,-0.37021005,"('unforgiving', 'forgiving')",-0.3403557,-0.3702101,-0.0298544
42,-1.9904377,-1.8686256,"('unreliable', 'reliable')",-1.9904377,-1.8686256,0.1218121
43,1.6345521,1.6367946,"('irresponsible', 'responsible')",1.6345521,1.6367946,0.0022425
44,-1.5085955,-1.4838345,"('prejudiced', 'unprejudiced')",-1.5085955,-1.4838345,0.024761
45,0.43692335,0.51554036,"('incompetent', 'competent')",0.4369234,0.5155404,0.078617
46,-0.3159265,-0.2930977,"('uncompetitive', 'competitive')",-0.3159265,-0.2930977,0.0228288
47,5.428178,5.5300493,"('stupid', 'smart')",5.4281778,5.5300493,0.1018715
48,1.1451706,0.9818337,"('unintelligent', 'intelligent')",1.1451706,0.9818337,-0.1633369
49,0.4851281,0.5550454,"('unable', 'able')",0.4851281,0.5550454,0.0699173
50,-0.080480665,-0.013528943,"('clumsy', 'skillful')",-0.0804807,-0.0135289,0.0669518
51,0.70448464,0.7044067,"('uneducated', 'educated')",0.7044846,0.7044067,-7.79e-05
52,-0.6950227,-0.7802796,"('irrational', 'rational')",-0.6950227,-0.7802796,-0.0852569
53,0.26271433,0.2053624,"('uncreative', 'creative')",0.2627143,0.2053624,-0.0573519
54,0.8089182,1.0300317,"('incapable', 'capable')",0.8089182,1.0300317,0.2211135
55,1.0840368,1.0542352,"('incompetent', 'clever')",1.0840368,1.0542352,-0.0298016
56,1.1799036,1.2208617,"('impractical', 'practical')",1.1799036,1.2208617,0.0409581
57,-2.4449496,-2.3437498,"('unimaginative', 'imaginative')",-2.4449496,-2.3437498,0.1011998
58,0.15729554,0.10811522,"('undiscriminating', 'discriminating')",0.1572955,0.1081152,-0.0491803
59,-0.18877439,-0.08211968,"('foolish', 'wise')",-0.1887744,-0.0821197,0.1066547
60,1.2782894,1.2636294,"('inefficient', 'efficient')",1.2782894,1.2636294,-0.01466
61,0.6303105,0.35887763,"('illogical', 'logical')",0.6303105,0.3588776,-0.2714329
62,1.4492909,1.610874,"('incompetent', 'brilliant')",1.4492909,1.6108741,0.1615832
63,0.74156713,0.85233456,"('unperceptive', 'insightful')",0.7415671,0.8523346,0.1107675
64,-5.911906,-5.79734,"('shy', 'confident')",-5.9119058,-5.7973399,0.1145659
65,0.8310289,0.85231453,"('insecure', 'secure')",0.8310289,0.8523145,0.0212856
66,-0.18517537,-0.15944034,"('inactive', 'active')",-0.1851754,-0.1594403,0.0257351
67,-0.7136307,-0.6406028,"('doubtful', 'determined')",-0.7136307,-0.6406028,0.0730279
68,-0.23824123,-0.206675,"('dependent', 'independent')",-0.2382412,-0.206675,0.0315662
69,-1.6167657,-1.5713142,"('lazy', 'industrious')",-1.6167657,-1.5713142,0.0454515
70,1.3210871,1.4304777,"('lethargic', 'energetic')",1.3210871,1.4304777,0.1093906
71,0.4425578,0.5686179,"('diffident', 'self-confident')",0.4425578,0.5686179,0.1260601
72,1.0107214,1.1307856,"('unambitious', 'ambitious')",1.0107214,1.1307856,0.1200642
73,-3.1668775,-3.05683,"('helpless', 'self-reliant')",-3.1668775,-3.0568299,0.1100476
74,-0.026950568,-0.037636623,"('undedicated', 'dedicated')",-0.0269506,-0.0376366,-0.010686
75,-0.9078494,-0.70861053,"('meek', 'impulsive')",-0.9078494,-0.7086105,0.1992389
76,0.23576473,0.29129094,"('anxious', 'daring')",0.2357647,0.2912909,0.0555262
77,-0.9645561,-0.9286017,"('unmotivated', 'motivated')",-0.9645561,-0.9286017,0.0359544
78,-0.30331472,-0.3569362,"('nonresilient', 'resilient')",-0.3033147,-0.3569362,-0.0536215
79,-0.4816614,-0.36815816,"('wavering', 'unwavering')",-0.4816614,-0.3681582,0.1135032
80,-0.0045615193,-0.054564685,"('dominated', 'dominating')",-0.0045615,-0.0545647,-0.0500032
81,0.119385764,0.1995044,"('submissive', 'aggressive')",0.1193858,0.1995044,0.0801186
82,6.579806,6.8384624,"('poor', 'rich')",6.5798059,6.8384624,0.2586565
83,-0.16286267,-0.18561724,"('powerless', 'powerful')",-0.1628627,-0.1856172,-0.0227545
84,0.18771486,0.21583478,"('inferior', 'superior')",0.1877149,0.2158348,0.0281199
85,-1.290894,-1.4110547,"('insignificant', 'prestigious')",-1.290894,-1.4110547,-0.1201607
86,0.7953782,0.8081073,"('uninfluential', 'influential')",0.7953782,0.8081073,0.0127291
87,-0.019776449,0.15859443,"('unsuccessful', 'successful')",-0.0197764,0.1585944,0.1783708
88,0.27095848,0.33692288,"('low', 'eminent')",0.2709585,0.3369229,0.0659644
