,man_male,man_female,tuple,average_male,average_female,female-male
29,-0.37402362,-0.4715138,"('unfair', 'fair')",-0.3740236,-0.4715138,-0.0974902
30,0.912932,0.88687927,"('intolerant', 'tolerant')",0.912932,0.8868793,-0.0260527
31,-0.7977042,-0.8935428,"('evil', 'good')",-0.7977042,-0.8935428,-0.0958386
32,1.3266226,1.1294894,"('unkind', 'kind')",1.3266226,1.1294894,-0.1971332
33,-0.25942495,-0.27166393,"('wrong', 'right')",-0.259425,-0.2716639,-0.0122389
34,4.719909,4.7981753,"('mean', 'honorable')",4.7199092,4.7981753,0.0782661
35,-0.18721478,-0.4271696,"('corrupt', 'incorrupt')",-0.1872148,-0.4271696,-0.2399548
36,-0.10207175,-0.3347106,"('hostile', 'amicable')",-0.1020717,-0.3347106,-0.2326389
37,0.82319766,0.7032639,"('fake', 'genuine')",0.8231977,0.7032639,-0.1199338
38,-0.057944592,-0.07220659,"('untruthful', 'truthful')",-0.0579446,-0.0722066,-0.014262
39,0.13867019,0.190214,"('exploitative', 'cooperative')",0.1386702,0.190214,0.0515438
40,-1.3971925,-1.550594,"('stingy', 'generous')",-1.3971925,-1.550594,-0.1534015
41,0.14436169,0.10783891,"('unforgiving', 'forgiving')",0.1443617,0.1078389,-0.0365228
42,-2.68682,-2.6692414,"('unreliable', 'reliable')",-2.68682,-2.6692414,0.0175786
43,0.6999547,0.67768806,"('irresponsible', 'responsible')",0.6999547,0.6776881,-0.0222666
44,-1.1210082,-1.0252552,"('prejudiced', 'unprejudiced')",-1.1210082,-1.0252552,0.095753
45,-0.09931653,-0.33776206,"('incompetent', 'competent')",-0.0993165,-0.3377621,-0.2384456
46,-1.0769811,-1.1483964,"('uncompetitive', 'competitive')",-1.0769811,-1.1483964,-0.0714153
47,5.2419014,5.1878858,"('stupid', 'smart')",5.2419014,5.1878858,-0.0540156
48,0.27965477,0.2522383,"('unintelligent', 'intelligent')",0.2796548,0.2522383,-0.0274165
49,0.22523794,0.18499036,"('unable', 'able')",0.2252379,0.1849904,-0.0402475
50,-0.29136503,-0.38951033,"('clumsy', 'skillful')",-0.291365,-0.3895103,-0.0981453
51,0.20148051,0.21136945,"('uneducated', 'educated')",0.2014805,0.2113695,0.009889
52,-0.42647803,-0.5295405,"('irrational', 'rational')",-0.426478,-0.5295405,-0.1030625
53,0.16879345,0.107965775,"('uncreative', 'creative')",0.1687935,0.1079658,-0.0608277
54,1.291911,1.1886805,"('incapable', 'capable')",1.291911,1.1886805,-0.1032305
55,0.377377,0.27700114,"('incompetent', 'clever')",0.377377,0.2770011,-0.1003759
56,0.44691932,0.22071247,"('impractical', 'practical')",0.4469193,0.2207125,-0.2262068
57,-2.8198466,-2.932058,"('unimaginative', 'imaginative')",-2.8198466,-2.9320581,-0.1122115
58,-0.10959771,-0.08368374,"('undiscriminating', 'discriminating')",-0.1095977,-0.0836837,0.025914
59,-0.14817695,-0.16041416,"('foolish', 'wise')",-0.148177,-0.1604142,-0.0122372
60,0.079810455,0.22965644,"('inefficient', 'efficient')",0.0798105,0.2296564,0.1498459
61,0.28088406,0.13141848,"('illogical', 'logical')",0.2808841,0.1314185,-0.1494656
62,0.06754057,0.10061238,"('incompetent', 'brilliant')",0.0675406,0.1006124,0.0330718
63,-0.035257485,-0.1977635,"('unperceptive', 'insightful')",-0.0352575,-0.1977635,-0.162506
64,-6.0243783,-6.2151055,"('shy', 'confident')",-6.0243783,-6.2151055,-0.1907272
65,0.023261603,0.0069087744,"('insecure', 'secure')",0.0232616,0.0069088,-0.0163528
66,0.007685233,-0.07781266,"('inactive', 'active')",0.0076852,-0.0778127,-0.0854979
67,-0.39771822,-0.33264616,"('doubtful', 'determined')",-0.3977182,-0.3326462,0.065072
68,-0.77429724,-0.88209164,"('dependent', 'independent')",-0.7742972,-0.8820916,-0.1077944
69,-1.3473074,-1.481998,"('lazy', 'industrious')",-1.3473074,-1.481998,-0.1346906
70,0.96829945,0.7768459,"('lethargic', 'energetic')",0.9682994,0.7768459,-0.1914535
71,0.7096392,0.6346517,"('diffident', 'self-confident')",0.7096392,0.6346517,-0.0749875
72,0.2513677,0.36764145,"('unambitious', 'ambitious')",0.2513677,0.3676414,0.1162737
73,-2.910512,-2.9018145,"('helpless', 'self-reliant')",-2.910512,-2.9018145,0.0086975
74,-0.19452938,-0.32767662,"('undedicated', 'dedicated')",-0.1945294,-0.3276766,-0.1331472
75,-0.61430264,-0.5550473,"('meek', 'impulsive')",-0.6143026,-0.5550473,0.0592553
76,0.14083773,0.2713169,"('anxious', 'daring')",0.1408377,0.2713169,0.1304792
77,-1.4958081,-1.2391379,"('unmotivated', 'motivated')",-1.4958081,-1.2391379,0.2566702
78,-0.64393723,-0.7179044,"('nonresilient', 'resilient')",-0.6439372,-0.7179044,-0.0739672
79,0.17090796,0.01580511,"('wavering', 'unwavering')",0.170908,0.0158051,-0.1551029
80,-0.4997201,-0.53792626,"('dominated', 'dominating')",-0.4997201,-0.5379263,-0.0382062
81,-0.27653116,-0.30181915,"('submissive', 'aggressive')",-0.2765312,-0.3018191,-0.0252879
82,5.7888317,5.715665,"('poor', 'rich')",5.7888317,5.7156649,-0.0731668
83,-0.45964706,-0.4602094,"('powerless', 'powerful')",-0.4596471,-0.4602094,-0.0005623
84,0.39144272,0.38662392,"('inferior', 'superior')",0.3914427,0.3866239,-0.0048188
85,-0.22990613,-0.15768662,"('insignificant', 'prestigious')",-0.2299061,-0.1576866,0.0722195
86,0.15995044,-0.10083069,"('uninfluential', 'influential')",0.1599504,-0.1008307,-0.2607811
87,-0.5848839,-0.69017947,"('unsuccessful', 'successful')",-0.5848839,-0.6901795,-0.1052956
88,-0.021071263,-0.049623065,"('low', 'eminent')",-0.0210713,-0.0496231,-0.0285518
