,alphabet_male,alphabet_female,tuple,average_male,average_female,female-male
60,0.22440794,0.49029,"('inefficient', 'efficient')",0.2244079,0.49029,0.2658821
61,0.49833643,0.25147295,"('illogical', 'logical')",0.4983364,0.2514729,-0.2468635
62,0.81523025,1.2717669,"('incompetent', 'brilliant')",0.8152303,1.2717669,0.4565366
63,0.56677276,0.79502684,"('unperceptive', 'insightful')",0.5667728,0.7950268,0.228254
64,-7.9019933,-7.4507136,"('shy', 'confident')",-7.9019933,-7.4507136,0.4512797
65,-0.541991,-0.08398019,"('insecure', 'secure')",-0.541991,-0.0839802,0.4580108
66,-0.93596053,-0.85545313,"('inactive', 'active')",-0.9359605,-0.8554531,0.0805074
67,-0.61290884,-0.65739685,"('doubtful', 'determined')",-0.6129088,-0.6573969,-0.0444881
68,-0.7276982,-0.5247129,"('dependent', 'independent')",-0.7276982,-0.5247129,0.2029853
69,-1.7688321,-1.9716923,"('lazy', 'industrious')",-1.7688321,-1.9716923,-0.2028602
70,0.1019903,0.70733595,"('lethargic', 'energetic')",0.1019903,0.7073359,0.6053456
71,0.039959677,0.17522648,"('diffident', 'self-confident')",0.0399597,0.1752265,0.1352668
72,0.88649786,1.0825969,"('unambitious', 'ambitious')",0.8864979,1.0825969,0.196099
73,-3.1229594,-2.7928147,"('helpless', 'self-reliant')",-3.1229594,-2.7928147,0.3301447
74,0.32949296,0.18235841,"('undedicated', 'dedicated')",0.329493,0.1823584,-0.1471346
75,-1.2978647,-1.1872799,"('meek', 'impulsive')",-1.2978647,-1.1872799,0.1105848
76,0.20847952,0.34345716,"('anxious', 'daring')",0.2084795,0.3434572,0.1349777
77,-1.275003,-0.9843564,"('unmotivated', 'motivated')",-1.275003,-0.9843564,0.2906466
78,-0.1807475,-0.25877517,"('nonresilient', 'resilient')",-0.1807475,-0.2587752,-0.0780277
79,-0.030471008,-0.15734115,"('wavering', 'unwavering')",-0.030471,-0.1573412,-0.1268702
80,-0.19942534,-0.059666738,"('dominated', 'dominating')",-0.1994253,-0.0596667,0.1397586
81,-0.63215107,-0.33556682,"('submissive', 'aggressive')",-0.6321511,-0.3355668,0.2965843
82,5.8946347,6.4978075,"('poor', 'rich')",5.8946347,6.4978075,0.6031728
83,-0.5240358,-0.4171389,"('powerless', 'powerful')",-0.5240358,-0.4171389,0.1068969
84,0.4661335,0.41845366,"('inferior', 'superior')",0.4661335,0.4184537,-0.0476798
85,-0.14493261,-0.587475,"('insignificant', 'prestigious')",-0.1449326,-0.587475,-0.4425424
86,0.69260323,0.6642151,"('uninfluential', 'influential')",0.6926032,0.6642151,-0.0283881
87,-0.19448076,0.22625895,"('unsuccessful', 'successful')",-0.1944808,0.2262589,0.4207397
88,0.33135235,0.44272205,"('low', 'eminent')",0.3313524,0.4427221,0.1113697
