,priority_male,priority_female,tuple,average_male,average_female,female-male
31,-1.4225001,-1.1270195,"('evil', 'good')",-1.4225001,-1.1270195,0.2954806
32,1.2393601,1.1494921,"('unkind', 'kind')",1.2393601,1.1494921,-0.089868
33,-0.37364715,-0.11174997,"('wrong', 'right')",-0.3736472,-0.11175,0.2618972
34,4.718615,4.804524,"('mean', 'honorable')",4.7186151,4.8045239,0.0859088
35,-1.1408625,-1.0242053,"('corrupt', 'incorrupt')",-1.1408625,-1.0242053,0.1166572
36,-1.0848482,-0.87746453,"('hostile', 'amicable')",-1.0848482,-0.8774645,0.2073837
37,0.51675284,0.5366045,"('fake', 'genuine')",0.5167528,0.5366045,0.0198517
38,0.03384662,0.08558926,"('untruthful', 'truthful')",0.0338466,0.0855893,0.0517427
39,0.1913291,0.074999124,"('exploitative', 'cooperative')",0.1913291,0.0749991,-0.11633
40,-1.7481278,-1.8049334,"('stingy', 'generous')",-1.7481278,-1.8049334,-0.0568056
41,0.09302031,0.06114252,"('unforgiving', 'forgiving')",0.0930203,0.0611425,-0.0318778
42,-2.040394,-2.001791,"('unreliable', 'reliable')",-2.0403941,-2.001791,0.0386031
43,1.4763017,1.3220589,"('irresponsible', 'responsible')",1.4763017,1.3220589,-0.1542428
44,-1.3092842,-1.41392,"('prejudiced', 'unprejudiced')",-1.3092842,-1.41392,-0.1046358
45,0.42494598,0.41729948,"('incompetent', 'competent')",0.424946,0.4172995,-0.0076465
46,-0.37144426,-0.47878087,"('uncompetitive', 'competitive')",-0.3714443,-0.4787809,-0.1073366
47,5.397848,5.550749,"('stupid', 'smart')",5.3978481,5.5507488,0.1529007
48,1.0652155,0.83399403,"('unintelligent', 'intelligent')",1.0652155,0.833994,-0.2312215
49,0.082479574,0.18697527,"('unable', 'able')",0.0824796,0.1869753,0.1044957
50,-0.08814932,0.046302553,"('clumsy', 'skillful')",-0.0881493,0.0463026,0.1344519
51,0.26526153,0.17288782,"('uneducated', 'educated')",0.2652615,0.1728878,-0.0923737
52,-0.6435443,-0.49134788,"('irrational', 'rational')",-0.6435443,-0.4913479,0.1521964
53,0.058913384,0.110829085,"('uncreative', 'creative')",0.0589134,0.1108291,0.0519157
54,1.0135981,1.3137912,"('incapable', 'capable')",1.0135981,1.3137912,0.3001931
55,1.021843,0.7998686,"('incompetent', 'clever')",1.021843,0.7998686,-0.2219744
56,1.1071206,1.0164778,"('impractical', 'practical')",1.1071206,1.0164778,-0.0906428
57,-2.6891274,-2.7238624,"('unimaginative', 'imaginative')",-2.6891274,-2.7238624,-0.034735
58,-0.22157298,-0.21704972,"('undiscriminating', 'discriminating')",-0.221573,-0.2170497,0.0045233
59,-0.106748685,0.11696266,"('foolish', 'wise')",-0.1067487,0.1169627,0.2237114
60,1.0852323,0.8385801,"('inefficient', 'efficient')",1.0852323,0.8385801,-0.2466522
61,0.43208727,0.24981415,"('illogical', 'logical')",0.4320873,0.2498142,-0.1822731
62,1.5150002,1.5000536,"('incompetent', 'brilliant')",1.5150002,1.5000536,-0.0149466
63,0.60939527,0.6282994,"('unperceptive', 'insightful')",0.6093953,0.6282994,0.0189041
64,-5.973735,-5.902957,"('shy', 'confident')",-5.9737349,-5.902957,0.0707779
65,0.77713597,0.6582507,"('insecure', 'secure')",0.777136,0.6582507,-0.1188853
66,-0.47600842,-0.32914305,"('inactive', 'active')",-0.4760084,-0.329143,0.1468654
67,-0.3093608,-0.30259016,"('doubtful', 'determined')",-0.3093608,-0.3025902,0.0067706
68,-0.46971548,-0.46429208,"('dependent', 'independent')",-0.4697155,-0.4642921,0.0054234
69,-1.6976597,-1.4208188,"('lazy', 'industrious')",-1.6976597,-1.4208188,0.2768409
70,1.42645,1.3147041,"('lethargic', 'energetic')",1.42645,1.3147041,-0.1117459
71,0.5724021,0.6690497,"('diffident', 'self-confident')",0.5724021,0.6690497,0.0966476
72,1.0595675,1.130905,"('unambitious', 'ambitious')",1.0595675,1.130905,0.0713375
73,-3.0591085,-2.9280715,"('helpless', 'self-reliant')",-3.0591085,-2.9280715,0.131037
74,0.016033333,-0.10258229,"('undedicated', 'dedicated')",0.0160333,-0.1025823,-0.1186156
75,-0.8091598,-0.5166301,"('meek', 'impulsive')",-0.8091598,-0.5166301,0.2925297
76,0.62439555,0.3778204,"('anxious', 'daring')",0.6243955,0.3778204,-0.2465751
77,-0.78910947,-0.7175915,"('unmotivated', 'motivated')",-0.7891095,-0.7175915,0.071518
78,-0.46073714,-0.4438443,"('nonresilient', 'resilient')",-0.4607371,-0.4438443,0.0168928
79,-0.37851584,-0.15715793,"('wavering', 'unwavering')",-0.3785158,-0.1571579,0.2213579
80,-0.23185873,-0.41922796,"('dominated', 'dominating')",-0.2318587,-0.419228,-0.1873693
81,0.24864003,0.04037171,"('submissive', 'aggressive')",0.24864,0.0403717,-0.2082683
82,6.784211,6.81336,"('poor', 'rich')",6.7842112,6.8133602,0.029149
83,-0.28336555,-0.28517726,"('powerless', 'powerful')",-0.2833655,-0.2851773,-0.0018118
84,0.11882663,0.18515162,"('inferior', 'superior')",0.1188266,0.1851516,0.066325
85,-1.0232613,-1.0126203,"('insignificant', 'prestigious')",-1.0232613,-1.0126203,0.010641
86,0.45409036,0.4276066,"('uninfluential', 'influential')",0.4540904,0.4276066,-0.0264838
87,0.048610628,0.15309668,"('unsuccessful', 'successful')",0.0486106,0.1530967,0.1044861
88,0.38047248,0.21221672,"('low', 'eminent')",0.3804725,0.2122167,-0.1682558
