,zone_male,zone_female,tuple,average_male,average_female,female-male
38,0.5667301,0.53670394,"('untruthful', 'truthful')",0.5667301,0.5367039,-0.0300262
39,0.24738364,0.35671854,"('exploitative', 'cooperative')",0.2473836,0.3567185,0.1093349
40,-2.6198401,-2.6603804,"('stingy', 'generous')",-2.6198401,-2.6603804,-0.0405403
41,0.17383325,0.11067185,"('unforgiving', 'forgiving')",0.1738333,0.1106718,-0.0631615
42,-2.881341,-2.7240517,"('unreliable', 'reliable')",-2.881341,-2.7240517,0.1572893
43,1.0317641,1.182186,"('irresponsible', 'responsible')",1.0317641,1.182186,0.1504219
44,-1.7046107,-1.6182116,"('prejudiced', 'unprejudiced')",-1.7046107,-1.6182116,0.0863991
45,-0.0059721647,-0.012443295,"('incompetent', 'competent')",-0.0059722,-0.0124433,-0.0064711
46,-1.1628252,-0.97452885,"('uncompetitive', 'competitive')",-1.1628252,-0.9745288,0.1882964
47,5.754654,5.916,"('stupid', 'smart')",5.7546539,5.9159999,0.161346
48,0.4354037,0.4157764,"('unintelligent', 'intelligent')",0.4354037,0.4157764,-0.0196273
49,-0.13212624,0.037346207,"('unable', 'able')",-0.1321262,0.0373462,0.1694724
50,-0.25051174,-0.34974992,"('clumsy', 'skillful')",-0.2505117,-0.3497499,-0.0992382
51,-0.20591387,-0.24093787,"('uneducated', 'educated')",-0.2059139,-0.2409379,-0.035024
52,0.32236895,0.045534708,"('irrational', 'rational')",0.3223689,0.0455347,-0.2768342
53,0.12603138,0.12562275,"('uncreative', 'creative')",0.1260314,0.1256227,-0.0004087
54,1.3202759,1.4149171,"('incapable', 'capable')",1.3202759,1.4149171,0.0946412
55,0.15415946,0.3333135,"('incompetent', 'clever')",0.1541595,0.3333135,0.179154
56,0.9081579,0.96168435,"('impractical', 'practical')",0.9081579,0.9616843,0.0535264
57,-2.767673,-2.8153384,"('unimaginative', 'imaginative')",-2.767673,-2.8153384,-0.0476654
58,0.0972345,0.07827928,"('undiscriminating', 'discriminating')",0.0972345,0.0782793,-0.0189552
59,0.5670488,0.42434025,"('foolish', 'wise')",0.5670488,0.4243402,-0.1427086
60,-0.12587182,0.24795054,"('inefficient', 'efficient')",-0.1258718,0.2479505,0.3738223
61,0.21341646,-0.0012174211,"('illogical', 'logical')",0.2134165,-0.0012174,-0.2146339
62,0.76213473,0.9804118,"('incompetent', 'brilliant')",0.7621347,0.9804118,0.2182771
63,0.59078646,0.54578453,"('unperceptive', 'insightful')",0.5907865,0.5457845,-0.045002
64,-7.041429,-6.984898,"('shy', 'confident')",-7.041429,-6.9848981,0.0565309
65,-0.1461158,0.008265082,"('insecure', 'secure')",-0.1461158,0.0082651,0.1543809
66,-0.10650085,-0.34533212,"('inactive', 'active')",-0.1065008,-0.3453321,-0.2388313
67,0.3618806,0.19465676,"('doubtful', 'determined')",0.3618806,0.1946568,-0.1672238
68,-0.96425956,-0.97780114,"('dependent', 'independent')",-0.9642596,-0.9778011,-0.0135415
69,-1.4589543,-1.6904628,"('lazy', 'industrious')",-1.4589543,-1.6904628,-0.2315085
70,0.595878,0.7968812,"('lethargic', 'energetic')",0.595878,0.7968812,0.2010032
71,0.50127345,0.41177016,"('diffident', 'self-confident')",0.5012735,0.4117702,-0.0895033
72,0.45263183,0.5817024,"('unambitious', 'ambitious')",0.4526318,0.5817024,0.1290706
73,-3.143477,-3.112112,"('helpless', 'self-reliant')",-3.143477,-3.112112,0.031365
74,0.06368891,0.0060762875,"('undedicated', 'dedicated')",0.0636889,0.0060763,-0.0576126
75,-0.638751,-0.63322574,"('meek', 'impulsive')",-0.638751,-0.6332257,0.0055253
76,-0.21583076,-0.06771162,"('anxious', 'daring')",-0.2158308,-0.0677116,0.1481192
77,-1.7423524,-1.5945097,"('unmotivated', 'motivated')",-1.7423524,-1.5945097,0.1478427
78,-0.77553785,-0.8242397,"('nonresilient', 'resilient')",-0.7755378,-0.8242397,-0.0487019
79,0.20417489,0.14092314,"('wavering', 'unwavering')",0.2041749,0.1409231,-0.0632518
80,-0.5558936,-0.5871373,"('dominated', 'dominating')",-0.5558936,-0.5871373,-0.0312437
81,-0.38604423,-0.15512158,"('submissive', 'aggressive')",-0.3860442,-0.1551216,0.2309226
82,6.6652865,6.8756967,"('poor', 'rich')",6.6652865,6.8756967,0.2104102
83,-0.42618093,-0.48154297,"('powerless', 'powerful')",-0.4261809,-0.481543,-0.0553621
84,-0.38634366,-0.46703035,"('inferior', 'superior')",-0.3863437,-0.4670303,-0.0806866
85,-0.38661966,-0.6355541,"('insignificant', 'prestigious')",-0.3866197,-0.6355541,-0.2489344
86,0.07378857,0.022958443,"('uninfluential', 'influential')",0.0737886,0.0229584,-0.0508302
87,0.2193754,0.031943407,"('unsuccessful', 'successful')",0.2193754,0.0319434,-0.187432
88,0.47655776,0.24563715,"('low', 'eminent')",0.4765578,0.2456371,-0.2309207
