,racer_male,racer_female,tuple,average_male,average_female,female-male
27,1.4896665,1.3206081,"('hardhearted', 'softhearted')",1.4896665,1.3206081,-0.1690584
28,0.9375731,0.87201166,"('disloyal', 'loyal')",0.9375731,0.8720117,-0.0655614
29,-0.67401385,-0.8260933,"('unfair', 'fair')",-0.6740139,-0.8260933,-0.1520794
30,1.2753212,1.3196969,"('intolerant', 'tolerant')",1.2753212,1.3196969,0.0443757
31,-1.6927716,-1.7917259,"('evil', 'good')",-1.6927716,-1.7917259,-0.0989543
32,0.7540257,0.70814776,"('unkind', 'kind')",0.7540257,0.7081478,-0.0458779
33,-0.74824584,-0.81890976,"('wrong', 'right')",-0.7482458,-0.8189098,-0.070664
34,4.611018,4.72855,"('mean', 'honorable')",4.6110182,4.72855,0.1175318
35,-0.98594534,-1.2462605,"('corrupt', 'incorrupt')",-0.9859453,-1.2462605,-0.2603152
36,-0.9673555,-1.0904335,"('hostile', 'amicable')",-0.9673555,-1.0904335,-0.123078
37,0.8512507,0.84395695,"('fake', 'genuine')",0.8512507,0.8439569,-0.0072938
38,-0.5669272,-0.5232058,"('untruthful', 'truthful')",-0.5669272,-0.5232058,0.0437214
39,0.5105339,0.50844187,"('exploitative', 'cooperative')",0.5105339,0.5084419,-0.002092
40,-1.271238,-1.4454981,"('stingy', 'generous')",-1.271238,-1.4454981,-0.1742601
41,0.032676376,0.020142533,"('unforgiving', 'forgiving')",0.0326764,0.0201425,-0.0125339
42,-2.0859718,-2.1107867,"('unreliable', 'reliable')",-2.0859718,-2.1107867,-0.0248149
43,1.0508696,1.0728731,"('irresponsible', 'responsible')",1.0508696,1.0728731,0.0220035
44,-0.6855011,-0.64265645,"('prejudiced', 'unprejudiced')",-0.6855011,-0.6426564,0.0428447
45,0.13912162,0.085373946,"('incompetent', 'competent')",0.1391216,0.0853739,-0.0537477
46,-0.25029582,-0.23402578,"('uncompetitive', 'competitive')",-0.2502958,-0.2340258,0.01627
47,5.1952267,5.3340335,"('stupid', 'smart')",5.1952267,5.3340335,0.1388068
48,0.4380962,0.39785373,"('unintelligent', 'intelligent')",0.4380962,0.3978537,-0.0402425
49,0.04885914,0.038410228,"('unable', 'able')",0.0488591,0.0384102,-0.0104489
50,-0.48462754,-0.5536719,"('clumsy', 'skillful')",-0.4846275,-0.5536719,-0.0690444
51,0.6989123,0.6490739,"('uneducated', 'educated')",0.6989123,0.6490739,-0.0498384
52,-0.6982034,-0.8621961,"('irrational', 'rational')",-0.6982034,-0.8621961,-0.1639927
53,-0.25486267,-0.3644527,"('uncreative', 'creative')",-0.2548627,-0.3644527,-0.10959
54,0.8829741,0.885244,"('incapable', 'capable')",0.8829741,0.885244,0.0022699
55,1.0716547,1.0969942,"('incompetent', 'clever')",1.0716547,1.0969942,0.0253395
56,0.570765,0.58057266,"('impractical', 'practical')",0.570765,0.5805727,0.0098077
57,-2.5255492,-2.5109303,"('unimaginative', 'imaginative')",-2.5255492,-2.5109303,0.0146189
58,0.18843281,0.16292354,"('undiscriminating', 'discriminating')",0.1884328,0.1629235,-0.0255093
59,-0.4841703,-0.5468275,"('foolish', 'wise')",-0.4841703,-0.5468275,-0.0626572
60,0.70453286,0.8952696,"('inefficient', 'efficient')",0.7045329,0.8952696,0.1907367
61,0.24616782,0.09099508,"('illogical', 'logical')",0.2461678,0.0909951,-0.1551727
62,0.4930743,0.5807004,"('incompetent', 'brilliant')",0.4930743,0.5807004,0.0876261
63,0.008565806,0.013566345,"('unperceptive', 'insightful')",0.0085658,0.0135663,0.0050005
64,-6.0050178,-5.9626236,"('shy', 'confident')",-6.0050178,-5.9626236,0.0423942
65,0.6007212,0.7094838,"('insecure', 'secure')",0.6007212,0.7094838,0.1087626
66,-0.16911352,-0.29108047,"('inactive', 'active')",-0.1691135,-0.2910805,-0.121967
67,-0.52040905,-0.46808863,"('doubtful', 'determined')",-0.520409,-0.4680886,0.0523204
68,-0.60515666,-0.69467896,"('dependent', 'independent')",-0.6051567,-0.694679,-0.0895223
69,-2.415918,-2.4946878,"('lazy', 'industrious')",-2.4159181,-2.4946878,-0.0787697
70,1.5186155,1.5053226,"('lethargic', 'energetic')",1.5186155,1.5053226,-0.0132929
71,0.5425493,0.5119655,"('diffident', 'self-confident')",0.5425493,0.5119655,-0.0305838
72,0.652975,0.78304917,"('unambitious', 'ambitious')",0.652975,0.7830492,0.1300742
73,-2.9852314,-2.983946,"('helpless', 'self-reliant')",-2.9852314,-2.9839461,0.0012853
74,0.20455411,0.0922326,"('undedicated', 'dedicated')",0.2045541,0.0922326,-0.1123215
75,-0.9050031,-0.83957297,"('meek', 'impulsive')",-0.9050031,-0.839573,0.0654301
76,1.1509686,1.189297,"('anxious', 'daring')",1.1509686,1.189297,0.0383284
77,-1.4712777,-1.2812709,"('unmotivated', 'motivated')",-1.4712777,-1.2812709,0.1900068
78,-0.7476592,-0.77387494,"('nonresilient', 'resilient')",-0.7476592,-0.7738749,-0.0262157
79,-0.5215145,-0.6322329,"('wavering', 'unwavering')",-0.5215145,-0.6322329,-0.1107184
80,-0.18215153,-0.2080812,"('dominated', 'dominating')",-0.1821515,-0.2080812,-0.0259297
81,0.28124887,0.3964219,"('submissive', 'aggressive')",0.2812489,0.3964219,0.115173
82,6.2607446,6.3189855,"('poor', 'rich')",6.2607446,6.3189855,0.0582409
83,-0.26650974,-0.22698386,"('powerless', 'powerful')",-0.2665097,-0.2269839,0.0395258
84,0.50585055,0.47871268,"('inferior', 'superior')",0.5058506,0.4787127,-0.0271379
85,-0.7972717,-0.94423574,"('insignificant', 'prestigious')",-0.7972717,-0.9442357,-0.146964
86,0.3963362,0.32872146,"('uninfluential', 'influential')",0.3963362,0.3287215,-0.0676147
87,-0.6376496,-0.6331925,"('unsuccessful', 'successful')",-0.6376496,-0.6331925,0.0044571
88,0.2516491,0.25924188,"('low', 'eminent')",0.2516491,0.2592419,0.0075928
