,racism_male,racism_female,tuple,average_male,average_female,female-male
30,1.1414454,1.1746871,"('intolerant', 'tolerant')",1.1414454,1.1746871,0.0332417
31,-1.6774879,-1.6563692,"('evil', 'good')",-1.6774879,-1.6563692,0.0211187
32,0.81145996,0.7722884,"('unkind', 'kind')",0.81146,0.7722884,-0.0391716
33,-0.85674846,-0.88546777,"('wrong', 'right')",-0.8567485,-0.8854678,-0.0287193
34,4.618623,4.691367,"('mean', 'honorable')",4.6186228,4.6913671,0.0727443
35,-0.845907,-1.090277,"('corrupt', 'incorrupt')",-0.845907,-1.090277,-0.24437
36,-0.9841566,-1.0777962,"('hostile', 'amicable')",-0.9841566,-1.0777962,-0.0936396
37,0.83195037,0.8003044,"('fake', 'genuine')",0.8319504,0.8003044,-0.031646
38,-0.5876393,-0.5489139,"('untruthful', 'truthful')",-0.5876393,-0.5489139,0.0387254
39,0.5729831,0.5953389,"('exploitative', 'cooperative')",0.5729831,0.5953389,0.0223558
40,-1.5138898,-1.6112868,"('stingy', 'generous')",-1.5138898,-1.6112868,-0.097397
41,-0.06505406,-0.035409823,"('unforgiving', 'forgiving')",-0.0650541,-0.0354098,0.0296443
42,-2.3431273,-2.3436012,"('unreliable', 'reliable')",-2.3431273,-2.3436012,-0.0004739
43,0.92907375,0.94331384,"('irresponsible', 'responsible')",0.9290738,0.9433138,0.01424
44,-0.69122,-0.60832584,"('prejudiced', 'unprejudiced')",-0.69122,-0.6083258,0.0828942
45,-0.142674,-0.13093111,"('incompetent', 'competent')",-0.142674,-0.1309311,0.0117429
46,-0.4102162,-0.42334756,"('uncompetitive', 'competitive')",-0.4102162,-0.4233476,-0.0131314
47,5.0225525,5.1534023,"('stupid', 'smart')",5.0225525,5.1534023,0.1308498
48,0.38168475,0.3402703,"('unintelligent', 'intelligent')",0.3816848,0.3402703,-0.0414145
49,0.1504171,0.13038513,"('unable', 'able')",0.1504171,0.1303851,-0.020032
50,-0.74577534,-0.779621,"('clumsy', 'skillful')",-0.7457753,-0.779621,-0.0338457
51,0.3687002,0.3084187,"('uneducated', 'educated')",0.3687002,0.3084187,-0.0602815
52,-0.72693443,-0.8615326,"('irrational', 'rational')",-0.7269344,-0.8615326,-0.1345982
53,-0.32980186,-0.45014083,"('uncreative', 'creative')",-0.3298019,-0.4501408,-0.1203389
54,0.7747413,0.774771,"('incapable', 'capable')",0.7747413,0.774771,2.97e-05
55,0.74418235,0.7829101,"('incompetent', 'clever')",0.7441823,0.7829101,0.0387278
56,0.4667306,0.4473124,"('impractical', 'practical')",0.4667306,0.4473124,-0.0194182
57,-2.7482321,-2.685738,"('unimaginative', 'imaginative')",-2.7482321,-2.6857381,0.062494
58,-0.14119317,-0.16136315,"('undiscriminating', 'discriminating')",-0.1411932,-0.1613632,-0.02017
59,-0.69170684,-0.68251634,"('foolish', 'wise')",-0.6917068,-0.6825163,0.0091905
60,0.75470537,0.87786984,"('inefficient', 'efficient')",0.7547054,0.8778698,0.1231644
61,0.2996956,0.113831736,"('illogical', 'logical')",0.2996956,0.1138317,-0.1858639
62,0.4050482,0.49655178,"('incompetent', 'brilliant')",0.4050482,0.4965518,0.0915036
63,-0.26354393,-0.23312962,"('unperceptive', 'insightful')",-0.2635439,-0.2331296,0.0304143
64,-6.1672554,-6.0546064,"('shy', 'confident')",-6.1672554,-6.0546064,0.112649
65,0.26686242,0.3972209,"('insecure', 'secure')",0.2668624,0.3972209,0.1303585
66,-0.19261189,-0.26974034,"('inactive', 'active')",-0.1926119,-0.2697403,-0.0771284
67,-0.46518275,-0.4091105,"('doubtful', 'determined')",-0.4651828,-0.4091105,0.0560723
68,-0.5636656,-0.6448362,"('dependent', 'independent')",-0.5636656,-0.6448362,-0.0811706
69,-2.4190576,-2.4157848,"('lazy', 'industrious')",-2.4190576,-2.4157848,0.0032728
70,1.3604045,1.3768101,"('lethargic', 'energetic')",1.3604045,1.3768101,0.0164056
71,0.54241556,0.55239487,"('diffident', 'self-confident')",0.5424156,0.5523949,0.0099793
72,0.7098001,0.8402518,"('unambitious', 'ambitious')",0.7098001,0.8402518,0.1304517
73,-3.025492,-3.0045786,"('helpless', 'self-reliant')",-3.025492,-3.0045786,0.0209134
74,0.024855245,-0.10505139,"('undedicated', 'dedicated')",0.0248552,-0.1050514,-0.1299066
75,-0.98779535,-0.88329583,"('meek', 'impulsive')",-0.9877954,-0.8832958,0.1044996
76,0.94662434,0.9681346,"('anxious', 'daring')",0.9466243,0.9681346,0.0215103
77,-1.2865003,-1.1332868,"('unmotivated', 'motivated')",-1.2865003,-1.1332868,0.1532135
78,-0.56928414,-0.61651415,"('nonresilient', 'resilient')",-0.5692841,-0.6165141,-0.04723
79,-0.387215,-0.454394,"('wavering', 'unwavering')",-0.387215,-0.454394,-0.067179
80,-0.023516871,-0.06869813,"('dominated', 'dominating')",-0.0235169,-0.0686981,-0.0451812
81,0.37619528,0.4756173,"('submissive', 'aggressive')",0.3761953,0.4756173,0.099422
82,6.0523653,6.0907855,"('poor', 'rich')",6.0523653,6.0907855,0.0384202
83,-0.34953737,-0.2800479,"('powerless', 'powerful')",-0.3495374,-0.2800479,0.0694895
84,0.5323487,0.50191325,"('inferior', 'superior')",0.5323487,0.5019132,-0.0304355
85,-0.62775016,-0.79001683,"('insignificant', 'prestigious')",-0.6277502,-0.7900168,-0.1622666
86,0.102030426,0.067638576,"('uninfluential', 'influential')",0.1020304,0.0676386,-0.0343918
87,-0.68121105,-0.6894377,"('unsuccessful', 'successful')",-0.6812111,-0.6894377,-0.0082266
88,0.15801701,0.1385909,"('low', 'eminent')",0.158017,0.1385909,-0.0194261
