,waveform_male,waveform_female,tuple,average_male,average_female,female-male
64,-3.065996,-3.2555876,"('shy', 'confident')",-3.0659959,-3.2555876,-0.1895917
65,0.57826203,0.6993317,"('insecure', 'secure')",0.578262,0.6993317,0.1210697
66,-1.4015973,-1.4347934,"('inactive', 'active')",-1.4015973,-1.4347934,-0.0331961
67,-0.28521502,-0.5354399,"('doubtful', 'determined')",-0.285215,-0.5354399,-0.2502249
68,-0.041514702,0.049548723,"('dependent', 'independent')",-0.0415147,0.0495487,0.0910634
69,-0.98782223,-1.032172,"('lazy', 'industrious')",-0.9878222,-1.032172,-0.0443498
70,-0.09847128,0.013013954,"('lethargic', 'energetic')",-0.0984713,0.013014,0.1114853
71,0.31995755,0.3128038,"('diffident', 'self-confident')",0.3199576,0.3128038,-0.0071538
72,-0.07324335,0.013095595,"('unambitious', 'ambitious')",-0.0732433,0.0130956,0.0863389
73,-1.7048508,-1.7894149,"('helpless', 'self-reliant')",-1.7048508,-1.7894149,-0.0845641
74,-0.20884544,-0.25653976,"('undedicated', 'dedicated')",-0.2088454,-0.2565398,-0.0476944
75,-1.1400741,-1.1368448,"('meek', 'impulsive')",-1.1400741,-1.1368448,0.0032293
76,0.6497217,0.6597606,"('anxious', 'daring')",0.6497217,0.6597606,0.0100389
77,0.09967446,0.08679758,"('unmotivated', 'motivated')",0.0996745,0.0867976,-0.0128769
78,-0.022805333,0.27353957,"('nonresilient', 'resilient')",-0.0228053,0.2735396,0.2963449
79,-1.0746729,-1.1668787,"('wavering', 'unwavering')",-1.0746729,-1.1668787,-0.0922058
80,0.7287744,0.88812834,"('dominated', 'dominating')",0.7287744,0.8881283,0.1593539
81,0.4847049,0.5347321,"('submissive', 'aggressive')",0.4847049,0.5347321,0.0500272
82,2.3737762,2.588443,"('poor', 'rich')",2.3737762,2.588443,0.2146668
83,0.06900378,-0.05860547,"('powerless', 'powerful')",0.0690038,-0.0586055,-0.1276093
84,0.43649304,0.5629494,"('inferior', 'superior')",0.436493,0.5629494,0.1264564
85,-0.7365202,-1.063228,"('insignificant', 'prestigious')",-0.7365202,-1.063228,-0.3267078
86,-0.0821653,-0.24266657,"('uninfluential', 'influential')",-0.0821653,-0.2426666,-0.1605013
87,0.35894385,0.40236375,"('unsuccessful', 'successful')",0.3589438,0.4023637,0.0434199
88,-0.12766925,-0.2490155,"('low', 'eminent')",-0.1276692,-0.2490155,-0.1213463
