,embarq_male,embarq_female,tuple,corp_male,corp_female,average_male,average_female,female-male
47,-0.112402886,-0.012166835,"('stupid', 'smart')",5.2737494,5.414303,2.5806732,2.7010679,0.1203947
48,-0.30217746,-0.39202976,"('unintelligent', 'intelligent')",0.5494289,0.5078176,0.1236257,0.0578939,-0.0657318
49,-0.06986999,-0.005729176,"('unable', 'able')",-0.24603373,-0.14370513,-0.1579519,-0.0747171,0.0832348
50,-0.25544348,-0.21398263,"('clumsy', 'skillful')",0.05216965,-0.011594005,-0.1016369,-0.1127883,-0.0111514
51,-0.5450636,-0.63103014,"('uneducated', 'educated')",0.46467152,0.44857043,-0.040196,-0.0912299,-0.0510339
52,0.08954423,-0.050485425,"('irrational', 'rational')",0.34569862,0.2925965,0.2176214,0.1210555,-0.0965659
53,-1.4615203,-1.5236187,"('uncreative', 'creative')",0.4701589,0.38378868,-0.4956807,-0.569915,-0.0742343
54,-0.5619945,-0.6921986,"('incapable', 'capable')",0.8101899,0.8388073,0.1240977,0.0733044,-0.0507933
55,0.25278,0.22284986,"('incompetent', 'clever')",0.25673935,0.264941,0.2547597,0.2438954,-0.0108643
56,-0.28207397,-0.36543953,"('impractical', 'practical')",-1.0419408,-0.89433175,-0.6620074,-0.6298857,0.0321217
57,-1.1871779,-1.3658817,"('unimaginative', 'imaginative')",-3.2056472,-3.2726045,-2.1964126,-2.319243,-0.1228304
58,-0.25131875,-0.30193233,"('undiscriminating', 'discriminating')",0.29221871,0.3163405,0.02045,0.0072041,-0.0132459
59,0.24559729,0.321201,"('foolish', 'wise')",0.18068048,0.25997126,0.2131389,0.2905861,0.0774472
60,0.11139934,0.08530776,"('inefficient', 'efficient')",-0.4353297,-0.30766878,-0.1619652,-0.1111805,0.0507847
61,-0.33671653,-0.5269188,"('illogical', 'logical')",0.64111996,0.41928482,0.1522017,-0.053817,-0.2060187
62,0.6387283,0.7129847,"('incompetent', 'brilliant')",0.27745292,0.5832057,0.4580906,0.6480952,0.1900046
63,-0.75765884,-0.7499569,"('unperceptive', 'insightful')",0.5460714,0.6936655,-0.1057937,-0.0281457,0.077648
64,0.24674281,0.22930618,"('shy', 'confident')",-6.657642,-6.6227984,-3.2054496,-3.1967461,0.0087035
65,-0.07070795,-0.11979206,"('insecure', 'secure')",-0.4471949,-0.35387537,-0.2589514,-0.2368337,0.0221177
66,-0.8230135,-0.8824991,"('inactive', 'active')",0.28563794,0.14341196,-0.2686878,-0.3695436,-0.1008558
67,0.08566312,0.023990244,"('doubtful', 'determined')",-0.6883533,-0.86425894,-0.3013451,-0.4201344,-0.1187893
68,-0.04301072,-0.014127985,"('dependent', 'independent')",-0.6239478,-0.5009101,-0.3334793,-0.257519,0.0759603
69,0.76403475,0.7664595,"('lazy', 'industrious')",-0.43716115,-0.51329434,0.1634368,0.1265826,-0.0368542
70,-0.6602301,-0.6666068,"('lethargic', 'energetic')",-0.065278955,0.022701213,-0.3627545,-0.3219528,0.0408017
71,-0.017593443,-0.070241906,"('diffident', 'self-confident')",0.47038943,0.45205122,0.226398,0.1909047,-0.0354933
72,-0.5286206,-0.46787086,"('unambitious', 'ambitious')",-0.5120801,-0.4100635,-0.5203503,-0.4389672,0.0813831
73,0.80309224,0.7783875,"('helpless', 'self-reliant')",-3.1534104,-2.9551005,-1.1751591,-1.0883565,0.0868026
74,-0.23678184,-0.32525748,"('undedicated', 'dedicated')",-0.41522685,-0.5654892,-0.3260043,-0.4453733,-0.119369
75,-0.30258086,-0.23720439,"('meek', 'impulsive')",-0.6647683,-0.6078977,-0.4836746,-0.422551,0.0611236
76,0.43019024,0.40166178,"('anxious', 'daring')",-0.5315458,-0.49314794,-0.0506778,-0.0457431,0.0049347
77,-0.37499943,-0.33039325,"('unmotivated', 'motivated')",-1.2916105,-1.1348153,-0.8333049,-0.7326043,0.1007006
78,-0.2765682,-0.23504783,"('nonresilient', 'resilient')",-0.119775996,-0.06428395,-0.1981721,-0.1496659,0.0485062
79,-0.7584574,-0.8491607,"('wavering', 'unwavering')",-0.4977414,-0.5103579,-0.6280994,-0.6797593,-0.0516599
80,0.5193595,0.63818365,"('dominated', 'dominating')",-0.99958754,-0.8100106,-0.240114,-0.0859135,0.1542005
81,0.22243296,0.15961146,"('submissive', 'aggressive')",-1.0864189,-0.9627833,-0.4319929,-0.4015859,0.030407
82,-0.73125297,-0.7448566,"('poor', 'rich')",6.4047446,6.499153,2.8367457,2.8771482,0.0404025
83,0.03683901,-0.015175544,"('powerless', 'powerful')",-1.1862043,-1.1971233,-0.5746827,-0.6061494,-0.0314667
84,0.5521366,0.5553123,"('inferior', 'superior')",0.6826769,0.73230934,0.6174067,0.6438108,0.0264041
85,0.36696616,0.24514474,"('insignificant', 'prestigious')",0.24717037,0.043579273,0.3070683,0.144362,-0.1627063
86,-1.0239538,-1.2001053,"('uninfluential', 'influential')",-0.1996435,-0.3728326,-0.6117986,-0.786469,-0.1746704
87,0.48476368,0.40422717,"('unsuccessful', 'successful')",1.040644,1.163112,0.7627039,0.7836696,0.0209657
88,-0.31177533,-0.50158596,"('low', 'eminent')",-0.32175013,-0.33847812,-0.3167627,-0.420032,-0.1032693
