,repository_male,repository_female,tuple,average_male,average_female,female-male
56,0.67031103,0.64795065,"('impractical', 'practical')",0.670311,0.6479506,-0.0223604
57,-2.6897395,-2.794284,"('unimaginative', 'imaginative')",-2.6897395,-2.7942841,-0.1045446
58,0.5829526,0.47748774,"('undiscriminating', 'discriminating')",0.5829526,0.4774877,-0.1054649
59,-0.20397158,-0.15981448,"('foolish', 'wise')",-0.2039716,-0.1598145,0.0441571
60,1.0575819,1.0646803,"('inefficient', 'efficient')",1.0575819,1.0646803,0.0070984
61,0.7331027,0.5623144,"('illogical', 'logical')",0.7331027,0.5623144,-0.1707883
62,1.3309724,1.443066,"('incompetent', 'brilliant')",1.3309724,1.443066,0.1120936
63,0.9187178,0.8847024,"('unperceptive', 'insightful')",0.9187178,0.8847024,-0.0340154
64,-6.7249846,-6.6297016,"('shy', 'confident')",-6.7249846,-6.6297016,0.095283
65,0.69083786,0.84465456,"('insecure', 'secure')",0.6908379,0.8446546,0.1538167
66,-1.140758,-1.1385428,"('inactive', 'active')",-1.140758,-1.1385428,0.0022152
67,-0.66897964,-0.8494076,"('doubtful', 'determined')",-0.6689796,-0.8494076,-0.180428
68,-0.7565301,-0.6402419,"('dependent', 'independent')",-0.7565301,-0.6402419,0.1162882
69,-2.357924,-2.2621217,"('lazy', 'industrious')",-2.357924,-2.2621217,0.0958023
70,1.0738972,1.0717528,"('lethargic', 'energetic')",1.0738972,1.0717528,-0.0021444
71,0.42966732,0.46850908,"('diffident', 'self-confident')",0.4296673,0.4685091,0.0388418
72,0.96150875,0.8994625,"('unambitious', 'ambitious')",0.9615088,0.8994625,-0.0620463
73,-2.857575,-2.6865568,"('helpless', 'self-reliant')",-2.8575749,-2.6865568,0.1710181
74,0.38035017,0.17995182,"('undedicated', 'dedicated')",0.3803502,0.1799518,-0.2003984
75,-1.6931574,-1.5812676,"('meek', 'impulsive')",-1.6931574,-1.5812676,0.1118898
76,-0.29997033,-0.41916552,"('anxious', 'daring')",-0.2999703,-0.4191655,-0.1191952
77,-0.9917054,-0.81430113,"('unmotivated', 'motivated')",-0.9917054,-0.8143011,0.1774043
78,-0.7781569,-0.6747942,"('nonresilient', 'resilient')",-0.7781569,-0.6747942,0.1033627
79,-0.49105394,-0.4835751,"('wavering', 'unwavering')",-0.4910539,-0.4835751,0.0074788
80,-0.103547946,-0.2460932,"('dominated', 'dominating')",-0.1035479,-0.2460932,-0.1425453
81,-0.4243478,-0.49011093,"('submissive', 'aggressive')",-0.4243478,-0.4901109,-0.0657631
82,6.4151964,6.6669655,"('poor', 'rich')",6.4151964,6.6669655,0.2517691
83,-0.2717744,-0.35383934,"('powerless', 'powerful')",-0.2717744,-0.3538393,-0.0820649
84,0.46544376,0.29720333,"('inferior', 'superior')",0.4654438,0.2972033,-0.1682405
85,-0.71712464,-0.94683444,"('insignificant', 'prestigious')",-0.7171246,-0.9468344,-0.2297098
86,0.6341633,0.41954333,"('uninfluential', 'influential')",0.6341633,0.4195433,-0.21462
87,0.29045203,0.28132558,"('unsuccessful', 'successful')",0.290452,0.2813256,-0.0091264
88,0.33147854,0.35205585,"('low', 'eminent')",0.3314785,0.3520558,0.0205773
