,lesbian_male,lesbian_female,tuple,average_male,average_female,female-male
32,1.0936702,0.74852854,"('unkind', 'kind')",1.0936702,0.7485285,-0.3451417
33,-1.0672702,-0.86114687,"('wrong', 'right')",-1.0672702,-0.8611469,0.2061233
34,4.4113007,4.586533,"('mean', 'honorable')",4.4113007,4.5865331,0.1752324
35,-1.4618328,-1.4373407,"('corrupt', 'incorrupt')",-1.4618328,-1.4373407,0.0244921
36,-0.88275343,-0.7430722,"('hostile', 'amicable')",-0.8827534,-0.7430722,0.1396812
37,0.7823934,0.4963686,"('fake', 'genuine')",0.7823934,0.4963686,-0.2860248
38,-0.21173334,-0.2639237,"('untruthful', 'truthful')",-0.2117333,-0.2639237,-0.0521904
39,0.10631557,0.12704445,"('exploitative', 'cooperative')",0.1063156,0.1270445,0.0207289
40,-0.9470072,-1.4914352,"('stingy', 'generous')",-0.9470072,-1.4914352,-0.544428
41,0.31154144,-0.060323037,"('unforgiving', 'forgiving')",0.3115414,-0.060323,-0.3718644
42,-1.5579259,-2.2688541,"('unreliable', 'reliable')",-1.5579259,-2.2688541,-0.7109282
43,1.772526,1.4282342,"('irresponsible', 'responsible')",1.772526,1.4282342,-0.3442918
44,-1.0631787,-1.2301437,"('prejudiced', 'unprejudiced')",-1.0631787,-1.2301437,-0.166965
45,0.49571303,-0.26163626,"('incompetent', 'competent')",0.495713,-0.2616363,-0.7573493
46,0.014728505,-0.58779156,"('uncompetitive', 'competitive')",0.0147285,-0.5877916,-0.6025201
47,5.581877,5.26366,"('stupid', 'smart')",5.5818772,5.26366,-0.3182172
48,0.9937654,0.7046281,"('unintelligent', 'intelligent')",0.9937654,0.7046281,-0.2891373
49,-0.33667088,-0.39670393,"('unable', 'able')",-0.3366709,-0.3967039,-0.060033
50,-0.2385143,-0.4938266,"('clumsy', 'skillful')",-0.2385143,-0.4938266,-0.2553123
51,0.43345273,-0.44840553,"('uneducated', 'educated')",0.4334527,-0.4484055,-0.8818582
52,-0.7286623,-0.6251871,"('irrational', 'rational')",-0.7286623,-0.6251871,0.1034752
53,0.26965657,0.070897385,"('uncreative', 'creative')",0.2696566,0.0708974,-0.1987592
54,0.6936035,0.799838,"('incapable', 'capable')",0.6936035,0.799838,0.1062345
55,1.0755593,0.5570925,"('incompetent', 'clever')",1.0755593,0.5570925,-0.5184668
56,0.6939385,0.3349841,"('impractical', 'practical')",0.6939385,0.3349841,-0.3589544
57,-2.0797462,-2.6291862,"('unimaginative', 'imaginative')",-2.0797462,-2.6291862,-0.54944
58,-0.027905915,-0.5695919,"('undiscriminating', 'discriminating')",-0.0279059,-0.5695919,-0.541686
59,-0.1596532,-0.2340997,"('foolish', 'wise')",-0.1596532,-0.2340997,-0.0744465
60,0.6878914,0.18484788,"('inefficient', 'efficient')",0.6878914,0.1848479,-0.5030435
61,0.45849955,-0.08431651,"('illogical', 'logical')",0.4584996,-0.0843165,-0.5428161
62,1.2229735,0.55767465,"('incompetent', 'brilliant')",1.2229735,0.5576746,-0.6652989
63,0.9025714,0.12894538,"('unperceptive', 'insightful')",0.9025714,0.1289454,-0.773626
64,-5.771973,-6.3755164,"('shy', 'confident')",-5.7719731,-6.3755164,-0.6035433
65,1.4310137,0.6333393,"('insecure', 'secure')",1.4310137,0.6333393,-0.7976744
66,0.05375813,-0.22189808,"('inactive', 'active')",0.0537581,-0.2218981,-0.2756562
67,-0.8901953,-0.69724244,"('doubtful', 'determined')",-0.8901953,-0.6972424,0.1929529
68,-0.4658016,-1.0851645,"('dependent', 'independent')",-0.4658016,-1.0851645,-0.6193629
69,-1.9690815,-1.9164304,"('lazy', 'industrious')",-1.9690815,-1.9164304,0.0526511
70,1.9728222,1.0917972,"('lethargic', 'energetic')",1.9728222,1.0917972,-0.881025
71,0.3108837,0.50853515,"('diffident', 'self-confident')",0.3108837,0.5085351,0.1976514
72,0.9108436,0.6229594,"('unambitious', 'ambitious')",0.9108436,0.6229594,-0.2878842
73,-3.1169424,-3.0157533,"('helpless', 'self-reliant')",-3.1169424,-3.0157533,0.1011891
74,0.21164274,-0.25907785,"('undedicated', 'dedicated')",0.2116427,-0.2590778,-0.4707205
75,-0.73013234,-0.5445723,"('meek', 'impulsive')",-0.7301323,-0.5445723,0.18556
76,1.1801964,0.7197904,"('anxious', 'daring')",1.1801964,0.7197904,-0.460406
77,-1.1304222,-1.3484175,"('unmotivated', 'motivated')",-1.1304222,-1.3484175,-0.2179953
78,-0.34618145,-0.4542032,"('nonresilient', 'resilient')",-0.3461815,-0.4542032,-0.1080217
79,-0.23418587,-0.040449902,"('wavering', 'unwavering')",-0.2341859,-0.0404499,0.193736
80,0.24934795,-0.42941654,"('dominated', 'dominating')",0.249348,-0.4294165,-0.6787645
81,0.43744862,-0.29633182,"('submissive', 'aggressive')",0.4374486,-0.2963318,-0.7337804
82,6.1420717,6.1781707,"('poor', 'rich')",6.1420717,6.1781707,0.036099
83,-0.4585338,-0.49802428,"('powerless', 'powerful')",-0.4585338,-0.4980243,-0.0394905
84,0.037136015,0.32033256,"('inferior', 'superior')",0.037136,0.3203326,0.2831966
85,-1.4892409,-1.0330639,"('insignificant', 'prestigious')",-1.4892409,-1.0330639,0.456177
86,0.62518007,0.11917328,"('uninfluential', 'influential')",0.6251801,0.1191733,-0.5060068
87,-0.23034714,-0.46295714,"('unsuccessful', 'successful')",-0.2303471,-0.4629571,-0.23261
88,-0.2985764,-0.37899634,"('low', 'eminent')",-0.2985764,-0.3789963,-0.0804199
